ProtID,Predicted Compartment,Score
design_15,Cell.membrane,0.15427206
design_15,Lysosome/Vacuole,0.03227961
design_15,Peroxisome,0.014804151
design_16,Extracellular,0.2436534
design_16,Plastid,0.06021831
design_16,Cytoplasm,0.18806621
design_16,Mitochondrion,0.014497035
design_16,Nucleus,0.21700558
design_16,Endoplasmic.reticulum,0.05576547
design_16,Golgi.apparatus,0.032327253
design_16,Cell.membrane,0.15586339
design_16,Lysosome/Vacuole,0.030504068
design_16,Peroxisome,0.0020992926
design_17,Extracellular,0.24658698
design_17,Plastid,0.083613865
design_17,Cytoplasm,0.17887743
design_17,Mitochondrion,0.01323161
design_17,Nucleus,0.20461962
design_17,Endoplasmic.reticulum,0.081843406
design_17,Golgi.apparatus,0.049866606
design_17,Cell.membrane,0.12488999
design_17,Lysosome/Vacuole,0.015203893
design_17,Peroxisome,0.0012666036
design_18,Extracellular,0.24551734
design_18,Plastid,0.15820406
design_18,Cytoplasm,0.101323985
design_18,Mitochondrion,0.037766475
design_18,Nucleus,0.13561152
design_18,Endoplasmic.reticulum,0.10570684
design_18,Golgi.apparatus,0.02282859
design_18,Cell.membrane,0.11347143
design_18,Lysosome/Vacuole,0.071339905
design_18,Peroxisome,0.008229749
design_19,Extracellular,0.22752784
design_19,Plastid,0.108167745
design_19,Cytoplasm,0.12908246
design_19,Mitochondrion,0.055275407
design_19,Nucleus,0.13525888
design_19,Endoplasmic.reticulum,0.09442906
design_19,Golgi.apparatus,0.056641947
design_19,Cell.membrane,0.092098325
design_19,Lysosome/Vacuole,0.046373535
design_19,Peroxisome,0.05514477
design_20,Extracellular,0.24201751
design_20,Plastid,0.122584835
design_20,Cytoplasm,0.12742841
design_20,Mitochondrion,0.031594552
design_20,Nucleus,0.15769511
design_20,Endoplasmic.reticulum,0.09578965
design_20,Golgi.apparatus,0.02054837
design_20,Cell.membrane,0.12484117
design_20,Lysosome/Vacuole,0.06962488
design_20,Peroxisome,0.007875541
design_21,Extracellular,0.012207052
design_21,Plastid,0.020432271
design_21,Cytoplasm,0.28828487
design_21,Mitochondrion,0.01281266
design_21,Nucleus,0.2990627
design_21,Endoplasmic.reticulum,0.021876477
design_21,Golgi.apparatus,0.017323148
design_21,Cell.membrane,0.2436936
design_21,Lysosome/Vacuole,0.075996265
design_21,Peroxisome,0.0083108945
design_22,Extracellular,0.2386359
design_22,Plastid,0.13930881
design_22,Cytoplasm,0.15779223
design_22,Mitochondrion,0.01265241
design_22,Nucleus,0.18072277
design_22,Endoplasmic.reticulum,0.03463531
design_22,Golgi.apparatus,0.011323719
design_22,Cell.membrane,0.16226399
design_22,Lysosome/Vacuole,0.058825802
design_22,Peroxisome,0.0038390954
design_23,Extracellular,0.0059433463
design_23,Plastid,0.0061165644
design_23,Cytoplasm,0.31719705
design_23,Mitochondrion,0.014508898
design_23,Nucleus,0.3310097
design_23,Endoplasmic.reticulum,0.013170278
design_23,Golgi.apparatus,0.016941892
design_23,Cell.membrane,0.25057468
design_23,Lysosome/Vacuole,0.038717933
design_23,Peroxisome,0.0058197277
design_24,Extracellular,0.026389096
design_24,Plastid,0.036921345
design_24,Cytoplasm,0.29324996
design_24,Mitochondrion,0.043473743
design_24,Nucleus,0.303107
design_24,Endoplasmic.reticulum,0.042230524
design_24,Golgi.apparatus,0.04428493
design_24,Cell.membrane,0.14587398
design_24,Lysosome/Vacuole,0.046233263
design_24,Peroxisome,0.018236106
design_25,Extracellular,0.22968021
design_25,Plastid,0.088286474
design_25,Cytoplasm,0.097097725
design_25,Mitochondrion,0.026635442
design_25,Nucleus,0.098026454
design_25,Endoplasmic.reticulum,0.1572859
design_25,Golgi.apparatus,0.090612546
design_25,Cell.membrane,0.16536848
design_25,Lysosome/Vacuole,0.036820754
design_25,Peroxisome,0.010185984
design_26,Extracellular,0.008355614
design_26,Plastid,0.0021639618
design_26,Cytoplasm,0.35403618
design_26,Mitochondrion,0.029106485
design_26,Nucleus,0.36477974
design_26,Endoplasmic.reticulum,0.021721425
design_26,Golgi.apparatus,0.0446741
design_26,Cell.membrane,0.16286086
design_26,Lysosome/Vacuole,0.009955
design_26,Peroxisome,0.0023466425
design_27,Extracellular,0.015148298
design_27,Plastid,0.0047863075
design_27,Cytoplasm,0.31162187
design_27,Mitochondrion,0.039157957
design_27,Nucleus,0.32694948
design_27,Endoplasmic.reticulum,0.032432735
design_27,Golgi.apparatus,0.059036143
design_27,Cell.membrane,0.17843097
design_27,Lysosome/Vacuole,0.022311991
design_27,Peroxisome,0.010124227
design_28,Extracellular,0.012186533
design_28,Plastid,0.0025825286
design_28,Cytoplasm,0.33860886
design_28,Mitochondrion,0.026839608
design_28,Nucleus,0.35699558
design_28,Endoplasmic.reticulum,0.034174193
design_28,Golgi.apparatus,0.057005633
design_28,Cell.membrane,0.16445565
design_28,Lysosome/Vacuole,0.0036443693
design_28,Peroxisome,0.0035069732
design_29,Extracellular,0.25114843
design_29,Plastid,0.07195322
design_29,Cytoplasm,0.12983559
design_29,Mitochondrion,0.03709892
design_29,Nucleus,0.18791987
design_29,Endoplasmic.reticulum,0.13145041
design_29,Golgi.apparatus,0.053691857
design_29,Cell.membrane,0.110705025
design_29,Lysosome/Vacuole,0.021826318
design_29,Peroxisome,0.004370355
design_30,Extracellular,0.011034346
design_30,Plastid,0.0057004434
design_30,Cytoplasm,0.33636296
design_30,Mitochondrion,0.022958307
design_30,Nucleus,0.3483489
design_30,Endoplasmic.reticulum,0.017298982
design_30,Golgi.apparatus,0.032152
design_30,Cell.membrane,0.20079426
design_30,Lysosome/Vacuole,0.02143509
design_30,Peroxisome,0.003914753
design_31,Extracellular,0.24566366
design_31,Plastid,0.16101426
design_31,Cytoplasm,0.1755624
design_31,Mitochondrion,0.03414242
design_31,Nucleus,0.16712049
design_31,Endoplasmic.reticulum,0.08355874
design_31,Golgi.apparatus,0.014251892
design_31,Cell.membrane,0.07794292
design_31,Lysosome/Vacuole,0.037037935
design_31,Peroxisome,0.0037053414
design_32,Extracellular,0.23153368
design_32,Plastid,0.09998413
design_32,Cytoplasm,0.20878713
design_32,Mitochondrion,0.014256287
design_32,Nucleus,0.23013765
design_32,Endoplasmic.reticulum,0.06825233
design_32,Golgi.apparatus,0.026729334
design_32,Cell.membrane,0.10673243
design_32,Lysosome/Vacuole,0.012604773
design_32,Peroxisome,0.0009822666
design_33,Extracellular,0.008373584
design_33,Plastid,0.0013991282
design_33,Cytoplasm,0.34218442
design_33,Mitochondrion,0.026213914
design_33,Nucleus,0.35624292
design_33,Endoplasmic.reticulum,0.030588532
design_33,Golgi.apparatus,0.058113612
design_33,Cell.membrane,0.17134765
design_33,Lysosome/Vacuole,0.0039074104
design_33,Peroxisome,0.0016287338
design_34,Extracellular,0.2577598
design_34,Plastid,0.13753046
design_34,Cytoplasm,0.15033172
design_34,Mitochondrion,0.016591677
design_34,Nucleus,0.18138337
design_34,Endoplasmic.reticulum,0.07574709
design_34,Golgi.apparatus,0.011584455
design_34,Cell.membrane,0.12601362
design_34,Lysosome/Vacuole,0.041209362
design_34,Peroxisome,0.0018484587
design_35,Extracellular,0.084082924
design_35,Plastid,0.003981551
design_35,Cytoplasm,0.25311774
design_35,Mitochondrion,0.047678996
design_35,Nucleus,0.29136956
design_35,Endoplasmic.reticulum,0.04659887
design_35,Golgi.apparatus,0.082403824
design_35,Cell.membrane,0.16170974
design_35,Lysosome/Vacuole,0.0130835725
design_35,Peroxisome,0.01597325
design_36,Extracellular,0.2587734
design_36,Plastid,0.08463443
design_36,Cytoplasm,0.16572887
design_36,Mitochondrion,0.030185768
design_36,Nucleus,0.22406863
design_36,Endoplasmic.reticulum,0.067308016
design_36,Golgi.apparatus,0.029664483
design_36,Cell.membrane,0.09530292
design_36,Lysosome/Vacuole,0.035967126
design_36,Peroxisome,0.008366322
design_37,Extracellular,0.008775049
design_37,Plastid,0.0014262187
design_37,Cytoplasm,0.34057304
design_37,Mitochondrion,0.02111829
design_37,Nucleus,0.35420382
design_37,Endoplasmic.reticulum,0.026769266
design_37,Golgi.apparatus,0.054219287
design_37,Cell.membrane,0.1857951
design_37,Lysosome/Vacuole,0.005621683
design_37,Peroxisome,0.001498323
design_38,Extracellular,0.24807686
design_38,Plastid,0.021418422
design_38,Cytoplasm,0.17751275
design_38,Mitochondrion,0.020483542
design_38,Nucleus,0.24049982
design_38,Endoplasmic.reticulum,0.10594932
design_38,Golgi.apparatus,0.069501765
design_38,Cell.membrane,0.10123215
design_38,Lysosome/Vacuole,0.014009851
design_38,Peroxisome,0.0013155
design_39,Extracellular,0.23242727
design_39,Plastid,0.15360294
design_39,Cytoplasm,0.14213368
design_39,Mitochondrion,0.038625672
design_39,Nucleus,0.16182996
design_39,Endoplasmic.reticulum,0.079284646
design_39,Golgi.apparatus,0.02763149
design_39,Cell.membrane,0.09758052
design_39,Lysosome/Vacuole,0.057168253
design_39,Peroxisome,0.0097155655
design_40,Extracellular,0.24292505
design_40,Plastid,0.1538722
design_40,Cytoplasm,0.115308434
design_40,Mitochondrion,0.03226737
design_40,Nucleus,0.1457768
design_40,Endoplasmic.reticulum,0.10498068
design_40,Golgi.apparatus,0.026218863
design_40,Cell.membrane,0.108405635
design_40,Lysosome/Vacuole,0.062491234
design_40,Peroxisome,0.0077537885
design_41,Extracellular,0.24392244
design_41,Plastid,0.11592151
design_41,Cytoplasm,0.14069505
design_41,Mitochondrion,0.014072461
design_41,Nucleus,0.0971845
design_41,Endoplasmic.reticulum,0.13269344
design_41,Golgi.apparatus,0.04580955
design_41,Cell.membrane,0.16677743
design_41,Lysosome/Vacuole,0.0406497
design_41,Peroxisome,0.002273895
design_42,Extracellular,0.1400063
design_42,Plastid,0.05241883
design_42,Cytoplasm,0.23487647
design_42,Mitochondrion,0.019777678
design_42,Nucleus,0.25065964
design_42,Endoplasmic.reticulum,0.02928871
design_42,Golgi.apparatus,0.014355734
design_42,Cell.membrane,0.22398426
design_42,Lysosome/Vacuole,0.032581322
design_42,Peroxisome,0.0020509963
design_43,Extracellular,0.25109977
design_43,Plastid,0.0502056
design_43,Cytoplasm,0.18130535
design_43,Mitochondrion,0.027658677
design_43,Nucleus,0.24126887
design_43,Endoplasmic.reticulum,0.086769596
design_43,Golgi.apparatus,0.054372206
design_43,Cell.membrane,0.09336902
design_43,Lysosome/Vacuole,0.009616
design_43,Peroxisome,0.0043349727
design_44,Extracellular,0.16930372
design_44,Plastid,0.01506084
design_44,Cytoplasm,0.18849863
design_44,Mitochondrion,0.015686804
design_44,Nucleus,0.23024113
design_44,Endoplasmic.reticulum,0.11436841
design_44,Golgi.apparatus,0.05685976
design_44,Cell.membrane,0.19616336
design_44,Lysosome/Vacuole,0.011049248
design_44,Peroxisome,0.002768051
design_45,Extracellular,0.013324402
design_45,Plastid,0.0046018143
design_45,Cytoplasm,0.34541282
design_45,Mitochondrion,0.01906363
design_45,Nucleus,0.35979396
design_45,Endoplasmic.reticulum,0.011374511
design_45,Golgi.apparatus,0.019395897
design_45,Cell.membrane,0.2070395
design_45,Lysosome/Vacuole,0.016076542
design_45,Peroxisome,0.00391691
design_46,Extracellular,0.25662342
design_46,Plastid,0.09741529
design_46,Cytoplasm,0.15031
design_46,Mitochondrion,0.016221186
design_46,Nucleus,0.21614781
design_46,Endoplasmic.reticulum,0.11485007
design_46,Golgi.apparatus,0.02984004
design_46,Cell.membrane,0.09831395
design_46,Lysosome/Vacuole,0.01768364
design_46,Peroxisome,0.0025945585
design_47,Extracellular,0.011711901
design_47,Plastid,0.01048169
design_47,Cytoplasm,0.32962844
design_47,Mitochondrion,0.013406661
design_47,Nucleus,0.34202346
design_47,Endoplasmic.reticulum,0.0102957385
design_47,Golgi.apparatus,0.018680327
design_47,Cell.membrane,0.21348232
design_47,Lysosome/Vacuole,0.044576664
design_47,Peroxisome,0.005712805
design_48,Extracellular,0.24465653
design_48,Plastid,0.029556176
design_48,Cytoplasm,0.12862365
design_48,Mitochondrion,0.01827937
design_48,Nucleus,0.18203574
design_48,Endoplasmic.reticulum,0.15764035
design_48,Golgi.apparatus,0.0660202
design_48,Cell.membrane,0.14951162
design_48,Lysosome/Vacuole,0.018351765
design_48,Peroxisome,0.0053246906
design_49,Extracellular,0.23047748
design_49,Plastid,0.07322865
design_49,Cytoplasm,0.16092344
design_49,Mitochondrion,0.02419189
design_49,Nucleus,0.18911578
design_49,Endoplasmic.reticulum,0.099218085
design_49,Golgi.apparatus,0.08108348
design_49,Cell.membrane,0.117472045
design_49,Lysosome/Vacuole,0.021811185
design_49,Peroxisome,0.0024780557
design_50,Extracellular,0.008646363
design_50,Plastid,0.0014898353
design_50,Cytoplasm,0.3404993
design_50,Mitochondrion,0.01981165
design_50,Nucleus,0.35616606
design_50,Endoplasmic.reticulum,0.038609203
design_50,Golgi.apparatus,0.051554054
design_50,Cell.membrane,0.17724814
design_50,Lysosome/Vacuole,0.0049162814
design_50,Peroxisome,0.00105903
design_51,Extracellular,0.06500948
design_51,Plastid,0.008133978
design_51,Cytoplasm,0.2586368
design_51,Mitochondrion,0.048219975
design_51,Nucleus,0.3043715
design_51,Endoplasmic.reticulum,0.042239465
design_51,Golgi.apparatus,0.039715867
design_51,Cell.membrane,0.20148908
design_51,Lysosome/Vacuole,0.02165512
design_51,Peroxisome,0.0105287125
design_52,Extracellular,0.2516565
design_52,Plastid,0.10634994
design_52,Cytoplasm,0.14697072
design_52,Mitochondrion,0.040043317
design_52,Nucleus,0.20064783
design_52,Endoplasmic.reticulum,0.0675944
design_52,Golgi.apparatus,0.044941705
design_52,Cell.membrane,0.09077318
design_52,Lysosome/Vacuole,0.040740773
design_52,Peroxisome,0.0102815125
design_53,Extracellular,0.25512516
design_53,Plastid,0.0810019
design_53,Cytoplasm,0.1798458
design_53,Mitochondrion,0.02271403
design_53,Nucleus,0.21945365
design_53,Endoplasmic.reticulum,0.07058732
design_53,Golgi.apparatus,0.02118184
design_53,Cell.membrane,0.107071534
design_53,Lysosome/Vacuole,0.035997704
design_53,Peroxisome,0.007021042
design_54,Extracellular,0.26219392
design_54,Plastid,0.09195351
design_54,Cytoplasm,0.19862205
design_54,Mitochondrion,0.017214965
design_54,Nucleus,0.22487408
design_54,Endoplasmic.reticulum,0.077512965
design_54,Golgi.apparatus,0.028039968
design_54,Cell.membrane,0.0866151
design_54,Lysosome/Vacuole,0.012046491
design_54,Peroxisome,0.00092692656
design_55,Extracellular,0.21827291
design_55,Plastid,0.09894839
design_55,Cytoplasm,0.094300956
design_55,Mitochondrion,0.036616504
design_55,Nucleus,0.10098875
design_55,Endoplasmic.reticulum,0.12775901
design_55,Golgi.apparatus,0.054563582
design_55,Cell.membrane,0.15954015
design_55,Lysosome/Vacuole,0.06613588
design_55,Peroxisome,0.042873856
design_56,Extracellular,0.0076858196
design_56,Plastid,0.0015657549
design_56,Cytoplasm,0.34609705
design_56,Mitochondrion,0.020640938
design_56,Nucleus,0.3583585
design_56,Endoplasmic.reticulum,0.029000932
design_56,Golgi.apparatus,0.07180974
design_56,Cell.membrane,0.15672146
design_56,Lysosome/Vacuole,0.005645158
design_56,Peroxisome,0.0024746703
design_57,Extracellular,0.24660914
design_57,Plastid,0.107737064
design_57,Cytoplasm,0.119713694
design_57,Mitochondrion,0.028299175
design_57,Nucleus,0.1510981
design_57,Endoplasmic.reticulum,0.12522271
design_57,Golgi.apparatus,0.03666092
design_57,Cell.membrane,0.12149303
design_57,Lysosome/Vacuole,0.05372332
design_57,Peroxisome,0.009442868
design_58,Extracellular,0.009891531
design_58,Plastid,0.005026351
design_58,Cytoplasm,0.35757834
design_58,Mitochondrion,0.023224516
design_58,Nucleus,0.36620924
design_58,Endoplasmic.reticulum,0.021634098
design_58,Golgi.apparatus,0.041203614
design_58,Cell.membrane,0.15580505
design_58,Lysosome/Vacuole,0.015341421
design_58,Peroxisome,0.0040858523
design_59,Extracellular,0.21667933
design_59,Plastid,0.029204784
design_59,Cytoplasm,0.17270152
design_59,Mitochondrion,0.043748207
design_59,Nucleus,0.22260705
design_59,Endoplasmic.reticulum,0.0688565
design_59,Golgi.apparatus,0.07748584
design_59,Cell.membrane,0.13725837
design_59,Lysosome/Vacuole,0.022883661
design_59,Peroxisome,0.00857479
design_60,Extracellular,0.2544742
design_60,Plastid,0.064295
design_60,Cytoplasm,0.09275871
design_60,Mitochondrion,0.039613638
design_60,Nucleus,0.14008573
design_60,Endoplasmic.reticulum,0.1620716
design_60,Golgi.apparatus,0.042338353
design_60,Cell.membrane,0.15297313
design_60,Lysosome/Vacuole,0.034499712
design_60,Peroxisome,0.016889919
design_61,Extracellular,0.24159062
design_61,Plastid,0.13256915
design_61,Cytoplasm,0.1703442
design_61,Mitochondrion,0.028734496
design_61,Nucleus,0.19116722
design_61,Endoplasmic.reticulum,0.06761905
design_61,Golgi.apparatus,0.022689588
design_61,Cell.membrane,0.09529217
design_61,Lysosome/Vacuole,0.043984592
design_61,Peroxisome,0.006008882
design_62,Extracellular,0.215276
design_62,Plastid,0.041861743
design_62,Cytoplasm,0.10857128
design_62,Mitochondrion,0.06011186
design_62,Nucleus,0.15276371
design_62,Endoplasmic.reticulum,0.1162664
design_62,Golgi.apparatus,0.059480473
design_62,Cell.membrane,0.14753076
design_62,Lysosome/Vacuole,0.030055437
design_62,Peroxisome,0.068082295
design_63,Extracellular,0.25436372
design_63,Plastid,0.048702538
design_63,Cytoplasm,0.17048997
design_63,Mitochondrion,0.020368835
design_63,Nucleus,0.21891151
design_63,Endoplasmic.reticulum,0.080963865
design_63,Golgi.apparatus,0.030432409
design_63,Cell.membrane,0.1439335
design_63,Lysosome/Vacuole,0.027728707
design_63,Peroxisome,0.004104967
design_64,Extracellular,0.14413148
design_64,Plastid,0.005303939
design_64,Cytoplasm,0.18186682
design_64,Mitochondrion,0.02075544
design_64,Nucleus,0.257136
design_64,Endoplasmic.reticulum,0.09164164
design_64,Golgi.apparatus,0.1064412
design_64,Cell.membrane,0.17736225
design_64,Lysosome/Vacuole,0.011094533
design_64,Peroxisome,0.004266685
design_65,Extracellular,0.23524885
design_65,Plastid,0.024927245
design_65,Cytoplasm,0.1410994
design_65,Mitochondrion,0.023495823
design_65,Nucleus,0.21987207
design_65,Endoplasmic.reticulum,0.12107639
design_65,Golgi.apparatus,0.071760595
design_65,Cell.membrane,0.14812592
design_65,Lysosome/Vacuole,0.009892823
design_65,Peroxisome,0.004500877
design_66,Extracellular,0.25510275
design_66,Plastid,0.11346811
design_66,Cytoplasm,0.08940496
design_66,Mitochondrion,0.03079732
design_66,Nucleus,0.14158471
design_66,Endoplasmic.reticulum,0.14384331
design_66,Golgi.apparatus,0.052007135
design_66,Cell.membrane,0.12981132
design_66,Lysosome/Vacuole,0.039633412
design_66,Peroxisome,0.0043470785
design_67,Extracellular,0.24821648
design_67,Plastid,0.030578855
design_67,Cytoplasm,0.20274207
design_67,Mitochondrion,0.011615912
design_67,Nucleus,0.25299054
design_67,Endoplasmic.reticulum,0.057930283
design_67,Golgi.apparatus,0.050656684
design_67,Cell.membrane,0.13387589
design_67,Lysosome/Vacuole,0.010356359
design_67,Peroxisome,0.0010369171
design_68,Extracellular,0.15009032
design_68,Plastid,0.06471314
design_68,Cytoplasm,0.16839008
design_68,Mitochondrion,0.013385872
design_68,Nucleus,0.20533292
design_68,Endoplasmic.reticulum,0.032030724
design_68,Golgi.apparatus,0.010857396
design_68,Cell.membrane,0.2442567
design_68,Lysosome/Vacuole,0.09877604
design_68,Peroxisome,0.012166803
design_69,Extracellular,0.23670356
design_69,Plastid,0.1317498
design_69,Cytoplasm,0.117681235
design_69,Mitochondrion,0.035457842
design_69,Nucleus,0.15485993
design_69,Endoplasmic.reticulum,0.0963705
design_69,Golgi.apparatus,0.039800253
design_69,Cell.membrane,0.12752183
design_69,Lysosome/Vacuole,0.051076975
design_69,Peroxisome,0.008777986
design_70,Extracellular,0.012515579
design_70,Plastid,0.009000326
design_70,Cytoplasm,0.3006464
design_70,Mitochondrion,0.04193215
design_70,Nucleus,0.3202596
design_70,Endoplasmic.reticulum,0.025814194
design_70,Golgi.apparatus,0.059889585
design_70,Cell.membrane,0.17642139
design_70,Lysosome/Vacuole,0.03566988
design_70,Peroxisome,0.017850915
design_71,Extracellular,0.018353363
design_71,Plastid,0.004127324
design_71,Cytoplasm,0.34531188
design_71,Mitochondrion,0.031610955
design_71,Nucleus,0.35783067
design_71,Endoplasmic.reticulum,0.018413402
design_71,Golgi.apparatus,0.037363287
design_71,Cell.membrane,0.16780712
design_71,Lysosome/Vacuole,0.014200466
design_71,Peroxisome,0.0049814084
design_72,Extracellular,0.004792912
design_72,Plastid,0.0049661426
design_72,Cytoplasm,0.32972297
design_72,Mitochondrion,0.010590861
design_72,Nucleus,0.3396591
design_72,Endoplasmic.reticulum,0.00926016
design_72,Golgi.apparatus,0.01804455
design_72,Cell.membrane,0.2525032
design_72,Lysosome/Vacuole,0.026812213
design_72,Peroxisome,0.0036479298
design_73,Extracellular,0.2284542
design_73,Plastid,0.104564734
design_73,Cytoplasm,0.15018989
design_73,Mitochondrion,0.008781218
design_73,Nucleus,0.15565254
design_73,Endoplasmic.reticulum,0.064510405
design_73,Golgi.apparatus,0.01223471
design_73,Cell.membrane,0.19577259
design_73,Lysosome/Vacuole,0.07743373
design_73,Peroxisome,0.0024060006
design_74,Extracellular,0.019474886
design_74,Plastid,0.0154597685
design_74,Cytoplasm,0.29938388
design_74,Mitochondrion,0.0425667
design_74,Nucleus,0.32037014
design_74,Endoplasmic.reticulum,0.03245533
design_74,Golgi.apparatus,0.037010595
design_74,Cell.membrane,0.18369627
design_74,Lysosome/Vacuole,0.03962232
design_74,Peroxisome,0.009960058
design_75,Extracellular,0.030021507
design_75,Plastid,0.008237491
design_75,Cytoplasm,0.2884057
design_75,Mitochondrion,0.07739922
design_75,Nucleus,0.29982919
design_75,Endoplasmic.reticulum,0.047882404
design_75,Golgi.apparatus,0.037171893
design_75,Cell.membrane,0.118228205
design_75,Lysosome/Vacuole,0.046198424
design_75,Peroxisome,0.046625987
design_76,Extracellular,0.15231682
design_76,Plastid,0.01081328
design_76,Cytoplasm,0.2517059
design_76,Mitochondrion,0.05497651
design_76,Nucleus,0.28834802
design_76,Endoplasmic.reticulum,0.03624938
design_76,Golgi.apparatus,0.025316168
design_76,Cell.membrane,0.15496437
design_76,Lysosome/Vacuole,0.019284774
design_76,Peroxisome,0.006024831
