ProtID,Predicted Compartment,Score
design_13,pml-body,2.6490934e-09
design_13,post_synaptic_density,1.5162796e-11
design_13,stress_granule,0.4443017
design_13,chromosome,7.1854635e-07
design_13,nucleolus,8.789457e-08
design_13,nuclear_pore_complex,0.00034049898
design_13,cajal_body,3.182475e-06
design_13,rna_granule,4.9700607e-14
design_13,cell_junction,2.0631287e-08
design_13,transcriptional,4.4772698e-08
design_14,nuclear_speckle,3.7381014e-12
design_14,p-body,0.7729198
design_14,pml-body,3.5357495e-08
design_14,post_synaptic_density,1.1333071e-06
design_14,stress_granule,0.2270171
design_14,chromosome,1.9315717e-08
design_14,nucleolus,7.633888e-07
design_14,nuclear_pore_complex,2.947158e-07
design_14,cajal_body,3.573212e-09
design_14,rna_granule,1.0115104e-13
design_14,cell_junction,6.059572e-05
design_14,transcriptional,2.332724e-07
design_15,nuclear_speckle,3.5064367e-13
design_15,p-body,0.5857905
design_15,pml-body,5.517652e-09
design_15,post_synaptic_density,5.0233797e-13
design_15,stress_granule,0.4141562
design_15,chromosome,1.7423976e-06
design_15,nucleolus,1.7018968e-10
design_15,nuclear_pore_complex,4.07217e-05
design_15,cajal_body,1.4225232e-09
design_15,rna_granule,4.7273054e-18
design_15,cell_junction,1.0805638e-05
design_15,transcriptional,2.5247548e-08
design_16,nuclear_speckle,1.0653052e-07
design_16,p-body,0.29480058
design_16,pml-body,1.3648997e-08
design_16,post_synaptic_density,5.795296e-14
design_16,stress_granule,0.675473
design_16,chromosome,0.029724931
design_16,nucleolus,5.079741e-10
design_16,nuclear_pore_complex,1.1526673e-06
design_16,cajal_body,3.2532068e-09
design_16,rna_granule,3.3724293e-12
design_16,cell_junction,2.810511e-07
design_16,transcriptional,1.112803e-08
design_17,nuclear_speckle,5.3765954e-12
design_17,p-body,0.9772652
design_17,pml-body,1.0898188e-11
design_17,post_synaptic_density,1.5880208e-13
design_17,stress_granule,0.009676907
design_17,chromosome,0.0006228224
design_17,nucleolus,8.1237617e-10
design_17,nuclear_pore_complex,0.0029731197
design_17,cajal_body,2.2314942e-10
design_17,rna_granule,1.9287375e-22
design_17,cell_junction,0.009461964
design_17,transcriptional,8.472608e-11
design_18,nuclear_speckle,3.5736437e-05
design_18,p-body,0.5420244
design_18,pml-body,7.5525156e-07
design_18,post_synaptic_density,5.230502e-10
design_18,stress_granule,0.00088561396
design_18,chromosome,0.018653566
design_18,nucleolus,0.065856636
design_18,nuclear_pore_complex,9.784452e-07
design_18,cajal_body,0.00010550604
design_18,rna_granule,6.291945e-10
design_18,cell_junction,0.37243673
design_18,transcriptional,8.7111495e-08
design_19,nuclear_speckle,2.5000907e-10
design_19,p-body,0.71595263
design_19,pml-body,8.253589e-09
design_19,post_synaptic_density,1.7232364e-16
design_19,stress_granule,0.2826006
design_19,chromosome,0.001446279
design_19,nucleolus,3.8558332e-07
design_19,nuclear_pore_complex,8.704837e-08
design_19,cajal_body,1.8628146e-09
design_19,rna_granule,9.80257e-14
design_19,cell_junction,2.4704301e-11
design_19,transcriptional,1.6107185e-08
design_20,nuclear_speckle,2.6327697e-11
design_20,p-body,0.59808546
design_20,pml-body,1.7560665e-06
design_20,post_synaptic_density,4.283781e-07
design_20,stress_granule,0.3994858
design_20,chromosome,2.579543e-05
design_20,nucleolus,1.003477e-06
design_20,nuclear_pore_complex,0.0023993033
design_20,cajal_body,1.791927e-07
design_20,rna_granule,1.6499861e-14
design_20,cell_junction,2.597247e-07
design_20,transcriptional,2.6445251e-08
design_21,nuclear_speckle,4.72512e-06
design_21,p-body,0.69437784
design_21,pml-body,4.181516e-08
design_21,post_synaptic_density,0.0022091535
design_21,stress_granule,0.08726039
design_21,chromosome,3.0145954e-13
design_21,nucleolus,2.730694e-10
design_21,nuclear_pore_complex,6.248594e-07
design_21,cajal_body,6.805015e-08
design_21,rna_granule,1.801213e-17
design_21,cell_junction,0.21613723
design_21,transcriptional,9.920347e-06
design_22,nuclear_speckle,8.506709e-15
design_22,p-body,0.4583177
design_22,pml-body,3.3009867e-10
design_22,post_synaptic_density,8.240717e-09
design_22,stress_granule,0.5416345
design_22,chromosome,1.4322317e-10
design_22,nucleolus,9.67217e-10
design_22,nuclear_pore_complex,4.6369583e-05
design_22,cajal_body,2.0498564e-07
design_22,rna_granule,3.0237978e-18
design_22,cell_junction,9.480752e-07
design_22,transcriptional,2.6300376e-07
design_23,nuclear_speckle,1.4120122e-08
design_23,p-body,0.6479055
design_23,pml-body,4.8493134e-09
design_23,post_synaptic_density,0.0003748637
design_23,stress_granule,0.34695214
design_23,chromosome,1.152418e-15
design_23,nucleolus,5.547369e-10
design_23,nuclear_pore_complex,8.7238465e-09
design_23,cajal_body,4.294748e-06
design_23,rna_granule,2.0596546e-17
design_23,cell_junction,0.0047630537
design_23,transcriptional,1.4724155e-07
design_24,nuclear_speckle,7.870681e-14
design_24,p-body,0.42368057
design_24,pml-body,5.8962476e-15
design_24,post_synaptic_density,0.035680305
design_24,stress_granule,0.5406391
design_24,chromosome,8.430418e-12
design_24,nucleolus,1.5832574e-17
design_24,nuclear_pore_complex,2.2048765e-08
design_24,cajal_body,1.3337886e-13
design_24,rna_granule,7.6544295e-28
design_24,cell_junction,1.834343e-12
design_24,transcriptional,4.4952132e-11
design_25,nuclear_speckle,4.0538445e-08
design_25,p-body,0.5543592
design_25,pml-body,1.4681818e-07
design_25,post_synaptic_density,2.4290263e-17
design_25,stress_granule,0.18127422
design_25,chromosome,0.26435512
design_25,nucleolus,3.115883e-08
design_25,nuclear_pore_complex,1.1075836e-05
design_25,cajal_body,2.0753603e-08
design_25,rna_granule,7.1426697e-13
design_25,cell_junction,4.5939585e-12
design_25,transcriptional,2.0727956e-07
design_26,nuclear_speckle,4.3149564e-07
design_26,p-body,0.001331324
design_26,pml-body,3.7751897e-07
design_26,post_synaptic_density,1.4125462e-09
design_26,stress_granule,0.948072
design_26,chromosome,0.024778469
design_26,nucleolus,0.025031522
design_26,nuclear_pore_complex,1.0049e-06
design_26,cajal_body,8.1554484e-05
design_26,rna_granule,2.2708946e-07
design_26,cell_junction,0.0007014785
design_26,transcriptional,1.6561293e-06
design_27,nuclear_speckle,5.7463174e-05
design_27,p-body,0.95459896
design_27,pml-body,0.0028256783
design_27,post_synaptic_density,6.862855e-09
design_27,stress_granule,0.011356789
design_27,chromosome,0.0007469267
design_27,nucleolus,3.11712e-06
design_27,nuclear_pore_complex,0.0004996475
design_27,cajal_body,1.1596546e-05
design_27,rna_granule,2.055522e-10
design_27,cell_junction,0.029729761
design_27,transcriptional,0.00017000188
design_28,nuclear_speckle,5.8234487e-08
design_28,p-body,0.21373013
design_28,pml-body,9.4142145e-11
design_28,post_synaptic_density,8.593127e-09
design_28,stress_granule,0.7860992
design_28,chromosome,0.00013656777
design_28,nucleolus,1.0851128e-09
design_28,nuclear_pore_complex,9.372164e-06
design_28,cajal_body,5.207014e-07
design_28,rna_granule,4.5879218e-14
design_28,cell_junction,2.414835e-05
design_28,transcriptional,1.4414789e-08
design_29,nuclear_speckle,1.0642541e-15
design_29,p-body,0.12185361
design_29,pml-body,9.6077355e-15
design_29,post_synaptic_density,1.8139371e-16
design_29,stress_granule,0.8677865
design_29,chromosome,0.0088932505
design_29,nucleolus,5.3697616e-11
design_29,nuclear_pore_complex,0.0014665193
design_29,cajal_body,4.0184685e-11
design_29,rna_granule,2.503297e-24
design_29,cell_junction,3.4283927e-18
design_29,transcriptional,3.1646262e-13
design_30,nuclear_speckle,3.7186034e-13
design_30,p-body,0.76840556
design_30,pml-body,6.7781905e-11
design_30,post_synaptic_density,8.462769e-10
design_30,stress_granule,0.23150489
design_30,chromosome,1.1119508e-06
design_30,nucleolus,3.4007607e-07
design_30,nuclear_pore_complex,8.7431734e-05
design_30,cajal_body,1.3035564e-09
design_30,rna_granule,2.2004768e-18
design_30,cell_junction,6.8085825e-07
design_30,transcriptional,3.6307065e-11
design_31,nuclear_speckle,9.002638e-15
design_31,p-body,0.69404274
design_31,pml-body,1.0334075e-08
design_31,post_synaptic_density,2.905056e-14
design_31,stress_granule,0.0002337396
design_31,chromosome,0.056941345
design_31,nucleolus,1.0521419e-05
design_31,nuclear_pore_complex,0.24877034
design_31,cajal_body,3.541617e-08
design_31,rna_granule,4.3578302e-21
design_31,cell_junction,1.2740861e-06
design_31,transcriptional,6.722892e-10
design_32,nuclear_speckle,7.285358e-11
design_32,p-body,0.00947149
design_32,pml-body,4.985392e-11
design_32,post_synaptic_density,2.6821763e-07
design_32,stress_granule,4.0232617e-06
design_32,chromosome,0.00042972088
design_32,nucleolus,1.915843e-06
design_32,nuclear_pore_complex,0.9888675
design_32,cajal_body,0.0012109672
design_32,rna_granule,1.03650025e-16
design_32,cell_junction,1.4092959e-05
design_32,transcriptional,3.669905e-10
design_33,nuclear_speckle,1.6309847e-05
design_33,p-body,0.7239793
design_33,pml-body,7.996767e-06
design_33,post_synaptic_density,4.0956342e-29
design_33,stress_granule,0.046809856
design_33,chromosome,0.22901633
design_33,nucleolus,0.00016602779
design_33,nuclear_pore_complex,6.5689085e-09
design_33,cajal_body,2.1264049e-10
design_33,rna_granule,1.495668e-17
design_33,cell_junction,1.1903467e-09
design_33,transcriptional,4.174146e-06
design_34,nuclear_speckle,8.157918e-06
design_34,p-body,0.5001755
design_34,pml-body,3.6114969e-09
design_34,post_synaptic_density,6.992181e-15
design_34,stress_granule,0.49908063
design_34,chromosome,1.0986701e-10
design_34,nucleolus,1.5034527e-13
design_34,nuclear_pore_complex,1.3904387e-05
design_34,cajal_body,1.8369017e-08
design_34,rna_granule,2.5351558e-18
design_34,cell_junction,1.4592109e-08
design_34,transcriptional,0.0007218153
design_35,nuclear_speckle,1.5626618e-10
design_35,p-body,0.4403715
design_35,pml-body,3.533407e-07
design_35,post_synaptic_density,1.3952701e-11
design_35,stress_granule,0.4259334
design_35,chromosome,4.4261745e-07
design_35,nucleolus,2.48873e-13
design_35,nuclear_pore_complex,0.13368522
design_35,cajal_body,3.7617288e-11
design_35,rna_granule,9.538392e-23
design_35,cell_junction,9.058681e-06
design_35,transcriptional,7.911176e-09
design_36,nuclear_speckle,7.710405e-06
design_36,p-body,0.063275605
design_36,pml-body,4.008911e-06
design_36,post_synaptic_density,9.237839e-12
design_36,stress_granule,0.9227012
design_36,chromosome,0.009612361
design_36,nucleolus,0.00042703672
design_36,nuclear_pore_complex,0.0014968681
design_36,cajal_body,0.0024267344
design_36,rna_granule,5.0044527e-08
design_36,cell_junction,4.634253e-05
design_36,transcriptional,2.0887414e-06
design_37,nuclear_speckle,2.9001384e-07
design_37,p-body,0.5072664
design_37,pml-body,9.709264e-11
design_37,post_synaptic_density,1.8147887e-16
design_37,stress_granule,0.48875853
design_37,chromosome,8.111817e-06
design_37,nucleolus,0.0039657154
design_37,nuclear_pore_complex,1.3479162e-09
design_37,cajal_body,9.748329e-07
design_37,rna_granule,3.0664418e-10
design_37,cell_junction,3.7324215e-09
design_37,transcriptional,1.1246919e-08
design_38,nuclear_speckle,5.389746e-10
design_38,p-body,0.59362334
design_38,pml-body,8.352509e-08
design_38,post_synaptic_density,7.5912016e-07
design_38,stress_granule,0.0008148376
design_38,chromosome,0.061823033
design_38,nucleolus,8.145053e-10
design_38,nuclear_pore_complex,0.32502094
design_38,cajal_body,5.6568065e-06
design_38,rna_granule,6.217712e-15
design_38,cell_junction,0.018711135
design_38,transcriptional,1.275475e-07
design_39,nuclear_speckle,1.27756275e-05
design_39,p-body,0.5049609
design_39,pml-body,4.623856e-07
design_39,post_synaptic_density,0.0004109991
design_39,stress_granule,0.49442828
design_39,chromosome,1.8262469e-07
design_39,nucleolus,4.1675545e-08
design_39,nuclear_pore_complex,0.00013406837
design_39,cajal_body,9.221287e-07
design_39,rna_granule,1.0229625e-11
design_39,cell_junction,4.9925668e-05
design_39,transcriptional,1.4020227e-06
design_40,nuclear_speckle,5.588767e-07
design_40,p-body,0.34219563
design_40,pml-body,3.3029177e-11
design_40,post_synaptic_density,2.253496e-13
design_40,stress_granule,0.65754926
design_40,chromosome,9.636344e-07
design_40,nucleolus,2.044901e-09
design_40,nuclear_pore_complex,7.1872854e-08
design_40,cajal_body,5.812716e-09
design_40,rna_granule,4.4531434e-17
design_40,cell_junction,0.00025357452
design_40,transcriptional,5.6160787e-09
design_41,nuclear_speckle,4.0388923e-06
design_41,p-body,0.5625991
design_41,pml-body,2.3715792e-07
design_41,post_synaptic_density,5.3818926e-06
design_41,stress_granule,0.0061924574
design_41,chromosome,5.4275864e-05
design_41,nucleolus,0.00092800544
design_41,nuclear_pore_complex,1.1634478e-06
design_41,cajal_body,3.314385e-05
design_41,rna_granule,1.11389875e-08
design_41,cell_junction,0.43018103
design_41,transcriptional,1.1796603e-06
design_42,nuclear_speckle,2.2070456e-06
design_42,p-body,0.9990398
design_42,pml-body,6.3394863e-09
design_42,post_synaptic_density,7.864993e-09
design_42,stress_granule,0.0003354135
design_42,chromosome,1.7910346e-05
design_42,nucleolus,2.8382952e-05
design_42,nuclear_pore_complex,0.0004887841
design_42,cajal_body,1.2373261e-05
design_42,rna_granule,2.938738e-12
design_42,cell_junction,7.5118776e-05
design_42,transcriptional,5.1842832e-09
design_43,nuclear_speckle,3.8560452e-07
design_43,p-body,0.50044155
design_43,pml-body,2.8221228e-07
design_43,post_synaptic_density,1.6239115e-06
design_43,stress_granule,0.49953464
design_43,chromosome,3.9107326e-09
design_43,nucleolus,3.4247677e-07
design_43,nuclear_pore_complex,6.4927162e-06
design_43,cajal_body,1.283627e-05
design_43,rna_granule,5.7276208e-11
design_43,cell_junction,1.8455378e-07
design_43,transcriptional,1.6829594e-06
design_44,nuclear_speckle,3.2954002e-08
design_44,p-body,0.5062283
design_44,pml-body,3.6297123e-09
design_44,post_synaptic_density,1.8827968e-13
design_44,stress_granule,0.49355495
design_44,chromosome,0.00021503074
design_44,nucleolus,5.7253097e-10
design_44,nuclear_pore_complex,5.98027e-07
design_44,cajal_body,3.0608838e-08
design_44,rna_granule,2.1382365e-11
design_44,cell_junction,4.031706e-08
design_44,transcriptional,9.496766e-07
design_45,nuclear_speckle,8.388858e-08
design_45,p-body,0.50158197
design_45,pml-body,2.0130149e-06
design_45,post_synaptic_density,6.663708e-08
design_45,stress_granule,0.49831787
design_45,chromosome,6.1009225e-05
design_45,nucleolus,1.4634542e-05
design_45,nuclear_pore_complex,8.8185783e-07
design_45,cajal_body,1.996871e-09
design_45,rna_granule,2.149804e-09
design_45,cell_junction,1.4352615e-05
design_45,transcriptional,7.1214968e-06
design_46,nuclear_speckle,2.6748652e-09
design_46,p-body,0.3673669
design_46,pml-body,9.908368e-09
design_46,post_synaptic_density,2.9735826e-18
design_46,stress_granule,0.261591
design_46,chromosome,0.09454498
design_46,nucleolus,0.27649704
design_46,nuclear_pore_complex,1.23187265e-08
design_46,cajal_body,6.142458e-08
design_46,rna_granule,1.733993e-10
design_46,cell_junction,3.906e-08
design_46,transcriptional,5.4382165e-10
design_47,nuclear_speckle,5.6244984e-11
design_47,p-body,0.9917132
design_47,pml-body,1.0721861e-06
design_47,post_synaptic_density,7.006858e-10
design_47,stress_granule,0.008162175
design_47,chromosome,1.4836156e-05
design_47,nucleolus,3.1595306e-08
design_47,nuclear_pore_complex,4.110663e-05
design_47,cajal_body,4.6534715e-06
design_47,rna_granule,2.8923858e-14
design_47,cell_junction,3.0159593e-09
design_47,transcriptional,6.304581e-05
design_48,nuclear_speckle,1.2924592e-06
design_48,p-body,0.5243456
design_48,pml-body,4.22947e-07
design_48,post_synaptic_density,2.7928527e-05
design_48,stress_granule,0.4755238
design_48,chromosome,7.020026e-10
design_48,nucleolus,1.4272652e-07
design_48,nuclear_pore_complex,3.0574686e-08
design_48,cajal_body,9.1972765e-08
design_48,rna_granule,6.3375004e-12
design_48,cell_junction,9.493207e-05
design_48,transcriptional,5.739782e-06
design_49,nuclear_speckle,2.6337068e-07
design_49,p-body,0.49929747
design_49,pml-body,1.00038105e-05
design_49,post_synaptic_density,5.4718497e-11
design_49,stress_granule,0.49538985
design_49,chromosome,5.796614e-06
design_49,nucleolus,4.1708716e-07
design_49,nuclear_pore_complex,1.2644842e-06
design_49,cajal_body,2.0338166e-06
design_49,rna_granule,8.669647e-10
design_49,cell_junction,0.0052062767
design_49,transcriptional,8.661009e-05
design_50,nuclear_speckle,1.3358209e-09
design_50,p-body,0.54597074
design_50,pml-body,1.5412782e-07
design_50,post_synaptic_density,2.0454469e-05
design_50,stress_granule,0.4539103
design_50,chromosome,5.0296825e-05
design_50,nucleolus,1.057209e-07
design_50,nuclear_pore_complex,4.2060747e-05
design_50,cajal_body,1.0919487e-07
design_50,rna_granule,4.5917004e-10
design_50,cell_junction,5.6919107e-06
design_50,transcriptional,3.83165e-08
design_51,nuclear_speckle,2.541865e-07
design_51,p-body,0.6939723
design_51,pml-body,5.856312e-07
design_51,post_synaptic_density,0.0002572261
design_51,stress_granule,0.28506985
design_51,chromosome,0.01577106
design_51,nucleolus,0.0006152216
design_51,nuclear_pore_complex,0.004126852
design_51,cajal_body,5.8700436e-05
design_51,rna_granule,2.015705e-06
design_51,cell_junction,0.00012257708
design_51,transcriptional,3.3800281e-06
design_52,nuclear_speckle,5.4951724e-06
design_52,p-body,0.56174785
design_52,pml-body,3.1925417e-06
design_52,post_synaptic_density,3.0274169e-12
design_52,stress_granule,0.4341081
design_52,chromosome,0.003484413
design_52,nucleolus,0.00061892736
design_52,nuclear_pore_complex,7.592412e-07
design_52,cajal_body,1.030828e-07
design_52,rna_granule,5.643021e-07
design_52,cell_junction,1.6993092e-06
design_52,transcriptional,2.9001149e-05
design_53,nuclear_speckle,6.272673e-08
design_53,p-body,0.8879117
design_53,pml-body,3.2157057e-08
design_53,post_synaptic_density,4.7536194e-12
design_53,stress_granule,0.111457795
design_53,chromosome,0.00061595126
design_53,nucleolus,1.0955794e-05
design_53,nuclear_pore_complex,1.2647655e-06
design_53,cajal_body,1.6124145e-06
design_53,rna_granule,3.549492e-10
design_53,cell_junction,5.006503e-07
design_53,transcriptional,6.502065e-08
design_54,nuclear_speckle,8.782507e-08
design_54,p-body,0.0017457143
design_54,pml-body,4.82076e-07
design_54,post_synaptic_density,5.9485344e-10
design_54,stress_granule,0.028496709
design_54,chromosome,0.8868281
design_54,nucleolus,0.0021160308
design_54,nuclear_pore_complex,0.06911963
design_54,cajal_body,0.010650488
design_54,rna_granule,4.2563336e-08
design_54,cell_junction,0.0010427075
design_54,transcriptional,4.631058e-08
design_55,nuclear_speckle,1.3758655e-07
design_55,p-body,0.5835303
design_55,pml-body,6.868702e-06
design_55,post_synaptic_density,1.4020335e-07
design_55,stress_granule,0.0074024834
design_55,chromosome,0.046910662
design_55,nucleolus,0.0011262299
design_55,nuclear_pore_complex,0.31930453
design_55,cajal_body,0.00057344296
design_55,rna_granule,1.1260066e-08
design_55,cell_junction,0.04114268
design_55,transcriptional,2.4861502e-06
design_56,nuclear_speckle,2.1653996e-08
design_56,p-body,0.003923935
design_56,pml-body,6.586824e-09
design_56,post_synaptic_density,2.9377085e-12
design_56,stress_granule,9.946291e-07
design_56,chromosome,0.55785084
design_56,nucleolus,0.43602568
design_56,nuclear_pore_complex,0.0019593723
design_56,cajal_body,0.00023164024
design_56,rna_granule,5.396942e-11
design_56,cell_junction,7.385963e-06
design_56,transcriptional,2.4398922e-11
design_57,nuclear_speckle,1.1751532e-11
design_57,p-body,0.69845146
design_57,pml-body,6.4765286e-09
design_57,post_synaptic_density,2.7940273e-06
design_57,stress_granule,0.19539034
design_57,chromosome,1.1880711e-08
design_57,nucleolus,3.9809198e-10
design_57,nuclear_pore_complex,1.2086778e-06
design_57,cajal_body,4.387995e-12
design_57,rna_granule,4.7592043e-18
design_57,cell_junction,0.106154166
design_57,transcriptional,4.0874568e-08
design_58,nuclear_speckle,1.0298961e-10
design_58,p-body,0.5053563
design_58,pml-body,2.6175087e-07
design_58,post_synaptic_density,5.6847043e-09
design_58,stress_granule,0.49445188
design_58,chromosome,0.00016101077
design_58,nucleolus,2.3447012e-05
design_58,nuclear_pore_complex,1.7992349e-07
design_58,cajal_body,1.6420401e-07
design_58,rna_granule,6.0720082e-09
design_58,cell_junction,3.7023277e-08
design_58,transcriptional,6.6463617e-06
design_59,nuclear_speckle,3.3524905e-10
design_59,p-body,0.10798728
design_59,pml-body,2.792152e-08
design_59,post_synaptic_density,2.0420934e-11
design_59,stress_granule,0.8730702
design_59,chromosome,0.0071480023
design_59,nucleolus,7.4456166e-06
design_59,nuclear_pore_complex,0.00091513206
design_59,cajal_body,4.6805476e-10
design_59,rna_granule,6.040925e-14
design_59,cell_junction,0.0108719235
design_59,transcriptional,6.3712746e-09
design_60,nuclear_speckle,5.0399503e-06
design_60,p-body,0.92855626
design_60,pml-body,1.1026936e-08
design_60,post_synaptic_density,0.06718626
design_60,stress_granule,0.0039110016
design_60,chromosome,9.830636e-16
design_60,nucleolus,5.0372865e-08
design_60,nuclear_pore_complex,3.6518886e-05
design_60,cajal_body,0.00028949347
design_60,rna_granule,4.8484158e-23
design_60,cell_junction,1.5380818e-05
design_60,transcriptional,3.2906398e-09
design_61,nuclear_speckle,3.346517e-11
design_61,p-body,0.0008191342
design_61,pml-body,1.2294858e-08
design_61,post_synaptic_density,3.259287e-08
design_61,stress_granule,0.5806778
design_61,chromosome,0.00043756654
design_61,nucleolus,3.0674808e-16
design_61,nuclear_pore_complex,0.41806543
design_61,cajal_body,3.914434e-09
design_61,rna_granule,2.3581105e-22
design_61,cell_junction,7.5790095e-12
design_61,transcriptional,6.479209e-08
design_62,nuclear_speckle,4.705466e-13
design_62,p-body,0.46611843
design_62,pml-body,1.7207121e-08
design_62,post_synaptic_density,5.3683016e-06
design_62,stress_granule,0.53334445
design_62,chromosome,2.0889804e-11
design_62,nucleolus,7.877338e-12
design_62,nuclear_pore_complex,2.6556487e-05
design_62,cajal_body,2.8020764e-07
design_62,rna_granule,8.3772463e-19
design_62,cell_junction,0.00050322077
design_62,transcriptional,1.6786157e-06
design_63,nuclear_speckle,8.8454435e-12
design_63,p-body,0.26897514
design_63,pml-body,1.8635492e-10
design_63,post_synaptic_density,5.062591e-07
design_63,stress_granule,0.71832836
design_63,chromosome,4.4917374e-06
design_63,nucleolus,1.5574802e-05
design_63,nuclear_pore_complex,0.012614086
design_63,cajal_body,6.190833e-05
design_63,rna_granule,1.689511e-14
