ProtID,Predicted Compartment,Score
design_6,Nucleus,0.04775249
design_6,Endoplasmic.reticulum,0.15291551
design_6,Golgi.apparatus,0.090629995
design_6,Cell.membrane,0.21203919
design_6,Lysosome/Vacuole,0.12862231
design_6,Peroxisome,0.19501959
design_7,Extracellular,0.060903057
design_7,Plastid,0.07041826
design_7,Cytoplasm,0.03352883
design_7,Mitochondrion,0.18660197
design_7,Nucleus,0.023624782
design_7,Endoplasmic.reticulum,0.12636757
design_7,Golgi.apparatus,0.056526717
design_7,Cell.membrane,0.16863483
design_7,Lysosome/Vacuole,0.07512836
design_7,Peroxisome,0.19826558
design_8,Extracellular,0.073570885
design_8,Plastid,0.065303944
design_8,Cytoplasm,0.02929806
design_8,Mitochondrion,0.17860597
design_8,Nucleus,0.022871004
design_8,Endoplasmic.reticulum,0.12025808
design_8,Golgi.apparatus,0.06596153
design_8,Cell.membrane,0.17929445
design_8,Lysosome/Vacuole,0.07831542
design_8,Peroxisome,0.18652067
design_9,Extracellular,0.07709238
design_9,Plastid,0.03797422
design_9,Cytoplasm,0.037381712
design_9,Mitochondrion,0.16981372
design_9,Nucleus,0.024712663
design_9,Endoplasmic.reticulum,0.1455494
design_9,Golgi.apparatus,0.06532833
design_9,Cell.membrane,0.16960312
design_9,Lysosome/Vacuole,0.08289344
design_9,Peroxisome,0.189651
design_10,Extracellular,0.0066136885
design_10,Plastid,0.019868828
design_10,Cytoplasm,0.0629662
design_10,Mitochondrion,0.17183013
design_10,Nucleus,0.02689651
design_10,Endoplasmic.reticulum,0.14972869
design_10,Golgi.apparatus,0.08518914
design_10,Cell.membrane,0.1677582
design_10,Lysosome/Vacuole,0.109119356
design_10,Peroxisome,0.20002921
design_11,Extracellular,0.12085549
design_11,Plastid,0.05355871
design_11,Cytoplasm,0.035663262
design_11,Mitochondrion,0.09570945
design_11,Nucleus,0.01930152
design_11,Endoplasmic.reticulum,0.15881422
design_11,Golgi.apparatus,0.06194721
design_11,Cell.membrane,0.16342758
design_11,Lysosome/Vacuole,0.11047696
design_11,Peroxisome,0.1802455
design_12,Extracellular,0.08865129
design_12,Plastid,0.03801237
design_12,Cytoplasm,0.030357463
design_12,Mitochondrion,0.13232267
design_12,Nucleus,0.018555434
design_12,Endoplasmic.reticulum,0.15104707
design_12,Golgi.apparatus,0.056964107
design_12,Cell.membrane,0.18303864
design_12,Lysosome/Vacuole,0.10892547
design_12,Peroxisome,0.19212551
design_13,Extracellular,0.18200484
design_13,Plastid,0.062136784
design_13,Cytoplasm,0.028941121
design_13,Mitochondrion,0.0794496
design_13,Nucleus,0.026050324
design_13,Endoplasmic.reticulum,0.14401087
design_13,Golgi.apparatus,0.04922343
design_13,Cell.membrane,0.15914223
design_13,Lysosome/Vacuole,0.09953692
design_13,Peroxisome,0.16950387
design_14,Extracellular,0.009398138
design_14,Plastid,0.015483457
design_14,Cytoplasm,0.05983761
design_14,Mitochondrion,0.21628776
design_14,Nucleus,0.050573587
design_14,Endoplasmic.reticulum,0.10313554
design_14,Golgi.apparatus,0.07710008
design_14,Cell.membrane,0.17636852
design_14,Lysosome/Vacuole,0.0690967
design_14,Peroxisome,0.2227186
design_15,Extracellular,0.011842839
design_15,Plastid,0.004930245
design_15,Cytoplasm,0.03543253
design_15,Mitochondrion,0.13542277
design_15,Nucleus,0.026544122
design_15,Endoplasmic.reticulum,0.1685544
design_15,Golgi.apparatus,0.07775588
design_15,Cell.membrane,0.20191005
design_15,Lysosome/Vacuole,0.13182795
design_15,Peroxisome,0.2057792
design_16,Extracellular,0.13262153
design_16,Plastid,0.05322977
design_16,Cytoplasm,0.027190875
design_16,Mitochondrion,0.08600704
design_16,Nucleus,0.015369276
design_16,Endoplasmic.reticulum,0.15961264
design_16,Golgi.apparatus,0.058616966
design_16,Cell.membrane,0.16936742
design_16,Lysosome/Vacuole,0.12135234
design_16,Peroxisome,0.17663206
design_17,Extracellular,0.10154497
design_17,Plastid,0.065715946
design_17,Cytoplasm,0.033304226
design_17,Mitochondrion,0.10204357
design_17,Nucleus,0.015949197
design_17,Endoplasmic.reticulum,0.16240752
design_17,Golgi.apparatus,0.06980445
design_17,Cell.membrane,0.16572481
design_17,Lysosome/Vacuole,0.11312003
design_17,Peroxisome,0.17038533
design_18,Extracellular,0.031655822
design_18,Plastid,0.007334128
design_18,Cytoplasm,0.033738628
design_18,Mitochondrion,0.089911066
design_18,Nucleus,0.025413476
design_18,Endoplasmic.reticulum,0.17837295
design_18,Golgi.apparatus,0.09066224
design_18,Cell.membrane,0.20299768
design_18,Lysosome/Vacuole,0.14441729
design_18,Peroxisome,0.19549672
design_19,Extracellular,0.01442857
design_19,Plastid,0.008589116
design_19,Cytoplasm,0.030324886
design_19,Mitochondrion,0.18167092
design_19,Nucleus,0.02229716
design_19,Endoplasmic.reticulum,0.15467866
design_19,Golgi.apparatus,0.0785659
design_19,Cell.membrane,0.20169498
design_19,Lysosome/Vacuole,0.105994776
design_19,Peroxisome,0.20175496
design_20,Extracellular,0.14085911
design_20,Plastid,0.13623603
design_20,Cytoplasm,0.02026863
design_20,Mitochondrion,0.10467886
design_20,Nucleus,0.012975077
design_20,Endoplasmic.reticulum,0.12887648
design_20,Golgi.apparatus,0.065426424
design_20,Cell.membrane,0.13896352
design_20,Lysosome/Vacuole,0.095613
design_20,Peroxisome,0.1561028
design_21,Extracellular,0.12348237
design_21,Plastid,0.05683776
design_21,Cytoplasm,0.026545951
design_21,Mitochondrion,0.094970666
design_21,Nucleus,0.01575479
design_21,Endoplasmic.reticulum,0.1610746
design_21,Golgi.apparatus,0.05902159
design_21,Cell.membrane,0.1692561
design_21,Lysosome/Vacuole,0.118566826
design_21,Peroxisome,0.1744894
design_22,Extracellular,0.041261993
design_22,Plastid,0.016355526
design_22,Cytoplasm,0.025364831
design_22,Mitochondrion,0.1734441
design_22,Nucleus,0.0153591065
design_22,Endoplasmic.reticulum,0.16586202
design_22,Golgi.apparatus,0.070289224
design_22,Cell.membrane,0.1919581
design_22,Lysosome/Vacuole,0.10596114
design_22,Peroxisome,0.1941439
design_23,Extracellular,0.10139103
design_23,Plastid,0.08879093
design_23,Cytoplasm,0.027285734
design_23,Mitochondrion,0.12535197
design_23,Nucleus,0.011031219
design_23,Endoplasmic.reticulum,0.15153128
design_23,Golgi.apparatus,0.063041665
design_23,Cell.membrane,0.15159225
design_23,Lysosome/Vacuole,0.10962836
design_23,Peroxisome,0.1703555
design_24,Extracellular,0.1812072
design_24,Plastid,0.06292026
design_24,Cytoplasm,0.028107189
design_24,Mitochondrion,0.07780267
design_24,Nucleus,0.022311907
design_24,Endoplasmic.reticulum,0.14565182
design_24,Golgi.apparatus,0.04900822
design_24,Cell.membrane,0.15758196
design_24,Lysosome/Vacuole,0.10535035
design_24,Peroxisome,0.1700585
design_25,Extracellular,0.113382496
design_25,Plastid,0.05359374
design_25,Cytoplasm,0.02176369
design_25,Mitochondrion,0.11481101
design_25,Nucleus,0.009435904
design_25,Endoplasmic.reticulum,0.15765126
design_25,Golgi.apparatus,0.057296053
design_25,Cell.membrane,0.1672727
design_25,Lysosome/Vacuole,0.12626301
design_25,Peroxisome,0.17853017
design_26,Extracellular,0.18143593
design_26,Plastid,0.06879312
design_26,Cytoplasm,0.020585433
design_26,Mitochondrion,0.055317108
design_26,Nucleus,0.017659867
design_26,Endoplasmic.reticulum,0.15774089
design_26,Golgi.apparatus,0.057464298
design_26,Cell.membrane,0.16585134
design_26,Lysosome/Vacuole,0.11860871
design_26,Peroxisome,0.15654337
design_27,Extracellular,0.13152142
design_27,Plastid,0.030795276
design_27,Cytoplasm,0.03006679
design_27,Mitochondrion,0.08110361
design_27,Nucleus,0.018519226
design_27,Endoplasmic.reticulum,0.16460001
design_27,Golgi.apparatus,0.06765139
design_27,Cell.membrane,0.179763
design_27,Lysosome/Vacuole,0.12027608
design_27,Peroxisome,0.17570312
design_28,Extracellular,0.002300245
design_28,Plastid,0.006173221
design_28,Cytoplasm,0.041995462
design_28,Mitochondrion,0.14176784
design_28,Nucleus,0.03131047
design_28,Endoplasmic.reticulum,0.15815541
design_28,Golgi.apparatus,0.09737127
design_28,Cell.membrane,0.19379604
design_28,Lysosome/Vacuole,0.12719484
design_28,Peroxisome,0.19993523
design_29,Extracellular,0.05588818
design_29,Plastid,0.045449372
design_29,Cytoplasm,0.06190204
design_29,Mitochondrion,0.1539617
design_29,Nucleus,0.025580686
design_29,Endoplasmic.reticulum,0.14807469
design_29,Golgi.apparatus,0.058688525
design_29,Cell.membrane,0.16136374
design_29,Lysosome/Vacuole,0.09332927
design_29,Peroxisome,0.19576181
design_30,Extracellular,0.0703862
design_30,Plastid,0.01549865
design_30,Cytoplasm,0.053471517
design_30,Mitochondrion,0.111180596
design_30,Nucleus,0.042454936
design_30,Endoplasmic.reticulum,0.15913428
design_30,Golgi.apparatus,0.07529934
design_30,Cell.membrane,0.1786003
design_30,Lysosome/Vacuole,0.1015851
design_30,Peroxisome,0.19238913
design_31,Extracellular,0.12614505
design_31,Plastid,0.091041744
design_31,Cytoplasm,0.031069415
design_31,Mitochondrion,0.13627942
design_31,Nucleus,0.018243767
design_31,Endoplasmic.reticulum,0.12883408
design_31,Golgi.apparatus,0.045716245
design_31,Cell.membrane,0.14879665
design_31,Lysosome/Vacuole,0.09262671
design_31,Peroxisome,0.18124692
design_32,Extracellular,0.1704288
design_32,Plastid,0.043515183
design_32,Cytoplasm,0.020130007
design_32,Mitochondrion,0.04566582
design_32,Nucleus,0.017592994
design_32,Endoplasmic.reticulum,0.16834815
design_32,Golgi.apparatus,0.069497995
design_32,Cell.membrane,0.18137075
design_32,Lysosome/Vacuole,0.13283445
design_32,Peroxisome,0.15061578
design_33,Extracellular,0.08200384
design_33,Plastid,0.104601
design_33,Cytoplasm,0.018279882
design_33,Mitochondrion,0.145944
design_33,Nucleus,0.015593828
design_33,Endoplasmic.reticulum,0.1330352
design_33,Golgi.apparatus,0.061129402
design_33,Cell.membrane,0.16394116
design_33,Lysosome/Vacuole,0.099901475
design_33,Peroxisome,0.17557022
design_34,Extracellular,0.010729434
design_34,Plastid,0.013545971
design_34,Cytoplasm,0.052043125
design_34,Mitochondrion,0.21683042
design_34,Nucleus,0.049707226
design_34,Endoplasmic.reticulum,0.11308258
design_34,Golgi.apparatus,0.0628408
design_34,Cell.membrane,0.19163592
design_34,Lysosome/Vacuole,0.06644065
design_34,Peroxisome,0.22314388
design_35,Extracellular,0.04433642
design_35,Plastid,0.02914532
design_35,Cytoplasm,0.034781292
design_35,Mitochondrion,0.20753938
design_35,Nucleus,0.032604236
design_35,Endoplasmic.reticulum,0.12472797
design_35,Golgi.apparatus,0.05950188
design_35,Cell.membrane,0.18793997
design_35,Lysosome/Vacuole,0.080299474
design_35,Peroxisome,0.199124
design_36,Extracellular,0.06370099
design_36,Plastid,0.02784235
design_36,Cytoplasm,0.041907478
design_36,Mitochondrion,0.15444398
design_36,Nucleus,0.040345386
design_36,Endoplasmic.reticulum,0.13856521
design_36,Golgi.apparatus,0.04618843
design_36,Cell.membrane,0.1837181
design_36,Lysosome/Vacuole,0.09412424
design_36,Peroxisome,0.20916386
design_37,Extracellular,0.13163681
design_37,Plastid,0.11296513
design_37,Cytoplasm,0.025856195
design_37,Mitochondrion,0.12670967
design_37,Nucleus,0.013479409
design_37,Endoplasmic.reticulum,0.13308263
design_37,Golgi.apparatus,0.06198672
design_37,Cell.membrane,0.14001332
design_37,Lysosome/Vacuole,0.088439524
design_37,Peroxisome,0.16583063
design_38,Extracellular,0.0056408783
design_38,Plastid,0.017329764
design_38,Cytoplasm,0.07819268
design_38,Mitochondrion,0.18309715
design_38,Nucleus,0.029723477
design_38,Endoplasmic.reticulum,0.14445306
design_38,Golgi.apparatus,0.08301234
design_38,Cell.membrane,0.15925445
design_38,Lysosome/Vacuole,0.096840896
design_38,Peroxisome,0.20245525
design_39,Extracellular,0.13412026
design_39,Plastid,0.11060826
design_39,Cytoplasm,0.02165618
design_39,Mitochondrion,0.13494574
design_39,Nucleus,0.015443838
design_39,Endoplasmic.reticulum,0.12440585
design_39,Golgi.apparatus,0.060487155
design_39,Cell.membrane,0.14524867
design_39,Lysosome/Vacuole,0.091132216
design_39,Peroxisome,0.16195184
design_40,Extracellular,0.1513001
design_40,Plastid,0.09287033
design_40,Cytoplasm,0.0239501
design_40,Mitochondrion,0.10876112
design_40,Nucleus,0.012830505
design_40,Endoplasmic.reticulum,0.13918684
design_40,Golgi.apparatus,0.052878056
design_40,Cell.membrane,0.15238102
design_40,Lysosome/Vacuole,0.10240431
design_40,Peroxisome,0.16343759
design_41,Extracellular,0.15539275
design_41,Plastid,0.040231068
design_41,Cytoplasm,0.018778872
design_41,Mitochondrion,0.044503137
design_41,Nucleus,0.01417948
design_41,Endoplasmic.reticulum,0.17317191
design_41,Golgi.apparatus,0.07367351
design_41,Cell.membrane,0.18334216
design_41,Lysosome/Vacuole,0.13812007
design_41,Peroxisome,0.1586071
design_42,Extracellular,0.1534877
design_42,Plastid,0.088918574
design_42,Cytoplasm,0.036469135
design_42,Mitochondrion,0.11815047
design_42,Nucleus,0.02051551
design_42,Endoplasmic.reticulum,0.13221867
design_42,Golgi.apparatus,0.04895165
design_42,Cell.membrane,0.14256202
design_42,Lysosome/Vacuole,0.0873531
design_42,Peroxisome,0.17137317
design_43,Extracellular,0.13770935
design_43,Plastid,0.041174125
design_43,Cytoplasm,0.026600705
design_43,Mitochondrion,0.0732444
design_43,Nucleus,0.016271528
design_43,Endoplasmic.reticulum,0.1667565
design_43,Golgi.apparatus,0.06676727
design_43,Cell.membrane,0.17224124
design_43,Lysosome/Vacuole,0.12239899
design_43,Peroxisome,0.17683588
design_44,Extracellular,0.14976242
design_44,Plastid,0.08306533
design_44,Cytoplasm,0.03284863
design_44,Mitochondrion,0.13291784
design_44,Nucleus,0.020657547
design_44,Endoplasmic.reticulum,0.1289466
design_44,Golgi.apparatus,0.052122504
design_44,Cell.membrane,0.14293933
design_44,Lysosome/Vacuole,0.08475592
design_44,Peroxisome,0.1719839
design_45,Extracellular,0.10959765
design_45,Plastid,0.04504239
design_45,Cytoplasm,0.027324488
design_45,Mitochondrion,0.092750795
design_45,Nucleus,0.015289926
design_45,Endoplasmic.reticulum,0.16236168
design_45,Golgi.apparatus,0.0670474
design_45,Cell.membrane,0.1769633
design_45,Lysosome/Vacuole,0.12671198
design_45,Peroxisome,0.1769104
design_46,Extracellular,0.13498113
design_46,Plastid,0.04172365
design_46,Cytoplasm,0.028975775
design_46,Mitochondrion,0.10113862
design_46,Nucleus,0.015500357
design_46,Endoplasmic.reticulum,0.15460111
design_46,Golgi.apparatus,0.06079569
design_46,Cell.membrane,0.16985969
design_46,Lysosome/Vacuole,0.11725994
design_46,Peroxisome,0.17516406
design_47,Extracellular,0.15507434
design_47,Plastid,0.03753454
design_47,Cytoplasm,0.018229483
design_47,Mitochondrion,0.063813895
design_47,Nucleus,0.010609522
design_47,Endoplasmic.reticulum,0.16689081
design_47,Golgi.apparatus,0.07052039
design_47,Cell.membrane,0.17341712
design_47,Lysosome/Vacuole,0.13728388
design_47,Peroxisome,0.16662605
design_48,Extracellular,0.004282465
design_48,Plastid,0.0039742347
design_48,Cytoplasm,0.12331919
design_48,Mitochondrion,0.14974244
design_48,Nucleus,0.10856767
design_48,Endoplasmic.reticulum,0.118404366
design_48,Golgi.apparatus,0.06320005
design_48,Cell.membrane,0.16759206
design_48,Lysosome/Vacuole,0.05704323
design_48,Peroxisome,0.20387423
design_49,Extracellular,0.10740001
design_49,Plastid,0.044346053
design_49,Cytoplasm,0.027173037
design_49,Mitochondrion,0.087793715
design_49,Nucleus,0.016260797
design_49,Endoplasmic.reticulum,0.16961531
design_49,Golgi.apparatus,0.068371594
design_49,Cell.membrane,0.17673849
design_49,Lysosome/Vacuole,0.1258601
design_49,Peroxisome,0.17644085
design_50,Extracellular,0.085442014
design_50,Plastid,0.052182134
design_50,Cytoplasm,0.030000785
design_50,Mitochondrion,0.122833595
design_50,Nucleus,0.013590796
design_50,Endoplasmic.reticulum,0.1583998
design_50,Golgi.apparatus,0.060161192
design_50,Cell.membrane,0.17393832
design_50,Lysosome/Vacuole,0.11945885
design_50,Peroxisome,0.18399249
design_51,Extracellular,0.0064864084
design_51,Plastid,0.10361824
design_51,Cytoplasm,0.07923709
design_51,Mitochondrion,0.22187562
design_51,Nucleus,0.026470315
design_51,Endoplasmic.reticulum,0.09340188
design_51,Golgi.apparatus,0.09031438
design_51,Cell.membrane,0.12109465
design_51,Lysosome/Vacuole,0.045024667
design_51,Peroxisome,0.21247675
design_52,Extracellular,0.0042499937
design_52,Plastid,0.021602917
design_52,Cytoplasm,0.056637686
design_52,Mitochondrion,0.18191306
design_52,Nucleus,0.030742012
design_52,Endoplasmic.reticulum,0.14609706
design_52,Golgi.apparatus,0.091741316
design_52,Cell.membrane,0.16896626
design_52,Lysosome/Vacuole,0.098453805
design_52,Peroxisome,0.19959594
design_53,Extracellular,0.15050787
design_53,Plastid,0.06506359
design_53,Cytoplasm,0.026119012
design_53,Mitochondrion,0.070874564
design_53,Nucleus,0.017570775
design_53,Endoplasmic.reticulum,0.15306474
design_53,Golgi.apparatus,0.05685074
design_53,Cell.membrane,0.16741131
design_53,Lysosome/Vacuole,0.12001158
design_53,Peroxisome,0.17252588
design_54,Extracellular,0.013828689
design_54,Plastid,0.15539978
design_54,Cytoplasm,0.07444228
design_54,Mitochondrion,0.19125521
design_54,Nucleus,0.052279178
design_54,Endoplasmic.reticulum,0.09348172
design_54,Golgi.apparatus,0.06480798
design_54,Cell.membrane,0.11785499
design_54,Lysosome/Vacuole,0.04628847
design_54,Peroxisome,0.19036165
design_55,Extracellular,0.15281035
design_55,Plastid,0.036846943
design_55,Cytoplasm,0.024228437
design_55,Mitochondrion,0.056845408
design_55,Nucleus,0.020563772
design_55,Endoplasmic.reticulum,0.1677114
design_55,Golgi.apparatus,0.06767892
design_55,Cell.membrane,0.18313742
design_55,Lysosome/Vacuole,0.12443939
design_55,Peroxisome,0.16573802
design_56,Extracellular,0.012315574
design_56,Plastid,0.0072453967
design_56,Cytoplasm,0.03573127
design_56,Mitochondrion,0.16614462
design_56,Nucleus,0.028336296
design_56,Endoplasmic.reticulum,0.1642775
design_56,Golgi.apparatus,0.07981862
design_56,Cell.membrane,0.1982597
design_56,Lysosome/Vacuole,0.10903373
design_56,Peroxisome,0.19883727
design_57,Extracellular,0.12901776
design_57,Plastid,0.044107128
design_57,Cytoplasm,0.024983859
design_57,Mitochondrion,0.10348611
design_57,Nucleus,0.014921885
design_57,Endoplasmic.reticulum,0.16003406
design_57,Golgi.apparatus,0.057994578
design_57,Cell.membrane,0.17042927
design_57,Lysosome/Vacuole,0.119728744
design_57,Peroxisome,0.1752966
design_58,Extracellular,0.0014525908
design_58,Plastid,0.029593619
design_58,Cytoplasm,0.124481715
design_58,Mitochondrion,0.22460164
design_58,Nucleus,0.056585472
design_58,Endoplasmic.reticulum,0.07550937
design_58,Golgi.apparatus,0.08230102
design_58,Cell.membrane,0.13922258
design_58,Lysosome/Vacuole,0.040121567
design_58,Peroxisome,0.22613037
design_59,Extracellular,0.0070447945
design_59,Plastid,0.027516063
design_59,Cytoplasm,0.053588517
design_59,Mitochondrion,0.21544376
design_59,Nucleus,0.032452036
design_59,Endoplasmic.reticulum,0.11880766
design_59,Golgi.apparatus,0.06528578
design_59,Cell.membrane,0.17623615
design_59,Lysosome/Vacuole,0.08001331
design_59,Peroxisome,0.22361192
design_60,Extracellular,0.14381117
design_60,Plastid,0.050901543
design_60,Cytoplasm,0.03135684
design_60,Mitochondrion,0.07718574
design_60,Nucleus,0.017551327
design_60,Endoplasmic.reticulum,0.16313295
design_60,Golgi.apparatus,0.06875636
design_60,Cell.membrane,0.16026388
design_60,Lysosome/Vacuole,0.11577181
design_60,Peroxisome,0.17126843
design_61,Extracellular,0.008184709
design_61,Plastid,0.00860055
design_61,Cytoplasm,0.045685682
design_61,Mitochondrion,0.15880448
design_61,Nucleus,0.028108258
design_61,Endoplasmic.reticulum,0.15750857
design_61,Golgi.apparatus,0.074689046
design_61,Cell.membrane,0.19366258
design_61,Lysosome/Vacuole,0.118085496
design_61,Peroxisome,0.20667067
design_62,Extracellular,0.029804237
design_62,Plastid,0.0054722833
design_62,Cytoplasm,0.036102314
design_62,Mitochondrion,0.10330176
design_62,Nucleus,0.0511419
design_62,Endoplasmic.reticulum,0.16616906
design_62,Golgi.apparatus,0.07298105
design_62,Cell.membrane,0.21903038
design_62,Lysosome/Vacuole,0.11917153
design_62,Peroxisome,0.19682556
design_63,Extracellular,0.07584938
design_63,Plastid,0.03998138
design_63,Cytoplasm,0.031162515
design_63,Mitochondrion,0.088276334
design_63,Nucleus,0.018371725
design_63,Endoplasmic.reticulum,0.17419423
design_63,Golgi.apparatus,0.074483186
design_63,Cell.membrane,0.18643872
design_63,Lysosome/Vacuole,0.12898144
design_63,Peroxisome,0.18226111
design_64,Extracellular,0.13556075
design_64,Plastid,0.13280465
design_64,Cytoplasm,0.026144821
design_64,Mitochondrion,0.13041312
design_64,Nucleus,0.022284139
design_64,Endoplasmic.reticulum,0.114506885
design_64,Golgi.apparatus,0.062397745
design_64,Cell.membrane,0.13054608
design_64,Lysosome/Vacuole,0.0783624
design_64,Peroxisome,0.16697945
design_65,Extracellular,0.034581598
design_65,Plastid,0.15268862
design_65,Cytoplasm,0.025696237
design_65,Mitochondrion,0.16845423
design_65,Nucleus,0.019076932
design_65,Endoplasmic.reticulum,0.11650128
design_65,Golgi.apparatus,0.07559894
design_65,Cell.membrane,0.14812389
design_65,Lysosome/Vacuole,0.07781966
design_65,Peroxisome,0.18145859
design_66,Extracellular,0.058152776
design_66,Plastid,0.02550064
design_66,Cytoplasm,0.025154727
design_66,Mitochondrion,0.09608329
design_66,Nucleus,0.01731047
design_66,Endoplasmic.reticulum,0.17352381
design_66,Golgi.apparatus,0.0865431
design_66,Cell.membrane,0.19392838
design_66,Lysosome/Vacuole,0.13698673
design_66,Peroxisome,0.18681616
design_67,Extracellular,0.010061159
design_67,Plastid,0.019638538
design_67,Cytoplasm,0.055282857
design_67,Mitochondrion,0.19117428
design_67,Nucleus,0.040352613
design_67,Endoplasmic.reticulum,0.1283563
design_67,Golgi.apparatus,0.08059066
design_67,Cell.membrane,0.17878221
design_67,Lysosome/Vacuole,0.08307897
design_67,Peroxisome,0.21268243
design_68,Extracellular,0.0072322586
design_68,Plastid,0.015180172
design_68,Cytoplasm,0.05661409
design_68,Mitochondrion,0.15070939
design_68,Nucleus,0.029150216
design_68,Endoplasmic.reticulum,0.15837584
design_68,Golgi.apparatus,0.09703656
design_68,Cell.membrane,0.1728478
design_68,Lysosome/Vacuole,0.11733146
design_68,Peroxisome,0.19552219
design_69,Extracellular,0.18140599
design_69,Plastid,0.07929168
design_69,Cytoplasm,0.021553839
design_69,Mitochondrion,0.06122356
design_69,Nucleus,0.017919714
design_69,Endoplasmic.reticulum,0.15090883
design_69,Golgi.apparatus,0.050538007
design_69,Cell.membrane,0.16171634
design_69,Lysosome/Vacuole,0.1156547
design_69,Peroxisome,0.15978734
design_70,Extracellular,0.17553304
design_70,Plastid,0.04759833
design_70,Cytoplasm,0.020573273
design_70,Mitochondrion,0.05780004
design_70,Nucleus,0.01435636
design_70,Endoplasmic.reticulum,0.16086577
design_70,Golgi.apparatus,0.060221996
design_70,Cell.membrane,0.17343746
design_70,Lysosome/Vacuole,0.12624069
design_70,Peroxisome,0.16337301
design_71,Extracellular,0.09224132
design_71,Plastid,0.14358193
design_71,Cytoplasm,0.031036448
design_71,Mitochondrion,0.1252827
design_71,Nucleus,0.02045346
design_71,Endoplasmic.reticulum,0.12807609
design_71,Golgi.apparatus,0.080005825
design_71,Cell.membrane,0.13342783
design_71,Lysosome/Vacuole,0.084092356
design_71,Peroxisome,0.16180205
design_72,Extracellular,0.002155054
design_72,Plastid,0.020558726
design_72,Cytoplasm,0.096169084
design_72,Mitochondrion,0.23423924
design_72,Nucleus,0.048808172
design_72,Endoplasmic.reticulum,0.09221434
design_72,Golgi.apparatus,0.06487936
design_72,Cell.membrane,0.1631178
design_72,Lysosome/Vacuole,0.045529537
design_72,Peroxisome,0.23232865
design_73,Extracellular,0.16323702
design_73,Plastid,0.051063947
design_73,Cytoplasm,0.020882469
design_73,Mitochondrion,0.07183145
design_73,Nucleus,0.012077469
design_73,Endoplasmic.reticulum,0.15650451
design_73,Golgi.apparatus,0.063698076
design_73,Cell.membrane,0.16998154
design_73,Lysosome/Vacuole,0.12486862
design_73,Peroxisome,0.16585498
design_74,Extracellular,0.09616388
design_74,Plastid,0.039207842
design_74,Cytoplasm,0.044767734
design_74,Mitochondrion,0.09565466
design_74,Nucleus,0.061334293
design_74,Endoplasmic.reticulum,0.13767713
design_74,Golgi.apparatus,0.05908686
design_74,Cell.membrane,0.1971748
design_74,Lysosome/Vacuole,0.08726544
design_74,Peroxisome,0.18166737
design_75,Extracellular,0.16715503
design_75,Plastid,0.061673418
design_75,Cytoplasm,0.02168683
design_75,Mitochondrion,0.08157895
design_75,Nucleus,0.0125899585
design_75,Endoplasmic.reticulum,0.15432785
design_75,Golgi.apparatus,0.05305772
design_75,Cell.membrane,0.16308981
design_75,Lysosome/Vacuole,0.11773783
design_75,Peroxisome,0.16710258
design_76,Extracellular,0.112865716
design_76,Plastid,0.033345398
design_76,Cytoplasm,0.024717435
design_76,Mitochondrion,0.081556335
design_76,Nucleus,0.01605021
design_76,Endoplasmic.reticulum,0.16964528
design_76,Golgi.apparatus,0.074136026
design_76,Cell.membrane,0.18640523
design_76,Lysosome/Vacuole,0.12598717
design_76,Peroxisome,0.17529126
design_77,Extracellular,0.16561805
design_77,Plastid,0.084785126
design_77,Cytoplasm,0.02092476
