ProtID,Predicted Compartment,Score
Sequence_8,Cytoplasm,0.32625648
Sequence_8,Mitochondrion,0.09707444
Sequence_8,Nucleus,0.3255076
Sequence_8,Endoplasmic.reticulum,0.036678877
Sequence_8,Golgi.apparatus,0.061927777
Sequence_8,Cell.membrane,0.101686984
Sequence_8,Lysosome/Vacuole,0.014060528
Sequence_8,Peroxisome,0.00894667
Sequence_9,Extracellular,0.25435185
Sequence_9,Plastid,0.00357431
Sequence_9,Cytoplasm,0.10198635
Sequence_9,Mitochondrion,0.02723176
Sequence_9,Nucleus,0.082846515
Sequence_9,Endoplasmic.reticulum,0.22234835
Sequence_9,Golgi.apparatus,0.07941602
Sequence_9,Cell.membrane,0.1296581
Sequence_9,Lysosome/Vacuole,0.09706132
Sequence_9,Peroxisome,0.0015254242
Sequence_10,Extracellular,0.024300894
Sequence_10,Plastid,0.008817127
Sequence_10,Cytoplasm,0.30600178
Sequence_10,Mitochondrion,0.04816158
Sequence_10,Nucleus,0.3138903
Sequence_10,Endoplasmic.reticulum,0.03575621
Sequence_10,Golgi.apparatus,0.08227502
Sequence_10,Cell.membrane,0.15511467
Sequence_10,Lysosome/Vacuole,0.01927008
Sequence_10,Peroxisome,0.0064122286
Sequence_11,Extracellular,0.048489343
Sequence_11,Plastid,0.018456088
Sequence_11,Cytoplasm,0.2977304
Sequence_11,Mitochondrion,0.06179152
Sequence_11,Nucleus,0.29781863
Sequence_11,Endoplasmic.reticulum,0.042216215
Sequence_11,Golgi.apparatus,0.053052805
Sequence_11,Cell.membrane,0.10146835
Sequence_11,Lysosome/Vacuole,0.048831526
Sequence_11,Peroxisome,0.030145187
Sequence_12,Extracellular,0.11835821
Sequence_12,Plastid,0.043660592
Sequence_12,Cytoplasm,0.25608355
Sequence_12,Mitochondrion,0.1601083
Sequence_12,Nucleus,0.23501451
Sequence_12,Endoplasmic.reticulum,0.0492587
Sequence_12,Golgi.apparatus,0.028599272
Sequence_12,Cell.membrane,0.062250387
Sequence_12,Lysosome/Vacuole,0.026263677
Sequence_12,Peroxisome,0.020402802
Sequence_13,Extracellular,0.1430545
Sequence_13,Plastid,0.008928433
Sequence_13,Cytoplasm,0.18369284
Sequence_13,Mitochondrion,0.18502848
Sequence_13,Nucleus,0.20346543
Sequence_13,Endoplasmic.reticulum,0.07213686
Sequence_13,Golgi.apparatus,0.05901966
Sequence_13,Cell.membrane,0.07027905
Sequence_13,Lysosome/Vacuole,0.039265767
Sequence_13,Peroxisome,0.035128858
Sequence_14,Extracellular,0.08716351
Sequence_14,Plastid,0.036518306
Sequence_14,Cytoplasm,0.26459688
Sequence_14,Mitochondrion,0.06661215
Sequence_14,Nucleus,0.255568
Sequence_14,Endoplasmic.reticulum,0.055448726
Sequence_14,Golgi.apparatus,0.037662517
Sequence_14,Cell.membrane,0.09954058
Sequence_14,Lysosome/Vacuole,0.058451198
Sequence_14,Peroxisome,0.038438104
Sequence_15,Extracellular,0.054281186
Sequence_15,Plastid,0.028793981
Sequence_15,Cytoplasm,0.24631205
Sequence_15,Mitochondrion,0.10987245
Sequence_15,Nucleus,0.2360471
Sequence_15,Endoplasmic.reticulum,0.07103271
Sequence_15,Golgi.apparatus,0.058578975
Sequence_15,Cell.membrane,0.09956045
Sequence_15,Lysosome/Vacuole,0.054779153
Sequence_15,Peroxisome,0.04074197
Sequence_16,Extracellular,0.011676385
Sequence_16,Plastid,0.0021723
Sequence_16,Cytoplasm,0.3568933
Sequence_16,Mitochondrion,0.01775223
Sequence_16,Nucleus,0.37040576
Sequence_16,Endoplasmic.reticulum,0.037649386
Sequence_16,Golgi.apparatus,0.090120174
Sequence_16,Cell.membrane,0.105876684
Sequence_16,Lysosome/Vacuole,0.005345147
Sequence_16,Peroxisome,0.0021086717
Sequence_17,Extracellular,0.013410014
Sequence_17,Plastid,0.0044845375
Sequence_17,Cytoplasm,0.3440987
Sequence_17,Mitochondrion,0.02366164
Sequence_17,Nucleus,0.35878167
Sequence_17,Endoplasmic.reticulum,0.034216423
Sequence_17,Golgi.apparatus,0.06915684
Sequence_17,Cell.membrane,0.13013603
Sequence_17,Lysosome/Vacuole,0.015162136
Sequence_17,Peroxisome,0.006892083
Sequence_18,Extracellular,0.02107505
Sequence_18,Plastid,0.18559705
Sequence_18,Cytoplasm,0.20129512
Sequence_18,Mitochondrion,0.26653957
Sequence_18,Nucleus,0.1495731
Sequence_18,Endoplasmic.reticulum,0.019838763
Sequence_18,Golgi.apparatus,0.0170054
Sequence_18,Cell.membrane,0.036356226
Sequence_18,Lysosome/Vacuole,0.009498227
Sequence_18,Peroxisome,0.0932214
Sequence_19,Extracellular,0.071374
Sequence_19,Plastid,0.028763844
Sequence_19,Cytoplasm,0.23686662
Sequence_19,Mitochondrion,0.14144094
Sequence_19,Nucleus,0.2226159
Sequence_19,Endoplasmic.reticulum,0.076496914
Sequence_19,Golgi.apparatus,0.07405556
Sequence_19,Cell.membrane,0.08074464
Sequence_19,Lysosome/Vacuole,0.041811395
Sequence_19,Peroxisome,0.02583009
Sequence_20,Extracellular,0.04687976
Sequence_20,Plastid,0.02459806
Sequence_20,Cytoplasm,0.31292954
Sequence_20,Mitochondrion,0.057610307
Sequence_20,Nucleus,0.30863827
Sequence_20,Endoplasmic.reticulum,0.03194297
Sequence_20,Golgi.apparatus,0.0471513
Sequence_20,Cell.membrane,0.12478567
Sequence_20,Lysosome/Vacuole,0.029902585
Sequence_20,Peroxisome,0.01556158
Sequence_21,Extracellular,0.060839493
Sequence_21,Plastid,0.0339728
Sequence_21,Cytoplasm,0.2698136
Sequence_21,Mitochondrion,0.070753984
Sequence_21,Nucleus,0.25973606
Sequence_21,Endoplasmic.reticulum,0.051960845
Sequence_21,Golgi.apparatus,0.05865199
Sequence_21,Cell.membrane,0.12106443
Sequence_21,Lysosome/Vacuole,0.048235714
Sequence_21,Peroxisome,0.024971012
Sequence_22,Extracellular,0.010666574
Sequence_22,Plastid,0.003934617
Sequence_22,Cytoplasm,0.3128824
Sequence_22,Mitochondrion,0.022704294
Sequence_22,Nucleus,0.32608306
Sequence_22,Endoplasmic.reticulum,0.030459821
Sequence_22,Golgi.apparatus,0.061248638
Sequence_22,Cell.membrane,0.18329307
Sequence_22,Lysosome/Vacuole,0.0192606
Sequence_22,Peroxisome,0.029466838
Sequence_23,Extracellular,0.054345887
Sequence_23,Plastid,0.037874892
Sequence_23,Cytoplasm,0.2315373
Sequence_23,Mitochondrion,0.165688
Sequence_23,Nucleus,0.19563538
Sequence_23,Endoplasmic.reticulum,0.039604537
Sequence_23,Golgi.apparatus,0.03759872
Sequence_23,Cell.membrane,0.070687376
Sequence_23,Lysosome/Vacuole,0.034619346
Sequence_23,Peroxisome,0.13240854
Sequence_24,Extracellular,0.022026017
Sequence_24,Plastid,0.0025667134
Sequence_24,Cytoplasm,0.34701362
Sequence_24,Mitochondrion,0.029517002
Sequence_24,Nucleus,0.3594556
Sequence_24,Endoplasmic.reticulum,0.024223331
Sequence_24,Golgi.apparatus,0.042461853
Sequence_24,Cell.membrane,0.15706502
Sequence_24,Lysosome/Vacuole,0.012075463
Sequence_24,Peroxisome,0.003595356
Sequence_25,Extracellular,0.029671382
Sequence_25,Plastid,0.003910333
Sequence_25,Cytoplasm,0.22968946
Sequence_25,Mitochondrion,0.101617746
Sequence_25,Nucleus,0.23314919
Sequence_25,Endoplasmic.reticulum,0.09700478
Sequence_25,Golgi.apparatus,0.104518354
Sequence_25,Cell.membrane,0.11232625
Sequence_25,Lysosome/Vacuole,0.019211201
Sequence_25,Peroxisome,0.06890124
Sequence_26,Extracellular,0.01819819
Sequence_26,Plastid,0.007428997
Sequence_26,Cytoplasm,0.2712893
Sequence_26,Mitochondrion,0.053594403
Sequence_26,Nucleus,0.24699216
Sequence_26,Endoplasmic.reticulum,0.09857296
Sequence_26,Golgi.apparatus,0.1023503
Sequence_26,Cell.membrane,0.14480588
Sequence_26,Lysosome/Vacuole,0.019393494
Sequence_26,Peroxisome,0.03737434
Sequence_27,Extracellular,0.0057815993
Sequence_27,Plastid,0.0054561147
Sequence_27,Cytoplasm,0.32150245
Sequence_27,Mitochondrion,0.02934708
Sequence_27,Nucleus,0.32992044
Sequence_27,Endoplasmic.reticulum,0.015435869
Sequence_27,Golgi.apparatus,0.034434598
Sequence_27,Cell.membrane,0.22503172
Sequence_27,Lysosome/Vacuole,0.025657784
Sequence_27,Peroxisome,0.007432335
Sequence_28,Extracellular,0.005329256
Sequence_28,Plastid,0.0019119278
Sequence_28,Cytoplasm,0.2355801
Sequence_28,Mitochondrion,0.06535809
Sequence_28,Nucleus,0.27944544
Sequence_28,Endoplasmic.reticulum,0.07835326
Sequence_28,Golgi.apparatus,0.1390958
Sequence_28,Cell.membrane,0.18514048
Sequence_28,Lysosome/Vacuole,0.0059236363
Sequence_28,Peroxisome,0.0038620788
Sequence_29,Extracellular,0.047259945
Sequence_29,Plastid,0.022650335
Sequence_29,Cytoplasm,0.1944726
Sequence_29,Mitochondrion,0.0908881
Sequence_29,Nucleus,0.17118624
Sequence_29,Endoplasmic.reticulum,0.09384899
Sequence_29,Golgi.apparatus,0.09181064
Sequence_29,Cell.membrane,0.11047554
Sequence_29,Lysosome/Vacuole,0.039744966
Sequence_29,Peroxisome,0.13766266
Sequence_30,Extracellular,0.024571164
Sequence_30,Plastid,0.020694926
Sequence_30,Cytoplasm,0.2505465
Sequence_30,Mitochondrion,0.07372218
Sequence_30,Nucleus,0.24192193
Sequence_30,Endoplasmic.reticulum,0.07690524
Sequence_30,Golgi.apparatus,0.10776136
Sequence_30,Cell.membrane,0.13824306
Sequence_30,Lysosome/Vacuole,0.036215
Sequence_30,Peroxisome,0.029418565
Sequence_31,Extracellular,0.019255096
Sequence_31,Plastid,0.009144906
Sequence_31,Cytoplasm,0.33235797
Sequence_31,Mitochondrion,0.03480555
Sequence_31,Nucleus,0.34313062
Sequence_31,Endoplasmic.reticulum,0.030106338
Sequence_31,Golgi.apparatus,0.064445615
Sequence_31,Cell.membrane,0.13792677
Sequence_31,Lysosome/Vacuole,0.019975334
Sequence_31,Peroxisome,0.008851743
Sequence_32,Extracellular,0.013252144
Sequence_32,Plastid,0.002932589
Sequence_32,Cytoplasm,0.31861705
Sequence_32,Mitochondrion,0.06885586
Sequence_32,Nucleus,0.33368447
Sequence_32,Endoplasmic.reticulum,0.045003753
Sequence_32,Golgi.apparatus,0.054048233
Sequence_32,Cell.membrane,0.15124407
Sequence_32,Lysosome/Vacuole,0.00794758
Sequence_32,Peroxisome,0.0044142385
Sequence_33,Extracellular,0.16077581
Sequence_33,Plastid,0.027447755
Sequence_33,Cytoplasm,0.21533088
Sequence_33,Mitochondrion,0.058553662
Sequence_33,Nucleus,0.19559303
Sequence_33,Endoplasmic.reticulum,0.096915096
Sequence_33,Golgi.apparatus,0.04358748
Sequence_33,Cell.membrane,0.120985866
Sequence_33,Lysosome/Vacuole,0.055213597
Sequence_33,Peroxisome,0.025596816
Sequence_34,Extracellular,0.010232152
Sequence_34,Plastid,0.0011848421
Sequence_34,Cytoplasm,0.32710052
Sequence_34,Mitochondrion,0.027463399
Sequence_34,Nucleus,0.3445882
Sequence_34,Endoplasmic.reticulum,0.042407375
Sequence_34,Golgi.apparatus,0.10821191
Sequence_34,Cell.membrane,0.13341375
Sequence_34,Lysosome/Vacuole,0.0038590876
Sequence_34,Peroxisome,0.0015387285
Sequence_35,Extracellular,0.075623415
Sequence_35,Plastid,0.027126726
Sequence_35,Cytoplasm,0.26305047
Sequence_35,Mitochondrion,0.12540527
Sequence_35,Nucleus,0.24871269
Sequence_35,Endoplasmic.reticulum,0.057007864
Sequence_35,Golgi.apparatus,0.042713467
Sequence_35,Cell.membrane,0.0894517
Sequence_35,Lysosome/Vacuole,0.036325622
Sequence_35,Peroxisome,0.03458278
Sequence_36,Extracellular,0.020288412
Sequence_36,Plastid,0.0036523389
Sequence_36,Cytoplasm,0.14488713
Sequence_36,Mitochondrion,0.034624945
Sequence_36,Nucleus,0.21639964
Sequence_36,Endoplasmic.reticulum,0.17135859
Sequence_36,Golgi.apparatus,0.08546222
Sequence_36,Cell.membrane,0.2240006
Sequence_36,Lysosome/Vacuole,0.087436296
Sequence_36,Peroxisome,0.011889905
Sequence_37,Extracellular,0.126328
Sequence_37,Plastid,0.0047249626
Sequence_37,Cytoplasm,0.230563
Sequence_37,Mitochondrion,0.023185844
Sequence_37,Nucleus,0.25703022
Sequence_37,Endoplasmic.reticulum,0.13256778
Sequence_37,Golgi.apparatus,0.058057126
Sequence_37,Cell.membrane,0.14724864
Sequence_37,Lysosome/Vacuole,0.01915331
Sequence_37,Peroxisome,0.0011411716
Sequence_38,Extracellular,0.13383946
Sequence_38,Plastid,0.017396392
Sequence_38,Cytoplasm,0.24385537
Sequence_38,Mitochondrion,0.11150654
Sequence_38,Nucleus,0.23222557
Sequence_38,Endoplasmic.reticulum,0.036900505
Sequence_38,Golgi.apparatus,0.009644073
Sequence_38,Cell.membrane,0.13686915
Sequence_38,Lysosome/Vacuole,0.06331526
Sequence_38,Peroxisome,0.014447659
Sequence_39,Extracellular,0.18804893
Sequence_39,Plastid,0.040696174
Sequence_39,Cytoplasm,0.21185568
Sequence_39,Mitochondrion,0.17627083
Sequence_39,Nucleus,0.21046084
Sequence_39,Endoplasmic.reticulum,0.058197096
Sequence_39,Golgi.apparatus,0.04685031
Sequence_39,Cell.membrane,0.034029964
Sequence_39,Lysosome/Vacuole,0.01282597
Sequence_39,Peroxisome,0.020764176
Sequence_40,Extracellular,0.008651104
Sequence_40,Plastid,0.0014559837
Sequence_40,Cytoplasm,0.3157761
Sequence_40,Mitochondrion,0.025814379
Sequence_40,Nucleus,0.33239558
Sequence_40,Endoplasmic.reticulum,0.036639426
Sequence_40,Golgi.apparatus,0.109561935
Sequence_40,Cell.membrane,0.1625498
Sequence_40,Lysosome/Vacuole,0.0060176407
Sequence_40,Peroxisome,0.0011380134
Sequence_41,Extracellular,0.06924941
Sequence_41,Plastid,0.025947725
Sequence_41,Cytoplasm,0.22295468
Sequence_41,Mitochondrion,0.19988948
Sequence_41,Nucleus,0.20535964
Sequence_41,Endoplasmic.reticulum,0.054078013
Sequence_41,Golgi.apparatus,0.05947984
Sequence_41,Cell.membrane,0.04697496
Sequence_41,Lysosome/Vacuole,0.026538115
Sequence_41,Peroxisome,0.08952821
Sequence_42,Extracellular,0.009571768
Sequence_42,Plastid,0.002316877
Sequence_42,Cytoplasm,0.29482004
Sequence_42,Mitochondrion,0.04467882
Sequence_42,Nucleus,0.32809886
Sequence_42,Endoplasmic.reticulum,0.03965743
Sequence_42,Golgi.apparatus,0.09526674
Sequence_42,Cell.membrane,0.16826282
Sequence_42,Lysosome/Vacuole,0.010414507
Sequence_42,Peroxisome,0.0069121867
Sequence_43,Extracellular,0.0061351564
Sequence_43,Plastid,0.0016986545
Sequence_43,Cytoplasm,0.30202815
Sequence_43,Mitochondrion,0.030599285
Sequence_43,Nucleus,0.31507826
Sequence_43,Endoplasmic.reticulum,0.055213653
Sequence_43,Golgi.apparatus,0.103858754
Sequence_43,Cell.membrane,0.17279866
Sequence_43,Lysosome/Vacuole,0.005403545
Sequence_43,Peroxisome,0.0071859057
Sequence_44,Extracellular,0.0127369985
Sequence_44,Plastid,0.0021942204
Sequence_44,Cytoplasm,0.3025288
Sequence_44,Mitochondrion,0.011275498
Sequence_44,Nucleus,0.3327301
Sequence_44,Endoplasmic.reticulum,0.058879156
Sequence_44,Golgi.apparatus,0.08815509
Sequence_44,Cell.membrane,0.18394041
Sequence_44,Lysosome/Vacuole,0.0061167018
Sequence_44,Peroxisome,0.0014430243
Sequence_45,Extracellular,0.01992275
Sequence_45,Plastid,0.0034747578
Sequence_45,Cytoplasm,0.29197282
Sequence_45,Mitochondrion,0.040014055
Sequence_45,Nucleus,0.32217163
Sequence_45,Endoplasmic.reticulum,0.048624095
Sequence_45,Golgi.apparatus,0.13183832
Sequence_45,Cell.membrane,0.124204345
Sequence_45,Lysosome/Vacuole,0.011252764
Sequence_45,Peroxisome,0.0065244366
Sequence_46,Extracellular,0.055030588
Sequence_46,Plastid,0.019458914
Sequence_46,Cytoplasm,0.25763476
Sequence_46,Mitochondrion,0.10025621
Sequence_46,Nucleus,0.21430153
Sequence_46,Endoplasmic.reticulum,0.07127315
Sequence_46,Golgi.apparatus,0.060132798
Sequence_46,Cell.membrane,0.09479696
Sequence_46,Lysosome/Vacuole,0.03687724
Sequence_46,Peroxisome,0.09023785
Sequence_47,Extracellular,0.0070447857
Sequence_47,Plastid,0.0016215079
Sequence_47,Cytoplasm,0.024529025
Sequence_47,Mitochondrion,0.024425922
Sequence_47,Nucleus,0.078512095
Sequence_47,Endoplasmic.reticulum,0.23880202
Sequence_47,Golgi.apparatus,0.18094638
Sequence_47,Cell.membrane,0.2531911
Sequence_47,Lysosome/Vacuole,0.18173605
Sequence_47,Peroxisome,0.009191114
Sequence_48,Extracellular,0.013409261
Sequence_48,Plastid,0.0019814584
Sequence_48,Cytoplasm,0.30683503
Sequence_48,Mitochondrion,0.03362236
Sequence_48,Nucleus,0.33070034
Sequence_48,Endoplasmic.reticulum,0.045688853
Sequence_48,Golgi.apparatus,0.08942541
Sequence_48,Cell.membrane,0.163922
Sequence_48,Lysosome/Vacuole,0.010508965
Sequence_48,Peroxisome,0.0039063795
Sequence_49,Extracellular,0.05430712
Sequence_49,Plastid,0.01300605
Sequence_49,Cytoplasm,0.31852266
Sequence_49,Mitochondrion,0.08554681
Sequence_49,Nucleus,0.324967
Sequence_49,Endoplasmic.reticulum,0.022004848
Sequence_49,Golgi.apparatus,0.03321521
Sequence_49,Cell.membrane,0.10093834
Sequence_49,Lysosome/Vacuole,0.027521325
Sequence_49,Peroxisome,0.019970601
Sequence_50,Extracellular,0.007712995
Sequence_50,Plastid,0.0009894344
Sequence_50,Cytoplasm,0.335619
Sequence_50,Mitochondrion,0.015329519
Sequence_50,Nucleus,0.35278842
Sequence_50,Endoplasmic.reticulum,0.0334864
Sequence_50,Golgi.apparatus,0.08051552
Sequence_50,Cell.membrane,0.16999526
Sequence_50,Lysosome/Vacuole,0.0028835393
Sequence_50,Peroxisome,0.0006799411
Sequence_51,Extracellular,0.0504255
Sequence_51,Plastid,0.039345168
Sequence_51,Cytoplasm,0.18842174
Sequence_51,Mitochondrion,0.041867767
Sequence_51,Nucleus,0.21765567
Sequence_51,Endoplasmic.reticulum,0.082678184
Sequence_51,Golgi.apparatus,0.048903003
Sequence_51,Cell.membrane,0.17236292
Sequence_51,Lysosome/Vacuole,0.13361761
Sequence_51,Peroxisome,0.024722503
Sequence_52,Extracellular,0.0072894124
Sequence_52,Plastid,0.0037358233
Sequence_52,Cytoplasm,0.2958576
Sequence_52,Mitochondrion,0.06097442
Sequence_52,Nucleus,0.3073092
Sequence_52,Endoplasmic.reticulum,0.038428962
Sequence_52,Golgi.apparatus,0.07917843
Sequence_52,Cell.membrane,0.14609098
Sequence_52,Lysosome/Vacuole,0.035587974
Sequence_52,Peroxisome,0.025547162
Sequence_53,Extracellular,0.018861383
Sequence_53,Plastid,0.0039001056
Sequence_53,Cytoplasm,0.34855884
Sequence_53,Mitochondrion,0.020907989
Sequence_53,Nucleus,0.3640963
Sequence_53,Endoplasmic.reticulum,0.02904572
Sequence_53,Golgi.apparatus,0.06254323
Sequence_53,Cell.membrane,0.13429019
Sequence_53,Lysosome/Vacuole,0.012666618
Sequence_53,Peroxisome,0.005129604
Sequence_54,Extracellular,0.027490754
Sequence_54,Plastid,0.0188325
Sequence_54,Cytoplasm,0.32050008
Sequence_54,Mitochondrion,0.055159986
Sequence_54,Nucleus,0.31860414
Sequence_54,Endoplasmic.reticulum,0.026426943
Sequence_54,Golgi.apparatus,0.03554881
Sequence_54,Cell.membrane,0.14342141
Sequence_54,Lysosome/Vacuole,0.03295237
Sequence_54,Peroxisome,0.021063048
Sequence_55,Extracellular,0.047287423
Sequence_55,Plastid,0.044590615
Sequence_55,Cytoplasm,0.31592956
Sequence_55,Mitochondrion,0.051758535
Sequence_55,Nucleus,0.30793032
Sequence_55,Endoplasmic.reticulum,0.02742681
Sequence_55,Golgi.apparatus,0.038390074
Sequence_55,Cell.membrane,0.10397524
Sequence_55,Lysosome/Vacuole,0.046950128
Sequence_55,Peroxisome,0.015761238
Sequence_56,Extracellular,0.057457067
Sequence_56,Plastid,0.14101024
Sequence_56,Cytoplasm,0.23153698
Sequence_56,Mitochondrion,0.11743617
Sequence_56,Nucleus,0.2239661
Sequence_56,Endoplasmic.reticulum,0.03611191
Sequence_56,Golgi.apparatus,0.041852072
Sequence_56,Cell.membrane,0.060688734
Sequence_56,Lysosome/Vacuole,0.015467365
Sequence_56,Peroxisome,0.074473366
Sequence_57,Extracellular,0.016678713
Sequence_57,Plastid,0.0023925498
Sequence_57,Cytoplasm,0.3011223
Sequence_57,Mitochondrion,0.06592476
Sequence_57,Nucleus,0.31940314
Sequence_57,Endoplasmic.reticulum,0.03327717
Sequence_57,Golgi.apparatus,0.11937733
Sequence_57,Cell.membrane,0.11117327
Sequence_57,Lysosome/Vacuole,0.013004383
Sequence_57,Peroxisome,0.017646361
Sequence_58,Extracellular,0.06371619
Sequence_58,Plastid,0.0126753505
Sequence_58,Cytoplasm,0.23422773
Sequence_58,Mitochondrion,0.14809209
Sequence_58,Nucleus,0.21481511
Sequence_58,Endoplasmic.reticulum,0.085375816
Sequence_58,Golgi.apparatus,0.10928144
Sequence_58,Cell.membrane,0.079705425
Sequence_58,Lysosome/Vacuole,0.027369302
Sequence_58,Peroxisome,0.024741527
Sequence_59,Extracellular,0.013394933
Sequence_59,Plastid,0.00595384
Sequence_59,Cytoplasm,0.28706732
Sequence_59,Mitochondrion,0.23716548
Sequence_59,Nucleus,0.2972626
Sequence_59,Endoplasmic.reticulum,0.023322562
Sequence_59,Golgi.apparatus,0.035587937
Sequence_59,Cell.membrane,0.08025796
Sequence_59,Lysosome/Vacuole,0.0059432876
Sequence_59,Peroxisome,0.014044081
Sequence_60,Extracellular,0.023224471
Sequence_60,Plastid,0.0066604847
Sequence_60,Cytoplasm,0.32103732
Sequence_60,Mitochondrion,0.06135638
Sequence_60,Nucleus,0.3222386
Sequence_60,Endoplasmic.reticulum,0.048099168
Sequence_60,Golgi.apparatus,0.06260804
Sequence_60,Cell.membrane,0.12695608
Sequence_60,Lysosome/Vacuole,0.017603857
Sequence_60,Peroxisome,0.010215575
Sequence_61,Extracellular,0.010084461
Sequence_61,Plastid,0.004724084
Sequence_61,Cytoplasm,0.29741225
Sequence_61,Mitochondrion,0.026972298
Sequence_61,Nucleus,0.30978924
Sequence_61,Endoplasmic.reticulum,0.05415105
Sequence_61,Golgi.apparatus,0.14590868
Sequence_61,Cell.membrane,0.13595748
Sequence_61,Lysosome/Vacuole,0.011966894
Sequence_61,Peroxisome,0.0030335977
Sequence_62,Extracellular,0.049244247
Sequence_62,Plastid,0.015737327
Sequence_62,Cytoplasm,0.28504357
Sequence_62,Mitochondrion,0.07908705
Sequence_62,Nucleus,0.28889304
Sequence_62,Endoplasmic.reticulum,0.04703256
Sequence_62,Golgi.apparatus,0.04191882
Sequence_62,Cell.membrane,0.113621496
Sequence_62,Lysosome/Vacuole,0.053948794
Sequence_62,Peroxisome,0.025473138
Sequence_63,Extracellular,0.054478332
Sequence_63,Plastid,0.0035633966
Sequence_63,Cytoplasm,0.21048824
Sequence_63,Mitochondrion,0.030386386
Sequence_63,Nucleus,0.25694788
Sequence_63,Endoplasmic.reticulum,0.1266593
Sequence_63,Golgi.apparatus,0.13630353
Sequence_63,Cell.membrane,0.16401182
Sequence_63,Lysosome/Vacuole,0.014255103
Sequence_63,Peroxisome,0.002906034
Sequence_64,Extracellular,0.019616246
Sequence_64,Plastid,0.007546397
Sequence_64,Cytoplasm,0.28093135
Sequence_64,Mitochondrion,0.015179525
Sequence_64,Nucleus,0.31118527
Sequence_64,Endoplasmic.reticulum,0.06585524
Sequence_64,Golgi.apparatus,0.0608431
Sequence_64,Cell.membrane,0.1928162
Sequence_64,Lysosome/Vacuole,0.040555384
Sequence_64,Peroxisome,0.0054712226
Sequence_65,Extracellular,0.013036424
Sequence_65,Plastid,0.018070156
Sequence_65,Cytoplasm,0.3199244
Sequence_65,Mitochondrion,0.023780724
Sequence_65,Nucleus,0.3229215
Sequence_65,Endoplasmic.reticulum,0.03324903
Sequence_65,Golgi.apparatus,0.03525104
Sequence_65,Cell.membrane,0.18705156
Sequence_65,Lysosome/Vacuole,0.04118001
Sequence_65,Peroxisome,0.0055352226
Sequence_66,Extracellular,0.018852018
Sequence_66,Plastid,0.0035708654
Sequence_66,Cytoplasm,0.30429453
