ProtID,Predicted Compartment,Score
design_19,Extracellular,0.021107836
design_19,Plastid,0.04645374
design_19,Cytoplasm,0.046554502
design_19,Mitochondrion,0.21862154
design_19,Nucleus,0.047322337
design_19,Endoplasmic.reticulum,0.09952793
design_19,Golgi.apparatus,0.0680527
design_19,Cell.membrane,0.17202275
design_19,Lysosome/Vacuole,0.067673735
design_19,Peroxisome,0.2126629
design_20,Extracellular,0.026669186
design_20,Plastid,0.0668233
design_20,Cytoplasm,0.07423031
design_20,Mitochondrion,0.22897072
design_20,Nucleus,0.039400008
design_20,Endoplasmic.reticulum,0.099755876
design_20,Golgi.apparatus,0.047408853
design_20,Cell.membrane,0.15043996
design_20,Lysosome/Vacuole,0.045745596
design_20,Peroxisome,0.2205562
design_21,Extracellular,0.072980955
design_21,Plastid,0.114471905
design_21,Cytoplasm,0.044781554
design_21,Mitochondrion,0.18994358
design_21,Nucleus,0.0294381
design_21,Endoplasmic.reticulum,0.10573066
design_21,Golgi.apparatus,0.04877925
design_21,Cell.membrane,0.13925424
design_21,Lysosome/Vacuole,0.063716926
design_21,Peroxisome,0.19090274
design_22,Extracellular,0.010002522
design_22,Plastid,0.044500433
design_22,Cytoplasm,0.07095389
design_22,Mitochondrion,0.23606986
design_22,Nucleus,0.040898982
design_22,Endoplasmic.reticulum,0.093581736
design_22,Golgi.apparatus,0.06760993
design_22,Cell.membrane,0.14575134
design_22,Lysosome/Vacuole,0.057470832
design_22,Peroxisome,0.23316047
design_23,Extracellular,0.044191353
design_23,Plastid,0.077373095
design_23,Cytoplasm,0.047477014
design_23,Mitochondrion,0.215928
design_23,Nucleus,0.026768312
design_23,Endoplasmic.reticulum,0.11127266
design_23,Golgi.apparatus,0.059634224
design_23,Cell.membrane,0.15026112
design_23,Lysosome/Vacuole,0.056770347
design_23,Peroxisome,0.21032384
design_24,Extracellular,0.01781724
design_24,Plastid,0.037949298
design_24,Cytoplasm,0.07463873
design_24,Mitochondrion,0.22685713
design_24,Nucleus,0.0690548
design_24,Endoplasmic.reticulum,0.08075853
design_24,Golgi.apparatus,0.06118449
design_24,Cell.membrane,0.15814523
design_24,Lysosome/Vacuole,0.0535071
design_24,Peroxisome,0.22008741
design_25,Extracellular,0.09040654
design_25,Plastid,0.072973594
design_25,Cytoplasm,0.035541005
design_25,Mitochondrion,0.17715703
design_25,Nucleus,0.036150716
design_25,Endoplasmic.reticulum,0.10976271
design_25,Golgi.apparatus,0.049108226
design_25,Cell.membrane,0.16303529
design_25,Lysosome/Vacuole,0.074834555
design_25,Peroxisome,0.19103032
design_26,Extracellular,0.039906837
design_26,Plastid,0.049191143
design_26,Cytoplasm,0.050134502
design_26,Mitochondrion,0.21753101
design_26,Nucleus,0.03151652
design_26,Endoplasmic.reticulum,0.12055329
design_26,Golgi.apparatus,0.049850516
design_26,Cell.membrane,0.17017783
design_26,Lysosome/Vacuole,0.058336742
design_26,Peroxisome,0.21280156
design_27,Extracellular,0.044702135
design_27,Plastid,0.06445751
design_27,Cytoplasm,0.078765996
design_27,Mitochondrion,0.2538442
design_27,Nucleus,0.05597599
design_27,Endoplasmic.reticulum,0.06782189
design_27,Golgi.apparatus,0.059554268
design_27,Cell.membrane,0.110158436
design_27,Lysosome/Vacuole,0.035813868
design_27,Peroxisome,0.22890572
design_28,Extracellular,0.060208876
design_28,Plastid,0.12968856
design_28,Cytoplasm,0.03431909
design_28,Mitochondrion,0.17007166
design_28,Nucleus,0.03322748
design_28,Endoplasmic.reticulum,0.10488371
design_28,Golgi.apparatus,0.058188684
design_28,Cell.membrane,0.14590971
design_28,Lysosome/Vacuole,0.07564232
design_28,Peroxisome,0.18785997
design_29,Extracellular,0.033191297
design_29,Plastid,0.038082518
design_29,Cytoplasm,0.06480742
design_29,Mitochondrion,0.23922123
design_29,Nucleus,0.059211917
design_29,Endoplasmic.reticulum,0.08154605
design_29,Golgi.apparatus,0.06426031
design_29,Cell.membrane,0.14612705
design_29,Lysosome/Vacuole,0.05016923
design_29,Peroxisome,0.223383
design_30,Extracellular,0.052482594
design_30,Plastid,0.072931945
design_30,Cytoplasm,0.046815902
design_30,Mitochondrion,0.16362366
design_30,Nucleus,0.02745063
design_30,Endoplasmic.reticulum,0.13062258
design_30,Golgi.apparatus,0.053221818
design_30,Cell.membrane,0.16242594
design_30,Lysosome/Vacuole,0.09069318
design_30,Peroxisome,0.19973177
design_31,Extracellular,0.016946336
design_31,Plastid,0.044810273
design_31,Cytoplasm,0.060012687
design_31,Mitochondrion,0.24102375
design_31,Nucleus,0.038073123
design_31,Endoplasmic.reticulum,0.09830841
design_31,Golgi.apparatus,0.06409138
design_31,Cell.membrane,0.15272681
design_31,Lysosome/Vacuole,0.055405904
design_31,Peroxisome,0.2286013
design_32,Extracellular,0.045200843
design_32,Plastid,0.03576494
design_32,Cytoplasm,0.059457373
design_32,Mitochondrion,0.23781665
design_32,Nucleus,0.051911157
design_32,Endoplasmic.reticulum,0.08714989
design_32,Golgi.apparatus,0.048344422
design_32,Cell.membrane,0.16434635
design_32,Lysosome/Vacuole,0.0519177
design_32,Peroxisome,0.21809061
design_33,Extracellular,0.024617564
design_33,Plastid,0.023372352
design_33,Cytoplasm,0.05587477
design_33,Mitochondrion,0.2446187
design_33,Nucleus,0.036966436
design_33,Endoplasmic.reticulum,0.10451815
design_33,Golgi.apparatus,0.058516845
design_33,Cell.membrane,0.16501147
design_33,Lysosome/Vacuole,0.061678424
design_33,Peroxisome,0.22482532
design_34,Extracellular,0.01344976
design_34,Plastid,0.041999705
design_34,Cytoplasm,0.11257629
design_34,Mitochondrion,0.19271354
design_34,Nucleus,0.11442954
design_34,Endoplasmic.reticulum,0.060531348
design_34,Golgi.apparatus,0.07091067
design_34,Cell.membrane,0.1401972
design_34,Lysosome/Vacuole,0.04512529
design_34,Peroxisome,0.20806661
design_35,Extracellular,0.020439822
design_35,Plastid,0.057654463
design_35,Cytoplasm,0.061754998
design_35,Mitochondrion,0.2039995
design_35,Nucleus,0.046618845
design_35,Endoplasmic.reticulum,0.1088305
design_35,Golgi.apparatus,0.0580936
design_35,Cell.membrane,0.16729257
design_35,Lysosome/Vacuole,0.061161697
design_35,Peroxisome,0.21415399
design_36,Extracellular,0.10698383
design_36,Plastid,0.1118433
design_36,Cytoplasm,0.0429031
design_36,Mitochondrion,0.17162748
design_36,Nucleus,0.04138517
design_36,Endoplasmic.reticulum,0.08785463
design_36,Golgi.apparatus,0.056110855
design_36,Cell.membrane,0.13591968
design_36,Lysosome/Vacuole,0.06379326
design_36,Peroxisome,0.18157873
design_37,Extracellular,0.10748209
design_37,Plastid,0.05439651
design_37,Cytoplasm,0.062377762
design_37,Mitochondrion,0.21624742
design_37,Nucleus,0.052272197
design_37,Endoplasmic.reticulum,0.08494872
design_37,Golgi.apparatus,0.04380658
design_37,Cell.membrane,0.12296228
design_37,Lysosome/Vacuole,0.056202028
design_37,Peroxisome,0.19930436
design_38,Extracellular,0.044840347
design_38,Plastid,0.037384797
design_38,Cytoplasm,0.0635673
design_38,Mitochondrion,0.250144
design_38,Nucleus,0.049259394
design_38,Endoplasmic.reticulum,0.08696804
design_38,Golgi.apparatus,0.056713264
design_38,Cell.membrane,0.13356745
design_38,Lysosome/Vacuole,0.048636135
design_38,Peroxisome,0.2289192
design_39,Extracellular,0.0559289
design_39,Plastid,0.10180846
design_39,Cytoplasm,0.042422205
design_39,Mitochondrion,0.18312977
design_39,Nucleus,0.042459294
design_39,Endoplasmic.reticulum,0.09889337
design_39,Golgi.apparatus,0.052467376
design_39,Cell.membrane,0.15654558
design_39,Lysosome/Vacuole,0.07125794
design_39,Peroxisome,0.1950871
design_40,Extracellular,0.039499987
design_40,Plastid,0.06984925
design_40,Cytoplasm,0.07848837
design_40,Mitochondrion,0.2423396
design_40,Nucleus,0.06748202
design_40,Endoplasmic.reticulum,0.061146148
design_40,Golgi.apparatus,0.07589891
design_40,Cell.membrane,0.111228116
design_40,Lysosome/Vacuole,0.035125826
design_40,Peroxisome,0.21894175
design_41,Extracellular,0.015350907
design_41,Plastid,0.038113073
design_41,Cytoplasm,0.07334816
design_41,Mitochondrion,0.24004881
design_41,Nucleus,0.0497186
design_41,Endoplasmic.reticulum,0.08836351
design_41,Golgi.apparatus,0.0672434
design_41,Cell.membrane,0.14453697
design_41,Lysosome/Vacuole,0.054421313
design_41,Peroxisome,0.22885525
design_42,Extracellular,0.01407604
design_42,Plastid,0.058707617
design_42,Cytoplasm,0.0619444
design_42,Mitochondrion,0.21913749
design_42,Nucleus,0.052897085
design_42,Endoplasmic.reticulum,0.09493823
design_42,Golgi.apparatus,0.071551755
design_42,Cell.membrane,0.14860266
design_42,Lysosome/Vacuole,0.057626527
design_42,Peroxisome,0.22051816
design_43,Extracellular,0.019436033
design_43,Plastid,0.081041045
design_43,Cytoplasm,0.051528998
design_43,Mitochondrion,0.23051718
design_43,Nucleus,0.035742108
design_43,Endoplasmic.reticulum,0.09235902
design_43,Golgi.apparatus,0.07157485
design_43,Cell.membrane,0.14706106
design_43,Lysosome/Vacuole,0.047767043
design_43,Peroxisome,0.22297265
design_44,Extracellular,0.02407084
design_44,Plastid,0.055236686
design_44,Cytoplasm,0.045136932
design_44,Mitochondrion,0.22851895
design_44,Nucleus,0.029510481
design_44,Endoplasmic.reticulum,0.11179167
design_44,Golgi.apparatus,0.064097576
design_44,Cell.membrane,0.16345198
design_44,Lysosome/Vacuole,0.060877215
design_44,Peroxisome,0.21730763
design_45,Extracellular,0.06837283
design_45,Plastid,0.13562828
design_45,Cytoplasm,0.041639842
design_45,Mitochondrion,0.19482857
design_45,Nucleus,0.03289348
design_45,Endoplasmic.reticulum,0.08217843
design_45,Golgi.apparatus,0.07405465
design_45,Cell.membrane,0.12848303
design_45,Lysosome/Vacuole,0.051924586
design_45,Peroxisome,0.18999621
design_46,Extracellular,0.037673615
design_46,Plastid,0.09755692
design_46,Cytoplasm,0.048063494
design_46,Mitochondrion,0.22189711
design_46,Nucleus,0.02631564
design_46,Endoplasmic.reticulum,0.09806184
design_46,Golgi.apparatus,0.052839044
design_46,Cell.membrane,0.1583241
design_46,Lysosome/Vacuole,0.04976169
design_46,Peroxisome,0.2095066
design_47,Extracellular,0.04485572
design_47,Plastid,0.037506215
design_47,Cytoplasm,0.05372621
design_47,Mitochondrion,0.19708799
design_47,Nucleus,0.06159741
design_47,Endoplasmic.reticulum,0.09358779
design_47,Golgi.apparatus,0.06921777
design_47,Cell.membrane,0.16616875
design_47,Lysosome/Vacuole,0.07162787
design_47,Peroxisome,0.20462431
design_48,Extracellular,0.038812816
design_48,Plastid,0.07230457
design_48,Cytoplasm,0.0652428
design_48,Mitochondrion,0.2107485
design_48,Nucleus,0.066033155
design_48,Endoplasmic.reticulum,0.07685267
design_48,Golgi.apparatus,0.06801683
design_48,Cell.membrane,0.14204846
design_48,Lysosome/Vacuole,0.05231174
design_48,Peroxisome,0.20762849
design_49,Extracellular,0.052567136
design_49,Plastid,0.09066761
design_49,Cytoplasm,0.05938553
design_49,Mitochondrion,0.23497607
design_49,Nucleus,0.048432525
design_49,Endoplasmic.reticulum,0.07589993
design_49,Golgi.apparatus,0.06496292
design_49,Cell.membrane,0.121432826
design_49,Lysosome/Vacuole,0.041717842
design_49,Peroxisome,0.20995763
design_50,Extracellular,0.06218915
design_50,Plastid,0.046981554
design_50,Cytoplasm,0.05629685
design_50,Mitochondrion,0.20908248
design_50,Nucleus,0.056520943
design_50,Endoplasmic.reticulum,0.090212226
design_50,Golgi.apparatus,0.053344563
design_50,Cell.membrane,0.15437427
design_50,Lysosome/Vacuole,0.064130165
design_50,Peroxisome,0.20686775
design_51,Extracellular,0.047957238
design_51,Plastid,0.110349
design_51,Cytoplasm,0.033804975
design_51,Mitochondrion,0.17856546
design_51,Nucleus,0.032501873
design_51,Endoplasmic.reticulum,0.11338374
design_51,Golgi.apparatus,0.054830838
design_51,Cell.membrane,0.15574566
design_51,Lysosome/Vacuole,0.076524414
design_51,Peroxisome,0.19633679
design_52,Extracellular,0.014316723
design_52,Plastid,0.07323821
design_52,Cytoplasm,0.058354106
design_52,Mitochondrion,0.23692837
design_52,Nucleus,0.027719554
design_52,Endoplasmic.reticulum,0.099206194
design_52,Golgi.apparatus,0.06562489
design_52,Cell.membrane,0.14875917
design_52,Lysosome/Vacuole,0.04711923
design_52,Peroxisome,0.22873364
design_53,Extracellular,0.040335033
design_53,Plastid,0.061009943
design_53,Cytoplasm,0.037159074
design_53,Mitochondrion,0.19585137
design_53,Nucleus,0.029812885
design_53,Endoplasmic.reticulum,0.12718257
design_53,Golgi.apparatus,0.052245967
design_53,Cell.membrane,0.17467265
design_53,Lysosome/Vacuole,0.075838245
design_53,Peroxisome,0.20589225
design_54,Extracellular,0.010763482
design_54,Plastid,0.053573966
design_54,Cytoplasm,0.061715316
design_54,Mitochondrion,0.23173404
design_54,Nucleus,0.046796363
design_54,Endoplasmic.reticulum,0.09374564
design_54,Golgi.apparatus,0.06663122
design_54,Cell.membrane,0.15191619
design_54,Lysosome/Vacuole,0.055067223
design_54,Peroxisome,0.22805652
design_55,Extracellular,0.009962971
design_55,Plastid,0.005138351
design_55,Cytoplasm,0.056814224
design_55,Mitochondrion,0.1521419
design_55,Nucleus,0.0808531
design_55,Endoplasmic.reticulum,0.11671805
design_55,Golgi.apparatus,0.08223076
design_55,Cell.membrane,0.20241989
design_55,Lysosome/Vacuole,0.0878461
design_55,Peroxisome,0.20587462
design_56,Extracellular,0.06428716
design_56,Plastid,0.071918085
design_56,Cytoplasm,0.028973183
design_56,Mitochondrion,0.1809587
design_56,Nucleus,0.021054765
design_56,Endoplasmic.reticulum,0.12532088
design_56,Golgi.apparatus,0.048618574
design_56,Cell.membrane,0.16896187
design_56,Lysosome/Vacuole,0.08890781
design_56,Peroxisome,0.20099904
design_57,Extracellular,0.07434366
design_57,Plastid,0.08664173
design_57,Cytoplasm,0.038636778
design_57,Mitochondrion,0.18823318
design_57,Nucleus,0.029673472
design_57,Endoplasmic.reticulum,0.10290431
design_57,Golgi.apparatus,0.054430712
design_57,Cell.membrane,0.15089984
design_57,Lysosome/Vacuole,0.073759936
design_57,Peroxisome,0.20047642
design_58,Extracellular,0.058836427
design_58,Plastid,0.12640837
design_58,Cytoplasm,0.05885375
design_58,Mitochondrion,0.2050013
design_58,Nucleus,0.04149278
design_58,Endoplasmic.reticulum,0.08927645
design_58,Golgi.apparatus,0.050704677
design_58,Cell.membrane,0.12496315
design_58,Lysosome/Vacuole,0.051353883
design_58,Peroxisome,0.19310914
design_59,Extracellular,0.006404577
design_59,Plastid,0.033816785
design_59,Cytoplasm,0.112733714
design_59,Mitochondrion,0.2492717
design_59,Nucleus,0.049325567
design_59,Endoplasmic.reticulum,0.087318435
design_59,Golgi.apparatus,0.054827105
design_59,Cell.membrane,0.13161682
design_59,Lysosome/Vacuole,0.03170134
design_59,Peroxisome,0.24298403
design_60,Extracellular,0.093646854
design_60,Plastid,0.055600103
design_60,Cytoplasm,0.03710487
design_60,Mitochondrion,0.15133165
design_60,Nucleus,0.04752027
design_60,Endoplasmic.reticulum,0.11586006
design_60,Golgi.apparatus,0.049972318
design_60,Cell.membrane,0.17775585
design_60,Lysosome/Vacuole,0.08402156
design_60,Peroxisome,0.1871865
design_61,Extracellular,0.010268111
design_61,Plastid,0.06396715
design_61,Cytoplasm,0.10547328
design_61,Mitochondrion,0.24209797
design_61,Nucleus,0.047919545
design_61,Endoplasmic.reticulum,0.080638185
design_61,Golgi.apparatus,0.06401338
design_61,Cell.membrane,0.11382889
design_61,Lysosome/Vacuole,0.038796544
design_61,Peroxisome,0.23299696
design_62,Extracellular,0.009825932
design_62,Plastid,0.050567463
design_62,Cytoplasm,0.076525174
design_62,Mitochondrion,0.2456138
design_62,Nucleus,0.03477145
design_62,Endoplasmic.reticulum,0.101884745
design_62,Golgi.apparatus,0.05749208
design_62,Cell.membrane,0.14526978
design_62,Lysosome/Vacuole,0.039625302
design_62,Peroxisome,0.2384243
design_63,Extracellular,0.09917671
design_63,Plastid,0.088133186
design_63,Cytoplasm,0.05265133
design_63,Mitochondrion,0.13289943
design_63,Nucleus,0.04449906
design_63,Endoplasmic.reticulum,0.11745636
design_63,Golgi.apparatus,0.06070485
design_63,Cell.membrane,0.15529737
design_63,Lysosome/Vacuole,0.06373765
design_63,Peroxisome,0.18544398
design_64,Extracellular,0.025080064
design_64,Plastid,0.089635424
design_64,Cytoplasm,0.047246236
design_64,Mitochondrion,0.21537268
design_64,Nucleus,0.033798
design_64,Endoplasmic.reticulum,0.09849888
design_64,Golgi.apparatus,0.060896564
design_64,Cell.membrane,0.15394072
design_64,Lysosome/Vacuole,0.060788747
design_64,Peroxisome,0.21474269
design_65,Extracellular,0.09961504
design_65,Plastid,0.038871627
design_65,Cytoplasm,0.06855004
design_65,Mitochondrion,0.079459086
design_65,Nucleus,0.087760605
design_65,Endoplasmic.reticulum,0.12180711
design_65,Golgi.apparatus,0.08237187
design_65,Cell.membrane,0.17263529
design_65,Lysosome/Vacuole,0.074896954
design_65,Peroxisome,0.17403229
design_66,Extracellular,0.1458585
design_66,Plastid,0.14239757
design_66,Cytoplasm,0.034048088
design_66,Mitochondrion,0.115558244
design_66,Nucleus,0.027784834
design_66,Endoplasmic.reticulum,0.1067528
design_66,Golgi.apparatus,0.059993025
design_66,Cell.membrane,0.12268826
design_66,Lysosome/Vacuole,0.08192435
design_66,Peroxisome,0.16299437
design_67,Extracellular,0.0074718962
design_67,Plastid,0.037350744
design_67,Cytoplasm,0.0837836
design_67,Mitochondrion,0.25376442
design_67,Nucleus,0.0524006
design_67,Endoplasmic.reticulum,0.0740272
design_67,Golgi.apparatus,0.06881616
design_67,Cell.membrane,0.14169572
design_67,Lysosome/Vacuole,0.038117837
design_67,Peroxisome,0.24257185
design_68,Extracellular,0.026487583
design_68,Plastid,0.038119137
design_68,Cytoplasm,0.07631558
design_68,Mitochondrion,0.25364164
design_68,Nucleus,0.055112984
design_68,Endoplasmic.reticulum,0.07918256
design_68,Golgi.apparatus,0.054697484
design_68,Cell.membrane,0.13618809
design_68,Lysosome/Vacuole,0.043780603
design_68,Peroxisome,0.2364744
design_69,Extracellular,0.053156767
design_69,Plastid,0.078078665
design_69,Cytoplasm,0.04043223
design_69,Mitochondrion,0.2082191
design_69,Nucleus,0.032066416
design_69,Endoplasmic.reticulum,0.09909031
design_69,Golgi.apparatus,0.065875605
design_69,Cell.membrane,0.14922804
design_69,Lysosome/Vacuole,0.06611168
design_69,Peroxisome,0.20774114
design_70,Extracellular,0.054038823
design_70,Plastid,0.14946541
design_70,Cytoplasm,0.04120475
design_70,Mitochondrion,0.19217636
design_70,Nucleus,0.023664843
design_70,Endoplasmic.reticulum,0.1081192
design_70,Golgi.apparatus,0.053904433
design_70,Cell.membrane,0.1331775
design_70,Lysosome/Vacuole,0.05273603
design_70,Peroxisome,0.19151267
design_71,Extracellular,0.015055838
design_71,Plastid,0.051811375
design_71,Cytoplasm,0.077025436
design_71,Mitochondrion,0.25363165
design_71,Nucleus,0.040855173
design_71,Endoplasmic.reticulum,0.08296999
design_71,Golgi.apparatus,0.056357086
design_71,Cell.membrane,0.1391093
design_71,Lysosome/Vacuole,0.04243684
design_71,Peroxisome,0.24074735
design_72,Extracellular,0.019883411
design_72,Plastid,0.041857835
design_72,Cytoplasm,0.03859102
design_72,Mitochondrion,0.22498661
design_72,Nucleus,0.037720624
design_72,Endoplasmic.reticulum,0.11048505
design_72,Golgi.apparatus,0.06610928
design_72,Cell.membrane,0.17854077
design_72,Lysosome/Vacuole,0.064098
design_72,Peroxisome,0.2177274
design_73,Extracellular,0.013878641
design_73,Plastid,0.0053192
design_73,Cytoplasm,0.052001905
design_73,Mitochondrion,0.11382661
design_73,Nucleus,0.0872377
design_73,Endoplasmic.reticulum,0.13394655
design_73,Golgi.apparatus,0.085207075
design_73,Cell.membrane,0.22152196
design_73,Lysosome/Vacuole,0.091870345
design_73,Peroxisome,0.19519003
design_74,Extracellular,0.03455375
design_74,Plastid,0.14860465
design_74,Cytoplasm,0.05979749
design_74,Mitochondrion,0.21344785
design_74,Nucleus,0.030303707
design_74,Endoplasmic.reticulum,0.08487512
design_74,Golgi.apparatus,0.05998795
design_74,Cell.membrane,0.1133391
design_74,Lysosome/Vacuole,0.047340214
design_74,Peroxisome,0.20775022
design_75,Extracellular,0.065783955
design_75,Plastid,0.09915952
design_75,Cytoplasm,0.039705247
design_75,Mitochondrion,0.16993044
design_75,Nucleus,0.03870981
design_75,Endoplasmic.reticulum,0.107271284
design_75,Golgi.apparatus,0.050177485
design_75,Cell.membrane,0.15834574
design_75,Lysosome/Vacuole,0.077512465
design_75,Peroxisome,0.1934041
design_76,Extracellular,0.0088352
design_76,Plastid,0.0705505
design_76,Cytoplasm,0.1420141
design_76,Mitochondrion,0.24415748
design_76,Nucleus,0.056351036
design_76,Endoplasmic.reticulum,0.06582534
design_76,Golgi.apparatus,0.057057165
design_76,Cell.membrane,0.09276831
design_76,Lysosome/Vacuole,0.026490694
design_76,Peroxisome,0.2359502
design_77,Extracellular,0.049134187
design_77,Plastid,0.0936747
design_77,Cytoplasm,0.041313842
