Protein_ID,experiment,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
design_32,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.46540001034736633,0.8766000270843506,0.0997999981045723,0.01600000075995922,0.16259999573230743,0.04450000077486038,0.058400001376867294,0.030500000342726707,0.038600001484155655,0.007899999618530273
design_33,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.48510000109672546,0.9007999897003174,0.11259999871253967,0.023900000378489494,0.10760000348091125,0.007600000128149986,0.1395999938249588,0.025699999183416367,0.038600001484155655,0.016499999910593033
design_34,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.34049999713897705,0.8528000116348267,0.37709999084472656,0.03150000050663948,0.3230000138282776,0.05719999969005585,0.1420000046491623,0.025599999353289604,0.041999999433755875,0.10019999742507935
design_35,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.6037999987602234,0.8276000022888184,0.1597999930381775,0.020099999383091927,0.09860000014305115,0.016699999570846558,0.17409999668598175,0.031700000166893005,0.1111999973654747,0.060600001364946365
design_36,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5727999806404114,0.8393999934196472,0.17599999904632568,0.0430000014603138,0.26010000705718994,0.013500000350177288,0.10869999974966049,0.028999999165534973,0.08550000190734863,0.05700000002980232
design_37,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.487199991941452,0.883400022983551,0.16359999775886536,0.029500000178813934,0.1582999974489212,0.012799999676644802,0.18539999425411224,0.02239999920129776,0.07150000333786011,0.028300000354647636
design_38,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.4415999948978424,0.9056000113487244,0.15379999577999115,0.019500000402331352,0.15320000052452087,0.019700000062584877,0.17239999771118164,0.0421999990940094,0.0892999991774559,0.021199999377131462
design_39,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.48399999737739563,0.8614000082015991,0.09690000116825104,0.021400000900030136,0.18070000410079956,0.07490000128746033,0.1451999992132187,0.02979999966919422,0.09229999780654907,0.06159999966621399
design_40,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.48910000920295715,0.8790000081062317,0.3741999864578247,0.026499999687075615,0.34310001134872437,0.01720000058412552,0.0860000029206276,0.027699999511241913,0.05420000106096268,0.004100000020116568
design_41,original+LLPhyScore features,Nucleus,,0.4341999888420105,0.8580999970436096,0.2125999927520752,0.030300000682473183,0.28540000319480896,0.0674000009894371,0.2045000046491623,0.043699998408555984,0.10949999839067459,0.11150000244379044
design_42,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.487199991941452,0.8938000202178955,0.16249999403953552,0.02800000086426735,0.18330000340938568,0.010599999688565731,0.14720000326633453,0.01759999990463257,0.05779999867081642,0.07940000295639038
design_43,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.6050000190734863,0.5659999847412109,0.1851000040769577,0.2070000022649765,0.2856999933719635,0.04190000146627426,0.14800000190734863,0.05050000175833702,0.09529999643564224,0.17669999599456787
design_44,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5350000262260437,0.822700023651123,0.13689999282360077,0.03020000085234642,0.06750000268220901,0.005100000184029341,0.23180000483989716,0.03150000050663948,0.09290000051259995,0.025599999353289604
design_45,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5396000146865845,0.7182999849319458,0.4377000033855438,0.06970000267028809,0.2624000012874603,0.06289999932050705,0.21660000085830688,0.058800000697374344,0.17319999635219574,0.07890000194311142
design_46,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5351999998092651,0.8320000171661377,0.2280000001192093,0.05090000107884407,0.10419999808073044,0.02199999988079071,0.1881999969482422,0.03400000184774399,0.08399999886751175,0.03790000081062317
design_47,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5306000113487244,0.7559000253677368,0.30140000581741333,0.021700000390410423,0.18950000405311584,0.04610000178217888,0.18690000474452972,0.023099999874830246,0.06019999831914902,0.04729999974370003
design_48,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.44359999895095825,0.9279999732971191,0.09309999644756317,0.027000000700354576,0.15139999985694885,0.11659999936819077,0.14839999377727509,0.025800000876188278,0.03440000116825104,0.041600000113248825
design_49,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.6309999823570251,0.7813000082969666,0.23690000176429749,0.025599999353289604,0.2784000039100647,0.01600000075995922,0.2433999925851822,0.022700000554323196,0.09449999779462814,0.07100000232458115
design_50,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.4993000030517578,0.86080002784729,0.2020999938249588,0.015200000256299973,0.34940001368522644,0.062300000339746475,0.09799999743700027,0.06669999659061432,0.1444000005722046,0.04230000078678131
design_51,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.45989999175071716,0.7623999714851379,0.27889999747276306,0.06400000303983688,0.17589999735355377,0.011599999852478504,0.2687000036239624,0.06109999865293503,0.0738999992609024,0.09449999779462814
design_52,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.36640000343322754,0.9628999829292297,0.20640000700950623,0.03689999878406525,0.16369999945163727,0.014700000174343586,0.08169999718666077,0.020800000056624413,0.03530000150203705,0.0649000033736229
design_53,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5228999853134155,0.8984000086784363,0.22779999673366547,0.02759999968111515,0.12520000338554382,0.028699999675154686,0.17550000548362732,0.020099999383091927,0.05420000106096268,0.009999999776482582
design_54,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.45890000462532043,0.89410001039505,0.12860000133514404,0.019500000402331352,0.1868000030517578,0.03929999843239784,0.1965000033378601,0.024399999529123306,0.07360000163316727,0.04800000041723251
design_55,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.6646000146865845,0.8597999811172485,0.10140000283718109,0.01850000023841858,0.1356000006198883,0.002300000051036477,0.19660000503063202,0.027400000020861626,0.05959999933838844,0.0544000007212162
design_56,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5241000056266785,0.6111000180244446,0.3474000096321106,0.11180000007152557,0.26269999146461487,0.014000000432133675,0.1738000065088272,0.05530000105500221,0.09610000252723694,0.15039999783039093
design_57,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5066999793052673,0.8349000215530396,0.22290000319480896,0.0284000001847744,0.09109999984502792,0.013199999928474426,0.08980000019073486,0.04259999841451645,0.05510000139474869,0.019300000742077827
design_58,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.30720001459121704,0.8359000086784363,0.12600000202655792,0.03400000184774399,0.3391000032424927,0.07419999688863754,0.24709999561309814,0.061900001019239426,0.1143999993801117,0.05730000138282776
design_59,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5156999826431274,0.9225999712944031,0.1046999990940094,0.01769999973475933,0.12620000541210175,0.009200000204145908,0.1851000040769577,0.02160000056028366,0.03750000149011612,0.07639999687671661
design_60,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.4415999948978424,0.7465999722480774,0.19609999656677246,0.03180000185966492,0.26460000872612,0.018400000408291817,0.3375999927520752,0.0333000011742115,0.11620000004768372,0.029999999329447746
design_61,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.4749000072479248,0.8651000261306763,0.37860000133514404,0.043699998408555984,0.3100999891757965,0.03999999910593033,0.1589999943971634,0.038600001484155655,0.10620000213384628,0.026799999177455902
design_62,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.4223000109195709,0.9204999804496765,0.2151000052690506,0.014800000004470348,0.10170000046491623,0.03440000116825104,0.07010000199079514,0.016499999910593033,0.04280000180006027,0.0722000002861023
design_63,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.37279999256134033,0.948199987411499,0.16200000047683716,0.016200000420212746,0.24529999494552612,0.00989999994635582,0.0771000012755394,0.019700000062584877,0.028599999845027924,0.025800000876188278
design_64,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.226500004529953,0.8920999765396118,0.3970000147819519,0.05009999871253967,0.03290000185370445,0.010200000368058681,0.10750000178813934,0.05299999937415123,0.017899999395012856,0.09430000185966492
design_65,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.45890000462532043,0.9006999731063843,0.23970000445842743,0.014299999922513962,0.20630000531673431,0.016300000250339508,0.11550000309944153,0.018699999898672104,0.07569999992847443,0.05609999969601631
design_66,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.553600013256073,0.7922999858856201,0.20069999992847443,0.02879999950528145,0.43309998512268066,0.03500000014901161,0.14259999990463257,0.06369999796152115,0.10400000214576721,0.03909999877214432
design_67,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.4147000014781952,0.9347000122070312,0.1446000039577484,0.027300000190734863,0.20739999413490295,0.009399999864399433,0.15780000388622284,0.02449999935925007,0.03370000049471855,0.0052999998442828655
design_68,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.4772999882698059,0.9074000120162964,0.31200000643730164,0.019999999552965164,0.14949999749660492,0.00989999994635582,0.14970000088214874,0.020500000566244125,0.06750000268220901,0.01549999974668026
design_69,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.426800012588501,0.9476000070571899,0.11429999768733978,0.015599999576807022,0.125,0.010900000110268593,0.09960000216960907,0.016499999910593033,0.026900000870227814,0.012400000356137753
design_70,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5648999810218811,0.6906999945640564,0.4327999949455261,0.0674000009894371,0.2198999971151352,0.021400000900030136,0.13660000264644623,0.03200000151991844,0.05380000174045563,0.04019999876618385
design_71,original+LLPhyScore features,Cytoplasm|Nucleus,,0.5558000206947327,0.7247999906539917,0.18850000202655792,0.0364999994635582,0.10779999941587448,0.050200000405311584,0.2012999951839447,0.011300000362098217,0.050599999725818634,0.4156999886035919
design_72,original+LLPhyScore features,Cytoplasm|Nucleus|Extracellular,Nuclear localization signal,0.48190000653266907,0.8877000212669373,0.6837000250816345,0.02710000053048134,0.17720000445842743,0.030700000002980232,0.07249999791383743,0.009499999694526196,0.019899999722838402,0.04050000011920929
design_73,original+LLPhyScore features,Cytoplasm|Nucleus,,0.5302000045776367,0.7296000123023987,0.33180001378059387,0.02459999918937683,0.2231999933719635,0.09109999984502792,0.19030000269412994,0.10209999978542328,0.2093999981880188,0.10760000348091125
design_74,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.3968999981880188,0.8806999921798706,0.17139999568462372,0.04170000180602074,0.1981000006198883,0.022299999371170998,0.1306000053882599,0.042100001126527786,0.05739999935030937,0.02319999970495701
design_75,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5185999870300293,0.7526000142097473,0.30300000309944153,0.04610000178217888,0.2533999979496002,0.02280000038444996,0.4115999937057495,0.0812000036239624,0.1826000064611435,0.023000000044703484
design_76,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5547999739646912,0.8100000023841858,0.20399999618530273,0.04650000110268593,0.16519999504089355,0.02319999970495701,0.16290000081062317,0.03189999982714653,0.07349999994039536,0.08250000327825546
design_77,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.4943999946117401,0.8349000215530396,0.22040000557899475,0.0763000026345253,0.1534000039100647,0.015699999406933784,0.37860000133514404,0.058400001376867294,0.10329999774694443,0.018699999898672104
design_78,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.46399998664855957,0.9236000180244446,0.20909999310970306,0.03689999878406525,0.2159000039100647,0.029600000008940697,0.09380000084638596,0.01979999989271164,0.049800001084804535,0.06920000165700912
design_79,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5281999707221985,0.7889999747276306,0.2143000066280365,0.04170000180602074,0.12319999933242798,0.03220000118017197,0.20160000026226044,0.06650000065565109,0.05130000039935112,0.08789999783039093
design_80,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.43479999899864197,0.9549000263214111,0.14880000054836273,0.02889999933540821,0.14489999413490295,0.023399999365210533,0.21310000121593475,0.016100000590085983,0.05660000070929527,0.007400000002235174
design_81,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.516700029373169,0.9106000065803528,0.11990000307559967,0.03759999945759773,0.10289999842643738,0.004600000102072954,0.1889999955892563,0.044599998742341995,0.06430000066757202,0.0017999999690800905
design_82,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.6802999973297119,0.6816999912261963,0.33820000290870667,0.0674000009894371,0.19370000064373016,0.010700000450015068,0.22419999539852142,0.027400000020861626,0.08449999988079071,0.12530000507831573
design_83,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5236999988555908,0.8676000237464905,0.26910001039505005,0.02280000038444996,0.37720000743865967,0.03500000014901161,0.11020000278949738,0.03280000016093254,0.05310000106692314,0.03680000081658363
design_84,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.44749999046325684,0.8514000177383423,0.17820000648498535,0.033799998462200165,0.2644999921321869,0.027699999511241913,0.1451999992132187,0.10360000282526016,0.08810000121593475,0.005400000140070915
design_85,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5781999826431274,0.8418999910354614,0.06120000034570694,0.022299999371170998,0.14059999585151672,0.014399999752640724,0.13660000264644623,0.01360000018030405,0.05350000038743019,0.10109999775886536
design_86,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.44040000438690186,0.8895999789237976,0.2904999852180481,0.017999999225139618,0.1882999986410141,0.031599998474121094,0.17669999599456787,0.029400000348687172,0.06350000202655792,0.01489999983459711
design_87,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.47530001401901245,0.8032000064849854,0.262800008058548,0.02710000053048134,0.20759999752044678,0.0658000037074089,0.181099995970726,0.08500000089406967,0.09030000120401382,0.014700000174343586
design_88,original+LLPhyScore features,Cytoplasm|Nucleus,,0.5695000290870667,0.6744999885559082,0.20090000331401825,0.10849999636411667,0.2402999997138977,0.025599999353289604,0.4708000123500824,0.02930000051856041,0.09619999676942825,0.22660000622272491
design_89,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.4496000111103058,0.8463000059127808,0.17900000512599945,0.03999999910593033,0.10869999974966049,0.0649000033736229,0.12610000371932983,0.02419999986886978,0.041600000113248825,0.07450000196695328
design_90,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.47780001163482666,0.9043999910354614,0.13429999351501465,0.027000000700354576,0.09849999845027924,0.041200000792741776,0.13539999723434448,0.030400000512599945,0.06270000338554382,0.19040000438690186
design_91,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5189999938011169,0.8256000280380249,0.19740000367164612,0.035599999129772186,0.25780001282691956,0.023900000378489494,0.2637999951839447,0.044199999421834946,0.08060000091791153,0.018400000408291817
design_92,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5239999890327454,0.7947999835014343,0.12919999659061432,0.03420000150799751,0.14910000562667847,0.017500000074505806,0.13930000364780426,0.030799999833106995,0.025499999523162842,0.04699999839067459
design_93,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.298799991607666,0.9539999961853027,0.3057999908924103,0.020999999716877937,0.22550000250339508,0.03660000115633011,0.07020000368356705,0.012799999676644802,0.011300000362098217,0.061799999326467514
design_94,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5467000007629395,0.7613999843597412,0.1324000060558319,0.027000000700354576,0.1177000030875206,0.07010000199079514,0.16979999840259552,0.041600000113248825,0.1031000018119812,0.13689999282360077
design_95,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.4397999942302704,0.8050000071525574,0.09290000051259995,0.025299999862909317,0.2558000087738037,0.017400000244379044,0.10740000009536743,0.03629999980330467,0.06530000269412994,0.01889999955892563
design_96,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5250999927520752,0.8514000177383423,0.1421000063419342,0.03139999881386757,0.16019999980926514,0.01209999993443489,0.1014999970793724,0.02979999966919422,0.07680000364780426,0.09920000284910202
design_97,original+LLPhyScore features,Nucleus,Nuclear localization signal,0.4311999976634979,0.8337000012397766,0.19370000064373016,0.042899999767541885,0.2363000065088272,0.03840000182390213,0.1429000049829483,0.02850000001490116,0.04619999974966049,0.0617000013589859
design_98,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5529999732971191,0.8715999722480774,0.3093000054359436,0.04270000010728836,0.2775999903678894,0.037700001150369644,0.24959999322891235,0.039900001138448715,0.133200004696846,0.2653000056743622
design_99,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5212000012397766,0.8795999884605408,0.14300000667572021,0.0272000003606081,0.09040000289678574,0.021400000900030136,0.12540000677108765,0.04100000113248825,0.06790000200271606,0.09220000356435776
design_100,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5734000205993652,0.8133000135421753,0.16899999976158142,0.047600001096725464,0.10050000250339508,0.009100000374019146,0.1315000057220459,0.020999999716877937,0.033799998462200165,0.06870000064373016
