ProtID,experiment,Cell.membrane,Cytoplasm,Endoplasmic.reticulum,Extracellular,Golgi.apparatus,Lysosome/Vacuole,Mitochondrion,Nucleus,Peroxisome,Plastid
design_33,original+LLPhyScore features,0.13878058,0.34318715,0.0362237,0.014951042,0.058678962,0.012816101,0.019691931,0.3581312,0.008839125,0.0087002525
design_34,original+LLPhyScore features,0.1698073,0.27780038,0.048324697,0.010385178,0.10376906,0.025782187,0.036446307,0.2939888,0.022258243,0.011437913
design_35,original+LLPhyScore features,0.13420771,0.34641498,0.027610963,0.020496586,0.029764881,0.032027937,0.030045362,0.34875584,0.012919174,0.017756708
design_36,original+LLPhyScore features,0.18067954,0.27445376,0.025831575,0.012753538,0.039991084,0.06552645,0.026730087,0.27243084,0.07596504,0.025638098
design_37,original+LLPhyScore features,0.17828839,0.32956696,0.029565945,0.016102474,0.040838644,0.018223636,0.022788364,0.33814138,0.012014441,0.014469743
design_38,original+LLPhyScore features,0.1594211,0.34239236,0.0183411,0.022290617,0.034492142,0.019402321,0.023290744,0.35887772,0.0064248005,0.015067078
design_39,original+LLPhyScore features,0.18089803,0.32326594,0.017966043,0.017660733,0.021175658,0.05387098,0.021058237,0.3315379,0.007903652,0.024662875
design_4,original+LLPhyScore features,0.1140659,0.35115212,0.022722984,0.025079204,0.05014101,0.01778094,0.024575075,0.36135623,0.022939924,0.010186568
design_40,original+LLPhyScore features,0.100146465,0.35730177,0.020355178,0.025503246,0.026445093,0.037342217,0.029441576,0.36419755,0.019676777,0.019590199
design_41,original+LLPhyScore features,0.14781398,0.3283142,0.03514432,0.013064325,0.07125001,0.024621358,0.024608072,0.3379136,0.006684397,0.010585826
design_42,original+LLPhyScore features,0.15936479,0.32572442,0.019894022,0.021347914,0.02906645,0.04646149,0.027876237,0.33322307,0.013220291,0.023821397
design_43,original+LLPhyScore features,0.13168775,0.3509415,0.031740498,0.020246556,0.034578,0.02875599,0.026810298,0.35223567,0.008333679,0.014670035
design_44,original+LLPhyScore features,0.16842224,0.3248229,0.02065242,0.01973102,0.025890604,0.048761602,0.02510631,0.33173424,0.011353703,0.023524934
design_45,original+LLPhyScore features,0.10974775,0.3249272,0.028983438,0.023877135,0.041526508,0.037378058,0.038971096,0.33038014,0.044219658,0.019988988
design_46,original+LLPhyScore features,0.1486894,0.32290933,0.015919385,0.016946446,0.025654128,0.06557138,0.022864526,0.33258376,0.01911875,0.029742897
design_47,original+LLPhyScore features,0.21225311,0.29297748,0.014986659,0.009727814,0.015831195,0.092394054,0.013384382,0.29290202,0.021787453,0.033755917
design_48,original+LLPhyScore features,0.1365004,0.31500387,0.054430872,0.011940579,0.0990861,0.009775577,0.018727314,0.33832368,0.010361886,0.0058497232
design_49,original+LLPhyScore features,0.15002826,0.34742242,0.020811832,0.017520728,0.0268076,0.036663152,0.023164408,0.35303614,0.006953581,0.017591894
design_5,original+LLPhyScore features,0.20160046,0.31374145,0.0138870375,0.014643586,0.015403714,0.06484908,0.016487332,0.32065752,0.009783979,0.028945792
design_50,original+LLPhyScore features,0.15392269,0.28790665,0.025840322,0.016959015,0.048268575,0.056008678,0.033277795,0.28578702,0.06739335,0.024635898
design_51,original+LLPhyScore features,0.124704614,0.3371563,0.025169646,0.0240302,0.04234311,0.02796759,0.037045594,0.34580615,0.018114053,0.017662743
design_52,original+LLPhyScore features,0.19153832,0.31775695,0.014212618,0.0134722255,0.01627134,0.06411172,0.017421657,0.3179245,0.015668029,0.03162259
design_53,original+LLPhyScore features,0.20497017,0.3038725,0.015431943,0.010464583,0.016711438,0.080853604,0.014145577,0.30374917,0.017618539,0.032182537
design_54,original+LLPhyScore features,0.13710776,0.3407035,0.032252446,0.018790904,0.040596936,0.03124289,0.02823567,0.34389743,0.011929734,0.015242714
design_55,original+LLPhyScore features,0.17065078,0.3287547,0.015257469,0.018959993,0.02386519,0.046001017,0.023932243,0.33938798,0.0078217555,0.025368882
design_56,original+LLPhyScore features,0.1701141,0.33525163,0.022328751,0.014630791,0.054837026,0.010443115,0.023222947,0.35571527,0.0061900592,0.007266295
design_57,original+LLPhyScore features,0.15513904,0.32659298,0.027231986,0.018076949,0.032542676,0.04457077,0.028764317,0.32865906,0.015899744,0.022522464
design_58,original+LLPhyScore features,0.17568247,0.32655835,0.016454887,0.01831228,0.022946479,0.05029017,0.023304012,0.33563393,0.007910587,0.022906775
design_59,original+LLPhyScore features,0.17175218,0.34137505,0.017274195,0.018327512,0.020509392,0.035682037,0.021307155,0.34634885,0.0060135033,0.021410165
design_6,original+LLPhyScore features,0.18371518,0.31707722,0.017876526,0.017570153,0.020451311,0.06094546,0.02185139,0.32523108,0.009062213,0.026219472
design_60,original+LLPhyScore features,0.12627622,0.3450822,0.031589758,0.020060806,0.03767742,0.031256493,0.032951914,0.34714022,0.012084562,0.015880397
design_61,original+LLPhyScore features,0.16434987,0.25707144,0.07412283,0.006099336,0.13063839,0.032546382,0.030824644,0.27459022,0.021837946,0.0079189455
design_62,original+LLPhyScore features,0.1699176,0.34672582,0.02029424,0.016933933,0.041833777,0.00893961,0.016270425,0.36762726,0.003613089,0.007844279
design_63,original+LLPhyScore features,0.15956561,0.3353155,0.023745613,0.015289782,0.05945559,0.013372661,0.02780015,0.35149455,0.004068816,0.009891725
design_64,original+LLPhyScore features,0.16699027,0.3345699,0.017548325,0.02014221,0.020998362,0.03371532,0.025637334,0.3406884,0.013747166,0.02596271
design_65,original+LLPhyScore features,0.1411219,0.32979432,0.024176653,0.017899327,0.03533924,0.046125863,0.029282534,0.33881003,0.015440344,0.022009902
design_66,original+LLPhyScore features,0.18863426,0.315584,0.02084353,0.015616219,0.02502311,0.057151437,0.02098553,0.32209098,0.0095403185,0.024530658
design_67,original+LLPhyScore features,0.15965323,0.34108037,0.03524642,0.015062452,0.05239188,0.0075534745,0.018097587,0.35941178,0.0038608417,0.0076419525
design_68,original+LLPhyScore features,0.1492925,0.31013328,0.029980157,0.018430794,0.03654505,0.057489168,0.034334164,0.31297395,0.025037676,0.025783265
design_69,original+LLPhyScore features,0.20190333,0.31540164,0.029388243,0.009472521,0.03867901,0.042730965,0.020736853,0.3180121,0.006129221,0.01754615
design_7,original+LLPhyScore features,0.16357495,0.29972875,0.022511357,0.013144628,0.02660962,0.08396698,0.023384023,0.29855928,0.041982483,0.026537942
design_70,original+LLPhyScore features,0.13624562,0.32826376,0.027761204,0.020339163,0.035429355,0.037460342,0.03657957,0.33352223,0.02191769,0.022481095
design_71,original+LLPhyScore features,0.17068984,0.3332482,0.018611407,0.018202983,0.022291873,0.039284155,0.020824365,0.34130672,0.012484336,0.02305612
design_72,original+LLPhyScore features,0.18010771,0.33388826,0.019259963,0.013496399,0.0466008,0.019352542,0.022722771,0.34932148,0.0043844734,0.010865506
design_73,original+LLPhyScore features,0.1690259,0.30024472,0.02154986,0.015036955,0.031182755,0.058367666,0.023714822,0.30443698,0.050784405,0.025655944
design_74,original+LLPhyScore features,0.15098172,0.33890256,0.033157934,0.018834922,0.05401055,0.0076897526,0.01916612,0.36093882,0.008499859,0.007817796
design_75,original+LLPhyScore features,0.13183382,0.31542492,0.03172255,0.021388669,0.04187444,0.043416932,0.04148226,0.31984344,0.02986593,0.023146996
design_76,original+LLPhyScore features,0.14105512,0.3272732,0.051039238,0.01084254,0.08177199,0.0122531615,0.02066917,0.34046498,0.007809283,0.00682119
design_77,original+LLPhyScore features,0.14791498,0.2989568,0.03358079,0.019137803,0.043542027,0.059958365,0.039051183,0.30276197,0.030015515,0.02508061
design_78,original+LLPhyScore features,0.13891509,0.29875067,0.04874782,0.011947583,0.1169536,0.013778625,0.034295928,0.31644166,0.014400217,0.005768777
design_79,original+LLPhyScore features,0.18025728,0.31806794,0.05459376,0.00862336,0.071823865,0.013033001,0.01398572,0.3231035,0.007052615,0.009459046
design_8,original+LLPhyScore features,0.07754969,0.3405852,0.027567474,0.035653956,0.03818334,0.024666801,0.0418519,0.35023564,0.045936693,0.01776933
design_80,original+LLPhyScore features,0.16335008,0.31290707,0.039812893,0.011039069,0.091881216,0.0090922285,0.02602774,0.33473283,0.0055732653,0.005583613
design_81,original+LLPhyScore features,0.13603243,0.3040616,0.033496045,0.019477336,0.049103603,0.054724824,0.040632416,0.30926841,0.030277006,0.022926334
design_82,original+LLPhyScore features,0.16833694,0.33021134,0.020907475,0.015960671,0.022445496,0.05096676,0.021888802,0.33133805,0.011862908,0.026081502
design_83,original+LLPhyScore features,0.16267587,0.3291396,0.035305146,0.008556681,0.084255755,0.006600933,0.018686472,0.34804186,0.0022033416,0.004534319
design_84,original+LLPhyScore features,0.16420329,0.27952877,0.03839327,0.013001621,0.053390495,0.047231115,0.028395606,0.27674603,0.07816644,0.020943414
design_85,original+LLPhyScore features,0.15910333,0.3485227,0.020621285,0.023252746,0.034302656,0.011468609,0.017571578,0.36608475,0.008481323,0.010591001
design_86,original+LLPhyScore features,0.1311399,0.3269365,0.029537486,0.019837627,0.038602624,0.044215742,0.033641476,0.33379114,0.021189082,0.021108348
design_87,original+LLPhyScore features,0.17882499,0.3242128,0.014555374,0.016330076,0.019013409,0.05371064,0.018925708,0.32782117,0.016717868,0.029887922
design_88,original+LLPhyScore features,0.19533522,0.32203937,0.04186138,0.008184179,0.055875074,0.020169433,0.014778041,0.31694797,0.0128325755,0.011976703
design_89,original+LLPhyScore features,0.12877657,0.3480758,0.029655488,0.020326752,0.033685535,0.030359365,0.03041137,0.35044074,0.011593413,0.016674845
design_9,original+LLPhyScore features,0.13535821,0.3477833,0.03426809,0.017741328,0.05547036,0.00856499,0.019090604,0.3660247,0.007873386,0.007825073
design_90,original+LLPhyScore features,0.16403234,0.3248955,0.030731611,0.012060569,0.06876835,0.016134068,0.029613571,0.339822,0.0039640665,0.009977945
design_91,original+LLPhyScore features,0.18935212,0.3188727,0.021048877,0.014725224,0.025752047,0.052590746,0.022558039,0.32503045,0.007570136,0.02249968
design_92,original+LLPhyScore features,0.20301303,0.31218264,0.010538814,0.012325243,0.0090591265,0.08395938,0.012985386,0.31147182,0.008873881,0.035590693
design_93,original+LLPhyScore features,0.16573158,0.32587042,0.031611655,0.01103697,0.07465618,0.008993057,0.024461417,0.34670943,0.0041027744,0.00682646
design_94,original+LLPhyScore features,0.14532223,0.34408754,0.027200619,0.018592628,0.029642234,0.03406361,0.026001468,0.34703228,0.01041243,0.017644893
design_95,original+LLPhyScore features,0.18488905,0.31261444,0.018739033,0.016060129,0.025417298,0.061001025,0.02386876,0.3220504,0.010075997,0.025283799
design_96,original+LLPhyScore features,0.19281043,0.32233694,0.014306018,0.01539341,0.01805604,0.05046409,0.017413426,0.33052942,0.011495662,0.027194545
design_97,original+LLPhyScore features,0.13811907,0.32289857,0.04914206,0.008695002,0.100506015,0.013585156,0.020868476,0.33700824,0.0035598844,0.005617556
design_98,original+LLPhyScore features,0.1755104,0.32499823,0.016547343,0.019407747,0.025263263,0.046400618,0.022356026,0.3386245,0.0077407183,0.023151161
design_99,original+LLPhyScore features,0.1835253,0.31722343,0.019609265,0.017029667,0.020696525,0.057260096,0.022974407,0.32498515,0.009883444,0.026812727
