Protein_ID,experiment,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
design_15,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8069000244140625,0.4395999908447265,0.0417999997735023,0.065700002014637,0.0905999988317489,0.0024000001139938,0.0825000032782554,0.0841000005602836,0.0621999986469745,0.0062000001780688,0.1316999942064285,0.0272000003606081,0.1106000021100044,0.9004999995231628
design_16,original features,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.742900013923645,0.5447999835014343,0.0487999990582466,0.064300000667572,0.1018000021576881,0.0046999999321997,0.0922000035643577,0.0847999975085258,0.0917000025510788,0.012699999846518,0.1439000070095062,0.031599998474121,0.1186999976634979,0.8932999968528748
design_17,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8054999709129333,0.4659999907016754,0.0524999983608722,0.0645999982953071,0.0888999998569488,0.0031999999191612,0.0768000036478042,0.0838999971747398,0.063400000333786,0.0074000000022351,0.1519999951124191,0.0240000002086162,0.1165999993681907,0.9007999897003174
design_18,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8187999725341797,0.4684000015258789,0.0414000004529953,0.0741999968886375,0.1023000031709671,0.0040000001899898,0.067900002002716,0.0764999985694885,0.0527999997138977,0.0078999996185302,0.1453000009059906,0.0299999993294477,0.1371999979019165,0.8860999941825867
design_19,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7897999882698059,0.4375999867916107,0.0410999990999698,0.0742999985814094,0.0979000031948089,0.0032999999821186,0.0780000016093254,0.092799998819828,0.0590000003576278,0.0038999998942017,0.1400000005960464,0.0288999993354082,0.1441999971866607,0.8852999806404114
design_20,original features,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.7857999801635742,0.545199990272522,0.0292000006884336,0.0681999996304512,0.1492000073194503,0.0019000000320374,0.0988000035285949,0.0882000029087066,0.0738999992609024,0.003000000026077,0.1589999943971634,0.0364999994635582,0.1032000035047531,0.8824999928474426
design_21,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7789000272750854,0.4357999861240387,0.0361000001430511,0.0821999981999397,0.0913000032305717,0.0032999999821186,0.1031000018119812,0.0901999995112419,0.0551999993622303,0.0046999999321997,0.1375000029802322,0.0265999995172023,0.1225999966263771,0.8992000222206116
design_22,original features,Cytoplasm,Nuclear localization signal,Soluble,0.805899977684021,0.4848999977111816,0.0527999997138977,0.0533999986946582,0.1186999976634979,0.0037000000011175,0.0830999985337257,0.0838999971747398,0.0759000033140182,0.0093999998643994,0.146599993109703,0.0223999992012977,0.1254000067710876,0.8980000019073486
design_23,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7955999970436096,0.460999995470047,0.0465999990701675,0.0584000013768672,0.1023999974131584,0.003400000045076,0.0750999972224235,0.0790999978780746,0.0654999986290931,0.0102000003680586,0.1401000022888183,0.0281000006943941,0.127700001001358,0.8921999931335449
design_24,original features,Cytoplasm,Nuclear localization signal,Soluble,0.796999990940094,0.4275000095367431,0.0410999990999698,0.0816999971866607,0.0923999994993209,0.0040000001899898,0.0755999982357025,0.095499999821186,0.0531000010669231,0.0071000000461936,0.1407999992370605,0.0299999993294477,0.1273999959230423,0.8927000164985657
design_25,original features,Cytoplasm,Nuclear localization signal,Soluble,0.781499981880188,0.4900999963283539,0.0373000018298625,0.0636999979615211,0.0822999998927116,0.0028999999631196,0.0842000022530555,0.0693999975919723,0.0467000007629394,0.0046000001020729,0.1591999977827072,0.0261000003665685,0.1457999944686889,0.8851000070571899
design_26,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8102999925613403,0.4580999910831451,0.0401000007987022,0.0639000013470649,0.097300000488758,0.0020999999251216,0.0781999975442886,0.0860000029206276,0.0544000007212162,0.0043999999761581,0.161200001835823,0.024100000038743,0.1168000027537345,0.8949999809265137
design_27,original features,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.8069999814033508,0.5167999863624573,0.046799998730421,0.0575999990105629,0.0938000008463859,0.0046000001020729,0.0754999965429306,0.0847000032663345,0.0641999989748001,0.013600000180304,0.151199996471405,0.0249000005424022,0.1463000029325485,0.891700029373169
design_28,original features,Cytoplasm,Nuclear localization signal,Soluble,0.77920001745224,0.4476000070571899,0.0640000030398368,0.0716999992728233,0.1137999966740608,0.0060999998822808,0.0869000032544136,0.0975999981164932,0.061099998652935,0.0094999996945261,0.1466999948024749,0.0274999998509883,0.1222999989986419,0.891700029373169
design_29,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7980999946594238,0.4512999951839447,0.0423999987542629,0.0588999986648559,0.090499997138977,0.003400000045076,0.0756999999284744,0.0759999975562095,0.0522999987006187,0.0113000003620982,0.1401000022888183,0.0252000000327825,0.1167000010609626,0.9034000039100648
design_30,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7968000173568726,0.4365000128746032,0.0432000011205673,0.0790000036358833,0.1000000014901161,0.0046000001020729,0.0841000005602836,0.0938000008463859,0.0614000000059604,0.0043999999761581,0.1559000015258789,0.0273000001907348,0.1141000017523765,0.8878999948501587
design_31,original features,Cytoplasm,Nuclear localization signal,Soluble,0.78329998254776,0.4695000052452087,0.0260000005364418,0.0754000023007392,0.0935999974608421,0.003000000026077,0.0830999985337257,0.092299997806549,0.0542000010609626,0.002600000007078,0.1748999953269958,0.0266999993473291,0.1137000024318695,0.8896999955177307
design_32,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7939000129699707,0.4650999903678894,0.0513999983668327,0.0741000026464462,0.1022000014781951,0.003400000045076,0.0908000022172927,0.0711999982595443,0.0502000004053115,0.0055999998003244,0.137700006365776,0.0280000008642673,0.1251000016927719,0.8970000147819519
design_33,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7789000272750854,0.4808000028133392,0.0320999994874,0.0729999989271164,0.0869000032544136,0.0028999999631196,0.1026000007987022,0.0803000032901763,0.0579999983310699,0.0054999999701976,0.1428000032901764,0.0272000003606081,0.1181999966502189,0.8978000283241272
design_34,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8001000285148621,0.4323999881744385,0.0461999997496604,0.091399997472763,0.0912000015377998,0.0052000000141561,0.0754000023007392,0.0961000025272369,0.0586000010371208,0.0066999997943639,0.1396999955177307,0.0306000001728534,0.1213999986648559,0.8866999745368958
design_35,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7936999797821045,0.4239999949932098,0.0474000014364719,0.0753000006079673,0.0878000035881996,0.0041999998502433,0.0925000011920929,0.0956000015139579,0.0644000023603439,0.0120000001043081,0.1486999988555908,0.0275999996811151,0.1111000031232833,0.8901000022888184
design_36,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8148000240325928,0.3993000090122223,0.0538000017404556,0.068800002336502,0.1000000014901161,0.003000000026077,0.0790000036358833,0.0899000018835067,0.0615000016987323,0.0070000002160668,0.154799997806549,0.0305000003427267,0.123099997639656,0.8831999897956848
design_37,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8019000291824341,0.4203000068664551,0.0430999994277954,0.0806000009179115,0.0930000022053718,0.0035999999381601,0.0751999989151954,0.0953999981284141,0.0599000006914138,0.0046000001020729,0.1312000006437301,0.0272000003606081,0.1137999966740608,0.8953999876976013
design_38,original features,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.7371000051498413,0.5864999890327454,0.0636000037193298,0.0559000000357627,0.0922000035643577,0.0063999998383224,0.0776000022888183,0.0852999985218048,0.066500000655651,0.0092000002041459,0.1583999991416931,0.0247000008821487,0.1116999983787536,0.8902000188827515
design_39,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7990000247955322,0.4891000092029571,0.0333999991416931,0.0645999982953071,0.1026000007987022,0.003000000026077,0.0807999968528747,0.0894000008702278,0.0604000017046928,0.0041999998502433,0.1448999941349029,0.0297999996691942,0.0995000004768371,0.8949000239372253
design_40,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8125,0.4180999994277954,0.0375999994575977,0.0630000010132789,0.1024999991059303,0.0027000000700354,0.0821999981999397,0.0841000005602836,0.0658000037074089,0.0038000000640749,0.1604000031948089,0.0255999993532896,0.1221000030636787,0.8932999968528748
design_41,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7838000059127808,0.444599986076355,0.0478000007569789,0.063400000333786,0.0775000005960464,0.0038999998942017,0.0753000006079673,0.0904000028967857,0.0595000013709068,0.0143999997526407,0.1448999941349029,0.0335999988019466,0.1703999936580658,0.869700014591217
design_42,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7978000044822693,0.4433999955654144,0.0500999987125396,0.0744000002741813,0.0881000012159347,0.0035999999381601,0.0754000023007392,0.0782999992370605,0.0538999997079372,0.0065999999642372,0.1485999971628189,0.0303000006824731,0.1609999984502792,0.8835999965667725
design_43,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8037999868392944,0.4345000088214874,0.0595000013709068,0.067900002002716,0.093199998140335,0.0031000000890344,0.0658999979496002,0.0794000029563903,0.047699999064207,0.0074000000022351,0.1342999935150146,0.0248000007122755,0.1615999937057495,0.8884000182151794
design_44,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8245999813079834,0.4020000100135803,0.0478999987244606,0.0714000016450882,0.1088000014424324,0.0024000001139938,0.0821999981999397,0.0921000018715858,0.0700000002980232,0.0049999998882412,0.1392000019550323,0.0293000005185604,0.1254999935626983,0.8982999920845032
design_45,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8036999702453613,0.4054999947547912,0.0553999990224838,0.0786999985575676,0.1062999963760376,0.003000000026077,0.0859000012278556,0.0874999985098838,0.066100001335144,0.0074000000022351,0.1465000063180923,0.0333000011742115,0.1703999936580658,0.8791999816894531
design_46,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8162000179290771,0.4442000091075897,0.0430999994277954,0.060199998319149,0.1064999997615814,0.0037000000011175,0.0780000016093254,0.0979000031948089,0.0672999992966651,0.0078999996185302,0.1492000073194503,0.0234999991953372,0.1326999962329864,0.9017000198364258
design_47,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8149999976158142,0.4605000019073486,0.0456999987363815,0.0654999986290931,0.0882999971508979,0.0041999998502433,0.0698999986052513,0.0881000012159347,0.0597999989986419,0.0073000001721084,0.1518999934196472,0.0248000007122755,0.1473000049591064,0.8901000022888184
design_48,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7912999987602234,0.4393999874591827,0.0438000001013278,0.0710000023245811,0.0917000025510788,0.002600000007078,0.0866999998688697,0.0785999968647956,0.0582000017166137,0.0063999998383224,0.1565999984741211,0.0307999998331069,0.1401000022888183,0.8758999705314636
design_49,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8184000253677368,0.4388999938964844,0.0432000011205673,0.0590000003576278,0.1022000014781951,0.0032999999821186,0.0763000026345253,0.0852999985218048,0.0626000016927719,0.0065000001341104,0.1477999985218048,0.0267999991774559,0.0945999994874,0.8995000123977661
design_50,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8065000176429749,0.4465999901294708,0.0423999987542629,0.0675999969244003,0.1089000031352043,0.003400000045076,0.06700000166893,0.0834999978542327,0.0548000000417232,0.0057999999262392,0.1503999978303909,0.0274999998509883,0.1202000007033348,0.896399974822998
design_51,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7720000147819519,0.4981000125408172,0.0662999972701072,0.0636999979615211,0.1186000034213066,0.0094999996945261,0.0843999981880188,0.0719999969005584,0.0597999989986419,0.0137999998405575,0.1412999927997589,0.0265999995172023,0.1479000002145767,0.8962000012397766
design_52,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7781999707221985,0.4368000030517578,0.0469000004231929,0.067500002682209,0.0825000032782554,0.0040000001899898,0.1120000034570694,0.0772999972105026,0.0538000017404556,0.0164000000804662,0.1342000067234039,0.0273000001907348,0.1423999965190887,0.8870999813079834
design_53,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7962999939918518,0.4535000026226043,0.0502000004053115,0.0538999997079372,0.101000003516674,0.001700000022538,0.0834999978542327,0.0648000016808509,0.0575999990105629,0.0051000001840293,0.1440999954938888,0.02449999935925,0.1367000043392181,0.8968999981880188
design_54,original features,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.7791000008583069,0.534500002861023,0.0566000007092952,0.0478999987244606,0.1189000010490417,0.0046999999321997,0.0953999981284141,0.0944000035524368,0.0729999989271164,0.0057999999262392,0.1319999992847442,0.0237000007182359,0.1275999993085861,0.8967000246047974
design_55,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8195000290870667,0.3982999920845032,0.0498999990522861,0.0709000006318092,0.1000000014901161,0.0027000000700354,0.0797000005841255,0.0830999985337257,0.0577000007033348,0.0046999999321997,0.1485999971628189,0.0247000008821487,0.1506000012159347,0.8927000164985657
design_56,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7888000011444092,0.4440000057220459,0.0463000014424324,0.0740000009536743,0.0821999981999397,0.0035000001080334,0.0789000019431114,0.0753000006079673,0.0483999997377395,0.0068999999202787,0.1315000057220459,0.0274999998509883,0.1368999928236007,0.8980000019073486
design_57,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8070999979972839,0.4995999932289123,0.0401000007987022,0.0542000010609626,0.1045999974012374,0.002600000007078,0.0890000015497207,0.0832000002264976,0.0737000033259391,0.0052000000141561,0.1666000038385391,0.0233999993652105,0.1134999990463256,0.8960000276565552
design_58,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8041999936103821,0.4298000037670135,0.0504000000655651,0.0685999989509582,0.1064999997615814,0.0035000001080334,0.0860999971628189,0.0807999968528747,0.0754999965429306,0.0071000000461936,0.1647000014781952,0.0262000001966953,0.145699992775917,0.8889999985694885
design_59,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7926999926567078,0.4851000010967254,0.0388000011444091,0.0586000010371208,0.0975999981164932,0.0020999999251216,0.0854000002145767,0.0700000002980232,0.0381000004708766,0.0051000001840293,0.1456000059843063,0.025000000372529,0.1275999993085861,0.896399974822998
design_60,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7993999719619751,0.4426000118255615,0.048599999397993,0.0610000006854534,0.1055999994277954,0.0038999998942017,0.0675999969244003,0.0882999971508979,0.0612999983131885,0.0137999998405575,0.155699998140335,0.0260000005364418,0.1260000020265579,0.8956000208854675
design_61,original features,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.782800018787384,0.5354999899864197,0.065600000321865,0.046399999409914,0.1238999962806701,0.0041000000201165,0.0741000026464462,0.0861999988555908,0.0804999992251396,0.0097000002861022,0.1430999934673309,0.025399999693036,0.1172999963164329,0.9009000062942504
design_62,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7825000286102295,0.4546999931335449,0.0502999983727932,0.0780000016093254,0.0966000035405159,0.0043000001460313,0.0873999968171119,0.0914999991655349,0.0538000017404556,0.0078999996185302,0.1335999965667724,0.0285999998450279,0.1071000024676323,0.8895999789237976
design_63,original features,Cytoplasm,Nuclear localization signal,Soluble,0.795199990272522,0.4189999997615814,0.0359999984502792,0.0728000029921531,0.0930999964475631,0.0051000001840293,0.0768999978899955,0.09740000218153,0.0644999966025352,0.0124000003561377,0.1464000046253204,0.0284000001847744,0.1198000013828277,0.8967999815940857
design_64,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8044999837875366,0.4041999876499176,0.0456999987363815,0.0771000012755394,0.0816000029444694,0.0043000001460313,0.0829999968409538,0.0926999971270561,0.0593999996781349,0.0093999998643994,0.1404000073671341,0.0299999993294477,0.1193000003695488,0.8956999778747559
design_65,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7754999995231628,0.4975000023841858,0.0480999983847141,0.0617000013589859,0.1097000017762184,0.003400000045076,0.061999998986721,0.0718000009655952,0.0627999976277351,0.0096000004559755,0.1459999978542328,0.025000000372529,0.1307000070810318,0.8988999724388123
design_66,original features,Cytoplasm,Nuclear localization signal,Soluble,0.795799970626831,0.424699991941452,0.0461999997496604,0.0772999972105026,0.0869000032544136,0.0041999998502433,0.0895000025629997,0.089599996805191,0.0636999979615211,0.0074999998323619,0.137700006365776,0.0284000001847744,0.1199000030755996,0.8888000249862671
design_67,original features,Cytoplasm,Nuclear localization signal,Soluble,0.802299976348877,0.4458999931812286,0.0394000001251697,0.0724999979138374,0.0864000022411346,0.0037000000011175,0.0811000019311904,0.0856000036001205,0.0531000010669231,0.0046000001020729,0.1436000019311905,0.0264999996870756,0.1114000007510185,0.8995000123977661
design_68,original features,Cytoplasm,Nuclear localization signal,Soluble,0.809499979019165,0.4526000022888183,0.0412000007927417,0.0630000010132789,0.090499997138977,0.0023000000510364,0.0772000029683113,0.0769999995827674,0.050900001078844,0.0040000001899898,0.1413999944925308,0.0233999993652105,0.1459999978542328,0.8949999809265137
design_69,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7967000007629395,0.463699996471405,0.0322000011801719,0.0728000029921531,0.0917999967932701,0.0031000000890344,0.0771000012755394,0.1023999974131584,0.0570000000298023,0.0031000000890344,0.1473000049591064,0.0241999998688697,0.1274999976158142,0.8942999839782715
design_70,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7886000275611877,0.4212000072002411,0.0390000008046627,0.0869000032544136,0.0961999967694282,0.0031000000890344,0.1136000007390976,0.0966000035405159,0.0650999993085861,0.0046999999321997,0.1495999991893768,0.0270000007003545,0.1477999985218048,0.8748999834060669
design_71,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7857999801635742,0.4785000085830688,0.0434999987483024,0.0671000033617019,0.0923999994993209,0.0027999999001622,0.0838000029325485,0.0703999996185302,0.0557000003755092,0.0031000000890344,0.1357000023126602,0.0267999991774559,0.1163000017404556,0.8896999955177307
design_72,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7961999773979187,0.4724000096321106,0.0447000004351139,0.0617999993264675,0.1208000034093856,0.0038000000640749,0.0703999996185302,0.0920000001788139,0.066600002348423,0.0046999999321997,0.1544999927282333,0.0269000008702278,0.0986000001430511,0.897599995136261
design_73,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7965999841690063,0.4474000036716461,0.0390999987721443,0.0740000009536743,0.0839999988675117,0.0032999999821186,0.0767000019550323,0.0860000029206276,0.0537000000476837,0.0066999997943639,0.1492000073194503,0.0273000001907348,0.1216000020503997,0.901099979877472
design_74,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7979000210762024,0.4539999961853027,0.0549000017344951,0.0575000010430812,0.1059999987483024,0.0038999998942017,0.1013000011444091,0.0710000023245811,0.0684999972581863,0.0121999997645616,0.1489000022411346,0.0261000003665685,0.123599998652935,0.8970000147819519
design_75,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7838000059127808,0.4754000008106231,0.0432999990880489,0.0720999985933303,0.095100000500679,0.0049000000581145,0.064699999988079,0.0869999974966049,0.0648000016808509,0.0137000000104308,0.1261000037193298,0.0266999993473291,0.1432999968528747,0.9018999934196472
design_76,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7935000061988831,0.4327999949455261,0.0366999991238117,0.0819000005722045,0.0929000005125999,0.0043999999761581,0.0817999988794326,0.0992999970912933,0.0610000006854534,0.0055999998003244,0.1397999972105026,0.0296000000089406,0.0991000011563301,0.8985000252723694
design_77,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7926999926567078,0.4478000104427337,0.0515000000596046,0.0667999982833862,0.0997999981045723,0.0032999999821186,0.0869999974966049,0.0864999964833259,0.0648000016808509,0.0070000002160668,0.1433999985456466,0.0302000008523464,0.119499996304512,0.8952000141143799
design_78,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7754999995231628,0.4507000148296356,0.0357999987900257,0.0719000026583671,0.0879999995231628,0.003400000045076,0.0816000029444694,0.0904000028967857,0.0645999982953071,0.0051000001840293,0.1343999952077865,0.0297999996691942,0.1053000018000602,0.892300009727478
design_79,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7904999852180481,0.4390000104904175,0.048200000077486,0.0725999996066093,0.0844999998807907,0.0037000000011175,0.0835999995470047,0.0842000022530555,0.0557000003755092,0.0087000001221895,0.1454000025987625,0.0318999998271465,0.128600001335144,0.8848999738693237
design_80,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7990999817848206,0.4090999960899353,0.0438000001013278,0.0868000015616417,0.0888999998569488,0.0049000000581145,0.0806000009179115,0.1041999980807304,0.065600000321865,0.0087000001221895,0.13680000603199,0.0308999996632337,0.1136000007390976,0.8970000147819519
design_81,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7878000140190125,0.4501000046730041,0.0557000003755092,0.0630000010132789,0.1300999969244003,0.0044999998062849,0.0830999985337257,0.0980999991297721,0.0714000016450882,0.0087999999523162,0.1516000032424926,0.0275999996811151,0.1273999959230423,0.8959000110626221
design_82,original features,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.7538999915122986,0.5042999982833862,0.0489999987185001,0.0542000010609626,0.1444000005722046,0.0059000002220273,0.0878000035881996,0.0833000019192695,0.0568000003695488,0.0057999999262392,0.139500007033348,0.0254999995231628,0.1114000007510185,0.8859999775886536
design_83,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8019999861717224,0.4887999892234802,0.0586999990046024,0.0516999997198581,0.1136000007390976,0.0046999999321997,0.0794999971985817,0.0847999975085258,0.0653000026941299,0.0096000004559755,0.1551000028848648,0.0229000002145767,0.1200999990105629,0.8998000025749207
design_84,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8004000186920166,0.4316999912261963,0.0333999991416931,0.0820999965071678,0.0907000005245208,0.0020000000949949,0.0750999972224235,0.090499997138977,0.0474999994039535,0.003000000026077,0.1310999989509582,0.0287999995052814,0.1177999973297119,0.9014999866485596
design_85,original features,Cytoplasm,Nuclear localization signal,Soluble,0.8145999908447266,0.4508000016212463,0.0524000003933906,0.0615000016987323,0.1058999970555305,0.0031999999191612,0.0741000026464462,0.0803999975323677,0.064300000667572,0.0060999998822808,0.1365000009536743,0.0262000001966953,0.1279000043869018,0.8988999724388123
design_86,original features,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.7770000100135803,0.5134999752044678,0.0653999969363212,0.0491999983787536,0.1119000017642974,0.003400000045076,0.0866999998688697,0.092799998819828,0.0631000027060508,0.0082000000402331,0.1554999947547912,0.025900000706315,0.1119000017642974,0.8970000147819519
design_87,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7972999811172485,0.4395999908447265,0.0368000008165836,0.065600000321865,0.1019999980926513,0.0037000000011175,0.0908999964594841,0.0920000001788139,0.0593999996781349,0.0068999999202787,0.1518999934196472,0.0275999996811151,0.1045999974012374,0.8981000185012817
design_88,original features,Cytoplasm,Nuclear localization signal,Soluble,0.7870000004768372,0.431300014257431,0.0414999984204769,0.0760999992489814,0.0883999988436698,0.0049000000581145,0.0816000029444694,0.0887999981641769,0.0533000007271766,0.0098999999463558,0.1509999930858612,0.0284000001847744,0.1160999983549118,0.8870000243186951
