Protein_ID,experiment,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
design_32,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7889000177383423,0.4884000122547149,0.0423999987542629,0.0513000003993511,0.1111000031232833,0.0044999998062849,0.067900002002716,0.0711999982595443,0.0538999997079372,0.0046000001020729,0.1423999965190887,0.0230999998748302,0.1246000006794929,0.9038000106811525
design_33,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7985000014305115,0.4541999995708465,0.0478999987244606,0.0694999992847442,0.0958999991416931,0.0024999999441206,0.0715999975800514,0.0746000036597251,0.0487999990582466,0.0049999998882412,0.1186999976634979,0.0261000003665685,0.1421999931335449,0.890999972820282
design_34,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.7657999992370605,0.5426999926567078,0.0557000003755092,0.0454000011086463,0.1058000028133392,0.0049000000581145,0.0926000028848648,0.0737000033259391,0.049100000411272,0.0119000002741813,0.1539999991655349,0.0266999993473291,0.1446000039577484,0.8870000243186951
design_35,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8194000124931335,0.4528999924659729,0.0379999987781047,0.0621000006794929,0.0892999991774559,0.0027000000700354,0.0771000012755394,0.0842000022530555,0.0621999986469745,0.0049000000581145,0.1483000069856643,0.025399999693036,0.1061000004410743,0.8942999839782715
design_36,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8037999868392944,0.4894999861717224,0.0480999983847141,0.0575000010430812,0.1121999993920326,0.0027999999001622,0.0766000002622604,0.0790000036358833,0.070200003683567,0.0076999999582767,0.147599995136261,0.0227000005543231,0.1054000034928321,0.8974000215530396
design_37,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8098000288009644,0.465499997138977,0.0357000008225441,0.0631999969482421,0.1124000027775764,0.0024999999441206,0.0825999975204467,0.0776999965310096,0.0649999976158142,0.0037000000011175,0.151199996471405,0.0227000005543231,0.1317999958992004,0.9020000100135804
design_38,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7893999814987183,0.4176999926567077,0.0533999986946582,0.0549999997019767,0.1149000003933906,0.0031999999191612,0.095100000500679,0.0741999968886375,0.0644999966025352,0.0074999998323619,0.1369999945163726,0.0267999991774559,0.1356000006198883,0.8949999809265137
design_39,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7983999848365784,0.4262999892234802,0.0570000000298023,0.0615999996662139,0.1084999963641166,0.0038999998942017,0.0790999978780746,0.0820999965071678,0.0659999996423721,0.0087000001221895,0.150299996137619,0.0263999998569488,0.1418000012636184,0.8960999846458435
design_40,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7944999933242798,0.4375,0.0443000011146068,0.0644000023603439,0.1427000015974044,0.0037000000011175,0.0961000025272369,0.0952000021934509,0.0768999978899955,0.0043000001460313,0.1454000025987625,0.0249000005424022,0.1062999963760376,0.9057000279426576
design_41,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7817000150680542,0.4494000077247619,0.0498999990522861,0.0674000009894371,0.0984999984502792,0.003000000026077,0.0864999964833259,0.0982000008225441,0.0617999993264675,0.0076000001281499,0.1469999998807907,0.026300000026822,0.1202000007033348,0.8885999917984009
design_42,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7989000082015991,0.4458999931812286,0.0516999997198581,0.0595000013709068,0.1134999990463256,0.002600000007078,0.0766000002622604,0.0776999965310096,0.0680000036954879,0.0096000004559755,0.1472000032663345,0.0243999995291233,0.1119000017642974,0.9003000259399414
design_43,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.796999990940094,0.4235999882221222,0.0346999987959861,0.0848999992012977,0.0881000012159347,0.0046999999321997,0.0780000016093254,0.0996999964118003,0.0524000003933906,0.0052999998442828,0.1421000063419342,0.0307000000029802,0.1097000017762184,0.8810999989509583
design_44,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8040000200271606,0.4022000133991241,0.0494999997317791,0.0728000029921531,0.0952999964356422,0.0028999999631196,0.0745000019669532,0.0870999991893768,0.0612000003457069,0.0062000001780688,0.1412999927997589,0.0276999995112419,0.1093000024557113,0.9000999927520752
design_45,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8032000064849854,0.4092000126838684,0.0619000010192394,0.0764999985694885,0.1053000018000602,0.0060999998822808,0.0847000032663345,0.0904000028967857,0.0593999996781349,0.0093000000342726,0.148499995470047,0.0242999996989965,0.1265999972820282,0.8888000249862671
design_46,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8202000260353088,0.4483000040054321,0.0390999987721443,0.0659999996423721,0.1081999987363815,0.0027000000700354,0.0798999965190887,0.090499997138977,0.0710000023245811,0.0051000001840293,0.1517000049352646,0.0271000005304813,0.1291999965906143,0.8920999765396118
design_47,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8016999959945679,0.4487999975681305,0.0483000017702579,0.0575000010430812,0.1036999970674514,0.0041999998502433,0.0824000015854835,0.0777999982237815,0.0577999986708164,0.006000000052154,0.1500000059604644,0.0225000008940696,0.120399996638298,0.8985000252723694
design_48,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7822999954223633,0.5005000233650208,0.0644000023603439,0.0710000023245811,0.0782999992370605,0.0078999996185302,0.0795999988913536,0.0861999988555908,0.0559000000357627,0.0173000004142522,0.1279000043869018,0.0249000005424022,0.1552000045776367,0.8956999778747559
design_49,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8058000206947327,0.4320999979972839,0.0395999997854232,0.0584000013768672,0.1018000021576881,0.0031999999191612,0.0873000025749206,0.0788000002503395,0.0538999997079372,0.0049000000581145,0.1477999985218048,0.0274000000208616,0.1289000064134597,0.8963000178337097
design_50,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7727000117301941,0.4884999990463257,0.0662999972701072,0.048599999397993,0.1412000060081482,0.0078999996185302,0.0766000002622604,0.0821999981999397,0.0667999982833862,0.0080000003799796,0.1437000036239624,0.0240000002086162,0.1096000000834465,0.9034000039100648
design_51,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7639999985694885,0.4839000105857849,0.0285999998450279,0.0747999995946884,0.0807999968528747,0.0038000000640749,0.0839999988675117,0.0887999981641769,0.0584000013768672,0.0089999996125698,0.1432999968528747,0.0297999996691942,0.1151999980211258,0.8920999765396118
design_52,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8070999979972839,0.4753000140190124,0.0480000004172325,0.0555000007152557,0.1137999966740608,0.0051000001840293,0.0826999992132186,0.0848999992012977,0.064300000667572,0.0054999999701976,0.1545999944210052,0.0227000005543231,0.1132000014185905,0.9010000228881836
design_53,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8022000193595886,0.449099987745285,0.0445999987423419,0.0615000016987323,0.1093000024557113,0.0035999999381601,0.0857999995350837,0.0811000019311904,0.065200001001358,0.0046999999321997,0.1458999961614608,0.0243999995291233,0.0982000008225441,0.9042999744415284
design_54,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8029000163078308,0.4296000003814697,0.0516000017523765,0.0667999982833862,0.0930999964475631,0.0040000001899898,0.0756999999284744,0.0844999998807907,0.0551999993622303,0.0076999999582767,0.1352999955415725,0.0266999993473291,0.1191999986767768,0.8992999792098999
design_55,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8105999827384949,0.4395000040531158,0.0351999998092651,0.0571000017225742,0.0992999970912933,0.0024000001139938,0.0976999998092651,0.0856999978423118,0.0593000017106533,0.0087000001221895,0.1596000045537948,0.0263999998569488,0.1050999984145164,0.8934000134468079
design_56,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.79339998960495,0.4562999904155731,0.0531000010669231,0.0632999986410141,0.1132000014185905,0.0048000002279877,0.0763999968767166,0.0810000002384185,0.0627000033855438,0.008899999782443,0.1419000029563903,0.0261000003665685,0.1409000009298324,0.8953999876976013
design_57,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8037999868392944,0.441100001335144,0.0370000004768371,0.0785000026226043,0.0944000035524368,0.0041999998502433,0.0778999999165535,0.0958999991416931,0.066500000655651,0.0041000000201165,0.1398999989032745,0.0285000000149011,0.0856999978423118,0.9035000205039978
design_58,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7541999816894531,0.4711000025272369,0.0599000006914138,0.048599999397993,0.1543000042438507,0.0035999999381601,0.1030000001192092,0.069300003349781,0.0672999992966651,0.006800000090152,0.163000002503395,0.0232999995350837,0.1321000009775161,0.8881999850273132
design_59,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7993999719619751,0.4681999981403351,0.0406000018119812,0.0579999983310699,0.0986000001430511,0.0023000000510364,0.0762000009417533,0.0793000012636184,0.0461999997496604,0.006800000090152,0.1383000016212463,0.0233999993652105,0.1093999966979026,0.8950999975204468
design_60,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7986999750137329,0.429500013589859,0.0443999990820884,0.0714000016450882,0.0996999964118003,0.002600000007078,0.0718000009655952,0.0857999995350837,0.0546000003814697,0.0043000001460313,0.1508000046014785,0.0273000001907348,0.0898000001907348,0.902899980545044
design_61,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.7710999846458435,0.5638999938964844,0.0427000001072883,0.0601000003516674,0.1032999977469444,0.0043000001460313,0.0724999979138374,0.0860999971628189,0.0685999989509582,0.0051000001840293,0.1362999975681305,0.02449999935925,0.1386999934911728,0.9027000069618224
design_62,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.7450000047683716,0.5315999984741211,0.0610000006854534,0.0478999987244606,0.0930999964475631,0.0104999998584389,0.0733999982476234,0.0720999985933303,0.0555000007152557,0.0193000007420778,0.1471000015735626,0.0230999998748302,0.1321000009775161,0.8992000222206116
design_63,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.7612000107765198,0.5425999760627747,0.0564999990165233,0.0472000017762184,0.1002999991178512,0.003400000045076,0.0727000012993812,0.0683000013232231,0.0540000014007091,0.010700000450015,0.1489000022411346,0.0252000000327825,0.1207000017166137,0.8996000289916992
design_64,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.5839999914169312,0.6593999862670898,0.0659999996423721,0.0755999982357025,0.0800999999046325,0.0186000000685453,0.120399996638298,0.1055999994277954,0.066500000655651,0.0116999996826052,0.1406999975442886,0.0307000000029802,0.2284999936819076,0.8896999955177307
design_65,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7789000272750854,0.4519999921321869,0.0586000010371208,0.0504000000655651,0.1162000000476837,0.0028999999631196,0.0684999972581863,0.0640000030398368,0.0511000007390975,0.0074999998323619,0.148499995470047,0.02449999935925,0.1159000024199485,0.8995000123977661
design_66,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8026999831199646,0.4413000047206878,0.0414999984204769,0.062899999320507,0.1224000006914138,0.0028999999631196,0.0825000032782554,0.0997999981045723,0.0709000006318092,0.006000000052154,0.1407999992370605,0.0278999991714954,0.1058000028133392,0.8985999822616577
design_67,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.762499988079071,0.5335000157356262,0.0414999984204769,0.0575999990105629,0.1260000020265579,0.002199999988079,0.0929000005125999,0.0579999983310699,0.0549000017344951,0.0038999998942017,0.1604000031948089,0.0236000008881092,0.1186000034213066,0.8944000005722046
design_68,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8166000247001648,0.4726000130176544,0.0443999990820884,0.0592000000178813,0.1111999973654747,0.0024000001139938,0.0810000002384185,0.0820999965071678,0.0725999996066093,0.0051000001840293,0.155799999833107,0.02449999935925,0.098700001835823,0.9041000008583068
design_69,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8001999855041504,0.4848000109195709,0.0377999991178512,0.0604000017046928,0.0979999974370002,0.003000000026077,0.0750999972224235,0.0763000026345253,0.0520000010728836,0.0041999998502433,0.1570000052452087,0.0247000008821487,0.1164000034332275,0.8970999717712402
design_70,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8011000156402588,0.4099000096321106,0.0483000017702579,0.0764999985694885,0.094200000166893,0.0041999998502433,0.0746999979019165,0.093699999153614,0.0604000017046928,0.0052999998442828,0.1465000063180923,0.0310999993234872,0.1111999973654747,0.8866999745368958
design_71,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7814000248908997,0.4307999908924103,0.0515000000596046,0.0786999985575676,0.0847999975085258,0.0052000000141561,0.0857999995350837,0.090999998152256,0.0551000013947486,0.012699999846518,0.1504999995231628,0.0258000008761882,0.1485999971628189,0.881600022315979
design_72,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.7583000063896179,0.5084999799728394,0.0520999990403652,0.0614000000059604,0.1049000024795532,0.0055999998003244,0.064699999988079,0.0842999964952468,0.0529000014066696,0.0074999998323619,0.1266999989748001,0.0291000008583068,0.1497000008821487,0.8898000121116638
design_73,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7900999784469604,0.4242999851703644,0.0653000026941299,0.0570000000298023,0.1136000007390976,0.0062000001780688,0.0891999974846839,0.0917000025510788,0.0680000036954879,0.0116999996826052,0.1433999985456466,0.0260000005364418,0.1293999999761581,0.8942999839782715
design_74,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7721999883651733,0.4909000098705292,0.0612000003457069,0.0551999993622303,0.1111999973654747,0.0038000000640749,0.090499997138977,0.0722000002861023,0.0573000013828277,0.0063999998383224,0.1525000035762787,0.023199999704957,0.1255999952554702,0.8963000178337097
design_75,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8079000115394592,0.4559000134468078,0.049100000411272,0.0603000000119209,0.1020999997854232,0.0028999999631196,0.0952000021934509,0.0830999985337257,0.0649999976158142,0.0048000002279877,0.1405999958515167,0.024100000038743,0.1406999975442886,0.8889999985694885
design_76,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8080999851226807,0.4602999985218048,0.0472000017762184,0.0654999986290931,0.1013000011444091,0.0027999999001622,0.0807000026106834,0.0775000005960464,0.0531999990344047,0.0052999998442828,0.1469999998807907,0.0282000005245208,0.1598999947309494,0.8845999836921692
design_77,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7960000038146973,0.4573999941349029,0.0366000011563301,0.0869999974966049,0.0810000002384185,0.0041999998502433,0.0837000012397766,0.0873999968171119,0.0579999983310699,0.0052000000141561,0.1256999969482422,0.0265999995172023,0.1185000017285347,0.900600016117096
design_78,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7645000219345093,0.4787999987602234,0.0529999993741512,0.0617999993264675,0.1156999990344047,0.0057999999262392,0.0612000003457069,0.0832000002264976,0.0593000017106533,0.013600000180304,0.1435000002384185,0.0283000003546476,0.125900000333786,0.8888999819755554
design_79,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8141999840736389,0.4189999997615814,0.0443999990820884,0.0671999976038932,0.1059999987483024,0.0040000001899898,0.0800999999046325,0.0842999964952468,0.0582000017166137,0.0066999997943639,0.1544000059366226,0.0241999998688697,0.1254999935626983,0.8935999870300293
design_80,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.7423999905586243,0.5580999851226807,0.0476000010967254,0.0601000003516674,0.0868000015616417,0.0035999999381601,0.0786999985575676,0.0614000000059604,0.0553999990224838,0.0054999999701976,0.1450999975204467,0.0238000005483627,0.1067000031471252,0.9039999842643738
design_81,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.7832000255584717,0.4742000102996826,0.0375000014901161,0.0763999968767166,0.0913000032305717,0.0035999999381601,0.0751999989151954,0.0798999965190887,0.0564999990165233,0.0041999998502433,0.1424999982118606,0.0266999993473291,0.1310999989509582,0.8931000232696533
design_82,original+LLPhyScore features,Cytoplasm,Nuclear localization signal,Soluble,0.8174999952316284,0.3970000147819519,0.0546999983489513,0.0822999998927116,0.0894000008702278,0.0031999999191612,0.0804999992251396,0.0967999994754791,0.0612000003457069,0.0065999999642372,0.1363999992609024,0.0286999996751546,0.126800000667572,0.8952999711036682
design_83,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.7858999967575073,0.5138000249862671,0.0551000013947486,0.0480000004172325,0.1059999987483024,0.0046000001020729,0.0886000022292137,0.0935999974608421,0.0571999996900558,0.0089999996125698,0.1495999991893768,0.0236000008881092,0.1181999966502189,0.8963000178337097
