Protein_ID,experiment,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
design_18,original+LLPhyScore features,Cytoplasm,,0.5626000165939331,0.4580999910831451,0.3612000048160553,0.064699999988079,0.5683000087738037,0.0359000004827976,0.1669999957084655,0.0322999991476535,0.1462000012397766,0.4108000099658966
design_19,original+LLPhyScore features,Cytoplasm|Nucleus,,0.5598999857902527,0.5403000116348267,0.3237000107765198,0.0976999998092651,0.3883000016212463,0.0293000005185604,0.0456000007688999,0.0678000003099441,0.0592000000178813,0.1378999948501587
design_20,original+LLPhyScore features,Cytoplasm,,0.4781999886035919,0.3806999921798706,0.3729999959468841,0.1014999970793724,0.4859000146389007,0.049600001424551,0.0993999987840652,0.0377999991178512,0.1772000044584274,0.3097000122070312
design_21,original+LLPhyScore features,Nucleus,,0.4564000070095062,0.5310999751091003,0.4616999924182892,0.1263999938964843,0.4744000136852264,0.0166999995708465,0.1334999948740005,0.0524999983608722,0.1269000023603439,0.2119999974966049
design_22,original+LLPhyScore features,Cytoplasm,,0.5673999786376953,0.4611000120639801,0.130400002002716,0.1735000014305114,0.3720000088214874,0.0105999996885657,0.1316999942064285,0.0258000008761882,0.1437000036239624,0.1712999939918518
design_23,original+LLPhyScore features,Cytoplasm,,0.6225000023841858,0.498199999332428,0.5529999732971191,0.1405999958515167,0.5587999820709229,0.0252000000327825,0.0714000016450882,0.0141000002622604,0.1216999962925911,0.0910999998450279
design_24,original+LLPhyScore features,Cytoplasm|Nucleus,,0.5127000212669373,0.5054000020027161,0.2894999980926513,0.0636999979615211,0.3806999921798706,0.0203000009059906,0.0430000014603138,0.0241999998688697,0.0734999999403953,0.2006999999284744
design_25,original+LLPhyScore features,Cytoplasm,,0.4481000006198883,0.3718000054359436,0.246299996972084,0.1371999979019165,0.4023999869823456,0.0087999999523162,0.045899998396635,0.0074000000022351,0.1018999963998794,0.1507000029087066
design_26,original+LLPhyScore features,Nucleus,,0.2511000037193298,0.4823000133037567,0.3912000060081482,0.151199996471405,0.4514000117778778,0.0113000003620982,0.2511000037193298,0.0759999975562095,0.1456000059843063,0.4537999927997589
design_27,original+LLPhyScore features,Cytoplasm,,0.6269999742507935,0.4869000017642975,0.2745999991893768,0.1615999937057495,0.510200023651123,0.0032999999821186,0.1053000018000602,0.0357000008225441,0.0405000001192092,0.1635999977588653
design_28,original+LLPhyScore features,Extracellular,,0.3869999945163727,0.3030000030994415,0.7250999808311462,0.1042999997735023,0.4180999994277954,0.02449999935925,0.0502999983727932,0.0272000003606081,0.0979000031948089,0.4187000095844269
design_29,original+LLPhyScore features,Cytoplasm,,0.6327999830245972,0.4415000081062317,0.1491000056266784,0.1457999944686889,0.3943000137805938,0.0023000000510364,0.1112999990582466,0.0648000016808509,0.1190000027418136,0.1687999963760376
design_30,original+LLPhyScore features,Nucleus,,0.4365000128746032,0.5501000285148621,0.1343999952077865,0.3377000093460083,0.4180999994277954,0.013600000180304,0.1607999950647354,0.0766000002622604,0.1774999946355819,0.378600001335144
design_31,original+LLPhyScore features,Cytoplasm,,0.6089000105857849,0.4726999998092651,0.2583000063896179,0.0873000025749206,0.4305000007152557,0.0236000008881092,0.1146999970078468,0.0160000007599592,0.0597999989986419,0.2987000048160553
design_32,original+LLPhyScore features,Cytoplasm|Nucleus,Peroxisomal targeting signal,0.4896999895572662,0.5220000147819519,0.1436000019311905,0.0766000002622604,0.4472000002861023,0.0081000002101063,0.155699998140335,0.0737000033259391,0.0507000014185905,0.4903999865055084
design_33,original+LLPhyScore features,Mitochondrion,Mitochondrial transit peptide,0.2612999975681305,0.2594999969005584,0.1303000003099441,0.0595999993383884,0.8493000268936157,0.0247000008821487,0.0103000001981854,0.0181000009179115,0.0399999991059303,0.1401000022888183
design_34,original+LLPhyScore features,Cytoplasm|Nucleus,,0.4925999939441681,0.5612999796867371,0.2547000050544739,0.1623000055551529,0.511900007724762,0.0214000009000301,0.1049000024795532,0.0252999998629093,0.1052000001072883,0.2939999997615814
design_35,original+LLPhyScore features,Mitochondrion,,0.4751999974250793,0.3183000087738037,0.2116000056266784,0.3598999977111816,0.5817999839782715,0.0335999988019466,0.0511999987065792,0.0243999995291233,0.0395999997854232,0.154799997806549
design_36,original+LLPhyScore features,Nucleus,,0.3589999973773956,0.5557000041007996,0.1174999997019767,0.1269000023603439,0.2816999852657318,0.0335999988019466,0.0847999975085258,0.033900000154972,0.1108999997377395,0.3034999966621399
design_37,original+LLPhyScore features,Nucleus|Mitochondrion,,0.4126000106334686,0.7520999908447266,0.1155000030994415,0.0829999968409538,0.6748999953269958,0.0082999998703598,0.1173999980092048,0.0320000015199184,0.0582999996840953,0.3391999900341034
design_38,original+LLPhyScore features,Cytoplasm|Nucleus,,0.4934999942779541,0.5745999813079834,0.1483000069856643,0.0806000009179115,0.5367000102996826,0.0118000004440546,0.0308999996632337,0.0203000009059906,0.0434999987483024,0.162100002169609
design_39,original+LLPhyScore features,Mitochondrion,,0.4449000060558319,0.3467999994754791,0.3169000148773193,0.148499995470047,0.5652999877929688,0.016499999910593,0.1204999983310699,0.0560999996960163,0.2023999989032745,0.5069000124931335
design_40,original+LLPhyScore features,Cytoplasm|Extracellular,,0.5414000153541565,0.4670999944210052,0.642300009727478,0.2133000046014785,0.6108999848365784,0.0179999992251396,0.1155999973416328,0.0208999998867511,0.0751999989151954,0.1229000017046928
design_41,original+LLPhyScore features,Extracellular,,0.4593000113964081,0.388700008392334,0.5756000280380249,0.1599999964237213,0.3763999938964844,0.0137999998405575,0.0225000008940696,0.0066999997943639,0.0472000017762184,0.0511999987065792
design_42,original+LLPhyScore features,Nucleus,,0.4702999889850616,0.5181000232696533,0.3312000036239624,0.2157000005245208,0.4056999981403351,0.0115000000223517,0.1299999952316284,0.1115999966859817,0.209099993109703,0.423799991607666
design_43,original+LLPhyScore features,Cytoplasm,Peroxisomal targeting signal,0.5260000228881836,0.3154999911785126,0.2617999911308288,0.1307000070810318,0.3603000044822693,0.0531000010669231,0.0305000003427267,0.0522000007331371,0.1861000061035156,0.4330999851226806
design_44,original+LLPhyScore features,Cytoplasm,,0.508899986743927,0.4099000096321106,0.1720999926328659,0.090499997138977,0.550000011920929,0.0121999997645616,0.1108999997377395,0.02449999935925,0.0524000003933906,0.0608999989926815
design_45,original+LLPhyScore features,Cytoplasm,,0.5342000126838684,0.2894000113010406,0.1207000017166137,0.2603999972343445,0.4481000006198883,0.0041000000201165,0.1633999943733215,0.0364999994635582,0.0984999984502792,0.1418000012636184
design_46,original+LLPhyScore features,Nucleus|Extracellular,,0.3889000117778778,0.5699999928474426,0.6554999947547913,0.2032999992370605,0.3995000123977661,0.0187999997287988,0.0763000026345253,0.0093999998643994,0.1089000031352043,0.3880999982357025
design_47,original+LLPhyScore features,Cytoplasm,,0.6297000050544739,0.4731999933719635,0.3199999928474426,0.1149000003933906,0.3048999905586242,0.0214000009000301,0.0793000012636184,0.0688999965786933,0.0961999967694282,0.271699994802475
design_48,original+LLPhyScore features,Nucleus,,0.2913999855518341,0.5020999908447266,0.1136000007390976,0.1234000027179718,0.490200012922287,0.0588999986648559,0.2831000089645386,0.0485000014305114,0.1450999975204467,0.212799996137619
design_49,original+LLPhyScore features,Cytoplasm,Peroxisomal targeting signal,0.5748999714851379,0.2748999893665313,0.2442000061273574,0.1298000067472458,0.4138999879360199,0.0271000005304813,0.0913000032305717,0.0986000001430511,0.3549999892711639,0.5471000075340271
design_50,original+LLPhyScore features,Cytoplasm|Nucleus,Peroxisomal targeting signal,0.5566999912261963,0.5694000124931335,0.1782000064849853,0.1237000003457069,0.3109000027179718,0.0153999999165534,0.0732999965548515,0.0266999993473291,0.1269000023603439,0.4772000014781952
design_51,original+LLPhyScore features,Cytoplasm|Nucleus,,0.493800014257431,0.5246999859809875,0.2906999886035919,0.132200002670288,0.4478999972343445,0.012699999846518,0.0938000008463859,0.0392999984323978,0.1089999973773956,0.3343000113964081
design_52,original+LLPhyScore features,Cytoplasm|Mitochondrion,,0.4869999885559082,0.1691000014543533,0.0696000009775161,0.3443000018596649,0.6281999945640564,0.0032999999821186,0.1679999977350235,0.0307000000029802,0.1107999980449676,0.1220000013709068
design_53,original+LLPhyScore features,Extracellular|Mitochondrion|Peroxisome,,0.4327999949455261,0.416700005531311,0.8162000179290771,0.1307999938726425,0.6653000116348267,0.0383000001311302,0.0753000006079673,0.0555999986827373,0.1695999950170517,0.8537999987602234
design_54,original+LLPhyScore features,Cytoplasm|Mitochondrion,,0.6330999732017517,0.4499000012874603,0.2890999913215637,0.2171999961137771,0.6442999839782715,0.0046999999321997,0.0802000015974044,0.066600002348423,0.0910999998450279,0.1888000071048736
design_55,original+LLPhyScore features,Cytoplasm,Nuclear localization signal|Peroxisomal targeting signal,0.6309999823570251,0.4329999983310699,0.4562999904155731,0.0763000026345253,0.3422999978065491,0.0284000001847744,0.0746000036597251,0.2018000036478042,0.1825000047683715,0.0766000002622604
design_56,original+LLPhyScore features,Nucleus,,0.4088000059127807,0.5249999761581421,0.3752000033855438,0.0808999985456466,0.4065999984741211,0.0188999995589256,0.0873000025749206,0.0406000018119812,0.0705000013113021,0.0406000018119812
design_57,original+LLPhyScore features,Nucleus,,0.3799000084400177,0.4819999933242798,0.2211000025272369,0.1696999967098236,0.4154999852180481,0.0208999998867511,0.1081999987363815,0.1218999996781349,0.1049000024795532,0.4163999855518341
design_58,original+LLPhyScore features,Nucleus,,0.4467999935150146,0.7556999921798706,0.09009999781847,0.0577000007033348,0.3668999969959259,0.0445999987423419,0.0428000018000602,0.0310999993234872,0.0754000023007392,0.1093000024557113
design_59,original+LLPhyScore features,Mitochondrion,,0.2727000117301941,0.4623999893665313,0.1695999950170517,0.1816000044345855,0.5741000175476074,0.1008000001311302,0.2369000017642974,0.2233999967575073,0.2337000072002411,0.3962000012397766
design_60,original+LLPhyScore features,Mitochondrion,,0.4731000065803528,0.244499996304512,0.1587000042200088,0.1444000005722046,0.6175000071525574,0.0041999998502433,0.1344999969005584,0.0233999993652105,0.0912000015377998,0.023199999704957
design_61,original+LLPhyScore features,Cytoplasm,,0.6377000212669373,0.3440000116825104,0.2639999985694885,0.1616999953985214,0.3916999995708465,0.0346000008285045,0.1089000031352043,0.015599999576807,0.1273999959230423,0.0733999982476234
design_62,original+LLPhyScore features,Cytoplasm,,0.5171999931335449,0.4120999872684479,0.2621000111103058,0.048599999397993,0.5356000065803528,0.0196000002324581,0.0392000004649162,0.0264999996870756,0.0553000010550022,0.3203000128269195
design_63,original+LLPhyScore features,Cytoplasm,,0.5853999853134155,0.4711999893188476,0.1439000070095062,0.1281999945640564,0.5156999826431274,0.0306000001728534,0.3145000040531158,0.0586000010371208,0.1344999969005584,0.1099999994039535
design_64,original+LLPhyScore features,Cytoplasm,,0.5479000210762024,0.3009000122547149,0.2373999953269958,0.124899998307228,0.5220000147819519,0.026300000026822,0.1310999989509582,0.0373999997973442,0.124499998986721,0.1340000033378601
design_65,original+LLPhyScore features,Peroxisome,,0.3059000074863434,0.4081000089645386,0.2903000116348266,0.1860000044107437,0.5120999813079834,0.1011999994516372,0.1097000017762184,0.0222999993711709,0.1582999974489212,0.5877000093460083
design_66,original+LLPhyScore features,Cytoplasm|Nucleus,,0.4869000017642975,0.5837000012397766,0.1189000010490417,0.1914000064134597,0.4361000061035156,0.0076000001281499,0.2326000034809112,0.0674000009894371,0.0877000018954277,0.0784000009298324
design_67,original+LLPhyScore features,Cytoplasm,,0.4855999946594238,0.492900013923645,0.2770000100135803,0.1357000023126602,0.5008000135421753,0.046799998730421,0.0333000011742115,0.0299999993294477,0.0860999971628189,0.0456000007688999
design_68,original+LLPhyScore features,Nucleus,,0.384799987077713,0.6273999810218811,0.1319999992847442,0.0555000007152557,0.3813999891281128,0.0082999998703598,0.0860000029206276,0.034400001168251,0.1298000067472458,0.4106000065803528
design_69,original+LLPhyScore features,Cytoplasm|Nucleus|Mitochondrion,,0.6553999781608582,0.588100016117096,0.1371999979019165,0.1730999946594238,0.666700005531311,0.0103000001981854,0.1260000020265579,0.0337999984622001,0.1562000066041946,0.0516999997198581
design_70,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5062000155448914,0.5820000171661377,0.2269999980926513,0.1264999955892563,0.3422000110149383,0.0164000000804662,0.0790000036358833,0.0264999996870756,0.1185000017285347,0.1376000046730041
design_71,original+LLPhyScore features,Cytoplasm|Nucleus,,0.5034999847412109,0.5103999972343445,0.4702999889850616,0.1404999941587448,0.5999000072479248,0.0038999998942017,0.0606999993324279,0.026300000026822,0.0395000018179416,0.1167000010609626
design_72,original+LLPhyScore features,Extracellular,,0.4372999966144562,0.4568000137805938,0.5734000205993652,0.097800001502037,0.4943000078201294,0.0251000002026557,0.0357000008225441,0.0222999993711709,0.0825999975204467,0.4691999852657318
design_73,original+LLPhyScore features,Cytoplasm,,0.5067999958992004,0.4625999927520752,0.4465999901294708,0.1527000069618225,0.5825999975204468,0.035300001502037,0.0450000017881393,0.016499999910593,0.0658000037074089,0.2578000128269195
design_74,original+LLPhyScore features,Cytoplasm,,0.6043000221252441,0.3923999965190887,0.5576000213623047,0.0582000017166137,0.5849999785423279,0.0116999996826052,0.0351000018417835,0.0205000005662441,0.157600000500679,0.4036999940872192
design_75,original+LLPhyScore features,Cytoplasm|Extracellular,,0.4973999857902527,0.5006999969482422,0.6729000210762024,0.0751999989151954,0.4465000033378601,0.0221999995410442,0.0241999998688697,0.0142000000923872,0.1061000004410743,0.0798999965190887
design_76,original+LLPhyScore features,Mitochondrion,,0.3596999943256378,0.3919000029563904,0.1673000007867813,0.2194000035524368,0.5429999828338623,0.1154000014066696,0.2006999999284744,0.0359000004827976,0.0773999989032745,0.1307999938726425
design_77,original+LLPhyScore features,Cytoplasm,,0.5526999831199646,0.4435999989509582,0.1659999936819076,0.1562000066041946,0.340499997138977,0.0445000007748603,0.0615000016987323,0.0430000014603138,0.1500000059604644,0.2225999981164932
design_78,original+LLPhyScore features,Cytoplasm,Peroxisomal targeting signal,0.5117999911308289,0.4399999976158142,0.1433999985456466,0.0825000032782554,0.3454000055789947,0.0120000001043081,0.0781999975442886,0.0907000005245208,0.1186999976634979,0.5379999876022339
design_79,original+LLPhyScore features,Cytoplasm|Nucleus,Nuclear localization signal,0.5042999982833862,0.6554999947547913,0.0876000002026557,0.1169999986886978,0.3533999919891357,0.0131999999284744,0.0305000003427267,0.0065000001341104,0.0195000004023313,0.0278999991714954
design_80,original+LLPhyScore features,Cytoplasm,,0.699400007724762,0.5008000135421753,0.3463999927043915,0.0953999981284141,0.546500027179718,0.0119000002741813,0.0553999990224838,0.0153999999165534,0.0542000010609626,0.1247999966144561
design_81,original+LLPhyScore features,Cytoplasm,,0.484499990940094,0.352400004863739,0.245399996638298,0.0975999981164932,0.5117999911308289,0.0348999984562397,0.0397000014781951,0.0076000001281499,0.0322000011801719,0.0206000003963708
design_82,original+LLPhyScore features,Nucleus|Mitochondrion,,0.4711999893188476,0.529699981212616,0.3501000106334686,0.123099997639656,0.748199999332428,0.0201999992132186,0.0742999985814094,0.06700000166893,0.1040000021457672,0.4318999946117401
design_83,original+LLPhyScore features,Mitochondrion,,0.4699000120162964,0.4544999897480011,0.3833999931812286,0.1423999965190887,0.6306999921798706,0.0337000004947185,0.0267999991774559,0.0293000005185604,0.0392000004649162,0.3208999931812286
design_84,original+LLPhyScore features,Cytoplasm,,0.5534999966621399,0.3853999972343445,0.1348000019788742,0.1142999976873397,0.5910000205039978,0.0313999988138675,0.1301999986171722,0.0165999997407197,0.0873000025749206,0.1428000032901764
design_85,original+LLPhyScore features,Mitochondrion,Peroxisomal targeting signal,0.2748000025749206,0.377700001001358,0.3422999978065491,0.1086999997496604,0.6288999915122986,0.0173000004142522,0.1133999973535537,0.0714000016450882,0.2261999994516372,0.4183999896049499
design_86,original+LLPhyScore features,Cytoplasm|Nucleus,,0.5127000212669373,0.6452999711036682,0.5746999979019165,0.1142000034451484,0.3228999972343445,0.0143999997526407,0.0368999987840652,0.0217000003904104,0.0414000004529953,0.1608999967575073
design_87,original+LLPhyScore features,Mitochondrion,,0.4598999917507171,0.3389999866485595,0.5164999961853027,0.062899999320507,0.5753999948501587,0.0355999991297721,0.0153000000864267,0.0175000000745058,0.1081999987363815,0.3646000027656555
design_88,original+LLPhyScore features,Nucleus,Peroxisomal targeting signal,0.4390000104904175,0.5206000208854675,0.4848999977111816,0.0544000007212162,0.5411999821662903,0.0254999995231628,0.095499999821186,0.0608000010251998,0.2360000014305114,0.6114000082015991
design_89,original+LLPhyScore features,Cytoplasm|Mitochondrion,,0.5314000248908997,0.3991999924182892,0.2603000104427337,0.091899998486042,0.7150999903678894,0.0474999994039535,0.1483000069856643,0.1111000031232833,0.1620000004768371,0.2405000030994415
design_90,original+LLPhyScore features,Cytoplasm|Mitochondrion,,0.5138999819755554,0.4410000145435333,0.260699987411499,0.1326999962329864,0.6757000088691711,0.0262000001966953,0.0612999983131885,0.0161000005900859,0.0522999987006187,0.253600001335144
design_91,original+LLPhyScore features,Cytoplasm|Nucleus,,0.6938999891281128,0.5861999988555908,0.0626000016927719,0.0812000036239624,0.4171000123023987,0.0194000005722045,0.1289999932050705,0.0229000002145767,0.0601000003516674,0.2572999894618988
design_92,original+LLPhyScore features,Mitochondrion,,0.4259999990463257,0.4043000042438507,0.2973000109195709,0.0847000032663345,0.555400013923645,0.0384999997913837,0.0745000019669532,0.0212999992072582,0.1371999979019165,0.3138999938964844
design_93,original+LLPhyScore features,Cytoplasm,,0.5426999926567078,0.4323999881744385,0.5126000046730042,0.1097000017762184,0.5347999930381775,0.0281000006943941,0.025000000372529,0.0269000008702278,0.1080999970436096,0.0914999991655349
design_94,original+LLPhyScore features,Nucleus,,0.4465000033378601,0.6233999729156494,0.1067999973893165,0.0712999999523162,0.3867000043392181,0.0054999999701976,0.1040000021457672,0.0888999998569488,0.1924999952316284,0.2349999994039535
design_95,original+LLPhyScore features,Cytoplasm,,0.6205999851226807,0.333400011062622,0.429500013589859,0.1897999942302703,0.4447000026702881,0.0082999998703598,0.2071000039577484,0.0269000008702278,0.1463000029325485,0.1956000030040741
design_96,original+LLPhyScore features,Cytoplasm|Mitochondrion,,0.5561000108718872,0.3714999854564667,0.4244000017642975,0.1406999975442886,0.6488999724388123,0.0248000007122755,0.0265999995172023,0.0447999984025955,0.1036000028252601,0.2038999944925308
design_97,original+LLPhyScore features,Cytoplasm,,0.5282999873161316,0.4293000102043152,0.2231000065803527,0.218299999833107,0.4034999907016754,0.0093999998643994,0.0667999982833862,0.0247000008821487,0.0798999965190887,0.2058999985456466
design_98,original+LLPhyScore features,Nucleus,,0.4163999855518341,0.5101000070571899,0.195700004696846,0.1513999998569488,0.3294999897480011,0.0049999998882412,0.1652999967336654,0.0278999991714954,0.0891999974846839,0.3348999917507171
design_99,original+LLPhyScore features,Cytoplasm|Peroxisome,Peroxisomal targeting signal,0.5094000101089478,0.2424000054597854,0.0885000005364418,0.0586999990046024,0.4472000002861023,0.0465999990701675,0.0848999992012977,0.0425000004470348,0.0597999989986419,0.8098999857902527
design_100,original+LLPhyScore features,Mitochondrion,,0.451200008392334,0.3986999988555908,0.2754999995231628,0.3129000067710876,0.5788000226020813,0.0258000008761882,0.152999997138977,0.1269000023603439,0.1871999949216842,0.3783000111579895
