ProteinID,nuclear_speckle,p-body,pml-body,post_synaptic_density,stress_granule,chromosome,nucleolus,nuclear_pore_complex,cajal_body,rna_granule,cell_junction,transcriptional
Sequence_26,0.00073552516,0.65003955,0.0009858782,3.083866e-06,1.2624455e-06,4.6715822e-08,0.00033991918,0.0005857839,2.9844183e-05,1.3926561e-19,2.686062e-06,1.6715258e-06
Sequence_27,2.0747207e-06,0.7452138,8.382616e-05,0.0022878677,0.00056089944,8.10591e-09,3.1674804e-06,0.0026812367,1.5412274e-07,1.5329508e-19,0.0020906348,2.3871655e-07
Sequence_28,1.1653173e-09,0.047831684,0.00014016434,1.0098864e-05,2.7076215e-08,4.414864e-09,0.0010588408,0.004248091,5.1000644e-08,7.8018294e-25,0.00037476612,1.2516225e-09
Sequence_29,2.791827e-07,0.84104997,0.002372156,0.0012405035,0.00021947197,6.754632e-08,2.6914776e-07,0.3616233,6.252437e-08,8.79866e-21,0.00028110898,6.7674173e-06
Sequence_30,5.569854e-08,0.047002945,0.07014102,0.0061264005,0.00043313802,8.4519877e-07,6.095984e-07,0.534877,3.4706538e-06,3.3465388e-17,0.00010743139,2.0818738e-06
Sequence_31,1.25351765e-08,0.14982004,0.02388909,0.002496222,0.00041632002,1.1660872e-08,1.5233617e-07,0.10782656,8.7266136e-07,3.2229756e-19,0.009213657,9.6186695e-06
Sequence_32,1.5041459e-06,0.12135434,0.0013170475,0.0030876116,4.0743894e-06,1.243634e-09,5.4421585e-06,0.00044595962,2.976941e-06,2.9760488e-20,0.087701775,1.9478289e-06
Sequence_33,1.25797746e-08,0.068139754,0.004384863,0.15502669,0.0029019695,1.2805508e-10,1.8441608e-07,0.02064716,4.177626e-06,1.4617924e-19,0.00044469733,1.4576317e-05
Sequence_34,9.0649515e-09,0.0036062698,0.009160684,0.3975639,6.205594e-06,4.0784034e-09,6.038257e-07,0.08002815,1.4671305e-05,1.8004092e-20,0.0022824807,2.112408e-07
Sequence_35,0.0018550954,0.44076177,0.015840745,0.011304887,0.0005917309,1.7856665e-08,0.0001021174,0.0029101726,0.00011524461,8.1264426e-15,0.005170428,4.460236e-05
Sequence_36,7.153006e-07,0.24659896,0.0041589467,0.041831437,5.0644427e-05,4.2651924e-11,2.8957987e-07,0.0022918787,3.284053e-07,5.1662485e-23,5.364868e-06,8.613233e-07
Sequence_37,1.7760884e-07,0.064944066,0.0044233333,0.025400482,1.7174656e-06,2.2455524e-09,0.0001864196,8.2438026e-05,2.7201332e-07,2.8588845e-20,0.016046304,6.8253556e-08
Sequence_38,3.409553e-05,0.0021067937,0.0007977855,7.124556e-05,5.8741523e-07,4.5846746e-10,0.0041928124,8.40498e-05,2.6117388e-05,3.6310054e-21,0.0052173208,7.2823546e-08
Sequence_39,1.0604012e-07,0.0007891062,0.0060292063,0.032715794,4.8929083e-09,4.5032422e-10,1.29949e-06,0.061354637,1.7700062e-07,2.1987836e-27,4.5089808e-05,2.5692948e-09
Sequence_40,5.923138e-07,0.20567504,0.0011519793,8.9775596e-05,2.4021222e-06,9.575073e-07,3.514553e-11,0.2856691,1.5453567e-08,9.502e-24,0.0028373299,1.7516722e-07
Sequence_41,0.0025315373,0.009472264,0.017348006,0.0004143927,1.4706427e-06,1.3071536e-09,0.0039839232,1.3671534e-05,3.7147398e-05,4.735189e-18,0.082555465,6.0284754e-07
Sequence_42,3.1961113e-07,0.407063,0.002009447,0.13283564,4.605764e-05,4.2605883e-08,3.1796306e-05,0.00029992414,7.7266066e-08,6.3557014e-18,0.005883818,1.4148172e-06
Sequence_43,2.796348e-08,0.23402867,0.0005198189,9.161736e-05,8.8191547e-07,2.8702654e-09,3.1467924e-05,0.024438508,1.991576e-06,2.0903423e-22,0.0002090014,1.8644544e-08
Sequence_44,2.31196e-07,0.8247395,0.001819789,0.003423569,1.9860893e-06,1.1294566e-07,0.00021813264,0.00052444683,8.765106e-07,3.6076604e-20,2.2371569e-06,6.695958e-07
Sequence_45,1.0028744e-08,0.0010088148,0.00065068656,0.166911,4.7395548e-07,9.040002e-09,6.2223644e-06,0.0057690926,1.2512203e-07,3.316865e-23,0.0030880459,9.34484e-09
Sequence_46,2.923542e-07,0.06049812,0.0023248275,0.112587646,9.0948994e-08,1.2719354e-11,2.6936602e-06,0.001267734,5.1883317e-06,8.541578e-25,5.9978283e-05,4.4653606e-10
Sequence_47,4.2212027e-06,0.6116083,0.020677911,0.01823244,0.0028529656,4.5728626e-08,7.382822e-05,0.020108197,1.5108372e-05,1.7074284e-15,0.0011593512,3.5603993e-05
Sequence_48,1.6013297e-05,0.7127181,0.00017788127,0.00068485824,5.779984e-05,1.226282e-08,2.9036966e-05,0.0001234353,1.0983858e-07,3.637277e-18,0.2613261,1.6268486e-06
Sequence_49,7.2046655e-06,0.049385954,0.0012207889,4.3071803e-05,0.00029561,8.477797e-05,0.0003481252,0.11027006,1.5601756e-05,4.976509e-15,0.004476227,2.3399095e-06
Sequence_50,8.457449e-08,0.0056262994,0.00043429318,0.0010111381,5.615595e-08,4.390865e-07,0.0009000992,0.0033988825,1.105367e-06,3.863313e-21,0.0012071783,2.2766553e-09
Sequence_51,1.9406574e-05,0.00807008,0.00053713843,0.0033442257,0.0009775977,7.2291016e-08,3.4271856e-05,0.1668667,3.1629515e-05,2.9848405e-18,7.071531e-06,2.2692979e-07
Sequence_52,1.1329114e-06,0.9942966,5.5317305e-06,5.995617e-07,2.7488556e-07,1.3909888e-08,6.7708703e-07,0.00030690216,3.1638265e-09,1.5714435e-25,0.0005348736,1.961166e-07
Sequence_53,0.000110386005,0.085498385,0.0051331073,0.029219842,0.00012298567,3.95988e-06,0.00032066673,0.0015960345,1.5966802e-05,1.4951426e-15,0.001966286,4.2049705e-06
Sequence_54,9.1014306e-07,0.59578025,0.030783517,5.8283815e-05,0.00026408597,1.924288e-08,4.3015467e-07,0.17257279,6.164566e-05,1.7705935e-17,0.0006728384,5.2074487e-05
Sequence_55,9.410777e-06,0.019525208,0.0013838506,0.00060472003,6.9518596e-06,1.0685106e-10,4.378574e-05,0.00016272833,1.1292643e-05,3.769201e-21,0.051327974,1.0226748e-06
Sequence_56,5.2732525e-05,0.60537064,0.00028763458,0.019786537,0.0058836862,1.15088834e-10,2.495011e-07,0.007792439,1.5536295e-06,2.7429526e-19,0.0013745144,7.1620684e-06
Sequence_57,3.2128362e-08,0.62697744,0.009545166,0.0005924979,2.0100813e-06,3.438445e-08,0.014248341,0.00048463285,5.5598994e-06,1.5795196e-19,3.577566e-08,1.6030387e-07
Sequence_58,1.0740249e-07,0.06020428,0.0009059587,0.0015752435,3.832799e-07,1.2634979e-09,0.04384377,1.9957928e-05,1.2579756e-05,1.4514183e-19,0.0013708357,4.306207e-09
Sequence_59,0.00016440132,0.09115571,0.00016736444,0.0006408481,4.504438e-09,1.7985202e-10,0.00030449193,4.514359e-06,2.8950063e-07,1.9158785e-24,0.0018596568,5.4051403e-09
Sequence_60,7.093067e-05,0.26610658,0.0016566961,0.0035612548,8.751085e-05,2.0188562e-09,1.3108104e-06,0.047316182,9.854902e-06,1.3700299e-19,0.00038403517,3.749547e-07
Sequence_61,2.814362e-06,0.9291713,0.00029582594,0.0019203302,3.5551668e-07,3.5243603e-11,1.1392343e-06,0.0005841133,1.8967295e-07,5.375794e-25,5.3053926e-05,1.9426418e-08
Sequence_62,0.0002541903,0.39791253,0.027409296,0.0022384492,3.2374066e-06,8.1622983e-07,1.8522633e-05,0.0011469558,2.4484743e-06,1.1897676e-18,0.00021764793,1.8235116e-06
Sequence_63,1.4346995e-07,0.026014194,0.0013316302,0.05142614,9.451366e-10,5.983612e-11,9.405276e-05,8.460602e-05,3.2543735e-06,1.3713172e-25,0.000101573736,3.845193e-09
Sequence_64,2.4774477e-05,0.0672421,0.013380102,0.00016725404,0.00017203909,8.886687e-09,1.9176184e-07,0.16614586,7.9957435e-06,1.5386394e-19,0.003492623,4.866167e-07
Sequence_65,6.9170216e-07,0.27532017,0.17625564,0.00041748665,5.678778e-05,4.9646193e-08,0.00028182307,0.022461137,8.7330324e-07,8.864233e-18,0.0005500213,2.6884453e-07
Sequence_66,1.5280542e-06,0.1902589,0.032410514,4.2510423e-05,8.854973e-06,1.6260036e-09,4.837977e-10,0.02989882,1.7882054e-05,4.600484e-22,0.0033257925,6.6288965e-05
Sequence_67,1.695908e-07,0.5503904,0.00019191856,5.316688e-07,0.0003141371,7.929078e-09,0.00021689698,0.00032151808,2.1008138e-07,1.5298722e-19,0.5875922,4.0536472e-07
Sequence_68,7.3868796e-06,0.07366884,0.048384346,0.01783755,9.107156e-05,9.714965e-09,2.299529e-08,0.1423489,3.6176334e-06,8.629997e-20,0.005092256,1.7767992e-05
Sequence_69,6.9065846e-09,0.08224192,0.00011123025,0.00020220618,1.166413e-06,6.997777e-08,8.854092e-11,0.28213757,1.8510462e-08,1.4732577e-26,0.0023687142,6.7385e-07
Sequence_70,2.5611318e-05,0.2712074,0.00075080316,0.0028055082,1.2538965e-06,5.4399974e-12,2.799879e-06,0.00020142952,3.2396154e-06,5.779593e-23,0.0061259563,6.92598e-08
Sequence_71,4.5691804e-06,0.5175406,0.010855835,0.08928781,0.0029482953,2.274758e-07,0.0009954964,0.00023846098,3.3109873e-07,3.1070052e-15,0.00032186648,6.3315997e-07
Sequence_72,1.5814794e-06,0.019300805,0.04923859,0.00010155214,1.39917365e-05,2.3218634e-07,0.0026758043,0.004433062,0.00024955114,3.5493948e-15,0.1304665,8.455003e-07
Sequence_73,2.747183e-08,0.9673222,7.724455e-06,1.9637075e-07,5.0890707e-05,2.0560606e-07,4.6421155e-05,0.0005627067,6.5264095e-07,2.4000785e-19,0.018956978,2.1795179e-06
Sequence_74,4.155554e-08,0.4878064,0.079108045,0.00019328357,8.6143715e-05,4.8653526e-09,1.413485e-05,0.0016289707,3.825273e-06,2.239476e-19,0.0021255882,9.91603e-06
Sequence_75,7.2799025e-07,0.9850338,0.00015112232,8.454885e-05,0.031800583,5.84972e-11,2.8546458e-05,0.00029450105,2.1790993e-07,1.5276859e-18,0.00017082473,2.0450286e-06
Sequence_76,2.22372e-06,0.95428145,0.015664378,8.5611086e-05,0.010454726,5.4458745e-08,1.363998e-05,0.0009437973,8.054989e-06,3.2668367e-16,0.0006074926,0.0006017826
Sequence_77,1.3653237e-08,0.0028666775,0.00013448168,0.0026918883,9.575789e-10,7.884065e-07,1.1136583e-06,0.023500014,1.2457332e-06,5.720804e-24,0.0015661259,1.6020348e-09
Sequence_78,8.70066e-05,0.10225808,0.024103932,0.0034513169,5.6007225e-06,8.673478e-09,0.00012116822,0.0037228847,7.0142676e-05,3.329549e-19,1.4102792e-05,3.8468056e-07
Sequence_79,3.9974816e-06,0.0037244114,0.018853394,0.0021215826,4.374898e-08,1.5969087e-10,0.0023365715,0.0010381527,6.1162464e-05,9.53236e-22,0.00090481184,1.8933058e-08
Sequence_80,6.9005364e-07,0.46386424,0.0021722163,0.17275651,0.00017065085,3.890489e-13,7.9396887e-07,0.00019708295,2.4807568e-07,1.113608e-22,0.00016851789,4.0391762e-07
Sequence_81,1.0111122e-06,0.62539536,0.051808726,0.0021379264,3.6014633e-05,2.2705403e-07,5.08788e-07,0.013829886,5.4553755e-08,3.556596e-20,0.00032697336,4.00843e-06
Sequence_82,2.6771727e-07,0.8799591,0.0013990506,1.3528042e-06,1.1211605e-06,5.925045e-11,2.2853743e-05,0.00011957007,6.1707397e-06,7.7713063e-22,0.0030981398,2.2391237e-07
Sequence_83,9.0138843e-07,0.15203868,0.00097553077,0.027529467,0.17515464,1.7930439e-06,2.1397302e-06,0.06099047,1.0381594e-05,2.5506556e-14,0.00091865164,6.484426e-05
Sequence_84,1.1587706e-08,0.9282495,5.78177e-05,0.0005241208,0.00011172934,3.7874526e-11,1.9726477e-07,0.0034079736,2.4823652e-08,4.480318e-24,0.0018544359,3.5253277e-07
Sequence_85,1.1375635e-06,0.9719349,0.00011747208,4.55527e-06,0.00059129257,3.6639045e-10,8.941974e-05,3.3693083e-05,1.8711506e-07,5.8606437e-18,0.0096080685,1.2636424e-05
Sequence_86,2.9846277e-08,0.012674016,0.0024370977,4.6232166e-05,0.00032726405,0.00020185306,2.7599351e-06,0.7872517,6.8940804e-05,1.5073465e-15,0.000106196094,8.70322e-06
Sequence_87,3.6585444e-12,0.11397698,1.6747534e-06,8.702672e-06,1.5799094e-10,6.0753664e-09,1.432422e-06,0.0045811995,2.7815532e-09,8.299658e-31,0.009091891,1.1213673e-09
Sequence_88,1.284024e-05,0.47814095,0.0004207809,0.010055914,0.017015725,8.986961e-10,0.0002895711,0.00035720365,0.00012735426,7.4020293e-16,0.0008132585,1.98482e-05
Sequence_89,3.7946032e-07,0.40700677,0.0042688563,0.00021847691,6.232885e-08,1.7994955e-07,2.736609e-07,0.010892763,5.566678e-07,3.7198603e-23,0.00043380598,1.2362753e-07
Sequence_90,3.0514982e-06,0.6903857,0.008904004,0.0032705986,0.002006855,2.505619e-10,7.180329e-06,0.0003637447,3.473961e-07,2.119995e-18,0.010710514,6.081205e-06
Sequence_91,2.3138448e-06,0.94966656,0.000101282516,0.0014590654,4.383549e-06,4.8741673e-09,0.0037014722,3.5375877e-05,4.3582452e-07,2.5014165e-18,1.3813956e-05,9.892735e-09
Sequence_92,4.207443e-08,0.023323864,0.01347441,0.00017485167,1.0583018e-07,8.378957e-10,1.7780745e-07,0.2581932,7.109724e-07,1.263278e-25,2.8568655e-05,1.43072425e-08
Sequence_93,2.1136911e-08,0.0005502499,0.0032080458,0.00070138526,6.3257016e-06,1.6800608e-05,0.00014847433,0.98097825,0.00022246556,1.3207667e-17,6.971695e-05,4.835242e-08
Sequence_94,4.1184203e-06,0.13234702,0.0034900962,0.0018093695,0.03346211,3.8193457e-07,3.6038483e-07,0.21610662,1.781306e-06,5.704502e-17,0.0005109483,9.761451e-06
Sequence_95,1.0363646e-07,1.5988677e-07,0.00015222291,0.075557545,4.1631087e-11,9.0002345e-07,0.00016904382,0.010747267,5.074709e-07,4.3478535e-27,0.0001320882,1.3760878e-11
Sequence_96,6.833914e-06,0.34299847,0.0008935584,0.0017814449,1.5270505e-05,1.3931423e-08,1.8058906e-06,0.010637329,1.2682158e-07,4.460747e-21,0.0010083234,6.886827e-09
Sequence_97,1.6564232e-05,0.8858541,0.00029209515,0.002085221,0.00036490735,3.970919e-08,0.00011255218,0.00017577273,1.0396329e-06,8.596951e-18,6.271642e-05,1.6204397e-07
Sequence_98,9.261054e-09,0.11343327,0.0035693015,0.03579649,1.2224216e-06,2.1263058e-09,0.0005081858,0.005627447,1.6312594e-06,1.3115517e-20,0.00014863553,5.1230725e-08
Sequence_99,5.3631334e-06,0.93321985,0.0066121346,1.9831914e-08,0.0020916455,1.5128942e-06,7.888435e-06,0.005824075,6.4830107e-07,5.511346e-17,0.000104623854,0.0002921297
Sequence_100,6.907575e-07,0.9573149,0.0012710304,0.0005676186,0.003555736,1.6840954e-08,7.1529385e-08,0.23757167,1.363213e-06,4.3339636e-18,0.00011284677,9.106994e-06
