ProteinID,nuclear_speckle,p-body,pml-body,post_synaptic_density,stress_granule,chromosome,nucleolus,nuclear_pore_complex,cajal_body,rna_granule,cell_junction,transcriptional
Sequence_32,0.385557,0.4362865,0.0013033443,3.5904152e-06,0.329766,0.0010657249,0.0001710428,9.759277e-05,0.009986987,0.000596962,0.08415489,0.033180468
Sequence_33,3.9641894e-09,0.005808818,0.0025408473,0.0007251474,2.8997258e-07,8.2771854e-05,3.3333913e-09,0.9910501,7.430749e-06,9.767804e-21,0.0044037118,1.09139414e-07
Sequence_34,4.6302853e-06,0.00010727056,0.0002527999,3.5714107e-15,0.53825957,0.0002032742,5.875388e-13,0.17960826,9.382289e-06,9.05187e-17,0.00035841137,0.00045024347
Sequence_35,0.0010369478,0.9878775,9.937377e-07,1.001994e-05,1.7186063e-05,0.000252736,0.008857635,2.3122452e-06,1.5773268e-06,1.6489279e-16,1.0916258e-06,4.3223994e-07
Sequence_36,1.6420238e-08,1.5581463e-06,5.267393e-06,0.0072950213,0.14366052,0.22160834,2.0610817e-10,0.008098279,0.00036700253,2.71352e-12,2.1667104e-06,0.00039026406
Sequence_37,7.1873674e-10,4.5445388e-05,9.892409e-10,2.1620532e-09,3.2236767e-07,0.27651885,0.9969259,3.298027e-06,1.0428925e-07,3.4583536e-20,4.2462832e-13,4.1453893e-12
Sequence_38,4.9039002e-11,1.546631e-11,0.0023636445,1.9818987e-15,2.0024882e-09,0.34996706,0.033028595,6.252496e-08,1.2640566e-10,2.14454e-28,0.00033015775,8.3871556e-11
Sequence_39,7.665688e-12,0.17836437,3.5459673e-06,1.7224119e-08,4.8671234e-07,0.00016984843,4.344006e-06,0.9947595,1.2273699e-05,2.398144e-22,5.674636e-07,5.569827e-10
Sequence_40,4.630977e-08,0.0066089532,8.5264946e-07,0.000108853405,8.985645e-09,2.2200456e-06,6.7366507e-10,0.76027036,1.1881568e-05,6.8345135e-23,0.27089646,2.782434e-09
Sequence_41,0.0006259111,4.0450075e-08,0.0004986573,0.19198142,9.074632e-07,0.03082334,8.178013e-09,0.0025355467,0.0019959584,4.021599e-19,3.8842674e-07,1.4211313e-05
Sequence_42,0.001916522,1.3521823e-05,8.396468e-08,7.516796e-10,1.5709019e-09,0.9968586,0.0023838447,2.8791604e-08,2.9520902e-06,1.3828211e-14,9.570919e-07,4.4774325e-08
Sequence_43,5.5677546e-14,0.18200505,4.868153e-10,3.2213048e-11,8.855149e-09,5.9219184e-07,3.4543908e-05,0.8968623,2.580534e-05,2.0868243e-26,0.00018180563,1.9807889e-10
Sequence_44,2.167039e-05,1.2005634e-07,0.00014241243,0.0037670685,0.03877557,0.34589124,0.0036617422,5.877621e-07,0.00018583091,2.482866e-09,1.2841289e-06,3.1527225e-06
Sequence_45,7.452332e-09,3.3111066e-12,3.3320102e-10,0.1715163,0.0073616533,3.651267e-07,1.60002e-08,5.0365433e-08,2.8078582e-06,3.7557365e-22,0.00022789722,6.2997475e-11
Sequence_46,5.677624e-07,0.021059304,0.019734226,8.725601e-06,2.6490186e-05,0.0021240816,0.02589697,0.27391034,0.0063942983,6.4927564e-12,4.8779407e-06,1.40217935e-08
Sequence_47,1.34034485e-11,0.82998353,0.00017425948,2.2220835e-14,1.875654e-05,0.101878546,4.3531944e-07,0.0015231821,9.276747e-10,2.8810242e-18,0.03341491,4.4571807e-06
Sequence_48,0.007263163,0.04414109,1.7067534e-05,3.7205322e-13,0.0034165676,0.17329714,0.6634926,1.3387654e-08,3.5578802e-07,3.1702197e-07,5.3913377e-06,2.4154934e-07
Sequence_49,1.4943831e-13,0.00025842863,1.3513662e-07,0.0008181008,0.0003073273,0.015695978,3.4813577e-06,0.0023960024,1.3559938e-08,1.2691052e-22,1.7892324e-05,1.0680934e-09
Sequence_50,2.5684717e-09,9.173065e-06,5.5133977e-09,1.9196744e-10,0.07486459,0.99757355,0.000344215,1.1013306e-06,3.213473e-08,1.10021e-11,1.6935863e-05,8.2481016e-08
Sequence_51,1.7482365e-14,5.984939e-10,2.0054628e-08,0.03150533,7.7504985e-05,1.6153104e-10,1.5943774e-24,0.89684314,3.0580833e-11,1.6628773e-36,0.0008931524,3.1972827e-09
Sequence_52,4.867281e-07,0.9572036,5.3204406e-08,5.1285413e-18,5.29295e-08,0.04976072,0.008356715,1.5222391e-06,1.2067593e-08,3.6364584e-18,1.5400448e-05,1.7347693e-08
Sequence_53,1.4831467e-13,0.0009122204,3.3234464e-06,1.0251038e-07,3.7439385e-09,0.9805977,0.042497136,0.28145444,1.7510851e-08,5.9826406e-19,3.975928e-06,2.0269526e-11
Sequence_54,1.3673322e-07,3.4957884e-05,1.1745997e-06,3.1921114e-15,0.00048405342,0.99187577,0.23687159,0.000778843,8.236204e-05,3.3013867e-13,1.3369541e-11,4.091339e-08
Sequence_55,2.988092e-11,0.0010896693,0.16278557,0.0015798617,0.00023606469,3.888225e-10,3.155308e-05,4.3932e-06,2.732532e-05,1.2814391e-19,4.8197137e-07,8.705112e-06
Sequence_56,3.1689073e-08,3.2802935e-05,7.488757e-05,6.1035503e-18,1.46757e-07,0.8490702,7.4259e-05,0.38652855,5.325413e-06,1.7879186e-20,0.00015432232,4.6447244e-07
Sequence_57,1.6267558e-06,0.7086815,0.019624587,8.1960284e-14,0.05838254,0.056122985,8.839104e-05,0.03302832,0.00012537517,1.9838677e-09,1.5163058e-11,1.3471291e-05
Sequence_58,3.814049e-12,9.107997e-10,9.188519e-06,2.7063034e-09,1.628207e-05,0.000106836815,0.000273652,4.074933e-06,0.00013921436,1.06720775e-20,0.5818184,3.0065653e-10
Sequence_59,3.0299645e-07,5.8714027e-06,1.596822e-08,6.279443e-13,1.4571009e-09,0.06454295,0.9999833,6.383262e-08,1.36430325e-08,1.3107566e-20,8.997545e-17,1.7032004e-11
Sequence_60,0.0013848103,0.0010248296,4.639186e-05,0.0052981093,0.0018971395,0.00017602682,0.008037725,0.0003258043,0.6676739,1.6908629e-07,1.8750925e-05,8.359804e-06
Sequence_61,2.1253254e-06,0.01775891,2.420549e-06,6.000144e-13,0.00033807612,0.8631844,1.0449562e-09,0.006743242,2.021859e-08,6.083902e-20,0.024120083,9.778591e-07
Sequence_62,5.2313e-14,5.051074e-10,1.0358781e-06,1.3398848e-07,1.2766136e-08,0.99666375,2.2414816e-14,0.6028816,9.859229e-08,4.926433e-24,1.3822072e-05,9.635094e-10
Sequence_63,3.3782105e-15,2.9224134e-09,1.2539432e-06,7.9044675e-16,4.618345e-12,0.99937123,0.0058474485,0.21609813,3.7210506e-09,4.6616416e-30,3.6456942e-05,8.199668e-11
Sequence_64,6.9573286e-13,3.64234e-06,8.966385e-09,1.1984557e-08,0.026396882,0.9597159,5.754651e-06,0.014223622,2.1250461e-08,4.274832e-20,1.0737623e-08,1.1334193e-10
Sequence_65,2.3672417e-10,0.03174424,0.023809396,5.963803e-17,0.023319075,0.028706208,2.929389e-13,0.45143837,3.8505874e-09,1.2909128e-20,8.902043e-08,2.2730308e-05
Sequence_66,1.3642113e-13,0.0027757871,4.9013634e-06,7.2779636e-09,0.14346887,0.3541592,1.8343518e-06,0.008459414,8.149893e-07,2.4458403e-14,6.037286e-05,6.0263255e-07
Sequence_67,1.7902983e-11,0.45222571,8.021598e-08,5.088603e-10,0.00060791074,2.6716327e-07,0.035271827,9.18829e-05,1.0679432e-06,1.0945986e-18,0.009790841,2.9145981e-09
Sequence_68,4.6539177e-09,9.120814e-09,2.3609793e-07,5.5173577e-06,1.1550666e-06,0.00036680402,3.301374e-17,0.09194729,1.0182905e-08,1.1526627e-30,0.66982317,2.3978484e-07
Sequence_69,1.7128863e-18,0.0005121139,1.4563849e-08,4.3921777e-09,1.8372634e-06,0.00018482121,0.13964583,2.7483043e-08,8.351681e-12,1.0104099e-24,1.15836665e-05,2.5501081e-12
Sequence_70,0.005447887,0.08480806,2.1996204e-06,6.355357e-08,0.17267272,6.762049e-05,1.8418214e-13,0.034441516,0.00041640617,4.1470826e-15,0.0031865537,0.0009416228
Sequence_71,9.322159e-06,0.9808139,2.8668697e-07,8.201345e-14,0.00155085,0.0020538727,0.05845149,6.591173e-10,3.371049e-10,1.9050449e-13,1.2514009e-06,1.2048795e-07
Sequence_72,2.1871983e-07,0.00018038144,2.0680657e-08,7.8934775e-10,0.76491284,5.8073216e-05,0.21877402,8.228348e-07,0.13260846,7.6073897e-10,0.0003497022,5.8456465e-08
Sequence_73,5.127511e-07,0.19592915,0.037595037,0.0015831009,0.13746308,0.024961919,4.5925626e-05,0.058714926,9.456933e-05,3.062996e-09,0.00043210288,0.00048353782
Sequence_74,3.4832344e-06,1.3328944e-05,0.009641786,1.5015411e-08,8.6378395e-06,7.425397e-05,4.8223897e-10,0.80281883,0.17947222,5.712575e-19,7.1572003e-06,4.946409e-05
Sequence_75,2.0704012e-09,0.8511785,5.0670104e-07,2.8671893e-17,0.00040299952,0.0017881137,0.0075583644,6.4647274e-09,4.0894524e-11,2.3568746e-18,0.032720376,2.1950773e-06
Sequence_76,1.3672245e-14,0.17345165,2.2330203e-05,8.202029e-15,1.7496683e-05,0.21680641,2.6779873e-11,0.2147972,5.5731693e-08,1.5394826e-22,0.0001040236,3.2613723e-05
Sequence_77,1.6906416e-08,0.010945584,3.0504707e-06,1.0376954e-08,0.00013909096,0.9851859,6.1708775e-08,0.03139133,1.818566e-07,1.0897424e-15,6.968062e-07,4.9747284e-10
Sequence_78,0.00055545504,5.5172128e-05,2.4796288e-06,0.00036042783,0.00034659426,1.6602239e-11,1.2851518e-06,3.2930757e-07,0.0035852087,8.2720245e-18,0.0154949175,3.4137263e-06
Sequence_79,0.00048501458,8.4316325e-06,9.532015e-07,6.286651e-15,4.6635168e-07,0.8186978,0.0023912531,0.00021528333,1.7024193e-09,1.4402618e-25,4.2756895e-08,2.3225427e-08
Sequence_80,7.4363006e-06,0.07398954,5.4893565e-07,0.009753885,0.018623428,9.285892e-08,6.4584253e-07,0.18227662,5.98909e-07,2.0295606e-18,0.00019281564,1.6133436e-07
Sequence_81,7.339891e-12,0.9911307,6.2148384e-09,3.575637e-11,2.756263e-06,0.061645884,1.6897773e-12,0.0018031329,2.0218974e-12,4.8060512e-26,0.00020283605,4.7412133e-08
Sequence_82,9.225881e-06,0.5568378,0.00038646164,6.8489037e-09,2.1531469e-05,0.00030916167,0.011125879,0.0016819951,0.5992489,4.101993e-10,5.7337847e-06,2.3461402e-05
Sequence_83,3.1522084e-06,0.9287155,0.21959904,8.129785e-09,0.0009996803,0.051658276,9.718203e-06,0.0004220001,0.0026385162,7.309045e-08,1.3157567e-08,0.0035784012
Sequence_84,0.00023816992,0.0069606407,6.894882e-05,1.6465176e-12,2.41312e-05,0.003967038,2.5237362e-06,0.6278116,0.002191496,5.953603e-15,0.00059982645,1.8058465e-05
Sequence_85,5.9564172e-08,0.024511466,4.2457392e-05,0.0007433397,0.00059265405,3.2381642e-08,7.0667564e-05,3.6002238e-08,2.6082388e-08,2.5230858e-17,0.010292497,6.515473e-06
Sequence_86,5.297382e-09,0.00012024892,2.581798e-08,0.0242256,4.574519e-05,2.3638934e-06,4.0966992e-14,0.9708909,7.588959e-09,3.1501065e-26,0.00030419798,8.3893203e-10
Sequence_87,1.2413442e-10,5.138171e-05,0.002861149,7.284137e-22,4.128543e-08,0.8222589,3.5655798e-10,0.072488174,4.8940324e-11,4.1743592e-26,0.00070633995,1.3325158e-05
Sequence_88,1.2052954e-13,0.06139848,1.2130077e-09,0.0039352034,0.0800098,1.1614042e-05,2.2909217e-06,5.4708153e-06,2.3425236e-11,2.072525e-22,3.896912e-06,2.1308154e-10
Sequence_89,3.0752202e-12,3.6517029e-06,3.837449e-05,1.992998e-15,6.004212e-08,0.014519189,1.791979e-15,0.39558366,6.944392e-06,1.1956781e-25,0.31703734,4.2702937e-05
Sequence_90,3.5093721e-09,0.3501588,4.392199e-06,6.2165154e-15,0.73786825,2.4137414e-11,2.9420813e-05,5.1161006e-08,9.0433144e-07,2.401773e-19,0.00052623625,6.5713766e-07
Sequence_91,2.3523864e-05,4.289534e-05,4.7236313e-06,7.047074e-10,9.916581e-08,0.027359385,0.889178,4.7391473e-05,0.0058370796,9.412883e-14,7.2985764e-05,1.0670427e-09
Sequence_92,1.8995472e-10,2.4023145e-06,1.6804444e-07,5.985117e-08,0.00018967366,1.1466679e-05,1.1196303e-16,0.9996138,3.778371e-05,1.0646997e-26,3.200562e-11,6.588201e-08
Sequence_93,6.060555e-08,4.3237706e-06,0.00015227792,2.6915495e-07,0.0003879315,0.58674645,6.873809e-05,0.37334773,1.6730153e-06,4.4404493e-14,0.03889935,3.442394e-09
Sequence_94,7.955284e-17,0.00025936612,1.9715223e-08,9.199821e-09,0.07527736,2.2037246e-05,9.246695e-11,0.00051219907,1.6464989e-12,1.2263063e-29,0.12354074,7.3307516e-09
Sequence_95,1.2637622e-14,0.3473271,3.1397016e-07,0.013281996,0.0184276,9.697779e-10,5.67777e-07,2.4241657e-05,1.5034073e-11,8.260209e-23,0.004918208,1.1380709e-09
Sequence_96,0.00012029593,0.06010584,1.540495e-08,1.5967616e-07,0.006106614,0.4626527,4.7353537e-06,0.0053732716,8.893633e-06,1.476944e-14,1.6243838e-11,6.253937e-09
Sequence_97,0.00022537915,0.7431693,2.3507268e-05,4.0301228e-07,0.7900927,0.13350287,9.827198e-06,0.00031799587,1.7078422e-06,4.4799764e-09,2.6019737e-07,2.0115374e-07
Sequence_98,7.3711837e-10,0.00011390451,3.062779e-07,5.9782675e-13,1.8084599e-08,0.9251333,8.386278e-07,0.973937,4.910037e-06,4.1586824e-21,1.2781995e-06,1.2419298e-09
Sequence_99,0.015485297,0.17744327,0.1815295,4.689229e-09,0.0009221612,0.008945231,0.20199503,3.4084118e-05,0.09529644,2.6133812e-06,5.1147737e-05,0.0002954643
Sequence_100,4.921828e-10,0.00026644257,2.1533465e-07,1.6456206e-11,9.99978e-05,0.36003706,0.0054106265,0.99030966,0.0069958935,5.588545e-14,2.6868786e-08,9.8736484e-11
