ProtID,experiment,cajal_body,cell_junction,chromosome,nuclear_pore_complex,nuclear_speckle,nucleolus,p-body,pml-body,post_synaptic_density,rna_granule,stress_granule,transcriptional
design_21,original+LLPhyScore features,1.4747009e-10,0.000110015186,0.50706404,0.49280885,9.279527e-10,3.166859e-08,1.7065251e-05,9.02396e-10,2.3962916e-19,9.9963883e-29,3.161955e-10,4.278398e-12
design_22,original+LLPhyScore features,3.166553e-11,0.00012949815,0.026867874,0.0081743095,7.769521e-13,1.498254e-09,0.6504796,3.9098575e-07,1.6111005e-06,1.0142069999999999e-19,0.31434673,4.7030615e-09
design_23,original+LLPhyScore features,8.809138e-09,0.0010605409,0.005783014,0.0012075779,2.5613558e-10,8.120125e-06,0.9889137,9.994927e-08,0.00024332551,9.144616499999999e-18,0.0027836163,2.2202329e-09
design_24,original+LLPhyScore features,1.4740239e-09,0.040586095,0.07789897,3.346074e-05,3.528111e-09,0.13579667,0.74437857,1.1682468e-08,3.4503267e-14,1.0023795e-15,0.0013062296,9.394052e-10
design_25,original+LLPhyScore features,2.9407277e-10,1.9993033e-06,0.0003463967,0.99580824,2.0506405e-15,1.4559216e-13,0.0037621441,1.1699738e-08,7.1987866e-05,4.0498503e-28,9.257552e-06,2.434733e-10
design_26,original+LLPhyScore features,1.6597045e-10,4.6328344e-10,0.9294118,0.06956457,1.3450453e-12,7.30566e-10,0.00065865886,2.8626378e-08,1.1062948e-15,4.3148310000000005e-23,0.00036488776,1.3624905e-11
design_27,original+LLPhyScore features,2.2120866e-11,5.540933e-05,0.73174095,0.26812205,4.1088954e-09,3.298338e-15,8.1325554e-05,1.7427614e-07,1.3953192e-25,2.842597e-30,2.1699169e-08,1.2235601e-09
design_28,original+LLPhyScore features,6.6406865e-05,3.7038506e-10,0.6985743,0.29933426,9.80836e-09,0.0017014307,3.811687e-08,0.00020401856,2.0444214e-07,6.841284e-16,0.00011934367,3.2141594e-09
design_29,original+LLPhyScore features,2.9353762e-07,8.931459e-10,0.7705262,0.06427079,3.0723715e-08,0.00071956485,0.14801927,1.8265904e-05,4.116477e-06,6.2059496e-11,0.01644145,8.166853e-09
design_3,original+LLPhyScore features,4.588212e-08,4.065136e-05,0.5949397,0.00084444555,1.130036e-07,0.40416697,2.040784e-06,5.413234e-06,3.462461e-11,3.0171907e-15,5.746185e-07,1.4592897e-09
design_30,original+LLPhyScore features,7.496026e-13,0.0014148199,0.9912672,0.007048468,9.171006e-16,8.5554694e-07,4.621391e-05,4.5079156e-11,2.750885e-08,1.4234399e-20,0.0002223645,3.778805e-13
design_31,original+LLPhyScore features,9.2775805e-09,9.031324e-10,0.8523364,0.025869215,1.5383209e-09,7.4299736e-05,0.1217193,7.457969e-07,5.2621884e-22,6.961651e-21,4.1651287e-09,2.2256118e-10
design_32,original+LLPhyScore features,1.5836966e-09,1.9731866e-05,0.13102219,0.6454338,2.3337314e-13,2.7733275e-08,0.08061374,4.1902236e-05,0.14230722,1.2527631000000002e-22,0.00056139677,4.2719273e-10
design_33,original+LLPhyScore features,2.5806286e-12,2.7885942e-06,0.9913447,0.00015522569,5.4935123e-09,0.00014706097,0.008309188,5.685306e-09,9.887098e-22,3.2568807e-19,4.1060186e-05,8.729964e-10
design_34,original+LLPhyScore features,1.8723623e-09,3.9970846e-06,0.8677773,0.0067560086,2.6956668e-09,0.12539104,7.1434966e-05,1.6017957e-07,1.7148801e-08,7.910004999999999e-20,1.1362848e-12,1.889114e-13
design_35,original+LLPhyScore features,3.697955e-09,0.0009225935,0.95718324,0.022142597,2.3575356000000002e-17,0.0070552686,0.012680877,4.140694e-08,1.7704434e-10,2.8855914e-19,1.535107e-05,2.3934724e-11
design_36,original+LLPhyScore features,3.0021414e-07,3.573947e-06,0.28303143,0.7090136,5.6028136e-07,4.9579163e-09,0.0008084422,1.8850358e-05,4.996308e-07,1.0982746e-15,0.0071226624,1.2169146e-07
design_37,original+LLPhyScore features,1.12164365e-07,3.854969e-09,0.91450244,0.073502935,6.7689452e-06,0.0032142184,0.0086107915,0.00016210625,8.031497e-18,2.5258495e-14,5.23514e-07,8.5763405e-09
design_38,original+LLPhyScore features,2.4210693e-09,1.3032248e-09,0.8206629,0.14485607,1.800184e-10,4.4020137e-05,0.034414645,5.3651238e-08,1.3776061e-17,5.394038999999999e-19,2.226848e-05,2.7855203e-11
design_39,original+LLPhyScore features,1.1167115e-09,0.00016197204,0.6173657,0.36277136,5.2946575e-10,4.004135e-09,5.6840645e-07,1.5494582e-08,2.9632679e-09,3.5806055e-17,0.019700395,3.1196326e-08
design_4,original+LLPhyScore features,8.0463826e-07,4.5534816e-06,0.17586187,0.77259415,1.7963887e-07,2.787379e-07,0.0001987781,0.0013878391,0.048213843,2.657487e-13,0.0017376443,4.8513773e-08
design_40,original+LLPhyScore features,2.178814e-11,4.737294e-08,0.50982344,0.49014357,1.0609785e-11,6.005171e-14,2.1385308e-07,4.4785358e-09,9.832113e-13,2.3672434e-25,3.271649e-05,7.578153e-11
design_41,original+LLPhyScore features,2.4577182e-15,8.939105e-16,0.50443673,4.0836538e-05,8.607416500000001e-16,1.0244074e-07,0.49415278,1.6146522e-10,5.1499430000000004e-18,4.032952e-24,0.0013695493,2.0776095e-13
design_42,original+LLPhyScore features,2.1310127e-09,5.645665e-13,0.9995397,0.00031809157,1.1387386e-12,1.0706318e-06,3.93213e-05,4.7255163e-08,5.778956e-12,2.1442006e-18,0.00010193717,1.5823803e-10
design_43,original+LLPhyScore features,2.9656627e-10,2.0046336e-09,0.81853825,0.1557431,3.0991458e-09,5.4418084e-05,0.02561353,4.9999236e-09,2.9458267e-12,1.8540451e-18,5.067463e-05,1.0283676e-10
design_44,original+LLPhyScore features,3.7377514e-12,0.00014157423,6.360956e-08,0.32524526,2.5798523e-15,1.5544029e-10,0.67460835,9.285314e-09,4.7991834e-06,1.9058436e-31,1.8977552e-08,1.6841816e-11
design_45,original+LLPhyScore features,3.098593e-07,8.217078e-06,0.53619456,0.44805437,1.1006561e-05,0.015720826,5.0695603e-06,5.586801e-06,1.37274e-10,9.802281e-15,4.6869557e-09,5.586773e-10
design_46,original+LLPhyScore features,5.239366e-09,0.11371193,0.30953848,0.5767108,5.794662e-09,9.5982514e-08,1.5312668e-05,1.9766338e-08,2.4639292e-11,7.949233000000001e-22,2.3321978e-05,3.774031e-10
design_47,original+LLPhyScore features,2.0002615e-13,0.7395184,0.031423766,0.053339798,1.3798185e-12,8.688554e-10,0.17569828,5.363133e-07,3.1972937000000004e-16,3.0225912e-23,1.9246232e-05,2.1118764e-08
design_48,original+LLPhyScore features,4.9922896e-12,1.0103373e-05,0.5713604,0.42862743,6.376617600000001e-16,1.7611359e-07,1.865964e-06,7.0100383e-09,6.8830586e-09,2.8726550000000003e-23,2.203154e-08,4.4955698e-14
design_49,original+LLPhyScore features,2.0869766e-08,1.621824e-08,0.43420058,0.26711562,7.1096053e-13,0.29866523,1.3391091e-05,4.1764298e-07,4.1943547e-15,1.0699051000000001e-16,4.736688e-06,2.6336515e-11
design_5,original+LLPhyScore features,3.994536e-09,2.0858831e-10,0.5869462,0.41280615,3.9518263e-12,4.2368006e-07,0.00024292547,6.661004e-09,1.5673071e-10,2.362695e-22,4.3013524e-06,4.5906057e-11
design_50,original+LLPhyScore features,6.900492e-09,4.8487553e-05,0.8741278,0.118950546,4.9303533e-10,2.1344138e-06,0.0068473634,1.7583791e-06,8.625575e-09,1.4011687e-17,2.1939295e-05,6.963092e-10
design_51,original+LLPhyScore features,9.404388e-10,3.723077e-07,0.86176884,0.00024274983,4.386258e-12,2.5319618e-05,0.0069434503,2.8782894e-09,2.789249e-13,5.4208135e-15,0.13101918,2.9824435e-10
design_52,original+LLPhyScore features,3.691794e-11,3.220263e-10,0.9162982,0.0009316101,2.911298e-09,0.000117704985,0.059823986,1.05083915e-08,3.535319e-20,7.926994e-16,0.022828376,5.8911526e-10
design_53,original+LLPhyScore features,1.2346075e-09,1.36462015e-08,0.49990943,0.5000906,5.5514517e-11,8.139086e-14,3.296929e-10,1.2871901e-08,9.330889e-13,1.1021554e-28,1.01583894e-10,3.772491e-11
design_54,original+LLPhyScore features,8.937511e-15,3.6682485e-15,0.6914363,0.15870742,1.4897155e-12,1.7216876000000002e-16,1.31318675e-05,1.0700363e-12,1.9683109e-13,7.0887505e-29,0.14984316,8.5439814e-14
design_55,original+LLPhyScore features,2.7071825e-10,3.799275e-13,0.9837493,0.00018427972,9.366127e-11,0.016064778,1.4872816e-06,4.4121995e-09,8.359366e-13,1.9037142000000002e-16,1.9673571e-07,1.5275289e-12
design_56,original+LLPhyScore features,1.1223677e-08,0.00023511956,0.7109344,0.0024696712,1.7507343e-09,0.00013560796,0.2245925,3.153403e-06,3.7271133e-07,4.9953795e-11,0.061629146,6.9729715e-08
design_57,original+LLPhyScore features,1.1992424e-10,1.9579068e-06,0.0006228088,0.706302,5.2735065e-12,2.495597e-13,0.2930152,1.6076044e-09,4.1964146e-10,8.614117000000001e-28,5.8023055e-05,6.1282035e-11
design_58,original+LLPhyScore features,1.8626904e-08,1.1388996e-07,0.51811737,0.48137563,1.9523105e-11,8.305379e-07,1.3375556e-05,3.2170868e-07,4.0115204e-09,9.736644e-17,0.000492335,1.1253237e-10
design_59,original+LLPhyScore features,9.1404795e-09,2.028684e-07,0.97884303,0.00458703,5.9581264e-11,0.010484233,0.0060782637,9.9357244e-08,5.4683267e-12,5.577469e-15,7.092455e-06,8.321624e-10
design_6,original+LLPhyScore features,2.2466045e-08,2.9717645e-11,0.83871317,0.11024577,1.0207129e-05,0.00033901955,0.04933619,0.0012390821,1.5466206999999998e-18,1.0765131e-15,0.00011636315,2.0924334e-07
design_60,original+LLPhyScore features,4.97955e-08,3.4495753e-07,0.48174888,0.3967144,4.822991e-10,0.12038274,0.0011467668,2.5538868e-06,1.1909029e-08,6.1834067e-12,4.3460077e-06,2.2807718e-10
design_61,original+LLPhyScore features,1.2465792e-09,8.0751845e-05,0.22963864,0.7697955,1.6375787e-13,2.2773133e-15,6.103779e-05,1.4160264e-08,1.4950077e-17,1.17781036e-29,0.000423984,1.3994625e-08
design_62,original+LLPhyScore features,8.28758e-12,2.204012e-06,0.502311,0.4976808,1.1712734e-11,2.0559725e-09,5.9846625e-06,1.2371526e-09,6.462436e-14,6.469918999999999e-30,3.274414e-11,2.396186e-13
design_63,original+LLPhyScore features,1.6383234e-12,1.5160934e-10,0.014156432,0.76491463,1.5733976e-16,1.0594137e-05,0.22091816,5.0941455e-08,5.4597993e-13,6.089673e-28,1.6660722e-07,1.231995e-13
design_64,original+LLPhyScore features,6.405666e-08,0.020326655,0.78493226,0.002144883,3.653482e-07,0.19165336,0.00084348506,9.845667e-05,7.4879395e-08,3.2179264e-15,2.6387042e-07,2.7007958e-09
design_65,original+LLPhyScore features,6.636723e-10,0.00020480111,0.48503828,0.51371443,3.6109982e-12,8.320687e-06,0.0010334003,5.50606e-07,4.5251312e-08,5.8121577e-19,2.5072413e-07,2.8326202e-11
design_66,original+LLPhyScore features,0.0015802339,4.2284316e-07,0.0141198,0.29345903,3.0640967e-06,0.00010531663,0.00017638337,1.2581678e-05,2.826934e-07,7.6538174e-13,0.6905429,1.865247e-08
design_67,original+LLPhyScore features,4.4377518e-10,8.807102e-12,0.9399249,0.048001897,6.837703e-05,2.3967325e-06,0.0087062055,5.7666796e-07,1.3083429e-15,2.548695e-16,0.0032956104,4.702349e-11
design_68,original+LLPhyScore features,7.404487e-12,0.1194759,0.30853063,0.57198143,8.391427e-11,1.6978628e-13,6.323848e-11,1.2034613e-05,1.7464819e-08,6.759687e-33,1.4822649e-12,2.8190604e-11
design_69,original+LLPhyScore features,1.4497913e-08,0.001107567,0.9220818,0.015736338,1.4325803e-09,0.058300734,0.0021466096,1.3624947e-05,1.137769e-05,1.8335843e-13,0.00060193014,1.1959517e-10
design_7,original+LLPhyScore features,5.207165e-12,6.3389055e-12,0.97438794,0.025538003,2.5421419e-14,7.4073985e-05,2.897388e-09,4.7040716e-10,1.445703e-14,3.9326909999999996e-26,8.165946e-10,7.812367e-15
design_70,original+LLPhyScore features,1.7603408e-07,0.04631502,0.4458003,0.50159717,1.5366431e-09,0.0011755995,0.0024656989,3.2286775e-07,5.8752303e-08,7.3647834e-14,0.0026455594,1.0632532e-09
design_71,original+LLPhyScore features,4.81251e-10,5.047566e-10,0.39846966,0.14437266,7.419155e-09,1.9318713e-06,0.038372867,2.8568647e-07,3.0665584e-14,1.3052557e-15,0.41878262,2.6355707e-09
design_72,original+LLPhyScore features,7.352589e-13,3.276688e-06,0.21269758,0.77152944,7.378508000000001e-17,9.465812e-09,0.015758406,9.791473e-12,1.4730064e-11,3.7815126000000003e-28,1.1349752e-05,6.457229e-13
design_73,original+LLPhyScore features,3.5471217e-09,0.0026382536,0.077260606,0.9201011,8.046546e-14,1.386412e-10,1.3998466e-10,1.8483015e-10,3.722149e-08,3.523618e-30,2.2875253e-10,3.0232673e-14
design_74,original+LLPhyScore features,3.91919e-06,6.226575e-10,0.97029173,0.02223437,1.132816e-06,0.007355812,1.388417e-05,3.8510366e-06,4.0125983e-08,4.4541713e-09,9.53015e-05,3.8324135e-08
design_75,original+LLPhyScore features,3.714244e-08,1.0932599e-12,0.41182402,1.3780419e-05,2.1548342e-10,0.00013748503,0.014492402,7.4198105e-08,0.00021336957,5.2030828e-12,0.57331896,1.1147244e-09
design_76,original+LLPhyScore features,0.00030917898,0.0005211385,0.8579216,0.010944276,0.0006696331,0.026375514,0.092219405,0.005961763,0.0047048754,7.8018775e-06,0.00035749667,7.4067416e-06
design_77,original+LLPhyScore features,4.8606736e-09,4.2563408e-10,0.60682195,0.17333986,7.32545e-12,1.6792735e-07,0.21803951,2.2760753e-07,3.0785221999999997e-19,6.723799e-20,0.0017983307,3.5751055e-09
design_78,original+LLPhyScore features,3.7077528e-09,6.1536e-07,1.9027225e-06,0.0001265125,2.9552593e-14,3.5092019e-06,6.7108563e-06,9.2757455e-09,0.99986076,2.2061746e-26,2.1675833e-08,3.239746e-12
design_79,original+LLPhyScore features,1.3119453e-12,8.194523e-12,0.52086204,0.47908986,2.416509e-16,3.577765e-08,5.151705e-06,9.717316e-08,5.2694928e-15,5.971914000000001e-23,4.283578e-05,3.5308242e-13
design_8,original+LLPhyScore features,5.925493e-10,2.14232e-11,0.39595369,0.5358358,1.3536012e-13,0.00030788255,0.06788276,7.305802e-08,6.8507114e-13,3.6108276e-21,1.9780631e-05,2.0929196e-12
design_80,original+LLPhyScore features,4.2946288e-10,5.258112e-08,0.9829962,6.373536e-05,1.801122e-13,7.0109246e-07,0.00014360236,2.1177378e-07,0.01652569,4.2139964e-18,0.00026973925,1.802906e-09
design_81,original+LLPhyScore features,4.8110627e-09,2.9773011e-05,0.06870982,0.35966873,1.0160112e-06,2.0858468e-07,0.52873784,2.150878e-06,6.071141e-07,4.824521e-18,0.04284985,1.0979808e-08
design_82,original+LLPhyScore features,1.5262918e-06,1.1105195e-15,0.9324177,0.06752452,2.4995054e-06,7.3818965e-06,2.1333219e-05,1.6392437e-06,7.35317e-13,2.5634705e-12,2.337917e-05,1.7717764e-09
design_83,original+LLPhyScore features,1.0708537e-05,3.3081342e-05,0.61210126,0.036860682,1.499029e-11,0.35092947,6.4609674e-05,3.6770903e-08,2.7830813e-09,1.1525275e-13,1.9393454e-07,8.69644e-12
design_84,original+LLPhyScore features,1.9307136e-05,1.2562276e-07,0.15786791,0.7649862,2.7306692e-14,0.07547383,0.001651576,7.277474e-08,1.7374414e-10,5.410761e-19,1.0523099e-06,1.5937876e-11
design_85,original+LLPhyScore features,1.362601e-09,1.3636363e-08,0.7486639,0.24749914,9.1538816e-08,0.00028578445,0.0035509714,1.6137335e-09,2.4065775e-15,3.8415554e-20,1.334688e-07,1.7857571e-12
design_86,original+LLPhyScore features,3.7018292e-08,5.1453373e-08,0.762443,0.00047696725,1.7540154e-08,0.00072427664,0.059037704,3.2267915e-06,3.0174297e-07,7.4973455e-10,0.17731443,1.4287069e-09
design_87,original+LLPhyScore features,1.4713621e-11,8.198553e-08,0.026561342,0.6915273,1.7194032e-14,3.0097311999999998e-18,0.017571358,7.0352755e-08,3.4334915e-15,2.4605408000000003e-26,0.26433986,3.676004e-08
design_88,original+LLPhyScore features,1.0048277e-08,2.8706156e-05,0.49740386,0.49969327,3.426941e-09,1.1272108e-06,0.0028123641,4.1576436e-06,5.084504e-16,1.0249164999999999e-18,5.649261e-05,2.874172e-09
design_89,original+LLPhyScore features,3.111342e-13,4.2303316e-13,0.59530723,0.019836854,9.403614e-15,9.474756e-13,0.3848331,3.7813086e-11,4.7761227e-14,2.7546058e-27,2.2803984e-05,1.0468255e-12
design_9,original+LLPhyScore features,1.7187591e-07,0.05531215,0.48732358,0.4572981,4.161417e-07,4.2125416e-06,8.559305e-06,4.5205543e-05,7.597196e-06,1.2339135000000002e-16,7.816561e-09,1.8183264e-09
design_90,original+LLPhyScore features,2.1372566e-09,0.000107329375,0.70631963,0.030409228,3.036511e-10,0.2631379,2.8743927e-06,2.2821e-05,1.3983079e-11,2.6886274000000004e-16,1.9345879e-07,5.2025034e-11
design_91,original+LLPhyScore features,1.74013e-08,8.8862254e-07,0.50552,0.4943589,1.8321353e-10,4.1257013e-06,0.00011051378,4.5435204e-06,2.366312e-16,4.4617764e-20,1.0307963e-06,5.1359983e-10
design_92,original+LLPhyScore features,6.692875e-08,2.6249301e-08,0.5076683,0.49233106,3.1132923e-14,4.474098e-07,9.901159e-10,1.1156031e-07,5.6772824e-14,5.3947566e-23,4.083685e-09,5.6147964e-12
design_93,original+LLPhyScore features,1.6490187e-15,5.1078115e-07,0.34466016,0.30964,3.200016e-15,2.3199782e-11,0.34568745,2.7101573e-11,6.094974e-25,3.9902983e-31,1.1938914e-05,7.569538e-13
design_94,original+LLPhyScore features,2.4770555e-08,0.00034022325,0.3242889,0.6753706,1.15730585e-10,1.2925067e-14,9.6077294e-08,1.7901067e-07,1.2140007e-14,5.168897499999999e-29,1.8128368e-08,5.7988814e-10
design_95,original+LLPhyScore features,1.2199518e-12,1.7460317e-07,0.88751894,0.06613826,1.777446e-11,1.9636561e-06,0.040307667,1.0356145e-08,3.0172367e-10,1.6419274e-17,0.006032984,1.1387436e-12
design_96,original+LLPhyScore features,2.2266468e-12,1.9395534e-09,0.6985624,0.00792556,8.507649e-13,1.5722581e-07,0.29295313,1.3486279e-11,2.9843506e-11,1.6856004000000002e-22,0.0005587872,2.4858726e-11
design_97,original+LLPhyScore features,3.4514378e-09,8.3326684e-10,0.8739483,0.0049734325,1.7844308e-06,5.6624385e-09,0.04348675,6.0215584e-08,1.1954243e-17,1.9566154e-15,0.07758961,2.2876934e-08
design_98,original+LLPhyScore features,1.7515078e-10,1.9197266e-07,0.09626266,0.9007373,2.6616594e-13,3.6370047e-08,0.0029993437,4.6501495e-07,3.6333656e-15,3.6253012e-26,1.531434e-08,1.5620466e-12
design_99,original+LLPhyScore features,2.372109e-11,5.481716e-05,0.9866163,0.012582028,1.554045e-11,0.00038705548,0.0003282845,2.9989226e-06,2.3777745e-16,3.8057158e-19,2.8429984e-05,3.1073122e-09
