ProtID,experiment,cajal_body,cell_junction,chromosome,nuclear_pore_complex,nuclear_speckle,nucleolus,p-body,pml-body,post_synaptic_density,rna_granule,stress_granule,transcriptional
design_29,original features,2.625778e-12,5.2348284e-08,0.6007894,0.013911932,1.1768968e-16,8.1197377e-10,0.019118164,1.1370216e-11,1.0621148000000001e-16,2.1889928e-22,0.36618054,1.1244959e-10
design_3,original features,1.0614568e-10,4.2825366e-07,0.9336673,0.06253809,5.1205756e-08,2.6327089e-06,0.0037900675,1.426837e-06,1.7845405e-16,8.617683e-20,2.419038e-08,1.0759951e-09
design_30,original features,1.5134587e-07,5.9904898e-05,0.38462302,0.59425795,8.058745e-06,2.8837727e-10,0.020897832,7.8310775e-05,7.487706e-09,9.575616499999999e-18,7.376081e-05,9.058178e-07
design_31,original features,4.3051423e-06,0.18223573,0.33252993,0.48504713,3.1055316e-07,0.00011313525,5.0717e-05,1.72027e-05,6.381977e-08,3.188108e-15,1.428393e-06,4.3887123e-08
design_32,original features,5.2127018e-11,0.4638375,0.03450599,0.4947863,1.5592647e-10,7.7995255e-09,0.006870129,5.2134542e-08,9.784059e-14,9.953098999999999e-26,5.038356e-09,2.2535489e-10
design_33,original features,4.8310356e-10,7.347415e-12,0.9222344,0.0760751,7.157469e-13,0.00024068587,0.00077478506,3.1666458e-10,4.1868977e-14,1.6611173999999999e-19,0.0006750658,1.4265563e-11
design_34,original features,2.1512947e-09,0.0030403815,0.028879307,0.54358226,3.3328532e-10,3.7155376e-06,0.42449394,8.042612e-08,2.0279578e-10,3.0797852e-19,4.2001065e-07,3.5259653e-11
design_35,original features,1.3262302e-14,6.810226e-08,0.9529242,0.0010212489,2.197871e-09,1.2029633e-09,0.046054464,1.1339832e-09,3.486748e-29,1.8088164e-31,7.1899896e-11,1.2737355e-11
design_36,original features,2.9190587e-12,1.6539221e-09,0.99038696,0.009526247,1.178524e-10,4.5698386e-07,3.346613e-05,2.5401443e-09,2.005897e-16,1.8341343e-22,5.2894477e-05,1.2408219e-11
design_37,original features,3.320182e-10,2.2442443e-09,0.7242142,0.00042876863,1.6238546e-06,0.007777476,0.2674017,2.4912956e-06,4.734054e-15,1.7016139e-15,0.00017375301,5.475623e-09
design_38,original features,1.05200556e-07,6.0974988e-05,0.5230972,0.47666106,8.16652e-07,0.0001736903,6.968782e-07,5.466402e-06,4.87432e-11,9.971577e-17,2.578552e-10,8.6052376e-10
design_39,original features,9.172055e-07,0.00032717639,0.408641,0.58842653,1.03967335e-10,0.0025642612,2.6103802e-05,1.3034424e-05,1.0408544e-06,3.2720428e-20,7.930479e-10,1.1906122e-10
design_4,original features,0.00017606946,0.07959408,4.5985473e-07,3.600619e-10,0.0024054311,0.9176174,1.24572e-06,0.00020482871,5.3062223e-07,3.9967469999999997e-19,4.0800976e-10,1.0324971e-08
design_40,original features,1.2341789e-11,1.5414646e-13,0.7404129,0.25919574,3.6541945e-08,2.8877893e-09,0.0003243152,1.07854004e-10,4.0597673000000005e-22,1.3608441e-20,6.693746e-05,1.9702384e-11
design_41,original features,2.3220872e-09,5.1121956e-06,0.7059411,0.29395762,3.1643503e-15,1.1204966e-08,2.3827337e-08,1.0977615e-09,6.808292e-11,1.1794629e-22,9.6155665e-05,2.058075e-13
design_42,original features,1.6493342e-09,8.393538e-09,0.53305304,0.46519333,3.3031035e-12,9.36586e-05,0.00088115694,1.2096721e-09,3.4825418e-09,1.0672328000000001e-16,0.00077882485,4.253794e-12
design_43,original features,3.2373357e-09,1.18171835e-11,0.6005899,0.39032066,2.640211e-13,3.0305248e-08,4.4991427e-07,2.5978808e-09,2.218035e-11,1.9759773000000002e-22,0.009088957,3.8486003e-12
design_44,original features,5.725932e-08,0.00032268546,0.20182337,0.16056566,3.530778e-10,8.718611e-05,0.5801494,1.1011455e-05,9.8146824e-11,2.2181023e-13,0.057040337,3.354733e-07
design_45,original features,1.9278932e-08,0.54796463,0.4486033,2.742027e-05,4.0157433e-09,0.0002453446,1.4394905e-07,8.746166e-05,0.0030712911,1.3873e-18,3.569146e-07,4.2448735e-11
design_46,original features,1.1281687e-12,0.27716446,0.64283276,0.031518925,4.0510464e-12,6.6031083e-07,0.048483007,5.5236726e-09,1.8081257e-12,3.1152758e-24,1.7271702e-07,2.4269406e-11
design_47,original features,3.665667e-08,1.341477e-07,0.035738926,0.9333478,8.555891e-17,0.016447436,0.00076118525,5.7551262e-11,0.013704389,2.0007323e-26,1.0952032e-07,4.7456837e-14
design_48,original features,4.036452e-10,4.703287e-09,0.90256464,0.09354007,5.4999626e-11,0.0038328792,2.7388684e-05,3.4921926e-05,2.7964345e-16,4.1961283e-20,5.0624053e-08,1.6664442e-10
design_49,original features,1.166199e-06,2.805731e-09,0.50339836,0.49657786,3.0711829e-09,3.10776e-07,4.5266033e-06,4.8383356e-07,3.058817e-14,4.803271e-18,1.7341466e-05,1.2656096e-09
design_5,original features,1.4677306e-11,1.49276e-07,0.3787119,0.6212858,2.7731623e-10,2.0663427e-13,3.600442e-07,3.9096966e-07,9.390479e-09,3.0197257000000003e-30,1.3411901e-06,1.6488317e-12
design_50,original features,5.397541e-11,2.0373529e-10,0.9609258,2.6147785e-05,4.7035266e-12,0.03522108,0.0024777788,6.571772e-06,1.4632242e-14,7.886967e-12,0.001342691,3.2525476e-09
design_51,original features,7.315077e-12,9.5601315e-08,0.94700575,0.01592713,2.2168293e-13,0.0009001458,0.035954874,7.612965e-12,2.830565e-16,1.6241271e-20,0.00021197359,1.5690116e-12
design_52,original features,1.0988469e-09,7.7262535e-05,0.30558792,0.69433236,1.27565825e-08,2.953998e-11,2.1708242e-06,4.3199e-09,2.316275e-09,2.3906595e-27,2.1747995e-07,1.6049342e-11
design_53,original features,4.499046e-11,6.243446e-08,0.89263254,0.099043265,9.274975e-09,4.451118e-08,0.00059205084,1.6571615e-09,6.0122666999999994e-18,1.3460531999999999e-20,0.0077318996,8.557841e-11
design_54,original features,4.1569416e-07,2.8468605e-07,0.99922603,0.0007131269,2.4416291e-05,1.6599952e-05,1.9163059e-05,6.3500615e-08,1.9644371e-10,2.8642361e-18,7.105034e-08,5.6193167e-10
design_55,original features,1.1118302e-06,1.4701978e-08,0.82057947,0.019634113,3.2980797e-12,0.1309604,0.028762847,3.334749e-07,5.0972044e-09,1.8306107e-10,6.167102e-05,1.222114e-09
design_56,original features,1.929181e-09,0.0006205199,0.96443963,0.03405168,3.7807597e-11,0.00088736153,4.3760053e-07,1.10917895e-07,2.3326574e-07,1.4446549000000001e-21,1.4935894e-10,1.4033206e-12
design_57,original features,1.4048092e-12,0.03556678,2.9350365e-06,0.9623792,1.1969919e-13,2.8968957e-15,0.0019993498,9.32887e-10,4.455753e-09,1.3519578000000001e-32,5.181086e-05,2.4050354e-11
design_58,original features,2.9530265e-05,2.8893407e-10,0.6119417,0.38166022,0.00032586607,0.00510581,0.00065090053,0.00017122597,8.9353193e-07,3.260112e-10,0.00011384231,3.9507107e-08
design_59,original features,2.3532923e-10,1.288585e-11,0.53147537,0.46765906,2.1134192e-11,2.094625e-12,0.00064161955,6.5143574e-08,4.6086485e-21,6.3712832e-24,0.00022384833,1.7379911e-10
design_6,original features,1.2881978e-12,0.00010123592,0.90013057,0.09976795,3.6815313e-13,2.402622e-11,1.0377168e-09,6.715728e-10,2.353579e-07,4.4263799999999995e-25,3.3176565e-08,2.246888e-14
design_60,original features,1.4778635e-09,4.5392046e-09,0.5282256,0.47131842,1.05793985e-16,0.00045577338,1.428573e-07,1.2924178e-09,7.2224654e-10,2.0303731e-26,1.5442399e-12,2.5919295e-14
design_61,original features,1.8561552e-11,9.241906e-09,0.42901286,0.0018793697,3.0382212e-12,7.2562043e-06,0.5690763,9.037069e-09,5.330665e-17,9.438354e-22,2.4299998e-05,3.6077293e-12
design_62,original features,2.9485667e-09,0.06536862,0.0011409199,0.9287966,8.709473e-08,2.2004956e-12,0.0046742745,1.8029741e-05,9.5333974e-07,6.814290000000001e-26,4.9260456e-07,5.3221765e-08
design_63,original features,7.589625e-10,1.8293839e-12,0.94894296,0.0017290864,2.5072704e-06,2.8257913e-05,0.048759803,8.653708e-05,3.1554624e-17,2.9986097e-15,0.0004508216,1.4975518e-08
design_64,original features,1.4069763e-10,0.0014143696,0.400554,0.5969934,4.286748e-15,1.8097802e-06,0.0010363997,1.18649925e-08,6.1868735e-15,1.0597115e-27,1.6824085e-10,4.3303235e-13
design_65,original features,1.4948053e-08,1.2622777e-06,0.5422599,0.45288828,5.3014404e-10,0.0047507486,9.964587e-05,2.0842892e-08,8.776726e-19,6.45397e-20,9.58111e-08,7.655067e-11
design_66,original features,2.232595e-11,6.2259456e-14,0.7177778,0.010280139,3.4488627e-17,3.7950026e-06,0.00067121023,1.0528169e-10,1.7471456e-07,9.6795363e-20,0.27126688,2.0662692e-12
design_67,original features,4.361938e-11,1.0391101e-12,0.76982564,0.08565311,1.0867494000000001e-16,2.0924126e-12,1.7168118e-07,1.7226586e-13,6.112529e-13,1.1441588e-25,0.14452106,3.299562e-14
design_68,original features,1.1039474e-09,7.777164e-08,0.75335896,2.3237484e-05,0.24256514,0.001953662,0.0020980134,3.4502538e-08,2.0150103e-17,1.3474943e-16,8.505847e-07,5.9346474e-09
design_69,original features,1.1320895e-08,1.8871228e-12,0.042571902,0.039992884,4.8978955e-16,1.3392932e-06,0.6892946,5.4614824e-10,4.2602501999999994e-18,1.7616764e-21,0.22813928,1.235901e-10
design_7,original features,3.3905502e-14,7.476603e-11,0.6207268,0.37332383,1.2279501e-14,4.7132402e-11,0.00592821,7.0985475e-09,4.2741543e-14,4.691466e-25,2.1043481e-05,8.559188e-12
design_70,original features,4.9973128e-06,3.1049245e-07,0.71280295,0.27533853,0.0053620115,9.646236e-07,0.005598719,6.5821428e-06,1.7412694e-10,4.313659e-12,0.0008844462,3.1062393e-07
design_71,original features,8.105703e-12,6.1027745e-06,0.9783171,0.02166245,3.9941463e-14,5.7036186e-08,2.5719783e-06,3.263007e-10,8.9625375e-18,2.1650798e-24,1.17605905e-05,1.4519247e-10
design_72,original features,2.7391467e-08,1.341245e-05,0.9739875,0.021657959,2.0714964e-12,8.094355e-06,0.00036328676,1.1907963e-06,1.4506869e-13,1.6422038e-14,0.0039686877,5.373389e-09
design_73,original features,9.8113774e-11,1.7282618e-13,0.60942775,0.2066085,1.0805383e-11,4.28879e-08,0.18207237,4.4607836e-07,1.9544381999999999e-19,3.6430871000000004e-22,0.00189085,5.927228e-10
design_74,original features,2.8826577e-07,5.8457907e-08,0.40322006,0.06876489,5.0968315e-06,1.1377933e-05,0.524887,0.00040305412,5.6897733e-11,1.524589e-10,0.0027013423,6.8115905e-06
design_75,original features,3.685325e-08,0.001797299,0.8198128,0.17803846,1.395985e-12,0.00034514535,7.705452e-09,5.4567236e-06,7.148549e-07,3.4383244000000005e-24,1.3847549e-11,4.759299e-11
design_76,original features,2.3025994e-11,8.444485e-07,0.99203366,0.0079652015,9.1271335e-10,2.650697e-07,1.5845266e-08,9.954633e-10,2.9762784e-16,1.9761608e-28,7.5805695e-14,5.893712e-12
design_77,original features,1.1977684e-08,0.0029225782,0.67511797,0.3211785,4.421072e-11,6.831971e-06,4.027293e-05,0.00026686428,0.00046479402,3.711664e-18,2.3237715e-06,1.4841919e-09
design_78,original features,1.7517529e-11,1.0889533e-05,0.00014249118,0.13898642,4.2580423e-16,2.6836628e-06,0.8608575,1.9496853e-09,3.556049e-14,7.5829453e-29,2.6839318e-08,2.935579e-13
design_79,original features,3.2572817e-10,6.459964e-05,0.21801841,0.0026038461,3.824818e-10,0.0027698344,0.5940101,2.4970159e-06,1.8235511e-06,2.0778291e-13,0.18252885,6.0984634e-10
design_8,original features,2.1894587e-06,1.9026245e-09,0.96427774,0.014043604,6.5793955e-07,0.00868089,0.011849417,2.1438485e-05,1.102417e-10,3.0856384e-09,0.0011240066,5.3199853e-09
design_80,original features,5.4529913e-08,2.1437123e-05,0.6617636,0.027637249,1.757823e-09,0.00011088952,0.026368272,9.79852e-08,1.03290565e-13,1.479367e-15,0.28409857,1.9584363e-09
design_81,original features,4.7417004e-10,9.262966e-13,0.9710715,0.0068759033,6.458528e-07,1.4406755e-09,0.009453845,1.5577757e-06,5.2898194e-14,2.0377427e-14,0.012596494,2.440062e-08
design_82,original features,7.504038e-09,1.3773946e-09,0.4760182,4.4802348e-07,1.955519e-09,0.5209986,0.0023309998,1.1800101e-09,3.0624760000000005e-17,1.639619e-14,0.0006517003,2.3060422e-09
design_83,original features,3.0516996e-09,1.1929123e-05,0.49847296,0.5012551,5.4832163e-12,1.6641261e-06,0.00024620307,1.2174575e-05,7.328001e-15,5.3630429999999996e-21,2.763999e-09,2.440611e-10
design_84,original features,7.761186e-11,4.002351e-09,0.25806713,0.2689174,6.9201915e-09,8.960421e-12,0.473014,1.916354e-08,4.1941167000000004e-16,1.8205216e-22,1.3798365e-06,1.81937e-10
design_85,original features,2.3311734e-12,1.338797e-07,0.55359894,0.4168733,3.2681307e-09,5.8942896e-06,0.029521478,1.4556371e-08,1.1984795e-13,1.3305893e-21,1.6243905e-07,5.351306e-12
design_86,original features,2.544757e-11,0.024036383,0.97023785,0.005694886,3.0161927e-05,4.171256e-12,2.9958892e-07,3.123454e-07,7.531975999999999e-20,2.6779775000000003e-27,1.6564827e-07,1.0568365e-10
design_87,original features,1.1761767e-09,1.1956328e-06,0.989862,0.009576674,2.7096116e-08,0.00049666193,5.9107155e-05,1.004146e-07,3.571398e-15,1.8453251e-16,4.201344e-06,3.3316044e-10
design_88,original features,2.1151916e-09,2.0828764e-08,0.9294327,0.034619555,1.1019569e-13,0.035917636,2.666e-05,4.5785924e-11,2.684668e-15,1.1550687e-19,3.3616102e-06,1.0293259e-12
design_89,original features,3.222085e-07,3.248799e-08,0.14049093,0.84969425,4.937665e-13,0.00012222398,0.009674385,2.0239593e-06,1.5816062e-05,4.0161145e-21,4.8377608e-08,1.8282363e-11
design_9,original features,1.3417905e-09,7.990559e-09,0.9810488,5.155085e-05,7.216536e-06,1.1993648e-05,0.018880371,2.0903665e-09,2.0569297e-17,1.5501064999999998e-18,6.6699386e-08,8.242195e-09
design_90,original features,6.500858e-11,2.2005377e-06,0.9958951,0.0025838222,5.6727734e-09,6.725687e-05,0.0009814644,8.3278145e-08,7.324566000000001e-17,8.598637e-17,0.00047007846,3.6945416e-09
design_91,original features,2.0850814e-11,0.0027688988,0.93054086,0.065547556,1.9693004e-12,2.5271117e-07,0.0010738396,9.270228e-08,3.2578003e-09,3.9681835e-20,6.850357e-05,5.0571245e-11
design_92,original features,1.051209e-11,2.4106167e-13,0.95175296,0.047109295,2.0942905e-11,0.0011376243,7.3561395e-08,1.8654987e-11,8.268442e-12,1.6063379e-24,2.2901494e-09,8.827741e-15
design_93,original features,3.2496486e-09,2.8773985e-09,0.49502158,0.50451255,2.3240807e-09,5.930594e-13,0.00039326353,1.7326936e-08,9.340033000000001e-17,1.2053935999999999e-23,7.255377e-05,1.811246e-09
design_94,original features,5.983932e-05,0.1279846,0.1760038,0.6904749,4.7298957e-12,0.0007959341,1.0557071e-07,1.196355e-05,0.0046687727,1.0368538e-17,2.1230265e-10,9.046732e-12
design_95,original features,3.919052e-10,9.58239e-08,0.5707359,0.0017579695,2.5482907e-09,0.009009525,0.41849652,2.1523894e-09,3.168132e-14,2.7896288e-18,5.0278498e-08,8.283464e-13
design_96,original features,2.3766217e-10,0.00019036116,1.4611165e-05,0.5221231,7.7233353e-13,3.8038873e-12,5.4207623e-05,2.6704074e-06,0.47761482,5.8730664e-26,2.4905765e-07,7.5978196e-11
design_97,original features,3.788647e-10,2.9222414e-05,0.6613394,0.33780718,0.00031982752,1.3935189e-09,0.00050273404,4.292807e-09,5.525111e-14,2.7542279999999996e-20,1.6087483e-06,4.0487294e-11
design_98,original features,5.3309686e-06,4.1709336e-07,0.49501508,0.50490415,4.4360722e-06,4.460099e-08,1.2150464e-06,6.384271e-05,4.05441e-06,2.8572407000000004e-16,1.4370305e-06,2.415764e-08
design_99,,9.786928e-13,0.0057533514,0.29209876,0.6712879,5.3006297e-09,5.3479295e-14,0.03081941,2.0864231e-08,1.0171568000000001e-17,3.1558042e-26,4.05646e-05,2.0679518e-09
