ProtID,experiment,cajal_body,cell_junction,chromosome,nuclear_pore_complex,nuclear_speckle,nucleolus,p-body,pml-body,post_synaptic_density,rna_granule,stress_granule,transcriptional
Sequence_25,randomly generated,6.544452e-08,0.558283,1.1740428e-06,5.466134e-08,0.01696115,3.1116193e-05,0.42472336,4.9748174e-08,2.339207e-10,2.0555942e-20,4.909709e-08,8.905599e-08
Sequence_26,randomly generated,1.28695525e-08,8.7166605e-08,0.5054828,0.4944943,1.3571316e-06,3.1411495e-11,9.5177384e-08,1.35911415e-08,1.00822914e-16,1.5999816000000001e-22,2.1410951e-05,9.865635e-10
Sequence_27,randomly generated,1.4305708e-05,8.936697e-06,0.3743252,3.782543e-07,0.106471665,0.008795717,0.50982577,1.9461591e-05,3.3980356e-14,7.003151e-08,0.00052266254,1.5914782e-05
Sequence_28,randomly generated,6.571876e-08,4.196955e-11,0.0012944922,0.014309501,1.8605265e-08,0.00012236324,0.8649102,4.767106e-06,1.3448238e-08,7.0544634e-13,0.11935844,7.869407e-08
Sequence_29,randomly generated,3.6749796e-07,0.9163525,0.0017449753,0.00038153667,0.00074858504,2.1167123e-06,0.08071878,2.4331615e-07,5.081759e-05,1.0096772499999999e-17,7.6427796e-08,2.0549324e-08
Sequence_3,randomly generated,1.7543392e-05,0.00015966414,0.0010886173,0.88541585,0.00011239075,8.637878e-12,3.0481797e-08,0.113111354,2.3996923e-11,5.171717e-22,3.4212368e-07,9.414015e-05
Sequence_30,randomly generated,3.760408e-07,2.5515285e-14,0.00808744,5.9286394e-09,2.2873894e-10,0.98922265,0.0020562354,7.985468e-09,4.5057059999999996e-20,6.247145e-17,0.00063323346,9.695551e-10
Sequence_31,randomly generated,2.206227e-05,0.00019143645,0.9978638,0.0015338996,4.808405e-07,0.00018119546,5.9384815e-06,0.00018851238,6.1637934e-06,2.079755e-13,2.6421744e-06,3.8890776e-06
Sequence_32,randomly generated,5.6548565e-13,0.057586182,0.68192434,3.2172711e-06,5.4087975e-15,6.130456e-07,0.005322735,0.0002312038,2.4579247e-05,2.931614e-17,0.25490683,2.1521157e-07
Sequence_33,randomly generated,2.346825e-10,0.018390166,0.0046947156,0.0012923486,1.2315971e-08,6.7888395e-12,0.0005046055,9.727988e-06,2.9248713e-06,4.8851140000000004e-18,0.97510535,1.7051863e-07
Sequence_34,randomly generated,7.537924e-07,5.91085e-08,0.005164852,0.004495897,2.6714724e-06,2.0576445e-09,0.9046314,3.0963643e-06,3.3156846e-09,1.8615655e-14,0.08570081,3.2839753e-07
Sequence_35,randomly generated,9.865832e-17,0.0006441424,0.6225421,1.106849e-08,2.390661e-18,0.37681112,2.6730731e-06,3.245234e-08,1.0501971399999999e-22,9.049919e-30,1.3307958e-11,6.594787e-14
Sequence_36,randomly generated,0.105530165,0.5604919,0.11366398,0.0007964062,3.0351808e-07,0.21490973,0.0033299767,4.7611607e-05,0.001220229,4.4647484e-12,8.715975e-06,8.340584e-07
Sequence_37,randomly generated,8.643264e-09,7.300565e-08,0.32915077,9.923062e-06,4.070542e-09,0.6708362,1.4204284e-06,7.2239914e-07,2.2138516e-07,7.8031395e-19,6.5228045e-07,3.424254e-11
Sequence_38,randomly generated,8.446931e-10,0.0019219114,0.90459627,5.9094515e-07,2.4722647e-05,0.08235778,0.0110233575,7.4865486e-05,7.914048e-16,7.4337054e-17,1.7568436e-07,1.7697838e-07
Sequence_39,randomly generated,3.5222763e-13,0.999987,1.2905429e-11,7.841465e-07,2.8592536e-08,5.933573e-16,5.9734197e-07,4.5841322e-08,1.1214501e-05,8.8944375e-33,1.0121303e-07,2.4544516e-07
Sequence_4,randomly generated,7.659712e-12,0.88886654,2.1587278e-17,7.831858e-05,6.933518e-15,1.3485233e-14,0.110760994,6.944091e-08,1.2933729e-05,1.5456107999999999e-34,0.00026156465,1.965618e-05
Sequence_40,randomly generated,2.2832926e-10,0.50864565,1.9597128e-06,0.08958179,1.04962544e-17,1.4460223e-13,0.32858676,9.120409e-06,0.0029392936,3.110574e-29,0.070220515,1.4947635e-05
Sequence_41,randomly generated,1.9414137e-09,0.023008807,7.618546e-05,0.54741454,1.9156148e-12,3.4098288e-05,0.4294622,3.182602e-07,3.8366784e-06,2.3134846e-32,1.9832619e-12,1.902021e-11
Sequence_42,randomly generated,1.0122687e-09,0.00018842892,0.13851696,0.0024072868,3.5146356e-12,0.0024510592,0.8402296,2.0998751e-11,6.488838e-20,1.0770013e-21,0.01620673,2.236438e-09
Sequence_43,randomly generated,9.774433e-10,0.00043551586,0.014575644,0.012693468,1.4349041e-06,1.3447707e-06,0.90801764,5.631724e-08,1.7371103e-11,7.776383e-16,0.064275,2.625442e-08
Sequence_44,randomly generated,0.0026384832,0.8909412,1.0654566e-05,5.669704e-06,8.141301e-06,7.743214e-05,0.0013684316,3.984587e-06,8.7647464e-07,1.7742473e-10,0.10494492,1.6627256e-07
Sequence_45,randomly generated,0.00014825082,4.712474e-05,0.9424504,0.031392053,0.00074504735,0.00067139335,0.022981917,0.00020607536,4.831802e-10,1.5386188e-07,0.0013380059,1.965295e-05
Sequence_46,randomly generated,3.4288121e-12,0.11900256,0.88099366,1.1429003e-06,6.638114e-16,2.5048125e-10,4.558298e-11,6.43271e-10,1.1912459e-11,8.02162e-30,2.5356517e-06,2.0445036e-11
Sequence_47,randomly generated,1.4373147e-07,0.59717697,0.40107438,0.0012224789,5.66178e-10,0.00052451954,1.0425257e-08,1.46364e-06,5.2310895e-10,4.0781901999999997e-25,4.2467904e-14,4.2341126e-12
Sequence_48,randomly generated,1.3942283e-09,0.9017736,1.7215902e-05,7.590587e-07,4.7562197e-12,1.0113919e-11,0.0028073764,2.1111719e-08,2.5514604e-08,6.796728e-21,0.09538927,1.1734547e-05
Sequence_49,randomly generated,0.6252704,0.026839606,0.001495578,7.8654e-06,7.113063e-05,0.0323008,0.006811307,0.30698553,3.0613028e-05,4.85997e-07,0.00018515252,1.4919159e-06
Sequence_5,randomly generated,1.2196553e-05,0.10265321,0.18014872,0.04458238,1.44149e-07,1.18464094e-07,0.67238927,8.138012e-05,2.3599236e-08,9.032324e-15,5.0120354e-05,8.23341e-05
Sequence_50,randomly generated,4.4960047e-06,0.019012494,0.06280211,0.20508634,1.1483676e-05,1.4533694e-09,0.40935585,0.14443487,3.7424927000000004e-21,2.8737089999999997e-20,0.15599954,0.0032927792
Sequence_51,randomly generated,2.2921123e-09,0.112639196,0.8825173,9.476001e-09,1.826049e-08,0.0048358464,7.564773e-06,5.7461733e-08,6.3624656e-10,7.530616e-16,5.9753913e-09,1.0613518e-10
Sequence_52,randomly generated,3.007713e-08,0.8504139,0.010230763,0.008082334,6.399471e-08,1.90197e-11,8.258213e-06,0.0002023225,0.023115918,3.2202115e-17,0.10794153,4.905248e-06
Sequence_53,randomly generated,1.1938912e-09,6.9891703e-06,8.088701e-08,0.004199943,1.0400263e-09,7.548755e-11,0.8663489,2.0908857e-08,0.022689063,2.6325517e-23,0.106755055,4.8585353e-08
Sequence_54,randomly generated,0.006251672,1.7697066e-07,7.6786506e-07,0.0065762647,2.5274768e-10,0.00034895024,5.670729e-06,1.3521147e-07,0.98681647,1.3287417e-23,4.1116965e-10,3.5649626e-12
Sequence_55,randomly generated,7.2544015e-07,0.066135295,0.3639565,0.5685935,7.05955e-06,9.858108e-14,2.2704866e-07,0.0012911184,2.6123625e-18,2.6164422999999997e-25,2.9715803e-08,1.5615185e-05
Sequence_56,randomly generated,4.982819e-07,0.9588965,1.3085072e-06,6.7165216e-05,3.1349838e-09,8.573739e-07,0.04073543,2.851689e-07,1.596053e-08,2.378191e-18,0.00029616675,1.682601e-06
Sequence_57,randomly generated,1.2155002e-05,0.0881786,3.3869135e-05,1.3746269e-07,2.3384789e-10,0.05935678,0.852085,2.458384e-09,1.2058186e-10,9.1966345e-14,0.0003333611,1.0782195e-07
Sequence_58,randomly generated,1.2096969e-09,0.82086354,4.514924e-09,2.3515239e-09,0.00042860277,0.00023879786,0.16274282,1.1340811e-10,0.007838489,2.1693265000000002e-17,0.007887657,7.052635e-08
Sequence_59,randomly generated,2.4857836e-09,2.3600915e-09,0.6299241,0.33237377,2.957335e-12,1.0909356e-11,0.03738313,9.620075e-08,3.396436e-14,1.3802232000000001e-24,0.00031899635,3.863158e-09
Sequence_6,randomly generated,1.624806e-10,0.45277324,0.540829,0.0059621176,4.7297584e-09,2.134758e-09,0.00043052697,2.090635e-09,4.389313e-24,1.5983483e-27,4.17519e-06,9.622091e-07
Sequence_60,randomly generated,3.5088255e-05,0.66339445,0.2638749,0.008046903,6.89226e-07,9.841175e-06,0.00019477485,0.06431958,1.767858e-08,1.2426339e-16,1.4022125e-06,0.00012228126
Sequence_61,randomly generated,7.831856e-07,0.66015345,1.7046342e-14,2.1768722e-08,6.290472e-06,1.692345e-08,0.0051626107,5.7869802e-09,0.01230582,1.5057938e-20,0.32237104,4.149232e-09
Sequence_62,randomly generated,1.4901859e-06,0.0008405205,7.4222676e-08,0.939971,0.0007092973,1.01493605e-17,0.0004092156,0.05804179,2.3691002e-10,3.409816e-27,3.38809e-09,2.667405e-05
Sequence_63,randomly generated,8.775557e-06,5.034233e-05,0.16905387,0.8304352,5.3703427e-08,1.5076343e-13,0.00045177824,2.478545e-08,1.2619005e-12,2.0499424e-24,2.4543882e-08,1.3048116e-08
Sequence_64,randomly generated,0.00019279477,5.3841287e-10,0.7879033,0.21163274,1.635699e-05,8.971545e-05,2.3797608e-07,8.565424e-05,5.3144354e-13,1.1545289e-15,7.928166e-05,2.3918439e-08
Sequence_65,randomly generated,0.0010768862,2.0595406e-05,3.481454e-11,1.9826958e-08,1.2196055e-09,1.3914478e-05,0.51834416,1.3408992e-08,9.4767325e-05,7.118124e-12,0.48044902,5.88307e-07
Sequence_66,randomly generated,1.1935369e-09,9.285741e-14,0.0005074273,0.39605585,3.567362e-10,1.3927828e-13,0.58002377,6.878094e-10,7.489492e-21,8.556379e-26,0.02341288,7.2464196e-08
Sequence_67,randomly generated,5.888834e-07,0.05036202,0.32333943,0.5227879,1.5928755e-11,0.0060468283,0.097335555,0.0001274818,2.4596366e-08,3.3194825e-19,1.4164873e-07,6.376147e-09
Sequence_68,randomly generated,0.0001485131,0.19250612,0.0013729347,0.00022530313,1.8045563e-05,0.80500937,4.3877753e-05,0.0006634324,1.2362633e-05,2.1424806e-21,2.049975e-11,9.502953e-08
Sequence_69,randomly generated,5.33975e-08,0.014143321,3.6413974e-07,0.9727814,4.1973285e-06,1.0720837e-14,0.013044444,2.4438887e-05,1.1038738e-06,1.18540526e-26,3.6422344e-07,3.1757986e-07
Sequence_7,randomly generated,0.00014922567,0.031671017,0.73411644,0.176745,0.0092380885,6.5071754e-06,0.034465857,1.1078391e-06,0.011704334,5.0695028e-15,0.0019016624,7.807836e-07
Sequence_70,randomly generated,1.0860819e-13,0.0019037221,0.9979553,2.1259177e-07,3.4313853e-08,3.1633965e-07,0.00013945923,9.063162e-07,4.4063696e-17,1.7828864e-28,7.1035062e-09,1.3292952e-09
Sequence_71,randomly generated,4.5033624e-07,0.9999741,1.3208894e-06,2.3201319e-05,1.7338171e-13,4.1722698e-11,1.2839912e-07,6.9322556e-07,7.896014e-10,7.0722497e-28,1.5594047e-08,9.719982e-08
Sequence_72,randomly generated,1.8271396e-05,2.2534613e-11,3.5133814e-07,0.8073124,1.4140528e-05,7.380825599999999e-19,0.0013507837,1.579398e-06,4.688667e-07,6.4029745e-24,0.19004622,0.0012557539
Sequence_73,randomly generated,1.3377838e-06,2.8818418e-08,3.0282377e-05,0.0101160165,8.858949e-13,4.878151e-08,0.0012705984,4.919682e-13,4.450909e-06,2.4353314e-20,0.9885773,3.6278311e-12
Sequence_74,randomly generated,6.004371e-10,0.05956664,2.4499106e-05,3.004834e-06,5.2324072e-08,4.939677e-06,0.6402308,7.3845257e-07,1.9109322e-08,2.3497825e-12,0.30016774,1.570993e-06
Sequence_75,randomly generated,1.886854e-05,6.914924e-07,0.9987166,0.00073280255,5.8226144e-09,4.558897e-05,0.00023729741,2.7364331e-08,3.0340966e-15,2.5905783e-17,0.0002481425,8.05607e-09
Sequence_76,randomly generated,0.00080496946,1.6789158e-09,9.480072e-11,2.811193e-06,3.9787828e-08,0.00020135546,0.9989532,1.2554973e-08,2.4893618e-05,3.2261912000000002e-21,1.1763132e-05,9.4557765e-07
Sequence_77,randomly generated,1.6801877e-09,0.9986065,2.0865741e-08,0.001393385,1.2229889000000001e-16,7.007414e-11,6.253836e-08,4.240853e-10,6.139281e-11,1.9191092e-35,2.1696222e-13,3.5195978e-12
Sequence_78,randomly generated,1.5302774e-07,0.21740897,0.5131832,0.019240595,1.0474646e-08,0.0035220382,0.24662788,4.7478957e-07,3.8446373e-07,7.5909914e-14,1.6331209e-05,5.606564e-10
Sequence_79,randomly generated,3.3456313e-10,9.299453e-05,0.009406986,0.0015235542,9.999914e-10,2.514534e-07,0.9889626,2.9000674e-10,1.1119419e-18,1.2132633e-22,1.36485e-05,1.4182902e-09
Sequence_8,randomly generated,6.666711e-09,1.0437659e-08,5.619869e-09,0.4302583,2.3353881e-07,4.8008712e-17,0.56973946,1.539292e-06,4.6525034e-11,9.121263e-33,2.6606313e-07,2.0426673e-07
Sequence_80,randomly generated,4.3148293e-07,0.0002700782,0.17781337,0.13766284,6.4602146e-10,6.853607e-10,0.00055100874,2.4747266e-08,0.6781049,3.2474279999999998e-21,0.0055970233,4.544755e-07
Sequence_81,randomly generated,1.0920639e-07,0.79194695,4.2458586e-07,0.20732163,4.1313456e-15,1.1905478e-10,2.6052057e-05,2.4291655e-06,0.0006970541,6.587897e-26,5.3565905e-06,7.120896e-10
Sequence_82,randomly generated,9.573065e-07,3.6592817e-05,0.22451138,1.0513435e-05,1.0732679e-05,0.66974294,0.06226526,7.324028e-06,3.8918985e-13,5.5458155e-10,0.043407567,6.6966027e-06
Sequence_83,randomly generated,3.5641187e-05,7.021644e-09,2.599827e-05,0.0002930647,0.5154682,1.0163552e-06,0.084449545,6.573977e-06,0.32972744,5.381663e-15,0.06999224,2.552189e-07
Sequence_84,randomly generated,0.009780541,5.247918e-10,0.05818353,2.1156431e-05,7.952676e-12,0.9313927,0.00036560578,3.7169354e-09,3.3641704e-06,3.6897835000000003e-16,0.00025308275,3.171306e-12
Sequence_85,randomly generated,4.562937e-06,2.1975818e-08,0.34845045,0.07756461,1.7701358e-09,0.5683993,0.0055810804,2.5865915e-11,1.541923e-10,2.0780184e-24,2.0123985e-09,1.29586e-12
Sequence_86,randomly generated,3.8742556e-09,0.050090577,0.9486028,0.00034024974,1.14923296e-07,0.00010301668,0.00086112396,1.954513e-06,3.026962e-13,1.3207947999999998e-19,8.2215834e-08,1.3027584e-07
Sequence_87,randomly generated,4.520363e-06,0.5713544,4.4790063e-08,0.42850918,7.744105e-09,1.8101468e-17,8.956806e-05,7.504212e-09,8.655753e-08,1.0107153e-27,3.9356328e-05,2.807898e-06
Sequence_88,randomly generated,7.301735e-07,0.9985137,4.702662e-05,1.15473e-05,4.1307543e-05,1.315454e-05,0.0013722447,1.4958789e-07,8.742559e-12,3.2889383000000004e-27,2.0700093e-10,1.268252e-07
Sequence_89,randomly generated,2.1909557e-07,1.41998004e-08,0.3010167,3.7601637e-08,1.4277011e-08,0.56908363,0.12984057,1.9693091e-07,1.924596e-12,3.934836e-11,5.854561e-05,3.8281808e-08
Sequence_9,randomly generated,2.5248933e-06,1.0296727e-07,0.0015449243,4.630735e-05,0.5209827,2.2033268e-10,0.0025444957,0.41798973,2.33914e-13,7.78026e-14,0.015212274,0.04167692
Sequence_90,randomly generated,4.320358e-15,0.5814207,0.41736218,0.0011802297,4.757249e-10,1.3969274e-12,2.7809392e-05,9.033071e-06,5.8292266000000004e-21,1.1334884999999999e-35,5.243139e-12,1.2085182e-08
Sequence_91,randomly generated,0.05343443,0.00019032587,0.008710678,0.2769492,1.8403409e-09,2.6718611e-05,1.1584906e-08,0.041053258,0.6196354,5.2984486e-23,8.5187524e-11,1.1704218e-08
Sequence_92,randomly generated,1.2415614e-09,2.449441e-11,0.97876024,0.008753218,6.7288904e-13,0.00023367729,0.012252724,1.1209409e-09,4.4710746e-10,1.9562910000000002e-22,5.6849274e-08,1.1633016e-13
Sequence_93,randomly generated,0.42015907,4.9082214e-06,0.034660913,0.5437331,0.00054133567,5.2388946e-06,0.0007786652,1.5449792e-05,2.9099943e-05,2.7575996e-14,5.9806378e-05,1.2357772e-05
Sequence_94,randomly generated,4.149281e-07,1.7027138e-05,0.19096287,0.031200347,1.8912944e-08,0.6437221,0.1339921,8.537788e-05,1.9689553e-05,3.1330813e-26,1.05005e-10,9.480663e-10
Sequence_95,randomly generated,0.00028874446,2.018381e-07,0.0057187374,6.999792e-05,0.0009849184,0.00012356807,3.9089215e-13,4.5682502e-09,0.9928139,1.2284309e-20,7.1988158e-09,1.5278783e-11
Sequence_96,randomly generated,2.458135e-12,0.9444675,0.00013045127,0.00075731147,3.9547346e-10,2.3891193e-11,0.00064575893,0.039635777,2.0989884e-08,4.340283000000001e-31,0.014359691,3.512818e-06
Sequence_97,randomly generated,0.0011901163,0.021667369,1.8929637e-11,3.5141645e-07,6.348226e-07,9.347758e-06,0.54381675,0.00043994462,0.43287122,4.163001e-28,2.1398815e-10,4.275743e-06
Sequence_98,randomly generated,6.102286e-05,0.94924456,0.0070678303,0.0021085613,0.00019245589,0.040695693,1.4278497e-06,1.0845589e-05,0.0006176528,2.6240126e-19,7.121854e-10,2.0134297e-10
Sequence_99,randomly generated,0.993786,7.8466917e-07,3.238549e-05,0.0050630025,3.2824086e-05,3.07847e-08,1.0048136e-08,0.0008520981,0.00022811322,3.5426528000000003e-17,1.1834048e-07,4.696575e-06
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
