ProtID,experiment,cajal_body,cell_junction,chromosome,nuclear_pore_complex,nuclear_speckle,nucleolus,p-body,pml-body,post_synaptic_density,rna_granule,stress_granule,transcriptional
design_35,LLPhyScore features,1.1415781e-06,0.018568393,0.5459496,0.43525422,5.0782625e-12,2.8033362e-10,3.102091e-11,0.00022647536,3.0430943e-08,1.4289305000000002e-26,5.9804353e-13,1.5325047e-10
design_36,LLPhyScore features,2.825492e-09,7.449133e-05,0.9955517,0.0006003065,1.6113301e-09,0.00013792528,7.3540505e-05,4.529195e-07,2.0392117e-05,8.728082e-20,0.0035412107,1.2513199e-09
design_37,LLPhyScore features,2.1564144e-09,1.4064902e-10,0.67857844,0.31919444,7.185387e-15,0.00044568366,0.0017797358,1.4040268e-06,1.9203649e-11,8.67914e-23,3.3911817e-07,3.778085e-12
design_38,LLPhyScore features,1.5470093e-08,0.02242691,0.32235825,0.6542529,6.4724306e-09,5.7446544e-13,8.200885e-07,0.00084508583,6.0777433e-10,2.4802245999999997e-18,6.258508e-05,5.3542648e-05
design_39,LLPhyScore features,3.6857375e-11,9.0934416e-09,0.98091406,0.0008838091,2.6840904e-10,0.018201156,8.762168e-07,5.8796648e-08,7.257227000000001e-17,3.2805524000000005e-22,1.8597481e-09,1.3228337e-11
design_4,LLPhyScore features,1.1485484e-08,0.989526,0.0072582983,0.00011626016,4.8796245e-08,1.2868708e-11,3.0503372e-08,0.0030609388,3.845993e-05,4.4707415e-25,1.8719575e-11,2.1004936e-09
design_40,LLPhyScore features,1.5687117e-05,4.0981893e-10,0.59498733,3.8609895e-05,1.5992424e-10,0.40172812,0.0031071743,2.4331202e-08,9.0344695e-15,8.4985794e-12,0.00012313163,1.3158781e-09
design_41,LLPhyScore features,2.6296829e-10,2.815006e-05,0.966104,8.433504e-06,6.09257e-09,8.410672e-09,0.03335482,1.1101527e-06,9.588706e-09,1.6499449e-17,0.00050335843,1.0504336e-07
design_42,LLPhyScore features,1.646721e-12,2.9527753e-05,0.9998615,9.0836904e-05,1.7473434e-09,3.5327904e-08,1.8167679e-05,1.0692017e-09,1.3026945e-14,1.3895997999999999e-25,1.3632322e-10,1.0076043e-11
design_43,LLPhyScore features,0.0063608666,0.002879492,0.32727137,0.17352073,3.7232495e-11,0.4306213,0.059143096,0.00019989889,1.0201932e-06,8.410640999999999e-19,3.782977e-08,2.2018926e-06
design_44,LLPhyScore features,2.0530965e-08,4.410853e-08,0.9980337,9.031768e-05,1.0166452e-12,0.0008585009,0.0008170224,0.0001982373,2.1695594e-06,3.7082975e-21,2.5959327e-11,1.6119718e-10
design_45,LLPhyScore features,1.0997458e-06,0.0092548225,0.018686429,0.97196645,2.369148e-10,1.7354341e-12,9.1147434e-05,8.877415e-10,4.817068e-13,7.122606e-27,1.4457402e-08,5.6470806e-10
design_46,LLPhyScore features,6.083153e-13,4.7475854e-07,0.99592733,0.0032968826,2.8795777e-10,0.000771443,1.3912645e-06,2.4470974e-06,8.640057999999999e-19,6.6491274e-32,2.2124154e-13,1.3105514e-11
design_47,LLPhyScore features,3.74608e-08,2.4478236e-08,3.9801506e-08,2.0377805e-05,4.4151918e-11,6.259362e-16,0.48806104,9.676171e-08,0.00054661644,2.8607190000000005e-17,0.5113718,8.145531e-09
design_48,LLPhyScore features,3.819609e-05,7.1450823e-10,0.00094974734,1.1450026e-05,3.2613983e-08,0.0006400986,0.32453248,9.316901e-06,5.7969192e-08,1.2411384e-11,0.6738183,2.7678792e-07
design_49,LLPhyScore features,0.02430332,4.7763388e-05,0.9580408,4.800441e-05,1.21303865e-08,1.9542233e-07,2.677956e-12,0.017559914,2.3865504e-10,1.5914890000000002e-23,2.4140859e-12,1.9820903e-09
design_5,LLPhyScore features,0.00015286988,0.3127205,0.67532617,0.002958793,9.589635e-06,0.005820193,0.0029271294,4.7567843e-05,3.716005e-05,4.2106986e-12,2.8115188e-08,5.3802967e-09
design_50,LLPhyScore features,8.2511184e-07,0.00167491,0.99806,0.0001651602,5.7503707e-06,7.028662e-05,2.3324451e-09,2.3064917e-05,3.6470424e-11,8.411882e-24,1.6193076e-14,8.5563007e-10
design_51,LLPhyScore features,4.82565e-06,5.7753706e-08,4.3865043e-06,1.0869884e-05,0.00013619613,2.6604565e-12,1.568555e-15,3.0714173e-10,0.99984366,4.0568526000000004e-30,1.5342136e-08,5.581219e-12
design_52,LLPhyScore features,1.863462e-20,0.50101405,0.49898592,3.2847367e-09,1.4577882e-12,2.3600745e-13,1.8109987e-10,3.2896772e-09,2.6982446e-15,1.5008048e-35,1.786336e-10,6.3003666e-13
design_53,LLPhyScore features,7.360891e-08,8.983776e-07,0.91050184,0.089347005,0.00012996623,3.023172e-10,1.9372659e-07,1.7347442e-06,1.1633848e-05,4.3543025e-19,6.717438e-06,3.1204006e-09
design_54,LLPhyScore features,3.2553273e-11,0.0015398891,0.9975078,0.0005892774,2.6891448e-07,4.6978266e-09,0.00024654943,0.0001161683,1.3136123e-10,1.7072534e-23,8.2067535e-09,9.153414e-08
design_55,LLPhyScore features,1.9910092e-06,9.445705e-06,7.324998e-07,0.003901045,5.5503455e-09,5.707877e-07,6.8021022e-06,1.21739395e-05,0.9959299,1.4303285999999998e-18,0.00013732079,3.679172e-08
design_56,LLPhyScore features,3.913159e-07,9.483173000000001e-17,0.6656878,2.475786e-05,5.889096e-11,0.006713799,0.3251283,8.7156515e-10,1.0597943e-09,1.2558724e-13,0.0024449783,2.9508636e-09
design_57,LLPhyScore features,0.007747555,1.244103e-07,0.8668497,0.0011103124,0.00578087,8.021231e-05,3.1087853e-05,0.112179145,3.8059152e-08,5.362151e-07,0.0061932243,2.708985e-05
design_58,LLPhyScore features,1.3613911e-11,2.3820489e-11,0.5484059,4.928131e-07,1.1375663e-09,0.45159018,2.0615309e-07,1.4425439e-08,4.8869648e-08,3.1060045e-24,3.146462e-06,3.5369162e-11
design_59,LLPhyScore features,1.2240629e-07,5.0489135e-08,0.6734121,8.404156e-06,2.6102484e-07,0.0924816,0.23377368,9.469984e-05,2.6829781e-15,9.226174e-11,0.00022898075,6.176297e-08
design_6,LLPhyScore features,2.3317568e-06,4.5110297e-05,1.1132837e-07,7.874233e-09,9.562121e-07,9.924427e-07,0.4676983,0.095265076,2.416149e-07,3.8650836e-07,0.43687442,0.000112066475
design_60,LLPhyScore features,3.6328522e-08,2.4346065e-07,0.8186505,3.0788814e-07,7.8119857e-14,0.1561309,0.024278266,5.6966133e-08,0.0009089005,2.3568698e-15,3.0893956e-05,2.9555985e-10
design_61,LLPhyScore features,2.618989e-06,2.0322142e-07,0.77092344,0.20764962,5.840298e-07,1.2484269e-06,1.016668e-07,1.2066381e-06,2.198266e-09,1.5880133e-15,0.02142103,1.3570178e-08
design_62,LLPhyScore features,9.492158e-11,4.7194484e-14,0.9994284,0.0005708067,7.001855e-11,2.9270176000000003e-16,3.1262487e-15,2.589932e-08,4.2125396e-07,1.9946119e-33,2.8721115e-07,8.7851666e-13
design_63,LLPhyScore features,3.7060925e-09,1.4929991e-07,0.74994826,0.25004503,1.9238966e-15,3.405737e-13,1.0751893e-15,6.603299e-08,6.5118456e-06,3.0923658e-35,9.1323315e-15,8.238168e-12
design_64,LLPhyScore features,1.1258186e-08,0.52187645,0.40082094,8.822669e-05,9.511032e-11,1.564146e-05,0.074170955,0.0025622533,2.9460938e-05,2.1743523e-19,0.00034515793,9.0865346e-05
design_65,LLPhyScore features,7.801988e-09,0.00048189514,0.98830616,1.16694155e-05,8.895755e-08,0.0068975417,0.004245907,1.1926856e-07,5.6605622e-05,6.787075e-24,9.367909e-12,5.0825715e-11
design_66,LLPhyScore features,3.0856482e-09,1.681845e-12,0.9987002,2.1161142e-05,7.208916e-05,3.0884213e-09,0.0012064759,5.961351e-08,1.841436e-16,1.1923180600000001e-23,3.1441076e-09,2.1325951e-11
design_67,LLPhyScore features,5.6054147e-14,3.2810174e-10,0.9840841,0.012720175,9.755287e-08,1.6397372e-19,8.267368e-06,7.146534e-08,3.7097725e-12,2.633686e-30,0.0031872182,1.2493925e-10
design_68,LLPhyScore features,8.9511495e-08,1.1181327e-08,0.007974179,7.3418664e-07,1.8615079e-13,1.04823e-06,1.25782935e-05,1.4361702e-07,0.9920106,1.1379297000000001e-21,6.2337324e-07,1.2298627e-10
design_69,LLPhyScore features,0.0001292042,0.0021141549,0.75820804,0.20082897,7.2564662e-06,0.010327676,0.015816104,0.012399806,1.8987942e-08,8.591634e-14,7.772531e-05,9.103226e-05
design_7,LLPhyScore features,4.8866444e-10,5.337432e-08,0.7908329,0.12900272,2.6009243e-08,7.3876893e-10,0.048017886,2.8010492e-08,4.0643907e-17,3.7544470000000005e-17,0.032146372,4.399749e-08
design_70,LLPhyScore features,2.0372586e-11,0.9997626,5.116856e-06,8.355532e-05,1.218211e-16,3.0377607e-14,0.00014573074,1.0810862e-12,1.3646545e-08,2.2175887000000002e-31,3.01896e-06,6.417896e-12
design_71,LLPhyScore features,4.3197222e-08,6.992716e-05,0.93806523,0.0008281423,4.173532e-05,7.8439305e-10,0.060980596,1.8078812e-06,1.5252608e-06,1.1976548000000002e-16,1.102606e-05,2.5445923e-08
design_72,LLPhyScore features,1.371795e-09,0.0013483356,0.0028578786,4.7876214e-10,3.5950103e-05,0.588486,0.40715066,6.56337e-05,4.551348e-15,1.0752534e-15,5.5583183e-05,3.338815e-09
design_73,LLPhyScore features,5.2854157e-06,1.9396151e-07,0.99962515,0.0003207501,5.38621e-08,4.84352e-05,8.062316e-11,8.1596355e-08,2.9718429e-08,2.8384215000000003e-22,3.4736474e-12,2.0738014e-09
design_74,LLPhyScore features,2.7809877e-12,2.5968626e-07,0.9819251,0.002058954,4.9092403e-13,1.19422605e-11,0.01248686,4.6167318e-07,1.02079014e-07,2.9539308000000002e-21,0.0035282548,1.8607629e-09
design_75,LLPhyScore features,2.6850884e-09,1.4322189e-09,0.9643501,0.007146253,2.7066188e-08,1.2761159e-05,0.028489867,1.46508246e-08,1.4461992e-21,3.9454829999999996e-19,8.4237234e-07,3.3902478e-11
design_76,LLPhyScore features,5.6694562e-11,8.0183537e-07,0.9984109,0.0001387147,6.592177400000001e-16,1.1860569e-11,2.5605847e-05,7.3832175e-06,2.1471687e-14,4.777206e-21,0.0014165785,5.425889e-08
design_77,LLPhyScore features,6.852253e-10,1.7463906e-12,0.5091134,2.9395536e-05,1.6502236e-15,0.4907137,0.00014285343,6.1879877e-07,3.0308050000000003e-23,1.19794905e-20,3.113581e-08,2.8882507e-11
design_78,LLPhyScore features,5.9509184e-06,2.907947e-05,0.65090233,0.23288718,5.575019e-06,2.2512519e-05,4.862882e-06,0.11614244,3.428692e-09,2.1050575e-15,1.3384301e-09,6.588186e-09
design_79,LLPhyScore features,5.8720473e-09,0.0049048173,0.9894789,4.972724e-05,0.005558479,5.632788e-07,1.6687773e-06,5.8437763e-06,2.2209852e-10,7.2866526e-21,1.842789e-11,5.461167e-10
design_8,LLPhyScore features,3.0630342e-15,1.8423494e-09,0.5667582,2.0848952e-06,1.3910358e-10,0.4331767,6.298817e-05,1.789269e-10,5.3375256e-28,1.4975729e-29,1.2091983e-10,1.0142473e-12
design_80,LLPhyScore features,3.1070408e-06,2.1128375e-09,0.5064098,0.44583684,1.8608066e-09,0.024805602,0.022926548,3.0140566e-06,3.6702863e-10,1.099881e-12,1.50120695e-05,1.34663e-10
design_81,LLPhyScore features,1.07190715e-11,1.22644915e-05,0.9795052,0.0019529507,3.1412573e-15,0.018525338,7.3158174e-07,3.6376584e-06,3.6761044e-15,9.710712000000001e-27,2.328082e-09,1.555766e-10
design_82,LLPhyScore features,4.823766e-10,0.9768305,0.004676173,4.8232414e-07,3.1770054e-05,8.327126e-06,0.016516004,0.0019364328,2.591287e-09,1.8633556e-18,2.615104e-07,2.229181e-09
design_83,LLPhyScore features,7.247398e-11,1.7243564e-10,0.6501008,4.2180815e-08,3.7737894e-18,0.3498105,1.5790038e-05,8.247194e-11,1.5934413e-06,4.867753e-22,7.121248e-05,1.567358e-13
design_84,LLPhyScore features,2.344343e-10,1.4167716e-07,0.7829915,5.509614e-05,8.778049e-15,1.0342984e-05,0.13577858,3.052089e-09,9.400644e-10,2.9934098e-17,0.08116426,6.408286e-10
design_85,LLPhyScore features,5.587819e-08,0.00068648276,5.011877e-05,3.6475883e-06,1.41205745e-11,0.99902797,0.000108682645,0.00010158143,2.1463246e-05,2.5219157e-19,3.376368e-09,3.5862743e-11
design_86,LLPhyScore features,1.3596752e-10,2.928463e-05,0.32994348,0.5898898,5.9987636e-15,6.415561e-15,0.08001962,7.0206856e-06,6.2311394e-15,2.9393742e-24,0.00011045027,3.3142092e-07
design_87,LLPhyScore features,2.0169435e-05,0.03922388,0.9413387,0.019402018,2.452751e-08,5.0881463e-09,3.1410732e-06,6.906728e-06,2.0056452e-12,1.9085312e-21,3.387962e-07,4.6777823e-06
design_88,LLPhyScore features,0.00044657648,0.0062060845,9.337034e-07,0.9461233,3.925787e-12,6.2506195e-10,0.009773573,0.037446592,1.7881005e-08,1.4362622e-18,3.2899158e-07,2.6146051e-06
design_89,LLPhyScore features,6.483916e-10,0.011776176,0.81057,0.000817193,2.8617093e-14,4.259331e-07,0.0004077224,4.7482533e-09,1.2062205e-09,1.2222621e-18,0.1764284,1.03848465e-10
design_9,LLPhyScore features,1.884619e-07,3.1884646e-08,0.0007402767,0.70676774,5.5232115e-14,3.7091645e-06,0.18244158,2.9915125e-06,9.073105e-05,1.4199938e-18,0.10995272,2.2761113e-09
design_90,LLPhyScore features,4.5910776e-05,1.3163765e-07,0.9535804,0.0010997759,0.00050191086,2.3168906e-05,0.04457975,0.00014900009,1.502655e-08,8.824129e-11,1.736949e-05,2.662552e-06
design_91,LLPhyScore features,8.058831e-06,0.38500324,0.0021910009,0.49467134,6.507216e-05,1.3405591e-12,0.117956154,1.2083984e-05,5.122614e-08,3.0941988e-17,8.7598644e-05,5.4516845e-06
design_92,LLPhyScore features,0.0003434724,0.016403927,0.97459126,0.0020182508,4.273136e-06,3.6194406e-06,1.3116903e-05,0.00048487278,0.0037378974,4.348412e-12,0.0023972949,2.0067566e-06
design_93,LLPhyScore features,8.244788e-12,0.027682956,7.403588e-08,0.9717615,6.306852e-20,2.998425e-13,6.45509e-11,0.00055493927,4.957379e-07,0.0,3.2984509e-16,4.7712302e-14
design_94,LLPhyScore features,1.7837706e-10,4.91434e-07,0.9986555,0.0012809988,1.1093099e-11,4.6562255e-19,5.7188685e-09,2.1931892e-05,4.095734e-06,2.3549554e-28,3.6981728e-05,8.971115e-09
design_95,LLPhyScore features,2.560281e-05,8.78627e-06,3.2882952e-05,9.029194e-07,6.002622e-07,0.9982778,0.0016255511,2.787139e-05,4.8193257e-08,1.9603578999999997e-18,5.647141e-09,4.1265413e-10
design_96,LLPhyScore features,1.7139763e-10,0.00022328587,0.018117046,0.4043698,2.646394e-09,1.7138474e-08,0.5771473,4.1343974e-06,0.00013824436,6.4314124e-25,1.7873963e-07,2.0111116e-11
design_97,LLPhyScore features,1.9314268e-09,2.3420068e-06,0.01945374,0.9375176,1.6570966e-12,1.3360478e-12,0.000281625,9.0382265e-08,9.901004e-08,1.429075e-21,0.04274449,4.384998e-11
design_98,LLPhyScore features,2.5746099e-08,1.6085265e-07,0.0005502366,2.8940794e-06,3.077781e-11,0.036900554,0.96214354,0.00038659398,2.7947985e-07,7.0019614e-15,1.5761449e-05,2.1387056e-08
design_99,LLPhyScore features,4.4304204e-05,6.513635e-08,0.98045725,0.0023798198,0.017071428,3.8850838e-05,6.1690436e-08,1.2804643e-06,6.6922917e-06,5.995337299999999e-18,6.3625286e-08,1.5756238e-07
