seqid,AA_A,AA_C,AA_D,AA_E,AA_F,AA_G,AA_H,AA_I,AA_K,AA_L,AA_M,AA_N,AA_P,AA_Q,AA_R,AA_S,AA_T,AA_V,AA_W,AA_Y,CLV_C14_Caspase3-7,DEG_APCC_KENBOX_2,DEG_Kelch_Keap1_1,DEG_SCF_TRCP1_1,DOC_ANK_TNKS_1,DOC_CYCLIN_RxL_1,DOC_MAPK_JIP1_4,DOC_MAPK_MEF2A_6,DOC_MAPK_NFAT4_5,DOC_MAPK_gen_1,DOC_PP1_RVXF_1,DOC_PP2A_B56_1,DOC_PP4_FxxP_1,DOC_WW_Pin1_4,D_repeats,ED_ratio,ELASTIN_LIKE,E_repeats,FG_repeats,FG_rich,FGxF,FRG,G_repeats,KAP_repeats,KL_hydropathy,K_repeats,LIG_14-3-3_CanoR_1,LIG_CaM_IQ_9,LIG_CtBP_PxDLS_1,LIG_EF_ALG2_ABM_1,LIG_EH_1,LIG_HCF-1_HBM_1,LIG_HOMEOBOX,LIG_KEPE_2,LIG_KLC1_WD_1,LIG_LIR_Gen_1,LIG_PAM2_1,LIG_PCNA_PIPBox_1,LIG_PDZ_Class_1,LIG_PDZ_Wminus1_1,LIG_PTAP_UEV_1,LIG_PTB_Apo_2,LIG_PTB_Phospho_1,LIG_Rb_LxCxE_1,LIG_SH2_CRK,LIG_SH2_GRB2like,LIG_SH2_NCK_1,LIG_SH2_SRC,LIG_SH2_STAP1,LIG_SH2_STAT5,LIG_SH3_2,LIG_SUMO_SIM_anti_2,LIG_SUMO_SIM_par_1,MOD_CDK_SPK_2,MOD_CDK_SPxK_1,MOD_CDK_SPxxK_3,MOD_CK1_1,MOD_CK2_1,MOD_DYRK1A_RPxSP_1,MOD_GSK3_1,MOD_N-GLC_1,MOD_NMyristoyl,MOD_PIKK_1,MOD_PKA_1,MOD_PKA_2,MOD_PKB_1,MOD_Plk_1,MOD_ProDKin_1,MOD_SUMO_for_1,MOD_SUMO_rev_2,N_repeats,PG_rich,PR_repeats,PTS_repeats,PY,P_repeats,QN_repeats,Q_repeats,REP_RGG,RG_repeats,RK_ratio,R_plus_Y,R_repeats,SGFYSG,SG_repeats,SR_repeats,S_repeats,TRG_ER_FFAT_1,TRG_ER_diArg_1,TRG_LysEnd_APsAcLL_1,TRG_NES_CRM1_1,TRG_NLS_MonoExtN_4,acidic,aliphatic,aromatic,basic,chain_expanding,complexity,custom_kappa,custom_omega,disorder_promoting,fcr,isoelectric_point,net_charge,polar_fraction,scd,srpipi,lrpipi,Water,Carbon,ssH,ssE,disL,disS,srELEC,lrELEC,sr_hb,lr_hb,srCATPI,lrCATPI,larkSIM,larkFAR
NUP88_HUMAN_6,0.0,0.0,0.1875,0.3125,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4054651081081644,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,-2.18125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6931471805599453,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0625,0.0625,0.0625,0.5625,1.462466357094414,-0.9048858560333903,-2.2713620609591993,0.875,0.5625,3.889728546142578,-7.0,0.3125,2.5728284394942347,0.09523208693975604,0.09986393736843924,5.417242658777606,14.0268005411465,0.3363350393594387,0.11012400522172307,0.12413896021117425,0.3533335942081997,0.19448846228588518,-0.45837094225568265,0.3517391136371297,0.24898870425268038,-0.1034713865620507,-0.2093926493324247,0.17018350507504215,0.15698751723221677
NUP88_HUMAN_7,0.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.9636363636363638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.18181818181818182,0.0,0.09090909090909091,0.6363636363636364,1.2023310660779847,-1.0933671814762669,-4.543546888784168,0.8181818181818182,0.6363636363636364,3.711994171142578,-5.0,0.18181818181818182,1.6803769191735478,0.06709286616940371,0.0504703519951184,5.14168659940039,14.606249881689495,0.5355712403475811,0.07175501844941033,0.07794778435324906,0.2504006692912626,-0.11100334985621148,-0.41976544477220123,0.3218743966745761,0.21205274328270896,-0.029299841795524022,-0.0673394350490572,0.11630886099617904,0.28156949011771776
NUP88_HUMAN_8,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.9810173385750263,-1.2387677161378783,-1.5403585244631395,0.5,0.3333333333333333,5.994983673095703,0.0,0.3333333333333333,-0.16666666666666666,0.039262348999716534,0.07463771442545697,4.0081166561173545,15.816713124191761,0.487000456917992,0.2079919668684808,0.05987929671099661,0.17216215048397845,-0.060536003739259936,-0.4214797611313937,0.2389838796930452,0.2413221496377251,-0.08099887677691586,-0.21676512653569968,0.1169399930475392,0.3601821639593509
NUP88_HUMAN_9,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.1111111111111111,0.3333333333333333,1.345408922169058,-1.055339673573801,-1.0328576976992936,0.6666666666666666,0.2222222222222222,6.002140045166016,0.0,0.2222222222222222,-0.2222222222222222,0.044909615748838845,0.062414393163139584,4.260444820235741,15.181543966931272,0.520750190830522,0.21260261567233524,0.059973975387907705,0.1705013855149767,0.050478024249218004,-0.4121662447389659,0.09707538514671572,0.1827699515376205,-0.03972519243985661,-0.1602092238150727,0.12326152331224148,0.3398402810628055
NUP88_HUMAN_10,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.9574983485564094,-2.229842903820651,-2.229842903820651,0.8,0.4,11.000865936279297,2.0,0.4,0.34641016151377546,0.09715484884660487,0.13819761444034487,4.7101565571450115,16.909130797242863,0.47755401674326525,0.2506195685523613,0.054112496500279834,0.1673335403415627,-0.059692524992565756,-0.5814657528888865,0.1471874766840651,0.3259334930972733,-0.09108976847257277,-0.24240000859930932,0.1344863372895466,0.31717808825579913
NUP88_HUMAN_11,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.0,0.0,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.0,0.0,0.15789473684210525,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,0.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,-0.3210526315789475,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,-1.0986122886681098,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.3157894736842105,0.05263157894736842,0.10526315789473684,0.47368421052631576,1.7146479693892336,-1.4993553810951568,-1.0777796344972523,0.6842105263157895,0.3157894736842105,4.407283782958984,-2.0,0.15789473684210525,-0.15184957291608148,0.055399209099289345,0.04413916911021099,4.7982166140474805,14.27229161084096,0.4475232323520462,0.09845485871227862,0.09787400999061267,0.2636853805565809,-0.06220723243017664,-0.29530973518692205,0.18920046585973194,0.1591407131255475,-0.04371445440424444,-0.12681002451864598,0.13010912917614648,0.2700359483127778
NUP88_HUMAN_12,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.9810173385750263,-1.5403585244631395,-1.5403585244631395,0.3333333333333333,0.3333333333333333,9.507747650146484,2.0,0.16666666666666666,0.23570226039551587,0.015056981959405798,0.017312001626840226,3.648519434527332,15.529018037443146,0.4899381132580597,0.33530828964828274,0.038979376810280644,0.10061987279646034,0.001221611395629603,-0.43689089456105934,0.05561283883170108,0.10947162127712405,-0.05894830930150582,-0.18332245878488748,0.114512708946137,0.4318920081319173
NUP88_HUMAN_13,0.04040404040404041,0.010101010101010102,0.0707070707070707,0.13131313131313133,0.010101010101010102,0.010101010101010102,0.030303030303030304,0.030303030303030304,0.1414141414141414,0.13131313131313133,0.06060606060606061,0.020202020202020204,0.030303030303030304,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.010101010101010102,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.5596157879354227,0.0,13.0,2.0,0.0,0.0,0.0,1.0,21.0,-1.1434343434343435,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,10.0,11.0,0.0,3.0,9.0,7.0,0.0,8.0,-0.6286086594223742,10.0,7.0,0.0,8.0,14.0,7.0,0.0,0.0,1.0,0.0,0.0,0.20202020202020202,0.29292929292929293,0.04040404040404041,0.21212121212121213,0.4444444444444444,2.3770581966390902,-1.90869881537125,-0.4521264017113997,0.6767676767676768,0.41414141414141414,8.012279510498047,1.0,0.2222222222222222,-0.927014082357787,0.0567535352986802,0.05929532821447584,4.52046369149281,15.357916824395225,0.6223825175322044,0.09968965923194993,0.04418829093396486,0.1717983169381805,-0.32317430128862246,-0.31219388146785115,0.1766137694692437,0.18831992864156588,-0.10050248893341134,-0.19118758105245431,0.08692912780016526,0.4516396929256367
NUP88_HUMAN_14,0.0,0.0,0.05,0.2,0.0,0.05,0.05,0.2,0.1,0.05,0.05,0.05,0.0,0.05,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9162907318741551,0.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,-0.665,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,-0.40546510810816444,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.35,0.0,0.15,0.4,1.7643180809748826,-1.3575804204896535,-0.49894741747104804,0.6,0.4,4.960567474365234,-2.0,0.25,-0.06941365879294663,0.06634551908817692,0.05941031365995483,4.465130963077037,15.119073251295958,0.5814702251434093,0.14600690582123027,0.0491214950956094,0.1765960784452668,-0.21660649651411537,-0.367059975156345,0.15426198010460943,0.2031606246731645,-0.03759117400641877,-0.11845860628449316,0.10557573088970962,0.4178558110257162
POP1_HUMAN_0,0.08762886597938144,0.010309278350515464,0.010309278350515464,0.06701030927835051,0.030927835051546393,0.05154639175257732,0.05670103092783505,0.020618556701030927,0.1134020618556701,0.041237113402061855,0.03608247422680412,0.05154639175257732,0.05670103092783505,0.07216494845360824,0.0979381443298969,0.08762886597938144,0.05154639175257732,0.04639175257731959,0.005154639175257732,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.540445040947149,0.0,13.0,16.0,0.0,0.0,2.0,10.0,50.0,-1.2139175257731958,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,10.0,0.0,30.0,38.0,0.0,11.0,24.0,14.0,0.0,29.0,-0.13976194237515874,20.0,19.0,0.0,27.0,36.0,17.0,0.0,2.0,0.0,0.0,1.0,0.07731958762886598,0.23195876288659795,0.041237113402061855,0.211340206185567,0.34536082474226804,2.6059800927339745,0.310906529768352,0.3964349913347419,0.7525773195876289,0.28865979381443296,11.047916412353516,26.0,0.38144329896907214,12.94009174417836,0.07162511404035622,0.08976473091423225,4.879213286735597,14.664314356114312,0.4352842130550966,0.15650886100813519,0.10403097476127228,0.2568422507386393,-0.017786737186540707,-0.40115216695582784,0.18910723669917193,0.24877605544356599,-0.10087585222532185,-0.22729247377016618,0.1417764012780667,0.29728288125470975
POP1_HUMAN_1,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,-0.9904761904761905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,2.0,2.0,2.0,0.0,3.0,0.4054651081081644,2.0,2.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.3333333333333333,1.9106020726880535,0.06202840916629467,-0.08739535768189739,0.7142857142857143,0.23809523809523808,8.745540618896484,1.0,0.38095238095238093,-0.19885040913785412,0.09807083385020991,0.10487012267349535,5.025412194563579,15.028921559479246,0.3264161265885593,0.1874442645599083,0.1375904818984049,0.2972959884733912,-0.004191955012204253,-0.37522514792403805,0.2568885772075672,0.26440169107459416,-0.1726770770853995,-0.35457831555106006,0.17543416325444347,0.18561205703353942
POP1_HUMAN_2,0.044444444444444446,0.0,0.1111111111111111,0.08888888888888889,0.0,0.08888888888888889,0.0,0.1111111111111111,0.2,0.044444444444444446,0.0,0.022222222222222223,0.1111111111111111,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,-0.1823215567939546,0.0,4.0,4.0,0.0,0.0,0.0,4.0,16.0,-1.4444444444444444,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,9.0,0.0,5.0,3.0,2.0,0.0,6.0,-1.2039728043259361,2.0,2.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.24444444444444444,0.5555555555555556,2.0321031152587565,1.0897768762734374,-0.8678718086965659,0.8222222222222222,0.4444444444444444,9.107418060302734,2.0,0.24444444444444444,-0.9065602395452562,0.04860637390730851,0.050571063234884576,5.134210865512711,13.74348576146449,0.3360657144635679,0.13844578608580588,0.1135006440939688,0.3109500655226198,-0.0859984246765463,-0.39788932401339017,0.21434696565658085,0.19799225400136525,-0.06264894838425358,-0.1431616823125057,0.16055974719184887,0.17917814137015292
POP1_HUMAN_3,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.9810173385750263,nan,-1.5403585244631395,0.5,0.0,5.517429351806641,0.0,0.3333333333333333,0.0,0.061770216426336316,0.1134459839750811,4.710239549810907,15.513708335118718,0.20757993995032592,0.16365658116094622,0.17661127384953224,0.3760116055748975,0.26146505515072277,-0.25739509042522657,0.10845717755726017,0.183463109905659,-0.36296983074959155,-0.5846716693994224,0.22082601144534403,0.08887584078104147
POP1_HUMAN_4,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.7945134575869862,nan,nan,0.5,0.0,5.525012969970703,0.0,0.25,0.0,0.03032298600532284,0.08481568636748921,3.1024935571498222,14.545796475586823,0.2882913991583305,0.2990212866211941,0.07735189177666135,0.24643419608113623,0.074476740151244,-0.31832162715699497,0.06267545375835552,0.10811276147181104,-0.07512272570579542,-0.202828993842061,0.1988402038888592,0.16894596741546428
POP1_HUMAN_5,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.17857142857142858,0.0,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0986122886681098,0.0,5.0,1.0,0.0,0.0,0.0,1.0,6.0,-0.7785714285714286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,-0.40546510810816444,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.25,0.07142857142857142,0.10714285714285714,0.35714285714285715,1.9523822211437054,-0.8547744711084613,-0.9124544446052258,0.75,0.32142857142857145,5.015735626220703,-3.0,0.32142857142857145,-0.14484246207073914,0.07150857235474944,0.09430208412764926,4.590626414443625,15.210139109361233,0.3765030895211099,0.22653253910621574,0.08624045780282066,0.24813608493954617,0.12262719121821065,-0.39353837060391617,0.23066823172275444,0.2074949845398133,-0.15967095365991038,-0.26885847748940317,0.16433920773594163,0.23813281945706527
POP1_HUMAN_6,0.05,0.025,0.05,0.05,0.0,0.075,0.0,0.05,0.125,0.125,0.0,0.075,0.125,0.075,0.05,0.025,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,12.0,-0.8099999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,8.0,0.0,5.0,6.0,3.0,0.0,5.0,-0.6931471805599453,2.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.275,0.0,0.175,0.4,2.1432713953701863,-0.4418814548092144,-0.7056182046985867,0.675,0.275,9.516559600830078,3.0,0.325,-0.002586302591830586,0.0527552669532403,0.06001259605671649,4.898181795691607,14.0524342037711,0.3122137414209303,0.16336729497791336,0.12590011559855488,0.30822559396168797,0.023504812727496972,-0.373726911050255,0.20348473363289746,0.21437543484238408,-0.058602198649923394,-0.15019985353671314,0.17111643010357436,0.15818651537881379
