ProteinID,nuclear_speckle,p-body,pml-body,post_synaptic_density,stress_granule,chromosome,nucleolus,nuclear_pore_complex,cajal_body,rna_granule,cell_junction,transcriptional
Sequence_34,2.0399507e-06,0.005524052,0.00017160607,2.6301905e-07,3.6680656e-05,0.786317,3.15283e-05,0.5660309,0.0023988273,8.64394e-11,1.1218862e-07,2.051238e-06
Sequence_35,1.4389732e-07,0.0012794319,8.514855e-05,0.0011837622,1.4048628e-05,0.00059822045,1.9051515e-06,0.124698475,0.0012208133,5.2777224e-14,0.09030744,3.879055e-06
Sequence_36,0.00017650178,0.012427214,8.625665e-05,1.3909159e-10,0.038556043,0.13932471,0.0006181614,0.03436729,0.006508067,1.6793255e-08,2.3016037e-06,3.8362632e-05
Sequence_37,0.0011843324,0.030025395,0.0008576714,0.00018264329,0.05776407,0.04728374,0.004810188,0.010963221,0.07219966,3.3260505e-05,0.0004680826,0.0005410069
Sequence_38,2.2027785e-07,0.03093019,4.020663e-06,0.00059287326,0.0006693265,0.0039948574,0.0011753042,0.20212233,0.0011052412,5.7023657e-11,8.893929e-07,1.1672487e-06
Sequence_39,6.9592365e-06,0.011174215,0.00026233736,8.528319e-08,0.0050970875,0.077113666,0.0003698416,0.5139731,0.0103615,3.127945e-09,1.9836849e-05,4.2103027e-05
Sequence_40,1.9600006e-05,0.15620139,1.6849965e-05,3.1759996e-07,0.02286372,0.6520331,0.0053794216,0.01423102,0.0002321021,1.2780275e-06,0.00024430454,1.3915263e-05
Sequence_41,2.1915253e-05,0.0010174104,7.868141e-06,4.8793503e-08,0.006518672,0.8601764,1.5636551e-05,0.04952642,0.00017458812,3.4825914e-10,0.0008709797,3.4953486e-05
Sequence_42,1.2180577e-06,0.0040092748,4.033688e-05,1.7992976e-08,0.014185423,0.014829182,5.133397e-07,0.19072063,0.0006591587,3.5967986e-12,0.024691837,6.9731126e-05
Sequence_43,0.116357364,0.003061408,9.176916e-06,3.6124053e-12,0.0023998017,0.09745897,2.9433756e-06,0.1205653,0.0020674684,1.6275627e-11,3.0803844e-07,1.1998361e-05
Sequence_44,0.0005309871,0.166917,5.7575555e-05,1.0903119e-05,0.01813942,0.0009830119,0.00027620583,0.014029552,0.00048355883,1.6652333e-09,0.013334573,5.414248e-05
Sequence_45,6.800523e-08,0.50068724,6.1159735e-06,5.714605e-05,0.0065025105,4.087197e-06,8.7681496e-05,0.011921339,0.0004202436,7.319717e-12,0.009223181,3.0396188e-06
Sequence_46,2.5748523e-07,0.021536555,7.771991e-06,0.03303955,0.004179957,0.00039406063,1.398478e-07,0.47353435,5.9726285e-06,3.7834162e-15,3.340826e-05,4.8154044e-07
Sequence_47,2.2182354e-05,0.004589829,1.1797462e-05,1.1238427e-09,0.00015079613,0.11520465,1.3519814e-06,0.47119537,0.00032476697,2.6701712e-13,0.046150867,1.2979534e-05
Sequence_48,3.892499e-06,0.09587539,0.00015149268,3.116899e-08,0.0020452023,0.3535313,5.8207e-05,0.37729752,0.00060052384,5.1523905e-09,0.00032162934,2.6012469e-05
Sequence_49,5.9223792e-05,0.043867193,4.451013e-06,5.416806e-08,0.0011773092,0.0004900224,0.0040808213,0.00016334801,2.0842257e-05,2.6262055e-11,0.72392595,7.533973e-06
Sequence_50,1.0345344e-06,0.011345785,1.4390078e-05,0.01071894,0.006633043,2.3169949e-05,0.00016793929,0.025179362,0.023056364,8.254511e-11,0.003323249,3.8646244e-06
Sequence_51,0.0010524322,1.2921523e-05,0.00012571205,0.004352634,5.1130673e-08,0.010533047,1.1207238e-09,0.009410966,0.0031554385,1.3395714e-17,0.00029207734,7.9165675e-06
Sequence_52,0.00031773164,0.00079777226,5.267905e-06,7.057646e-14,0.007048013,0.35716093,3.2599888e-05,0.006373057,0.00092663866,1.4168883e-11,8.083045e-06,8.284725e-06
Sequence_53,0.00019209742,0.68637604,2.8086346e-05,1.7137306e-09,0.23944962,0.072125465,2.4460262e-06,0.005440769,4.5735065e-05,3.3969602e-08,0.0004035206,0.00063345983
Sequence_54,1.3490005e-08,0.5442587,2.6422958e-06,7.1175787e-06,0.0012241458,0.024204215,0.0015002763,0.0078043453,0.0008014453,9.332403e-10,7.961496e-06,3.2441415e-06
Sequence_55,9.330831e-06,1.3187185e-05,3.874511e-06,1.8823458e-07,0.00021787199,0.10664239,3.8341813e-07,0.32923982,0.008966651,1.4221251e-14,0.0007115198,1.9591298e-06
Sequence_56,0.00038997916,1.560582e-05,9.301174e-06,9.736971e-08,6.435248e-05,0.017236767,1.5289929e-07,0.20009941,0.04668654,5.0653522e-14,0.004262511,2.3047814e-05
Sequence_57,0.0003726226,0.12988983,1.07380265e-05,1.2641958e-11,0.12725145,0.10219358,4.640749e-06,0.027613923,0.0013204041,2.7794054e-09,1.661505e-07,3.8199738e-05
Sequence_58,1.6652119e-05,0.0020104272,8.253697e-05,2.3790094e-06,0.008245475,0.3968308,2.6824913e-05,0.008039349,0.0057997215,1.9329656e-08,0.000918748,0.00018335538
Sequence_59,0.034271955,0.00027267978,0.00035747702,3.3886047e-09,0.04236763,0.5084967,0.00033323397,0.117789865,0.011151894,6.938806e-08,4.7932605e-07,2.6286927e-05
Sequence_60,7.832991e-07,0.00028519687,0.00018790597,0.00028144658,0.0064319535,0.058289528,3.2708608e-06,0.14488786,0.0010947363,5.215984e-11,0.00027367417,3.0348305e-05
Sequence_61,0.00018102568,0.29910818,0.0005550433,4.1054526e-10,0.04240125,0.018026378,1.4740843e-06,0.19000593,0.0004954906,1.6080988e-10,4.4076387e-07,6.114269e-05
Sequence_62,0.0010841117,0.005341449,0.00042670645,3.8075876e-07,0.0051401593,0.21020684,4.421993e-06,0.25001055,0.0021909352,6.906581e-10,8.487309e-05,7.528402e-05
Sequence_63,2.0879063e-06,0.6896625,3.5594592e-06,4.0504493e-09,0.030374402,0.04423073,5.458329e-05,0.023890782,0.00031678795,4.866977e-09,1.0125442e-05,1.3652812e-05
Sequence_64,0.0003132047,0.1594564,0.00026947117,6.6739108e-09,0.15506203,0.10658405,2.361273e-05,0.5197508,0.001075678,1.8749459e-08,4.7815593e-06,0.00013146858
Sequence_65,6.729569e-05,0.020098563,0.0006644638,8.258059e-05,0.11353951,0.18525527,0.064559504,0.08349734,0.0033434965,7.610141e-06,1.15326856e-07,1.5529451e-05
Sequence_66,0.00014989999,0.0058161835,0.00022553027,4.2844963e-09,0.00028795504,0.9299977,0.002213759,0.0068380754,0.00041017678,2.7563626e-08,1.8449557e-06,1.5272342e-05
Sequence_67,0.00031840272,0.09773173,1.0326843e-06,2.358079e-07,0.00013835919,1.888543e-05,3.4826778e-10,0.09297634,7.224462e-07,9.096579e-20,0.0022672368,2.0075581e-06
Sequence_68,4.822413e-06,5.4470245e-05,1.0988801e-05,1.5822724e-08,1.4996578e-08,0.84660983,4.9113874e-05,0.017001687,7.224352e-05,5.2546777e-15,0.008781449,8.990793e-08
Sequence_69,1.5747521e-06,0.4068216,2.1459513e-05,3.6934344e-11,0.059547514,0.19105646,0.0065046265,0.0064427406,5.9405305e-05,2.6635398e-08,4.4458233e-07,2.0357651e-05
Sequence_70,3.769877e-05,0.016598905,5.8700873e-05,4.916021e-10,0.0017359018,0.05436723,1.2356999e-07,0.25067723,0.0035709215,1.2653409e-12,1.4106719e-05,8.21917e-05
Sequence_71,2.5020503e-05,0.0045835027,1.9098112e-05,8.4384354e-08,0.11460109,0.7572966,1.2794012e-05,0.17351453,0.00067107443,2.6315446e-08,0.0011746024,4.79095e-05
Sequence_72,1.8205835e-08,0.008069312,8.399329e-06,3.4001236e-08,2.8152313e-05,0.68171114,0.0016539249,0.1492212,1.6388141e-05,8.879616e-14,7.910477e-05,3.8056203e-07
Sequence_73,1.1776482e-06,0.5034585,1.751164e-05,1.1397403e-11,0.18375905,0.16869915,1.3472346e-05,0.015476524,5.142742e-07,2.4464938e-10,0.0014996614,2.1625097e-05
Sequence_74,0.00034820236,0.02469356,0.0018108039,3.2199055e-06,0.013030513,0.016653886,0.0016664744,0.104098804,0.002332286,7.4436414e-08,0.02921763,0.00020339769
Sequence_75,7.102035e-05,0.0077514905,1.0243418e-05,1.08934826e-10,0.0013405635,0.30560708,0.00011921486,0.047960196,8.6788496e-05,1.497249e-11,0.10665147,9.6383565e-06
Sequence_76,5.5388213e-05,0.04064079,9.0855494e-05,7.092962e-06,6.0756527e-05,0.010191867,1.1115304e-07,0.42420334,0.00020800244,3.782944e-13,0.00522128,4.154833e-05
Sequence_77,1.7441705e-05,0.00771493,3.8728153e-06,0.00024042478,0.019202491,0.012535409,2.1463766e-06,0.020027235,0.00033314977,5.6123314e-11,0.0014181547,2.4866147e-05
Sequence_78,1.5768059e-05,0.14248921,3.0114468e-05,3.070729e-13,0.0019890242,0.5734945,2.0137833e-05,0.110098034,3.8052171e-06,1.13599e-11,0.00011343798,1.8717943e-05
Sequence_79,5.165398e-05,0.027039606,0.00018162024,2.992554e-10,0.0168812,0.40991375,0.00013415022,0.04899715,0.00065462984,1.9975795e-08,4.097015e-05,7.162813e-05
Sequence_80,0.007980321,0.43887538,4.0251383e-05,2.2216957e-06,0.15797539,0.0015008156,8.3844145e-07,0.025853852,0.00075665204,7.001282e-10,0.00019502985,0.00021903234
Sequence_81,1.4649982e-05,0.00016787044,0.0012082194,1.6884467e-05,0.004215638,0.9498381,0.00018706897,0.053309277,0.00011770822,1.294881e-08,2.2074273e-06,1.3009895e-05
Sequence_82,1.8604102e-05,0.00033640282,1.1083924e-06,4.9409643e-12,2.767205e-05,0.0019723591,4.4226554e-06,0.086683355,0.0004739971,2.9374567e-17,0.00025452158,2.6779486e-07
Sequence_83,0.00042175775,0.001821041,6.2205495e-06,4.1716723e-07,0.00012638657,0.18738404,0.00010033489,0.47035193,0.0006919839,5.6245768e-12,3.9131064e-05,7.511292e-07
Sequence_84,5.8573037e-06,0.121295996,0.00022216287,0.0007830163,0.0109534385,0.0002191859,0.007752268,0.0069424245,0.0029857573,1.34858364e-08,0.0018094109,9.178526e-06
Sequence_85,3.5367496e-08,0.056501612,2.9177893e-06,6.1479334e-08,4.695955e-05,0.019051118,2.0045843e-05,0.25005594,0.00048028308,2.4605184e-14,5.283338e-08,3.6052236e-07
Sequence_86,1.663588e-05,0.004269846,1.9519218e-06,4.1786254e-09,0.047489673,0.8522949,0.0025008318,0.039945085,4.1105086e-05,5.7657684e-10,7.298468e-09,5.483956e-07
Sequence_87,0.00018229202,0.10651275,0.0054326523,1.18667025e-07,0.30818924,0.0018033021,2.14714e-06,0.677355,0.0013887587,9.822055e-10,4.7800248e-05,0.00026267875
Sequence_88,7.993503e-05,0.00019414429,5.188564e-06,1.9738016e-09,0.012997604,0.29835826,3.9943308e-07,0.12450578,0.004932171,2.6642471e-11,0.00023292746,2.1817827e-05
Sequence_89,3.29499e-06,0.19646503,0.00010946619,2.9543771e-06,0.008855521,0.0054699723,0.0025998484,0.002944509,0.00044329133,1.8707487e-08,0.0010027827,5.371179e-05
Sequence_90,2.9598568e-06,0.0021297368,0.00028450653,5.9629173e-09,0.000112009264,0.042923942,2.616301e-07,0.6871702,0.00022763816,4.054412e-14,0.0019454262,1.924663e-05
Sequence_91,8.482572e-06,0.061898824,1.1491386e-05,9.891521e-06,0.028961921,0.0073942384,3.098163e-08,0.8098064,2.1301576e-05,2.7416952e-13,0.00016538968,6.864489e-06
Sequence_92,2.3333582e-06,0.005890647,5.367411e-06,1.8721039e-07,1.9537264e-08,0.0134600345,0.0001531766,0.061165124,2.8620681e-05,2.4375606e-17,2.5819174e-05,6.2127434e-08
Sequence_93,0.00062055065,0.09491404,6.575476e-05,3.2400345e-09,0.16345903,0.08211995,0.00064924755,0.0049865167,0.0012284887,7.579248e-07,5.5938617e-05,5.8685717e-05
Sequence_94,0.00017345695,0.004675461,3.0995639e-06,2.347373e-10,0.6478512,0.43467876,2.584085e-06,0.0046441066,1.9179113e-05,9.354573e-10,0.00011004014,1.8380331e-05
Sequence_95,4.6633744e-08,0.00023776309,0.018286161,0.00027701995,0.0001150213,0.00046149496,1.2574939e-06,0.88746053,0.00014656609,5.034866e-14,0.13062946,1.0621683e-05
Sequence_96,2.0720277e-06,0.008337571,9.562695e-06,1.2218501e-09,3.1395477e-06,0.68383497,6.2194576e-06,0.13145536,1.0244486e-06,8.1118855e-15,0.011386337,2.9419957e-07
Sequence_97,1.3613612e-05,0.020833982,1.3536725e-05,2.7988983e-12,0.50738496,0.23599158,0.00043370796,0.0024542615,0.00019494376,1.7966089e-08,1.9324386e-06,5.513274e-05
Sequence_98,1.100578e-05,0.013156587,4.6103076e-05,1.16099656e-07,0.06633405,0.11516789,2.5358946e-05,0.022130266,0.0004057977,1.6223882e-09,0.00039167964,9.4073024e-05
Sequence_99,0.00039552202,0.040380422,0.00012041966,5.457504e-10,0.0024265908,0.024518183,0.0018211814,0.0014292384,0.0024119425,6.169745e-09,0.0020795064,9.650298e-05
Sequence_100,6.0046695e-08,0.009459142,5.710004e-06,4.0950394e-12,0.0001461654,0.8148658,0.000102162594,0.04183205,1.4234657e-05,9.080737e-12,0.00114582,1.4263981e-06
