ProteinID,nuclear_speckle,p-body,pml-body,post_synaptic_density,stress_granule,chromosome,nucleolus,nuclear_pore_complex,cajal_body,rna_granule,cell_junction,transcriptional
design_14,0.00041840662,0.057783708,1.5192388e-05,3.694638e-08,0.050465584,7.0667425e-05,4.1368563e-05,0.19618168,0.00033152947,1.9622596e-12,0.0011886554,9.110939e-06
design_15,4.7136323e-06,0.0335545,9.602957e-07,4.8567e-10,0.7781669,2.3912035e-05,4.596641e-11,0.39990583,2.2675636e-06,7.0305356e-17,0.0011392832,4.862308e-06
design_16,0.00029154707,0.5765728,7.92202e-05,3.6152852e-09,0.09904283,0.001606746,2.0443372e-07,0.1778337,4.5194112e-05,4.2440747e-12,0.006940889,0.00033380056
design_17,0.0040530404,0.11376088,3.2771262e-05,5.4955314e-07,0.10018584,1.7085478e-07,3.2758784e-08,0.03683642,0.0006071456,1.04429466e-13,0.27494073,0.00022074836
design_18,0.12588958,0.04659144,8.4069944e-07,2.2116622e-09,0.50466293,1.3084476e-05,2.4734547e-07,0.022994166,0.00013649787,2.8679226e-13,0.00043957238,1.1296627e-05
design_19,0.0009658005,0.0013136319,4.4020177e-07,1.3936307e-06,0.0066250986,1.4464706e-05,6.236465e-08,0.02228459,0.00022776755,3.71038e-15,0.66189665,1.034693e-05
design_20,0.00034522937,0.020046031,1.2181327e-07,2.5204913e-06,0.007249132,2.3496735e-08,6.0760874e-07,0.0009895063,4.0540403e-06,4.2499286e-17,0.76139635,4.424541e-06
design_21,0.11540905,0.1635153,3.799318e-07,6.659712e-11,0.27085513,3.0558354e-07,5.441982e-06,0.0011103933,1.1864833e-05,6.510181e-15,0.006954147,7.981292e-06
design_22,7.4465774e-05,0.7963288,5.293415e-07,1.03938996e-10,0.16102912,1.3716316e-05,1.892534e-07,0.015873814,6.383463e-07,1.9289848e-15,0.020997396,5.4017237e-06
design_23,0.009727763,0.45955053,0.00015277721,3.1485012e-08,0.7318483,8.10455e-06,2.5913673e-06,0.01368741,0.00034605476,1.0364244e-10,0.0052007684,0.00032574282
design_24,2.7164986e-05,0.43252584,4.4279423e-05,1.5323776e-08,0.7694368,7.45688e-06,1.976579e-08,0.19688031,2.5116608e-05,6.8691905e-14,3.4640827e-05,2.5477917e-05
design_25,0.00045169948,0.15520762,2.761927e-05,9.770346e-08,0.8745258,1.2581616e-05,4.244958e-07,0.14760005,3.1042473e-05,1.0877877e-12,0.0003160998,9.890351e-06
design_26,0.00015873971,0.038186636,2.109606e-05,2.3294217e-05,0.2721667,0.00021404526,8.1668084e-08,0.4331534,4.074168e-05,9.813351e-13,0.0094970055,3.250753e-05
design_27,0.00821588,0.021739686,4.6482432e-06,1.023592e-10,0.009303546,0.00014208391,6.665639e-06,0.006953739,2.9101058e-05,1.2996153e-14,0.006721948,1.3499958e-05
design_28,0.0018331016,0.7406513,3.3728356e-06,8.890238e-11,0.62552536,0.00066563283,3.099018e-05,0.004377454,0.00031101616,1.6770585e-09,1.3071679e-05,7.720248e-05
design_29,0.07014381,0.44099784,0.0001579868,3.0802303e-06,0.5364726,0.0003290046,5.2456317e-06,0.19901876,0.0010739992,9.748005e-09,0.0021842946,0.00031211137
design_30,1.6395628e-05,0.005872992,2.425582e-06,9.03018e-06,0.00068750704,0.0016137196,1.4614653e-06,0.11792403,5.3107982e-05,1.6728956e-13,0.22755112,2.0751543e-06
design_31,0.0006298033,0.06998003,2.739215e-07,6.232348e-09,0.43756548,4.3538935e-06,1.7536754e-08,0.017770449,0.00020822746,8.7274844e-15,0.006603683,1.551734e-05
design_32,0.000557765,0.014883031,0.00013071533,1.4453482e-06,0.007238248,1.16410995e-07,1.7838886e-09,0.089453086,2.7043036e-05,1.3752263e-16,0.6579864,4.072121e-05
design_33,0.020603824,0.82763493,8.378872e-06,1.0638325e-08,0.5638571,2.8304173e-06,1.6116228e-07,0.008276018,0.00010482778,1.5790946e-12,0.0005121137,0.00010063576
design_34,0.006924429,0.02202419,2.979072e-07,1.2905156e-10,0.44696134,1.2204758e-07,1.7562452e-07,0.0017971977,2.621751e-06,2.187168e-16,0.20890279,1.7946485e-06
design_35,0.022235507,0.0073967064,1.6911654e-05,1.5889471e-08,0.29838255,9.394026e-06,6.1566993e-07,0.0027825322,2.1550306e-05,1.8048716e-13,0.22284588,2.883709e-05
design_36,0.0013023292,0.02487585,7.2773095e-05,2.565103e-06,0.19783013,6.8452573e-06,3.4451016e-08,0.07372212,0.0004890311,1.7719044e-13,0.00949041,0.00010262218
design_37,0.00073468697,0.3159122,6.7980395e-06,4.9232553e-05,0.8989687,2.095282e-09,2.149404e-06,0.0003254082,4.039722e-06,8.619463e-14,0.010413831,1.6543489e-05
design_38,0.00046211947,0.021694094,3.1494708e-06,9.1230884e-10,0.05671402,0.00016778773,7.2365225e-07,0.006874324,3.4117453e-05,2.7849278e-14,0.10538492,8.868427e-06
design_39,0.00012163499,0.4187842,4.5302463e-07,7.7121186e-08,0.036534663,2.0147795e-06,8.6231853e-07,0.0018710366,3.493329e-05,1.2199824e-13,0.26675272,5.3994347e-05
design_40,0.00054924877,0.49905527,0.00023398719,5.6991876e-08,0.056085285,0.0016288303,2.4842091e-05,0.33146766,0.00022718759,4.1889733e-10,0.0012474011,7.2277704e-05
design_41,0.0010704936,0.45931843,0.00016108787,1.18008375e-05,0.008170971,5.4881883e-07,4.605495e-07,0.283174,5.9116865e-05,1.5013762e-14,0.008290567,3.5608507e-05
design_42,0.016879307,0.056045003,2.5904212e-05,2.2837238e-08,0.0055671707,8.3886825e-06,8.7983875e-07,0.0020287181,8.2696664e-05,4.0246557e-14,0.5762491,6.940168e-05
design_43,0.014892584,0.21606442,1.4102576e-05,1.9483753e-06,0.849314,3.6663484e-06,1.46145e-06,0.061489254,0.0015130925,6.49909e-11,0.00061845814,0.0001316648
design_44,6.315857e-05,0.46997705,1.12145135e-05,1.0887261e-06,0.034250777,3.375843e-05,1.6724371e-08,0.34652963,3.5020916e-05,3.45155e-14,0.03934765,2.599325e-05
design_45,0.015039896,0.14282808,3.3806516e-06,2.2047377e-09,0.0049507287,5.5854445e-05,1.9176107e-06,0.02320857,9.236871e-05,7.295846e-14,0.03758335,1.889887e-05
design_46,0.0065097813,0.014675979,4.579722e-05,2.4283466e-08,0.082172476,0.0004776569,4.441498e-06,0.11623501,0.00020463018,4.526143e-12,0.06476974,4.742891e-05
design_47,0.00016223628,0.7802238,7.2703806e-05,2.8479299e-08,0.18616931,0.00060151424,6.2104806e-07,0.2442827,5.7171183e-05,4.9262115e-11,0.0011807402,0.0001204564
design_48,0.0030184258,0.010996049,7.0652413e-06,8.280455e-10,0.11926834,0.00249498,6.8892928e-06,0.016164342,0.00043537025,7.234581e-11,0.05839224,3.798748e-05
design_49,9.219945e-07,0.304198,5.102964e-05,1.3016993e-05,0.14350438,4.0495472e-08,1.3629995e-09,0.020233879,5.015157e-07,1.1783683e-16,0.2701844,2.3978007e-05
design_50,0.0008578528,0.11176475,0.00016012446,1.3024677e-06,0.49169248,0.00020846428,8.961786e-07,0.3780164,0.00016983289,9.1835255e-11,0.011646669,0.000121530764
design_51,0.027782947,0.029101748,0.00027492843,3.3585745e-06,0.034234352,0.000999534,3.1950992e-07,0.1103059,0.0014586013,1.1116285e-10,0.0041676806,0.00039833647
design_52,0.0009015893,0.6436813,1.1037345e-05,7.2280915e-09,0.5897175,2.3699136e-05,5.68931e-05,0.008357537,4.2028452e-05,1.3602251e-10,0.0038355216,6.5999826e-05
design_53,0.00034941896,0.2088044,1.6862896e-06,6.1813676e-10,0.40287197,0.0013090171,2.7793808e-07,0.08559034,1.7199114e-05,2.7861207e-12,0.0016238558,7.200963e-06
design_54,0.10311515,0.06976271,4.3968757e-06,6.2474953e-10,0.14658704,0.00022782857,7.670961e-06,0.010804638,0.00011296325,3.810304e-12,0.0035101487,3.3985838e-05
design_55,0.07791052,0.23402818,4.4983376e-06,4.2782164e-09,0.81056386,1.9692093e-06,1.7029518e-07,0.032866523,0.00010935707,3.7553456e-13,0.0014488415,3.525222e-05
design_56,0.0008123298,0.65264785,2.0525647e-06,5.9756655e-10,0.42042303,0.00019497183,7.956903e-07,0.0052091135,2.5908806e-05,1.8910427e-12,0.00023571339,2.7412756e-05
design_57,0.00044676402,0.74213284,0.00075629115,2.0620785e-06,0.794791,0.0003390995,3.7512575e-05,0.043421462,0.0004498192,8.222828e-08,0.00060407136,0.0007618186
design_58,2.668148e-05,0.21166961,8.5229505e-07,1.7239954e-09,0.012676487,4.8938455e-05,4.6737932e-07,0.20536391,1.0752772e-05,3.285936e-15,0.09868461,5.230461e-06
design_59,2.3511215e-05,0.07264136,7.8023476e-07,2.8704825e-10,0.45758083,3.9438137e-06,1.1789734e-08,0.012769342,1.2708628e-06,2.1932838e-16,0.27188757,4.7726708e-06
design_60,1.374355e-05,0.5242934,9.636349e-07,8.188627e-09,0.06555351,0.0024756205,9.84536e-08,0.14297493,2.1229735e-06,7.7015854e-14,0.0029789358,1.9651252e-06
design_61,0.0015794843,0.40133485,9.8916644e-05,0.0003022406,0.7673097,6.2489446e-05,3.7160105e-06,0.013314181,0.0003710241,1.5486053e-08,0.013178101,0.0006555589
design_62,0.004392908,0.40549782,6.736374e-07,1.967606e-10,0.3830349,1.8488026e-07,5.9733916e-06,0.0022747396,9.837549e-06,2.7023766e-14,0.0061523244,4.1331828e-06
design_63,0.00035319105,0.21201034,5.378996e-05,9.057071e-09,0.5638518,4.531936e-05,6.057394e-07,0.094939135,1.0694378e-05,1.3943356e-12,0.07610325,2.8218596e-05
design_64,0.0008388998,0.23112816,3.091481e-06,7.8340223e-10,0.006780776,0.00035454502,3.3002212e-05,0.0021607082,1.3006459e-05,4.7566004e-13,0.30370757,1.7351389e-05
design_65,0.0045815925,0.21697627,2.2032582e-05,8.984421e-07,0.30730313,1.3763138e-06,1.0326255e-07,0.15768836,0.000688976,1.102617e-12,0.027159415,0.0001397497
design_66,0.13425007,0.004718788,7.105534e-06,1.0718383e-09,0.6982917,1.5803918e-05,2.99963e-09,0.20334443,0.0003132265,4.4529084e-14,0.00027202748,4.101409e-05
design_67,0.0059562675,0.0648757,4.1894477e-06,2.8404054e-12,0.6479474,5.557085e-06,2.3247925e-07,0.21233392,0.00010374682,1.1378617e-14,5.0462968e-05,1.4472474e-05
design_68,0.003086866,0.4323375,3.874397e-07,1.6636243e-08,0.080253206,1.157953e-06,8.3376887e-07,0.0016028107,4.0880077e-06,7.614948e-15,0.15803555,1.7839522e-05
design_69,0.0009802114,0.0062426645,7.909474e-06,5.4813677e-07,0.7184528,0.0018848411,3.3956895e-09,0.51496184,0.00012136434,5.088857e-13,1.2124497e-05,1.2975016e-05
design_70,0.03232845,0.15242101,0.00029789965,1.4187105e-08,0.3139088,6.319057e-06,5.980432e-07,0.06633771,0.002481397,1.1488547e-11,0.0008296833,0.00055025826
design_71,0.00022239302,0.9709297,2.5689733e-06,3.0016243e-11,0.04534029,1.3341256e-06,0.00031003891,0.00066641736,8.193205e-06,2.9673478e-13,4.121389e-05,7.923592e-06
design_72,0.0024178158,0.16778581,0.00044537507,7.016816e-07,0.34395897,2.0959651e-07,2.1682444e-08,0.12900421,0.00080710324,2.1743393e-13,0.003929425,0.00021636058
design_73,0.014156951,0.07439833,0.0005628054,5.8289347e-06,0.07669506,0.0014517474,6.6126754e-06,0.25432518,0.005210047,2.7739082e-09,0.0013358918,0.00028413057
design_74,0.003517301,0.36929607,3.345841e-05,6.396279e-08,0.07419045,1.8427261e-05,9.851633e-06,0.071815796,0.00053643796,1.2578411e-11,0.027360022,0.00010360544
design_75,0.006859008,0.05738052,1.8670291e-05,4.1303167e-05,0.34635413,7.871249e-06,1.6851209e-06,0.13837959,0.009185449,7.167514e-11,0.0012005863,0.00016581744
design_76,0.00060323405,0.294098,1.712548e-05,3.376083e-06,0.00030689166,9.099257e-05,1.950002e-06,0.042957827,7.1500103e-06,9.423805e-14,0.6347617,1.0750239e-05
design_77,0.004396413,0.5548019,0.00031984237,1.173685e-08,0.58618015,0.0001415298,6.690145e-06,0.081923164,0.0006826447,7.528993e-10,6.864487e-05,0.00020569141
design_78,0.00039038446,0.028129257,8.067954e-05,1.5890592e-08,0.17426088,0.00041326764,9.3196104e-07,0.13048856,0.00022287639,1.7167115e-12,0.0005803074,4.5032317e-05
design_79,0.0008457163,0.49197963,8.008518e-06,2.838257e-11,0.36154655,1.17588115e-05,3.3786691e-06,0.020738006,0.00012037638,4.9090793e-13,0.0004970256,2.3268552e-05
design_80,0.0008401929,0.024893628,3.2006406e-07,1.6575447e-10,0.5956557,0.000111595284,9.4221855e-07,0.0056508505,6.670049e-05,3.6811865e-13,0.003401762,8.426801e-06
design_81,0.004885707,0.12788616,2.5213135e-06,9.26275e-09,0.37812316,2.9812805e-05,6.044531e-08,0.0065743816,7.693592e-05,3.4287831e-13,0.023695406,1.1749015e-05
design_82,0.00030329303,0.00089845544,2.478908e-05,3.7125657e-05,0.021150826,2.7371882e-06,3.1551095e-11,0.3249212,7.190066e-06,2.0008422e-17,0.2993785,1.4495818e-05
design_83,0.019557409,0.08244638,4.2491115e-06,1.4456415e-07,0.038138274,9.681586e-07,1.183689e-06,0.09598642,9.980005e-05,3.3366203e-14,0.120608576,6.7953492e-06
design_84,0.00012255147,0.53755707,4.2449134e-05,5.0986573e-06,0.9728652,3.2539172e-06,4.4769126e-07,0.0041768677,3.6187317e-05,4.6983112e-11,0.0004873298,5.669417e-05
design_85,0.00066247984,0.4470813,2.4676804e-06,1.097208e-09,0.85394245,1.0388172e-06,2.166755e-07,0.016744586,1.5679512e-05,8.692353e-14,0.004843092,3.718036e-05
design_86,0.0025206364,0.097876936,7.507417e-07,1.8863836e-06,0.016712476,4.3193772e-06,9.0633275e-06,0.0057167956,9.064503e-05,7.9244764e-14,0.0075934837,7.759437e-06
design_87,0.00056923775,0.5258638,5.446772e-07,1.8328791e-08,0.2466944,2.1856875e-05,8.297164e-07,0.0038964362,8.0778904e-07,4.2537226e-14,0.081318386,4.816672e-06
design_88,0.0019376883,0.028620312,2.4001112e-05,6.261301e-09,0.005954642,0.000105636165,1.567669e-07,0.29810423,4.950524e-05,3.222552e-15,0.008535218,8.950368e-06
design_89,0.00012488286,0.07933812,5.3497473e-08,3.2526654e-07,0.018051535,9.571735e-06,1.0698953e-06,0.000992563,2.3827697e-06,6.3307907e-14,0.7189856,5.142745e-06
design_90,0.00084378687,0.0017529898,1.1963966e-06,1.5905504e-09,0.3375852,0.0001056543,2.990073e-07,0.021309005,5.947525e-05,2.771294e-14,0.047170974,5.8176497e-06
design_91,3.1664917e-05,0.50928134,1.6360797e-06,1.2773467e-08,0.021578712,0.001664998,3.9974816e-06,0.17871235,4.595116e-05,4.0149533e-12,0.011113903,4.814215e-06
design_92,2.5686873e-05,0.64405423,8.353341e-06,2.44888e-07,0.080241956,0.00019345466,3.0593366e-08,0.39167023,4.643817e-06,4.6166674e-14,0.0024754745,2.1764024e-05
design_93,0.10260216,0.021022558,1.041535e-05,6.2372827e-09,0.6396791,6.0734164e-05,5.5814347e-08,0.17142089,0.00068757235,7.7939635e-13,1.9921305e-05,2.1732189e-05
design_94,9.531728e-06,0.7557563,1.5040504e-05,6.5927834e-06,0.13668403,0.0011897491,1.5284435e-06,0.2143871,1.0865357e-05,3.744763e-11,0.008260981,9.507326e-06
design_95,1.4194937e-05,0.0644535,4.7148905e-07,1.5085777e-07,0.45294333,5.3294993e-05,2.4092788e-08,0.0050806007,3.54124e-06,1.5986554e-13,0.6175099,6.979195e-06
design_96,0.06513331,0.006621961,2.516641e-07,8.160845e-08,0.00092889584,1.5916793e-09,6.402506e-11,0.001049741,2.318985e-06,1.7545491e-19,0.9849369,0.00010484397
design_97,0.04334594,0.6323363,0.0003052063,7.368309e-08,0.39774466,7.588397e-07,3.3078738e-06,0.023635613,0.00033998693,1.1477835e-11,0.0010750209,4.194889e-05
design_98,7.492078e-05,0.17615694,7.760814e-06,1.5123909e-09,0.25007612,9.832773e-05,3.4235835e-08,0.4028253,3.53491e-05,9.310657e-14,0.0100896675,3.025759e-05
design_99,3.4869587e-05,0.90934384,3.0552623e-05,1.6485735e-06,0.85882294,1.9838571e-06,9.404584e-08,0.017778283,1.1882259e-05,9.063416e-12,0.00517391,0.00012470543
design_100,0.0002531344,0.7539543,2.1091775e-05,3.1772363e-11,0.34549052,0.00025753037,0.00011154987,0.004503148,6.5264554e-05,4.077787e-10,0.00015253529,7.4077725e-05
