ProteinID,nuclear_speckle,p-body,pml-body,post_synaptic_density,stress_granule,chromosome,nucleolus,nuclear_pore_complex,cajal_body,rna_granule,cell_junction,transcriptional
design_12,0.0002590535,0.03803512,2.3796629e-06,2.6518046e-08,0.15839939,0.00028131864,2.0371868e-07,0.013696902,8.362691e-06,1.4850497e-12,0.4828165,1.7093924e-05
design_13,3.7654e-05,0.58607954,1.00771695e-05,3.1250023e-11,0.09724381,2.2867522e-05,4.2017174e-07,0.0027999002,5.8450945e-07,7.8703515e-15,0.24305686,1.8294362e-05
design_14,0.029480342,0.47740585,4.797547e-05,1.2586363e-10,0.28928125,7.223134e-08,3.1418722e-08,0.007710718,0.00012047846,2.0702617e-14,0.004705705,0.0003497262
design_15,0.028774796,0.25844073,5.588066e-05,8.126455e-08,0.76060575,3.1589003e-05,2.425454e-05,0.039148003,0.004531246,1.3754908e-09,5.220067e-05,0.00013281415
design_16,0.00023743328,0.6356515,5.974212e-06,2.9805247e-09,0.08890943,0.000702572,1.882552e-06,0.1925665,6.9723765e-06,2.1256213e-12,0.01283958,8.361503e-06
design_17,0.0027255476,0.17001726,6.9219714e-06,4.7721517e-08,0.5879894,7.597319e-05,1.4491519e-07,0.018116465,7.44207e-05,4.4561416e-12,0.0037539909,3.8370825e-05
design_18,0.0002053657,0.16125418,2.3771476e-05,7.040629e-09,0.16850194,0.00091050053,2.8266381e-06,0.067449704,2.7918379e-05,1.18710155e-11,0.11168804,5.5992947e-05
design_19,9.544813e-05,0.30082837,9.468855e-07,7.089082e-10,0.008834924,7.875778e-05,3.22037e-08,0.052834548,3.970025e-06,1.5337376e-15,0.45866448,1.2341517e-05
design_20,0.16324197,0.02462409,7.207954e-05,4.111149e-06,0.41709003,2.1441987e-07,1.0665412e-07,0.07736114,0.002768363,4.684875e-13,0.0010432845,0.000121684294
design_21,0.009372673,0.0045092297,1.0465345e-06,7.858469e-08,0.012437436,1.0231966e-05,2.9341277e-07,0.022317007,6.9679205e-05,4.1045887e-15,0.26563853,2.2106813e-05
design_22,0.00020123275,0.7090973,1.33917965e-05,1.6955072e-07,0.41940758,1.2231411e-06,7.446981e-06,0.041543227,0.0001532368,2.960379e-12,0.0010954755,2.2878909e-05
design_23,0.00021570433,0.76758516,0.00013924224,1.1828114e-08,0.30392733,0.0061950567,4.5529716e-05,0.111001015,0.00010400307,5.0094275e-09,8.069223e-05,0.00011981398
design_24,0.006100924,0.12615062,7.1372915e-06,1.6383408e-09,0.011783794,1.625878e-05,2.0843015e-06,0.0366543,5.0348997e-05,2.6904602e-14,0.075921714,1.5809555e-05
design_25,0.06774757,0.6288158,1.254262e-05,9.592494e-07,0.4296575,2.4863835e-08,5.840371e-05,0.0014163528,0.0010342273,2.9993109e-12,3.3150212e-05,4.453635e-05
design_26,0.0024460708,0.5843451,8.5388143e-07,3.933107e-09,0.39008254,1.0841306e-07,2.6123166e-07,0.002597826,2.0843727e-05,3.3101414e-15,0.0035436228,2.5694446e-05
design_27,2.3522876e-05,0.13993692,6.7521125e-07,3.7162257e-10,0.012654525,0.0020550857,1.3487244e-07,0.14223938,4.826033e-06,2.27578e-15,0.0039722356,3.288583e-06
design_28,0.0048746243,0.70118695,5.0739045e-06,3.4311844e-09,0.22854936,9.009634e-05,4.2444277e-05,0.008792439,4.556711e-05,2.8397677e-11,0.001657242,2.6387443e-05
design_29,0.02287799,0.017470676,1.1495237e-06,9.477559e-10,0.03339743,3.5137347e-07,4.918384e-07,0.008998516,0.00013163353,8.3583406e-16,0.09422984,1.1453454e-05
design_30,0.011774264,0.05343898,4.440044e-05,6.6928765e-06,0.1547311,0.0027812899,2.5765965e-07,0.2728184,0.0039330544,1.0183755e-09,0.002975747,0.00060392864
design_31,0.00033868078,0.20566007,3.5061163e-07,9.243935e-09,0.013349406,3.0225207e-05,2.1085118e-05,0.0042312765,2.2132295e-05,3.1708338e-13,0.0126501,8.5885795e-06
design_32,0.0021746538,0.06870938,5.737537e-06,1.3355776e-07,0.0021843286,0.00018690834,0.00033202575,0.0061531616,3.107369e-05,4.8796574e-12,0.69194245,8.689304e-06
design_33,9.844571e-06,0.19170575,7.055916e-07,4.7734855e-10,0.026852272,0.023027893,9.3388335e-06,0.054164156,1.2919404e-05,4.080514e-12,0.0005522478,1.8437702e-06
design_34,0.003107488,0.23655936,1.2498715e-07,4.249729e-08,0.3440305,6.1242834e-05,3.0018978e-08,0.023149744,3.261556e-05,2.6882596e-14,6.297406e-05,6.5478453e-06
design_35,0.00041343019,0.1407647,3.6534408e-07,1.6164414e-10,0.07940668,0.0002920879,8.4531405e-07,0.0017369904,7.5363373e-06,5.1942242e-14,0.051982246,1.7355476e-05
design_36,0.00019140613,0.027956486,7.6589e-06,7.600021e-07,0.0065818634,6.852656e-05,2.433557e-06,0.27689293,0.00027837974,5.6675506e-14,0.0016082001,6.389837e-06
design_37,0.01729268,0.41530886,8.8392815e-05,4.9199283e-08,0.17656077,0.00071904593,2.9182233e-05,0.06800074,0.00031164513,5.9758826e-10,0.0008714515,4.6193865e-05
design_38,0.03182733,0.039056614,1.0503426e-05,1.3636964e-09,0.06295087,6.535567e-05,4.704084e-08,0.11670995,0.00015190276,8.144959e-14,0.013248249,5.903079e-05
design_39,0.0005396082,0.3017356,0.00021643836,5.3634736e-10,0.22610477,0.000488717,5.0763083e-05,0.024022577,0.0013977988,1.5081736e-09,0.0016297627,0.0006218751
design_40,3.9960174e-05,0.39308652,6.0093877e-05,8.957454e-07,0.25882012,2.3943023e-05,4.59221e-07,0.06456418,0.00014154233,1.1030235e-11,0.0341175,0.00033284692
design_41,0.00069595664,0.0062701907,3.4218887e-05,1.7091232e-05,0.060519397,3.4219357e-07,5.2098446e-09,0.06369235,1.9529349e-05,1.4907346e-15,0.4007505,4.428757e-05
design_42,0.0026847827,0.03633575,4.036349e-06,3.978864e-08,0.07633494,0.00024120105,4.6660787e-08,0.030762667,9.265621e-05,1.583636e-13,0.014093756,3.0915646e-05
design_43,0.00406553,0.111952834,2.8844132e-05,7.909972e-07,0.13551314,1.11810714e-07,5.4831453e-08,0.02514029,0.0002693271,2.192019e-14,0.04936326,0.00028213923
design_44,0.0032895284,0.36499122,0.0001547098,1.4081729e-06,0.87498105,1.5811818e-05,4.2942875e-07,0.04151296,0.00012627996,6.825619e-11,0.00044400035,0.0002773717
design_45,0.00014994846,0.5314355,8.974259e-08,7.170867e-10,0.2493086,7.110037e-08,2.2917905e-07,0.0010333483,1.6720772e-06,4.2982735e-16,0.12265031,1.9086576e-06
design_46,0.0012008813,0.8545754,1.9162182e-05,1.6926347e-09,0.050772104,1.3792202e-06,1.2542884e-07,0.018827984,8.085605e-06,1.5147284e-14,0.040020328,3.5369165e-05
design_47,0.0001558594,0.014834059,2.4843553e-07,1.7155187e-10,0.6458126,6.691372e-05,1.9260843e-07,0.015153661,1.1156909e-05,1.08498525e-14,0.0063975076,6.2585486e-06
design_48,0.0037363004,0.037027806,1.0893701e-06,7.740457e-08,0.011126697,5.1987226e-06,2.0628969e-08,0.2584198,8.979829e-05,8.80798e-17,0.004644786,2.493292e-06
design_49,0.00039775856,0.04685384,5.650977e-06,2.7323784e-08,0.5331818,0.00028483357,3.592019e-09,0.11377674,3.4825454e-05,4.4324809e-13,0.014816369,0.0001640604
design_50,0.007541012,0.5960187,2.7715865e-05,4.8573067e-08,0.50698054,0.00032182716,3.7653142e-06,0.0900514,0.00019910625,7.276405e-10,0.0021247095,0.00012652946
design_51,0.23141678,0.05634212,3.351385e-06,1.5191147e-10,0.81717986,1.2172588e-05,4.516116e-06,0.0030698325,0.00016914669,1.5398112e-11,0.00025395583,2.1269221e-05
design_52,0.21413836,0.13763916,6.173995e-06,3.7630885e-05,0.56634825,1.4588028e-07,1.9910387e-06,0.01217798,0.0026215157,8.823573e-12,0.00057750195,9.849223e-05
design_53,0.008679349,0.0036866898,2.6462845e-05,4.200517e-05,0.16506584,9.291561e-08,7.0876893e-10,0.032644812,0.00020249518,1.5530604e-15,0.035283886,0.00010178725
design_54,0.00015690559,0.7028348,1.2768544e-06,1.03124575e-11,0.06357911,1.0971722e-05,3.072394e-06,0.0072110305,1.339885e-06,9.330635e-15,0.022469675,5.5119826e-06
design_55,0.029194355,0.021751245,3.2563596e-05,1.7332483e-06,0.80881196,2.2609495e-06,4.581322e-07,0.015228657,0.0046356595,2.6055049e-11,0.0011821172,0.00010003958
design_56,0.0083885165,0.58494145,3.1814702e-06,1.5433014e-07,0.10281036,1.6539907e-05,1.3115909e-05,0.039938677,0.00012091258,4.2858625e-12,0.0009262282,7.879826e-06
design_57,0.0012660971,0.3765155,1.989759e-05,1.1203183e-08,0.07910054,0.00019142144,1.0114536e-05,0.09049933,0.0011109114,3.5255302e-11,0.00023493235,3.5285615e-05
design_58,6.176447e-05,0.010773824,8.552082e-07,2.5956564e-09,0.753356,0.0002881506,4.9214743e-09,0.121438175,1.8953087e-05,3.1592296e-14,0.0033732043,1.6756749e-05
design_59,0.0011776143,0.1971278,2.057741e-06,4.286061e-11,0.106798075,1.3566644e-05,1.8693154e-07,0.034089867,6.9381036e-05,2.0308853e-14,0.04550401,1.8156948e-05
design_60,1.0561262e-05,0.6473928,6.973544e-05,1.067483e-08,0.3845961,0.029774651,0.00039102824,0.004046178,2.0507649e-05,5.2794697e-08,0.000293649,2.1295624e-05
design_61,0.00050419464,0.019611137,5.36899e-07,8.737696e-11,0.0004762623,0.00017307713,4.4417163e-08,0.20947912,8.239208e-07,1.3471294e-18,0.2195218,4.182627e-07
design_62,0.023816137,0.19560903,8.148935e-06,5.0792124e-08,0.036180843,1.6845306e-05,2.8877818e-07,0.021989107,7.515204e-05,1.4666815e-13,0.022009743,4.8110443e-05
design_63,0.00041541894,0.04726235,1.024933e-05,2.0930476e-05,0.030337637,6.2826444e-07,7.292062e-07,0.20578189,0.00044385414,9.377451e-15,0.0023338187,3.5569515e-06
design_64,0.00024477553,0.23756717,9.28022e-06,6.0391675e-10,0.18762456,0.0018388499,6.7028595e-06,0.02404121,8.540333e-05,5.855792e-11,0.015781984,5.511907e-05
design_65,4.1370004e-06,0.3456952,4.2243337e-07,9.556322e-06,0.24344423,4.4154936e-07,5.929022e-08,0.022943739,1.7566002e-06,3.928177e-15,0.038648978,9.659161e-06
design_66,6.568644e-05,0.012510383,7.726931e-06,7.667012e-06,0.00033860555,7.466032e-05,4.3304414e-07,0.3996967,1.2728636e-05,1.0045191e-15,0.37010908,1.8475633e-06
design_67,0.03743958,0.03138983,2.968129e-05,3.5206955e-09,0.09043928,0.0011027078,1.9155655e-06,0.048653908,9.820545e-05,1.0903704e-11,0.040400937,4.8988888e-05
design_68,0.0047518457,0.08254889,1.0587783e-05,2.4049002e-06,0.035291433,2.9035915e-05,1.4889163e-07,0.09314677,8.4227526e-05,1.7147407e-13,0.0077469805,6.5276006e-05
design_69,0.18714415,0.025886407,0.00039854218,5.5995406e-07,0.055235147,0.0014794765,3.0461217e-06,0.2595624,0.0040361676,3.201223e-10,0.00020207278,9.028177e-05
design_70,0.005281499,0.14932069,1.6678056e-05,7.037595e-09,0.46904668,1.3247688e-06,7.5031785e-09,0.23396167,0.00028909417,1.1374323e-14,0.00039535257,3.16357e-05
design_71,0.0084063085,0.47897828,6.5286156e-05,4.1474182e-10,0.8137988,0.00023000113,4.315082e-05,0.00263233,0.00044430053,5.099575e-09,7.775498e-05,0.00014255944
design_72,0.0028318495,0.6222357,0.0006562102,1.6255429e-07,0.41769063,0.00023805368,2.8938855e-05,0.22630836,0.0008964784,2.034046e-09,3.9563693e-06,0.00014011876
design_73,0.000122011945,0.44425046,2.1900337e-06,2.0998986e-07,0.8304129,2.8293645e-05,1.3094648e-06,0.0054592746,2.7514456e-05,9.073315e-11,0.02968639,1.6999893e-05
design_74,1.7512308e-05,0.3809512,1.2364981e-07,2.6483915e-09,0.10039454,2.865044e-07,8.160281e-09,0.010763872,6.470271e-06,4.1944274e-17,0.021408854,4.9549267e-06
design_75,0.006655615,0.005217747,1.6344189e-06,8.248237e-05,0.72756815,1.684589e-07,2.769062e-08,0.0036782294,4.187938e-05,6.851735e-14,0.0123000555,1.4884315e-05
design_76,0.026971715,0.57886595,1.1575218e-07,1.5960674e-07,0.4620897,2.355345e-08,1.3492196e-07,5.423472e-05,1.397239e-05,6.1964173e-14,0.044720568,0.00011674755
design_77,0.00537374,0.0025288777,2.9559274e-06,3.2652636e-06,0.0006949585,0.00056118343,2.6476707e-08,0.18917872,4.61729e-05,1.4934592e-14,0.3559497,7.309208e-06
design_78,0.007765623,0.06613045,6.1889514e-06,3.898718e-10,0.033461846,0.00032035477,1.6692269e-06,0.03847464,2.934871e-05,1.6592852e-13,0.0263381,1.1683739e-05
design_79,0.0005108329,0.11760468,3.9208817e-06,4.762763e-10,0.36496037,0.0037344228,1.7920192e-05,0.033210084,2.9782568e-05,1.63869e-10,0.0153534785,1.6702154e-05
design_80,0.018172294,0.9062142,0.00011491441,1.9271609e-07,0.8438901,2.9852918e-05,9.377816e-06,0.023463342,0.000111369925,1.7616637e-09,0.00025817717,0.00014792886
design_81,0.00052873587,0.15652432,2.5370387e-05,1.4262912e-08,0.0018119455,0.036105335,0.00056076073,0.14287376,0.0002253783,5.5559374e-10,0.00070378394,4.498389e-06
design_82,0.0001132793,0.39844245,7.4708955e-06,3.8406253e-07,0.87683904,6.504962e-05,3.0662325e-06,0.015339348,5.212198e-05,1.4564771e-11,0.00034742695,1.5736692e-05
design_83,0.0002520872,0.0012641673,5.1076363e-06,9.0991995e-07,0.006620603,7.3854912e-06,6.3429058e-09,0.23358892,0.00012334657,1.2933404e-16,0.121938445,8.660449e-06
design_84,0.00019958637,0.89308345,1.5324893e-05,8.25158e-08,0.39742377,1.1627229e-05,0.00010249768,0.008875348,9.082995e-06,3.541787e-11,0.0018955601,1.4116139e-05
design_85,0.00030668546,0.7677238,1.0911886e-06,4.573761e-08,0.1429824,6.5209188e-06,8.0207246e-07,0.06586581,1.9315657e-05,1.0828688e-13,0.0045066876,1.1630157e-05
design_86,0.0007739608,0.81294554,3.2085245e-05,5.1860507e-09,0.35408896,5.2519986e-06,4.4570516e-08,0.042022172,4.7859405e-05,2.6030285e-13,6.4929336e-05,6.809474e-05
design_87,0.018957512,0.121652566,0.00015089611,2.7170216e-08,0.92806715,4.2580537e-05,7.3061415e-06,0.011682439,0.0009541979,1.0753952e-09,0.00044835062,0.00030298237
design_88,0.00080722815,0.21261989,1.11516e-05,8.158934e-11,0.07747627,4.807403e-05,4.234294e-06,0.008266628,6.365426e-05,3.5351426e-13,0.06501683,6.4866086e-05
design_89,0.0032429164,0.08009024,5.3212907e-06,3.8780412e-10,0.050034996,3.447713e-05,7.1336576e-06,0.011814946,0.00010737331,4.688737e-13,0.11708704,1.6745535e-05
design_90,4.2502117e-05,0.45600423,1.172603e-06,2.2989282e-08,0.0035945862,2.1960923e-05,3.0991384e-08,0.39142254,9.602763e-07,5.2725422e-17,0.046604086,1.6027545e-06
design_91,0.0016420612,0.09522148,1.5452631e-06,0.00014277929,0.71851814,4.3462414e-10,1.8898962e-08,0.00023052671,3.5792556e-05,9.586139e-16,0.0068098437,3.11015e-05
design_92,0.0024902713,0.4285103,8.815098e-05,1.146648e-07,0.37125733,9.760361e-06,1.7159791e-06,0.09292042,0.00019047526,1.1059454e-11,0.0315424,0.00013697991
design_93,6.9908187e-06,0.04848884,3.5232108e-06,9.745099e-10,0.09132027,2.6241223e-06,6.4645915e-09,0.12222998,1.2497714e-05,2.827156e-17,0.02249869,3.4612863e-06
design_94,0.00016645601,0.79384077,1.5255644e-06,3.0483872e-11,0.69762164,8.462902e-08,2.1627065e-07,0.001959773,3.6950191e-06,2.6819024e-15,0.014312206,3.1658485e-05
design_95,3.43709e-05,0.7938359,6.0809384e-06,1.9203594e-06,0.06771289,2.395102e-06,1.0316274e-07,0.2284934,3.926788e-05,7.265348e-15,8.726151e-05,7.867699e-06
design_96,2.1039843e-05,0.030528594,9.987037e-06,6.3052504e-08,0.0047263117,1.6269092e-07,8.525159e-09,0.3096806,5.2251173e-05,5.2881508e-18,0.27754796,1.2517325e-05
design_97,0.0016601589,0.0055410154,4.847584e-07,1.4959372e-07,0.01563647,3.7592147e-06,1.4855251e-09,0.0065679755,1.2863711e-05,1.4692074e-16,0.5313627,6.302897e-05
design_98,0.006180331,0.14685808,8.668197e-05,8.145518e-07,0.8426384,0.00068165624,8.568451e-07,0.16524501,0.0005495719,8.437832e-10,6.2984145e-05,0.00011480828
design_99,5.3208154e-05,0.15330008,4.705444e-06,1.064819e-06,0.5999388,5.9541287e-07,5.0821747e-09,0.056483936,1.5069708e-05,2.4992076e-15,0.00293791,2.0726717e-05
design_100,3.3826786e-05,0.0994899,3.1860157e-08,2.6943671e-11,0.37838617,4.550371e-05,3.8876397e-06,0.00010796892,4.002403e-07,4.942159e-13,0.36572093,1.4069193e-06
