ProtID,Predicted Compartment,Score
design_9,Extracellular,0.023451865
design_9,Plastid,0.017000657
design_9,Cytoplasm,0.34190416
design_9,Mitochondrion,0.024712635
design_9,Nucleus,0.35423654
design_9,Endoplasmic.reticulum,0.018315975
design_9,Golgi.apparatus,0.03218973
design_9,Cell.membrane,0.15331785
design_9,Lysosome/Vacuole,0.025711197
design_9,Peroxisome,0.009159337
design_10,Extracellular,0.01635848
design_10,Plastid,0.02662244
design_10,Cytoplasm,0.31097922
design_10,Mitochondrion,0.030349014
design_10,Nucleus,0.31282058
design_10,Endoplasmic.reticulum,0.02093132
design_10,Golgi.apparatus,0.029382098
design_10,Cell.membrane,0.13822432
design_10,Lysosome/Vacuole,0.06829828
design_10,Peroxisome,0.046034135
design_11,Extracellular,0.024145555
design_11,Plastid,0.01597891
design_11,Cytoplasm,0.34401697
design_11,Mitochondrion,0.027035465
design_11,Nucleus,0.3548395
design_11,Endoplasmic.reticulum,0.02464943
design_11,Golgi.apparatus,0.037947804
design_11,Cell.membrane,0.1331514
design_11,Lysosome/Vacuole,0.023833407
design_11,Peroxisome,0.014401527
design_12,Extracellular,0.008414515
design_12,Plastid,0.010445108
design_12,Cytoplasm,0.306763
design_12,Mitochondrion,0.028825762
design_12,Nucleus,0.31533343
design_12,Endoplasmic.reticulum,0.037446216
design_12,Golgi.apparatus,0.06432235
design_12,Cell.membrane,0.19416353
design_12,Lysosome/Vacuole,0.029658679
design_12,Peroxisome,0.0046274033
design_13,Extracellular,0.018626142
design_13,Plastid,0.025555676
design_13,Cytoplasm,0.31644428
design_13,Mitochondrion,0.022460746
design_13,Nucleus,0.32667378
design_13,Endoplasmic.reticulum,0.018646197
design_13,Golgi.apparatus,0.023458976
design_13,Cell.membrane,0.18080503
design_13,Lysosome/Vacuole,0.057830125
design_13,Peroxisome,0.0094990125
design_14,Extracellular,0.009534775
design_14,Plastid,0.0061616115
design_14,Cytoplasm,0.31056073
design_14,Mitochondrion,0.016343983
design_14,Nucleus,0.33568084
design_14,Endoplasmic.reticulum,0.042080186
design_14,Golgi.apparatus,0.09449229
design_14,Cell.membrane,0.17094734
design_14,Lysosome/Vacuole,0.0074550635
design_14,Peroxisome,0.0067432197
design_15,Extracellular,0.018283179
design_15,Plastid,0.024120087
design_15,Cytoplasm,0.3332151
design_15,Mitochondrion,0.025520142
design_15,Nucleus,0.33572027
design_15,Endoplasmic.reticulum,0.02305769
design_15,Golgi.apparatus,0.02561125
design_15,Cell.membrane,0.15563485
design_15,Lysosome/Vacuole,0.0443264
design_15,Peroxisome,0.014511147
design_16,Extracellular,0.026886087
design_16,Plastid,0.020736799
design_16,Cytoplasm,0.3486772
design_16,Mitochondrion,0.030798016
design_16,Nucleus,0.3562358
design_16,Endoplasmic.reticulum,0.021999734
design_16,Golgi.apparatus,0.027053025
design_16,Cell.membrane,0.1262905
design_16,Lysosome/Vacuole,0.026597757
design_16,Peroxisome,0.014725176
design_17,Extracellular,0.020717492
design_17,Plastid,0.024558604
design_17,Cytoplasm,0.32407355
design_17,Mitochondrion,0.033134155
design_17,Nucleus,0.32925645
design_17,Endoplasmic.reticulum,0.027120639
design_17,Golgi.apparatus,0.032553226
design_17,Cell.membrane,0.14249572
design_17,Lysosome/Vacuole,0.043343294
design_17,Peroxisome,0.022746854
design_18,Extracellular,0.017538784
design_18,Plastid,0.02003023
design_18,Cytoplasm,0.343175
design_18,Mitochondrion,0.023598695
design_18,Nucleus,0.3487831
design_18,Endoplasmic.reticulum,0.020473735
design_18,Golgi.apparatus,0.024398275
design_18,Cell.membrane,0.16625269
design_18,Lysosome/Vacuole,0.02723596
design_18,Peroxisome,0.008513589
design_19,Extracellular,0.018389635
design_19,Plastid,0.019961465
design_19,Cytoplasm,0.34059116
design_19,Mitochondrion,0.022965938
design_19,Nucleus,0.3428709
design_19,Endoplasmic.reticulum,0.022773623
design_19,Golgi.apparatus,0.020557601
design_19,Cell.membrane,0.16155177
design_19,Lysosome/Vacuole,0.04218833
design_19,Peroxisome,0.008149608
design_20,Extracellular,0.02258069
design_20,Plastid,0.020328728
design_20,Cytoplasm,0.33578184
design_20,Mitochondrion,0.030781789
design_20,Nucleus,0.34121832
design_20,Endoplasmic.reticulum,0.029921053
design_20,Golgi.apparatus,0.030465549
design_20,Cell.membrane,0.1433614
design_20,Lysosome/Vacuole,0.028600136
design_20,Peroxisome,0.016960472
design_21,Extracellular,0.022754787
design_21,Plastid,0.010995348
design_21,Cytoplasm,0.35147977
design_21,Mitochondrion,0.020664914
design_21,Nucleus,0.36596045
design_21,Endoplasmic.reticulum,0.024149304
design_21,Golgi.apparatus,0.036161367
design_21,Cell.membrane,0.14405888
design_21,Lysosome/Vacuole,0.012816516
design_21,Peroxisome,0.010958625
design_22,Extracellular,0.02243401
design_22,Plastid,0.0055772727
design_22,Cytoplasm,0.3195019
design_22,Mitochondrion,0.042256627
design_22,Nucleus,0.33148083
design_22,Endoplasmic.reticulum,0.038903862
design_22,Golgi.apparatus,0.10118817
design_22,Cell.membrane,0.08909817
design_22,Lysosome/Vacuole,0.014006885
design_22,Peroxisome,0.03555226
design_23,Extracellular,0.021151487
design_23,Plastid,0.023754911
design_23,Cytoplasm,0.33527264
design_23,Mitochondrion,0.028053498
design_23,Nucleus,0.34251156
design_23,Endoplasmic.reticulum,0.023395628
design_23,Golgi.apparatus,0.03221322
design_23,Cell.membrane,0.14532351
design_23,Lysosome/Vacuole,0.03267171
design_23,Peroxisome,0.015651891
design_24,Extracellular,0.020797094
design_24,Plastid,0.02262305
design_24,Cytoplasm,0.33045012
design_24,Mitochondrion,0.028474018
design_24,Nucleus,0.3371411
design_24,Endoplasmic.reticulum,0.021129403
design_24,Golgi.apparatus,0.028111972
design_24,Cell.membrane,0.15996358
design_24,Lysosome/Vacuole,0.041354537
design_24,Peroxisome,0.009955116
design_25,Extracellular,0.008333474
design_25,Plastid,0.0033915578
design_25,Cytoplasm,0.34252673
design_25,Mitochondrion,0.010186199
design_25,Nucleus,0.35912642
design_25,Endoplasmic.reticulum,0.04577781
design_25,Golgi.apparatus,0.0816162
design_25,Cell.membrane,0.14230223
design_25,Lysosome/Vacuole,0.004796199
design_25,Peroxisome,0.0019431772
design_26,Extracellular,0.013644725
design_26,Plastid,0.015090301
design_26,Cytoplasm,0.34485254
design_26,Mitochondrion,0.016664904
design_26,Nucleus,0.34734896
design_26,Endoplasmic.reticulum,0.025494603
design_26,Golgi.apparatus,0.029302487
design_26,Cell.membrane,0.17788842
design_26,Lysosome/Vacuole,0.025580639
design_26,Peroxisome,0.0041324613
design_27,Extracellular,0.018559912
design_27,Plastid,0.02774219
design_27,Cytoplasm,0.322957
design_27,Mitochondrion,0.022202928
design_27,Nucleus,0.32688785
design_27,Endoplasmic.reticulum,0.020147264
design_27,Golgi.apparatus,0.020128943
design_27,Cell.membrane,0.16944578
design_27,Lysosome/Vacuole,0.063813694
design_27,Peroxisome,0.008114429
design_28,Extracellular,0.0062318784
design_28,Plastid,0.005303105
design_28,Cytoplasm,0.2985002
design_28,Mitochondrion,0.028295856
design_28,Nucleus,0.3079722
design_28,Endoplasmic.reticulum,0.04961294
design_28,Golgi.apparatus,0.11685114
design_28,Cell.membrane,0.17273521
design_28,Lysosome/Vacuole,0.0123529835
design_28,Peroxisome,0.0021444191
design_29,Extracellular,0.020107143
design_29,Plastid,0.02315444
design_29,Cytoplasm,0.33005735
design_29,Mitochondrion,0.025282579
design_29,Nucleus,0.34024382
design_29,Endoplasmic.reticulum,0.016941696
design_29,Golgi.apparatus,0.026040943
design_29,Cell.membrane,0.16776723
design_29,Lysosome/Vacuole,0.042803705
design_29,Peroxisome,0.0076010004
design_30,Extracellular,0.012586547
design_30,Plastid,0.031949446
design_30,Cytoplasm,0.3118002
design_30,Mitochondrion,0.018485468
design_30,Nucleus,0.31227028
design_30,Endoplasmic.reticulum,0.017055634
design_30,Golgi.apparatus,0.020136584
design_30,Cell.membrane,0.18829831
design_30,Lysosome/Vacuole,0.06769569
design_30,Peroxisome,0.019721825
design_31,Extracellular,0.019988349
design_31,Plastid,0.017974101
design_31,Cytoplasm,0.3432205
design_31,Mitochondrion,0.028191416
design_31,Nucleus,0.34484765
design_31,Endoplasmic.reticulum,0.030398147
design_31,Golgi.apparatus,0.0311943
design_31,Cell.membrane,0.13831715
design_31,Lysosome/Vacuole,0.034497507
design_31,Peroxisome,0.011370876
design_32,Extracellular,0.02272141
design_32,Plastid,0.013846134
design_32,Cytoplasm,0.32930756
design_32,Mitochondrion,0.032082424
design_32,Nucleus,0.34050217
design_32,Endoplasmic.reticulum,0.031814575
design_32,Golgi.apparatus,0.050522503
design_32,Cell.membrane,0.11823678
design_32,Lysosome/Vacuole,0.026916929
design_32,Peroxisome,0.034049414
design_33,Extracellular,0.019907802
design_33,Plastid,0.023917425
design_33,Cytoplasm,0.3021268
design_33,Mitochondrion,0.044894967
design_33,Nucleus,0.3067733
design_33,Endoplasmic.reticulum,0.033620857
design_33,Golgi.apparatus,0.046801984
design_33,Cell.membrane,0.13678075
design_33,Lysosome/Vacuole,0.05188103
design_33,Peroxisome,0.033295095
design_34,Extracellular,0.020016465
design_34,Plastid,0.019561296
design_34,Cytoplasm,0.33135393
design_34,Mitochondrion,0.03351073
design_34,Nucleus,0.33613315
design_34,Endoplasmic.reticulum,0.031521033
design_34,Golgi.apparatus,0.04070439
design_34,Cell.membrane,0.13139828
design_34,Lysosome/Vacuole,0.035492487
design_34,Peroxisome,0.020308165
design_35,Extracellular,0.017745098
design_35,Plastid,0.025246011
design_35,Cytoplasm,0.32133564
design_35,Mitochondrion,0.021725615
design_35,Nucleus,0.3293921
design_35,Endoplasmic.reticulum,0.017830547
design_35,Golgi.apparatus,0.02158785
design_35,Cell.membrane,0.18062249
design_35,Lysosome/Vacuole,0.054871283
design_35,Peroxisome,0.009643448
design_36,Extracellular,0.016736487
design_36,Plastid,0.016243484
design_36,Cytoplasm,0.35379463
design_36,Mitochondrion,0.019676736
design_36,Nucleus,0.3552742
design_36,Endoplasmic.reticulum,0.024661021
design_36,Golgi.apparatus,0.029904364
design_36,Cell.membrane,0.14894374
design_36,Lysosome/Vacuole,0.028883617
design_36,Peroxisome,0.0058817165
design_37,Extracellular,0.010069141
design_37,Plastid,0.005333669
design_37,Cytoplasm,0.32925162
design_37,Mitochondrion,0.019289253
design_37,Nucleus,0.34389043
design_37,Endoplasmic.reticulum,0.048864264
design_37,Golgi.apparatus,0.09090426
design_37,Cell.membrane,0.1391555
design_37,Lysosome/Vacuole,0.009635722
design_37,Peroxisome,0.0036061378
design_38,Extracellular,0.006219993
design_38,Plastid,0.008332199
design_38,Cytoplasm,0.27053875
design_38,Mitochondrion,0.024600897
design_38,Nucleus,0.295144
design_38,Endoplasmic.reticulum,0.059194904
design_38,Golgi.apparatus,0.12731251
design_38,Cell.membrane,0.16571708
design_38,Lysosome/Vacuole,0.029216079
design_38,Peroxisome,0.013723595
design_39,Extracellular,0.018847879
design_39,Plastid,0.02425707
design_39,Cytoplasm,0.3294438
design_39,Mitochondrion,0.023034142
design_39,Nucleus,0.33732584
design_39,Endoplasmic.reticulum,0.01837518
design_39,Golgi.apparatus,0.022125145
design_39,Cell.membrane,0.17469753
design_39,Lysosome/Vacuole,0.044173837
design_39,Peroxisome,0.0077195107
design_40,Extracellular,0.01888235
design_40,Plastid,0.017807802
design_40,Cytoplasm,0.3455532
design_40,Mitochondrion,0.0254069
design_40,Nucleus,0.3471144
design_40,Endoplasmic.reticulum,0.028598586
design_40,Golgi.apparatus,0.029608253
design_40,Cell.membrane,0.14415348
design_40,Lysosome/Vacuole,0.033859614
design_40,Peroxisome,0.009015432
design_41,Extracellular,0.007229925
design_41,Plastid,0.005919038
design_41,Cytoplasm,0.3231878
design_41,Mitochondrion,0.018480064
design_41,Nucleus,0.32995647
design_41,Endoplasmic.reticulum,0.042488154
design_41,Golgi.apparatus,0.08184814
design_41,Cell.membrane,0.17739978
design_41,Lysosome/Vacuole,0.01214709
design_41,Peroxisome,0.0013436289
design_42,Extracellular,0.020382715
design_42,Plastid,0.016979208
design_42,Cytoplasm,0.3330313
design_42,Mitochondrion,0.031541865
design_42,Nucleus,0.34219122
design_42,Endoplasmic.reticulum,0.030173566
design_42,Golgi.apparatus,0.042530775
design_42,Cell.membrane,0.13365448
design_42,Lysosome/Vacuole,0.028014181
design_42,Peroxisome,0.021500679
design_43,Extracellular,0.0099983625
design_43,Plastid,0.0040766075
design_43,Cytoplasm,0.35239413
design_43,Mitochondrion,0.0135715315
design_43,Nucleus,0.36484134
design_43,Endoplasmic.reticulum,0.04334162
design_43,Golgi.apparatus,0.068773896
design_43,Cell.membrane,0.13640016
design_43,Lysosome/Vacuole,0.0051363106
design_43,Peroxisome,0.0014660618
design_44,Extracellular,0.011406667
design_44,Plastid,0.027412903
design_44,Cytoplasm,0.3154663
design_44,Mitochondrion,0.016323071
design_44,Nucleus,0.31556165
design_44,Endoplasmic.reticulum,0.018910108
design_44,Golgi.apparatus,0.025278874
design_44,Cell.membrane,0.19799495
design_44,Lysosome/Vacuole,0.046636224
design_44,Peroxisome,0.025009181
design_45,Extracellular,0.020575482
design_45,Plastid,0.02057696
design_45,Cytoplasm,0.33648798
design_45,Mitochondrion,0.03044433
design_45,Nucleus,0.3406042
design_45,Endoplasmic.reticulum,0.025472654
design_45,Golgi.apparatus,0.03291961
design_45,Cell.membrane,0.14214462
design_45,Lysosome/Vacuole,0.03500353
design_45,Peroxisome,0.015770655
design_46,Extracellular,0.01805267
design_46,Plastid,0.018700367
design_46,Cytoplasm,0.33977133
design_46,Mitochondrion,0.023471206
design_46,Nucleus,0.34311086
design_46,Endoplasmic.reticulum,0.022926033
design_46,Golgi.apparatus,0.022924894
design_46,Cell.membrane,0.15942793
design_46,Lysosome/Vacuole,0.04382687
design_46,Peroxisome,0.0077879326
design_47,Extracellular,0.016563108
design_47,Plastid,0.012419073
design_47,Cytoplasm,0.3435012
design_47,Mitochondrion,0.02313495
design_47,Nucleus,0.34630468
design_47,Endoplasmic.reticulum,0.03503039
design_47,Golgi.apparatus,0.045121904
design_47,Cell.membrane,0.14276476
design_47,Lysosome/Vacuole,0.027433477
design_47,Peroxisome,0.007726456
design_48,Extracellular,0.02075404
design_48,Plastid,0.022397568
design_48,Cytoplasm,0.32682663
design_48,Mitochondrion,0.028948627
design_48,Nucleus,0.33500537
design_48,Endoplasmic.reticulum,0.022099309
design_48,Golgi.apparatus,0.030390304
design_48,Cell.membrane,0.15738735
design_48,Lysosome/Vacuole,0.044203136
design_48,Peroxisome,0.011987695
design_49,Extracellular,0.007640998
design_49,Plastid,0.03306293
design_49,Cytoplasm,0.27499965
design_49,Mitochondrion,0.013611656
design_49,Nucleus,0.2714699
design_49,Endoplasmic.reticulum,0.018399997
design_49,Golgi.apparatus,0.01789078
design_49,Cell.membrane,0.2188838
design_49,Lysosome/Vacuole,0.11011738
design_49,Peroxisome,0.033922963
design_50,Extracellular,0.017577158
design_50,Plastid,0.015389153
design_50,Cytoplasm,0.35597214
design_50,Mitochondrion,0.022640118
design_50,Nucleus,0.3622594
design_50,Endoplasmic.reticulum,0.025185222
design_50,Golgi.apparatus,0.026751574
design_50,Cell.membrane,0.1454417
design_50,Lysosome/Vacuole,0.021975044
design_50,Peroxisome,0.006808506
design_51,Extracellular,0.009697686
design_51,Plastid,0.0040410664
design_51,Cytoplasm,0.2926539
design_51,Mitochondrion,0.042251684
design_51,Nucleus,0.3020702
design_51,Endoplasmic.reticulum,0.06579786
design_51,Golgi.apparatus,0.14377484
design_51,Cell.membrane,0.115085304
design_51,Lysosome/Vacuole,0.014504486
design_51,Peroxisome,0.0101229735
design_52,Extracellular,0.022977142
design_52,Plastid,0.02004332
design_52,Cytoplasm,0.34065366
design_52,Mitochondrion,0.023915274
design_52,Nucleus,0.35352024
design_52,Endoplasmic.reticulum,0.014870375
design_52,Golgi.apparatus,0.028124433
design_52,Cell.membrane,0.1582267
design_52,Lysosome/Vacuole,0.03121169
design_52,Peroxisome,0.0064571076
design_53,Extracellular,0.017502768
design_53,Plastid,0.021696402
design_53,Cytoplasm,0.32370505
design_53,Mitochondrion,0.031145155
design_53,Nucleus,0.32675225
design_53,Endoplasmic.reticulum,0.030301102
design_53,Golgi.apparatus,0.037319288
design_53,Cell.membrane,0.14692016
design_53,Lysosome/Vacuole,0.045138415
design_53,Peroxisome,0.019519351
design_54,Extracellular,0.0088285385
design_54,Plastid,0.006505627
design_54,Cytoplasm,0.30766103
design_54,Mitochondrion,0.02741712
design_54,Nucleus,0.326859
design_54,Endoplasmic.reticulum,0.0357272
design_54,Golgi.apparatus,0.09366179
design_54,Cell.membrane,0.17594144
design_54,Lysosome/Vacuole,0.0123648
design_54,Peroxisome,0.0050334386
design_55,Extracellular,0.007582117
design_55,Plastid,0.0035491788
design_55,Cytoplasm,0.34752098
design_55,Mitochondrion,0.01011453
design_55,Nucleus,0.36098573
design_55,Endoplasmic.reticulum,0.046960536
design_55,Golgi.apparatus,0.07775868
design_55,Cell.membrane,0.13907552
design_55,Lysosome/Vacuole,0.005043731
design_55,Peroxisome,0.0014090505
design_56,Extracellular,0.019200955
design_56,Plastid,0.016620507
design_56,Cytoplasm,0.31180957
design_56,Mitochondrion,0.03485129
design_56,Nucleus,0.32399485
design_56,Endoplasmic.reticulum,0.034545947
design_56,Golgi.apparatus,0.056712493
design_56,Cell.membrane,0.13128223
design_56,Lysosome/Vacuole,0.036460064
design_56,Peroxisome,0.034522183
design_57,Extracellular,0.017686473
design_57,Plastid,0.014492069
design_57,Cytoplasm,0.26181984
design_57,Mitochondrion,0.034184083
design_57,Nucleus,0.27290264
design_57,Endoplasmic.reticulum,0.04554757
design_57,Golgi.apparatus,0.07440533
design_57,Cell.membrane,0.14412248
design_57,Lysosome/Vacuole,0.025212523
design_57,Peroxisome,0.10962706
design_58,Extracellular,0.009078436
design_58,Plastid,0.008827863
design_58,Cytoplasm,0.29300666
design_58,Mitochondrion,0.038555596
design_58,Nucleus,0.30418822
design_58,Endoplasmic.reticulum,0.047977787
design_58,Golgi.apparatus,0.09146778
design_58,Cell.membrane,0.17872636
design_58,Lysosome/Vacuole,0.021915078
design_58,Peroxisome,0.006256144
design_59,Extracellular,0.019480677
design_59,Plastid,0.020724522
design_59,Cytoplasm,0.3409383
design_59,Mitochondrion,0.024311855
design_59,Nucleus,0.34968084
design_59,Endoplasmic.reticulum,0.01690628
design_59,Golgi.apparatus,0.026777647
design_59,Cell.membrane,0.16189316
design_59,Lysosome/Vacuole,0.033243008
design_59,Peroxisome,0.0060436516
design_60,Extracellular,0.0110047925
design_60,Plastid,0.02341065
design_60,Cytoplasm,0.30914268
design_60,Mitochondrion,0.022756835
design_60,Nucleus,0.3174437
design_60,Endoplasmic.reticulum,0.02040439
design_60,Golgi.apparatus,0.024054201
design_60,Cell.membrane,0.19297737
design_60,Lysosome/Vacuole,0.07044189
design_60,Peroxisome,0.008363422
design_61,Extracellular,0.009918809
design_61,Plastid,0.007569009
design_61,Cytoplasm,0.3184332
design_61,Mitochondrion,0.027226271
design_61,Nucleus,0.33470422
design_61,Endoplasmic.reticulum,0.031837597
design_61,Golgi.apparatus,0.087778606
design_61,Cell.membrane,0.16529945
design_61,Lysosome/Vacuole,0.0132639455
design_61,Peroxisome,0.0039688735
design_62,Extracellular,0.022547927
design_62,Plastid,0.015186923
design_62,Cytoplasm,0.32962358
design_62,Mitochondrion,0.032229286
design_62,Nucleus,0.34395546
design_62,Endoplasmic.reticulum,0.026685402
design_62,Golgi.apparatus,0.052526295
design_62,Cell.membrane,0.12688598
design_62,Lysosome/Vacuole,0.02868293
design_62,Peroxisome,0.0216762
design_63,Extracellular,0.02171706
design_63,Plastid,0.011345232
design_63,Cytoplasm,0.34981278
design_63,Mitochondrion,0.021475047
design_63,Nucleus,0.36570665
design_63,Endoplasmic.reticulum,0.021940822
design_63,Golgi.apparatus,0.036525134
design_63,Cell.membrane,0.15393464
design_63,Lysosome/Vacuole,0.0120551875
design_63,Peroxisome,0.005487373
design_64,Extracellular,0.018804058
design_64,Plastid,0.01661398
design_64,Cytoplasm,0.34550485
design_64,Mitochondrion,0.027227173
design_64,Nucleus,0.34773245
design_64,Endoplasmic.reticulum,0.028870001
design_64,Golgi.apparatus,0.03276897
design_64,Cell.membrane,0.13795103
design_64,Lysosome/Vacuole,0.034324247
design_64,Peroxisome,0.010203353
design_65,Extracellular,0.011528621
design_65,Plastid,0.006741745
design_65,Cytoplasm,0.3156654
design_65,Mitochondrion,0.029435812
design_65,Nucleus,0.33272877
design_65,Endoplasmic.reticulum,0.033890553
design_65,Golgi.apparatus,0.094835885
design_65,Cell.membrane,0.15513156
design_65,Lysosome/Vacuole,0.013566881
design_65,Peroxisome,0.0064747273
design_66,Extracellular,0.021652408
design_66,Plastid,0.021868411
design_66,Cytoplasm,0.32114244
design_66,Mitochondrion,0.036562692
design_66,Nucleus,0.33002657
design_66,Endoplasmic.reticulum,0.026823064
design_66,Golgi.apparatus,0.042029515
design_66,Cell.membrane,0.13779898
design_66,Lysosome/Vacuole,0.040327795
design_66,Peroxisome,0.021768138
design_67,Extracellular,0.014174105
design_67,Plastid,0.010289166
design_67,Cytoplasm,0.34580052
design_67,Mitochondrion,0.023801306
design_67,Nucleus,0.35262138
design_67,Endoplasmic.reticulum,0.038807366
design_67,Golgi.apparatus,0.052675273
design_67,Cell.membrane,0.1326813
design_67,Lysosome/Vacuole,0.021786032
design_67,Peroxisome,0.0073635615
design_68,Extracellular,0.016735895
design_68,Plastid,0.013186036
design_68,Cytoplasm,0.3538187
design_68,Mitochondrion,0.017714616
design_68,Nucleus,0.3612684
design_68,Endoplasmic.reticulum,0.02935845
design_68,Golgi.apparatus,0.03296413
design_68,Cell.membrane,0.14444175
design_68,Lysosome/Vacuole,0.02215309
design_68,Peroxisome,0.008358957
design_69,Extracellular,0.01976995
design_69,Plastid,0.020732619
design_69,Cytoplasm,0.32704964
design_69,Mitochondrion,0.033084195
design_69,Nucleus,0.32953918
design_69,Endoplasmic.reticulum,0.032340247
design_69,Golgi.apparatus,0.041169673
design_69,Cell.membrane,0.13831954
design_69,Lysosome/Vacuole,0.03827483
design_69,Peroxisome,0.019720122
design_70,Extracellular,0.02084789
design_70,Plastid,0.0212478
design_70,Cytoplasm,0.3432746
design_70,Mitochondrion,0.02589594
design_70,Nucleus,0.35090113
design_70,Endoplasmic.reticulum,0.01738419
design_70,Golgi.apparatus,0.024347408
design_70,Cell.membrane,0.15355599
design_70,Lysosome/Vacuole,0.033050507
design_70,Peroxisome,0.0094945235
design_71,Extracellular,0.01895683
design_71,Plastid,0.023044216
design_71,Cytoplasm,0.30710128
design_71,Mitochondrion,0.037812658
design_71,Nucleus,0.3126543
design_71,Endoplasmic.reticulum,0.032100745
design_71,Golgi.apparatus,0.044947267
design_71,Cell.membrane,0.14283182
design_71,Lysosome/Vacuole,0.052728627
design_71,Peroxisome,0.0278223
design_72,Extracellular,0.012341993
design_72,Plastid,0.013136022
design_72,Cytoplasm,0.2963838
design_72,Mitochondrion,0.036631215
design_72,Nucleus,0.30981183
design_72,Endoplasmic.reticulum,0.025598701
design_72,Golgi.apparatus,0.060612824
design_72,Cell.membrane,0.18137558
design_72,Lysosome/Vacuole,0.04221591
design_72,Peroxisome,0.021892091
design_73,Extracellular,0.012586696
design_73,Plastid,0.01794427
design_73,Cytoplasm,0.29377922
design_73,Mitochondrion,0.03518837
design_73,Nucleus,0.30333725
design_73,Endoplasmic.reticulum,0.039325226
design_73,Golgi.apparatus,0.070747316
design_73,Cell.membrane,0.16332598
design_73,Lysosome/Vacuole,0.043102186
design_73,Peroxisome,0.02066351
design_74,Extracellular,0.017962182
design_74,Plastid,0.023769837
design_74,Cytoplasm,0.32198346
design_74,Mitochondrion,0.02376676
design_74,Nucleus,0.3332272
design_74,Endoplasmic.reticulum,0.019383818
design_74,Golgi.apparatus,0.02465029
design_74,Cell.membrane,0.17441711
design_74,Lysosome/Vacuole,0.050646503
design_74,Peroxisome,0.010192901
design_75,Extracellular,0.018473905
design_75,Plastid,0.00906767
design_75,Cytoplasm,0.3111511
design_75,Mitochondrion,0.034284342
design_75,Nucleus,0.32896376
design_75,Endoplasmic.reticulum,0.03359613
design_75,Golgi.apparatus,0.08150275
design_75,Cell.membrane,0.13692689
design_75,Lysosome/Vacuole,0.018763714
design_75,Peroxisome,0.027269762
design_76,Extracellular,0.016144263
design_76,Plastid,0.017114531
design_76,Cytoplasm,0.31182107
design_76,Mitochondrion,0.03357825
design_76,Nucleus,0.31717014
design_76,Endoplasmic.reticulum,0.042227134
design_76,Golgi.apparatus,0.061240304
design_76,Cell.membrane,0.13986057
design_76,Lysosome/Vacuole,0.041034184
design_76,Peroxisome,0.0198096
design_77,Extracellular,0.023627998
